"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2026",,,,,,"Data collected as of May 13, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,7,0.15,5,0.19,7,0.26,63,2.33,68,2.52,16,0.59,-,-,-,-,4,0.15,-,-,2,0.07,-,-,8,0.67,-,-,-,-,1,0.14,-,-,-,-,12,0.26
Gunma,2,0.04,6,0.24,13,0.52,49,1.96,126,5.04,18,0.72,-,-,2,0.08,4,0.16,3,0.12,2,0.08,-,-,2,0.2,-,-,-,-,2,0.22,-,-,-,-,17,0.38
Saitama,17,0.1,13,0.12,27,0.25,217,1.97,397,3.61,67,0.61,40,0.36,1,0.01,38,0.35,12,0.11,6,0.05,2,0.05,5,0.12,-,-,1,0.08,6,0.5,1,0.08,1,0.08,81,0.46
Chiba,22,0.12,15,0.14,17,0.16,168,1.54,234,2.15,40,0.37,11,0.1,3,0.03,16,0.15,3,0.03,5,0.05,-,-,15,0.44,1,0.11,-,-,1,0.11,-,-,-,-,77,0.43
Tokyo,30,0.07,23,0.09,41,0.16,241,0.92,878,3.34,86,0.33,43,0.16,6,0.02,65,0.25,7,0.03,12,0.05,-,-,11,0.28,-,-,-,-,3,0.12,-,-,3,0.12,78,0.19
Kanagawa,22,0.09,19,0.13,13,0.09,177,1.26,381,2.7,48,0.34,14,0.1,4,0.03,30,0.21,1,0.01,9,0.06,-,-,38,0.76,1,0.08,-,-,5,0.42,-,-,2,0.17,56,0.23
Niigata,16,0.29,7,0.23,6,0.2,63,2.1,79,2.63,7,0.23,-,-,7,0.23,4,0.13,1,0.03,-,-,-,-,17,1.7,2,0.15,-,-,1,0.08,-,-,1,0.08,39,0.71
Toyama,5,0.1,5,0.17,7,0.24,61,2.1,116,4,3,0.1,22,0.76,-,-,7,0.24,2,0.07,1,0.03,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-,12,0.25
Ishikawa,17,0.36,7,0.25,7,0.25,65,2.32,111,3.96,17,0.61,21,0.75,-,-,9,0.32,3,0.11,-,-,-,-,5,0.71,-,-,-,-,-,-,-,-,-,-,15,0.32
Fukui,2,0.05,11,0.44,16,0.64,58,2.32,108,4.32,8,0.32,19,0.76,4,0.16,1,0.04,1,0.04,1,0.04,-,-,-,-,-,-,-,-,4,0.67,-,-,1,0.17,17,0.44
Yamanashi,4,0.11,2,0.1,3,0.14,5,0.24,36,1.71,9,0.43,-,-,2,0.1,2,0.1,-,-,-,-,-,-,1,0.11,-,-,-,-,-,-,1,0.1,1,0.1,11,0.31
Nagano,16,0.32,10,0.36,8,0.29,54,1.93,137,4.89,9,0.32,1,0.04,2,0.07,9,0.32,1,0.04,1,0.04,-,-,5,0.5,-,-,-,-,1,0.08,-,-,3,0.25,19,0.38
Gifu,10,0.22,8,0.3,1,0.04,23,0.85,127,4.7,4,0.15,2,0.07,1,0.04,3,0.11,-,-,3,0.11,-,-,-,-,-,-,1,0.2,-,-,-,-,1,0.2,13,0.29
Shizuoka,11,0.1,22,0.33,5,0.08,73,1.11,135,2.05,5,0.08,27,0.41,5,0.08,18,0.27,3,0.05,1,0.02,-,-,2,0.09,-,-,1,0.1,1,0.1,-,-,-,-,39,0.36
Aichi,31,0.19,17,0.17,14,0.14,87,0.86,301,2.98,50,0.5,9,0.09,3,0.03,12,0.12,6,0.06,2,0.02,-,-,4,0.11,-,-,-,-,5,0.33,-,-,1,0.07,36,0.22
Mie,8,0.12,8,0.19,15,0.35,45,1.05,113,2.63,5,0.12,2,0.05,-,-,6,0.14,1,0.02,-,-,-,-,2,0.18,-,-,-,-,3,0.33,-,-,3,0.33,17,0.25
Shiga,7,0.18,3,0.13,6,0.26,18,0.78,49,2.13,5,0.22,3,0.13,-,-,7,0.3,-,-,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,0.21
Kyoto,3,0.05,2,0.05,13,0.34,96,2.53,115,3.03,28,0.74,3,0.08,-,-,12,0.32,1,0.03,-,-,-,-,-,-,-,-,1,0.14,2,0.29,-,-,-,-,14,0.22
Osaka,36,0.13,77,0.42,64,0.35,274,1.51,611,3.36,51,0.28,22,0.12,11,0.06,34,0.19,4,0.02,4,0.02,-,-,9,0.18,-,-,-,-,3,0.17,-,-,-,-,68,0.24
Hyogo,12,0.07,23,0.23,25,0.25,123,1.22,375,3.71,31,0.31,21,0.21,3,0.03,19,0.19,7,0.07,-,-,-,-,5,0.14,1,0.07,4,0.29,-,-,-,-,-,-,35,0.22
Nara,1,0.02,2,0.09,12,0.52,78,3.39,82,3.57,3,0.13,2,0.09,2,0.09,3,0.13,-,-,-,-,-,-,3,0.3,-,-,-,-,-,-,-,-,1,0.17,7,0.17
Wakayama,5,0.11,2,0.07,7,0.26,36,1.33,58,2.15,6,0.22,1,0.04,1,0.04,12,0.44,2,0.07,-,-,-,-,1,0.25,-,-,-,-,1,0.09,-,-,2,0.18,11,0.24
Tottori,6,0.21,1,0.05,9,0.47,59,3.11,82,4.32,5,0.26,-,-,1,0.05,2,0.11,-,-,-,-,-,-,1,0.2,-,-,-,-,1,0.2,-,-,-,-,11,0.38
Shimane,3,0.15,3,0.27,5,0.45,11,1,56,5.09,6,0.55,3,0.27,-,-,7,0.64,-,-,-,-,-,-,-,-,-,-,-,-,4,0.5,-,-,-,-,10,0.5
Okayama,4,0.08,3,0.11,6,0.21,50,1.79,79,2.82,19,0.68,25,0.89,1,0.04,10,0.36,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,0.18
Hiroshima,14,0.15,10,0.18,21,0.38,97,1.73,173,3.09,11,0.2,19,0.34,5,0.09,7,0.13,8,0.14,-,-,-,-,5,0.26,-,-,-,-,7,0.35,-,-,-,-,45,0.48
Yamaguchi,13,0.21,13,0.34,8,0.21,65,1.71,121,3.18,11,0.29,5,0.13,2,0.05,8,0.21,3,0.08,-,-,-,-,3,0.33,-,-,-,-,-,-,-,-,1,0.11,14,0.23
Tokushima,2,0.06,4,0.19,4,0.19,10,0.48,79,3.76,6,0.29,-,-,1,0.05,5,0.24,-,-,2,0.1,-,-,3,0.75,-,-,-,-,2,0.29,-,-,-,-,29,0.88
Kagawa,-,-,3,0.23,2,0.15,14,1.08,50,3.85,1,0.08,-,-,2,0.15,2,0.15,3,0.23,-,-,-,-,2,0.4,-,-,-,-,1,0.2,-,-,-,-,4,0.17
Ehime,7,0.18,10,0.48,21,1,81,3.86,100,4.76,10,0.48,5,0.24,5,0.24,8,0.38,-,-,-,-,-,-,4,0.5,-,-,-,-,3,0.5,-,-,-,-,13,0.34
Kochi,5,0.13,9,0.45,2,0.1,16,0.8,36,1.8,1,0.05,-,-,1,0.05,4,0.2,1,0.05,-,-,-,-,-,-,-,-,-,-,4,0.5,-,-,-,-,5,0.13
Fukuoka,14,0.11,58,0.83,37,0.53,200,2.86,230,3.29,61,0.87,93,1.33,5,0.07,35,0.5,11,0.16,3,0.04,5,0.19,13,0.5,-,-,1,0.07,1,0.07,-,-,-,-,47,0.39
Saga,-,-,10,0.83,6,0.5,29,2.42,15,1.25,5,0.42,30,2.5,-,-,13,1.08,3,0.25,-,-,-,-,-,-,-,-,-,-,2,0.33,-,-,-,-,2,0.08
Nagasaki,3,0.06,18,0.58,13,0.42,59,1.9,47,1.52,5,0.16,9,0.29,2,0.06,2,0.06,-,-,1,0.03,-,-,9,1.13,-,-,-,-,-,-,-,-,-,-,6,0.12
Kumamoto,3,0.04,13,0.28,9,0.19,91,1.94,77,1.64,13,0.28,63,1.34,12,0.26,21,0.45,10,0.21,1,0.02,-,-,4,0.44,-,-,2,0.13,-,-,-,-,-,-,30,0.42
Oita,4,0.07,20,0.56,22,0.61,61,1.69,170,4.72,36,1,14,0.39,2,0.06,21,0.58,6,0.17,-,-,-,-,1,0.2,-,-,-,-,-,-,-,-,-,-,9,0.16
Miyazaki,2,0.07,23,1.53,7,0.47,49,3.27,40,2.67,11,0.73,134,8.93,-,-,7,0.47,6,0.4,-,-,-,-,5,0.83,-,-,-,-,-,-,-,-,-,-,23,0.82
Kagoshima,6,0.11,45,1.45,25,0.81,70,2.26,92,2.97,10,0.32,118,3.81,8,0.26,11,0.35,16,0.52,-,-,-,-,2,0.29,-,-,-,-,2,0.17,1,0.08,-,-,29,0.51
Okinawa,102,2.32,15,0.63,5,0.21,25,1.04,77,3.21,15,0.63,3,0.13,-,-,12,0.5,5,0.21,-,-,-,-,14,1.56,1,0.14,-,-,1,0.14,-,-,1,0.14,37,0.84
