"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2026",,,,,,"Data collected as of May 13, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1020327,271.87,23820,10.48,11067,4.87,109268,48.09,265068,116.67,14799,6.51,4720,2.08,6146,2.71,9692,4.27,1136,0.5,1173,0.52,120,0.18,5039,7.38,163,0.34,279,0.58,2489,5.19,101,0.21,532,1.11,93695,24.97
Hokkaido,37469,227.08,1571,15.87,476,4.81,10407,105.12,7922,80.02,1115,11.26,62,0.63,334,3.37,243,2.45,21,0.21,22,0.22,-,-,54,1.93,1,0.04,4,0.17,142,6.17,11,0.48,20,0.87,10003,60.62
Aomori,12141,238.06,251,7.61,152,4.61,1244,37.7,1988,60.24,178,5.39,15,0.45,21,0.64,131,3.97,5,0.15,8,0.24,1,0.11,7,0.78,4,0.67,1,0.17,85,14.17,-,-,2,0.33,2484,48.71
Iwate,11785,280.6,402,14.89,111,4.11,1892,70.07,3396,125.78,197,7.3,11,0.41,286,10.59,152,5.63,3,0.11,5,0.19,-,-,64,4.57,2,0.11,10,0.53,74,3.89,2,0.11,38,2,3418,81.38
Miyagi,17102,310.95,268,8.65,96,3.1,1317,42.48,2945,95,172,5.55,6,0.19,71,2.29,109,3.52,3,0.1,15,0.48,2,0.17,101,8.42,1,0.1,1,0.1,48,4.8,-,-,3,0.3,2914,52.98
Akita,4725,196.88,96,8,43,3.58,493,41.08,1380,115,143,11.92,7,0.58,37,3.08,42,3.5,3,0.25,12,1,5,0.83,44,7.33,-,-,-,-,62,7.75,-,-,-,-,1321,55.04
Yamagata,9639,253.66,611,24.44,169,6.76,2289,91.56,2993,119.72,301,12.04,14,0.56,86,3.44,156,6.24,3,0.12,5,0.2,-,-,85,12.14,5,0.5,2,0.2,40,4,-,-,1,0.1,1784,46.95
Fukushima,14352,299,410,14.64,104,3.71,977,34.89,2797,99.89,296,10.57,5,0.18,28,1,155,5.54,8,0.29,20,0.71,1,0.08,145,11.15,3,0.43,5,0.71,31,4.43,3,0.43,4,0.57,2515,52.4
Ibaraki,19570,296.52,229,6.36,138,3.83,3010,83.61,4891,135.86,195,5.42,32,0.89,32,0.89,130,3.61,13,0.36,15,0.42,-,-,325,20.31,1,0.08,7,0.54,99,7.62,-,-,12,0.92,2714,41.12
Tochigi,13759,305.76,304,11.69,63,2.42,1420,54.62,2719,104.58,120,4.62,5,0.19,47,1.81,144,5.54,7,0.27,11,0.42,-,-,134,12.18,1,0.14,4,0.57,57,8.14,2,0.29,17,2.43,2398,53.29
Gunma,10573,245.88,281,11.71,138,5.75,1039,43.29,4952,206.33,216,9,4,0.17,33,1.38,174,7.25,5,0.21,20,0.83,-,-,70,7.78,-,-,2,0.22,127,14.11,2,0.22,26,2.89,1447,33.65
Saitama,61103,357.33,733,6.79,377,3.49,5500,50.93,14934,138.28,900,8.33,194,1.8,112,1.04,502,4.65,51,0.47,98,0.91,24,0.59,161,3.93,8,0.67,15,1.25,74,6.17,6,0.5,20,1.67,5935,34.71
Chiba,58230,323.5,498,4.57,206,1.89,5769,52.93,11166,102.44,618,5.67,63,0.58,141,1.29,338,3.1,26,0.24,80,0.73,-,-,243,7.36,7,0.78,5,0.56,21,2.33,6,0.67,12,1.33,4758,26.43
Tokyo,93592,228.27,1184,4.59,663,2.57,7689,29.8,38907,150.8,1590,6.16,262,1.02,193,0.75,1126,4.36,62,0.24,163,0.63,2,0.05,182,4.79,9,0.36,13,0.52,74,2.96,16,0.64,62,2.48,7373,17.98
Kanagawa,69666,293.95,816,5.91,254,1.84,5408,39.19,18227,132.08,833,6.04,67,0.49,155,1.12,537,3.89,22,0.16,104,0.75,7,0.15,510,10.63,11,0.92,26,2.17,48,4,-,-,27,2.25,5705,24.07
Niigata,14058,255.6,272,9.07,90,3,2324,77.47,1895,63.17,213,7.1,11,0.37,258,8.6,92,3.07,10,0.33,17,0.57,8,0.89,48,5.33,9,0.69,1,0.08,110,8.46,3,0.23,3,0.23,2387,43.4
Toyama,12053,262.02,240,8.57,221,7.89,2586,92.36,4502,160.79,135,4.82,71,2.54,42,1.5,126,4.5,20,0.71,9,0.32,-,-,13,2.17,1,0.2,-,-,16,3.2,2,0.4,2,0.4,1282,27.87
Ishikawa,11878,252.72,316,11.29,183,6.54,1790,63.93,4829,172.46,307,10.96,129,4.61,27,0.96,87,3.11,40,1.43,5,0.18,-,-,118,16.86,-,-,-,-,9,1.8,4,0.8,3,0.6,952,20.26
Fukui,8331,213.62,263,10.52,191,7.64,1605,64.2,2690,107.6,244,9.76,482,19.28,94,3.76,87,3.48,74,2.96,10,0.4,-,-,9,3,3,0.5,5,0.83,55,9.17,-,-,13,2.17,629,16.13
Yamanashi,9458,270.23,141,6.71,27,1.29,276,13.14,1445,68.81,50,2.38,3,0.14,52,2.48,45,2.14,-,-,7,0.33,-,-,27,3,5,0.5,2,0.2,23,2.3,8,0.8,8,0.8,1206,34.46
Nagano,16322,333.1,271,10.04,76,2.81,1321,48.93,4149,153.67,151,5.59,19,0.7,47,1.74,100,3.7,9,0.33,14,0.52,-,-,160,17.78,8,0.67,8,0.67,66,5.5,1,0.08,22,1.83,2500,51.02
Gifu,10375,235.8,230,8.85,54,2.08,695,26.73,4674,179.77,85,3.27,18,0.69,58,2.23,95,3.65,9,0.35,14,0.54,-,-,15,1.36,5,1,5,1,49,9.8,3,0.6,18,3.6,1151,26.16
Shizuoka,36782,282.94,544,6.72,221,2.73,2233,27.57,6957,85.89,298,3.68,192,2.37,250,3.09,317,3.91,22,0.27,42,0.52,2,0.09,47,2.14,4,0.4,8,0.8,35,3.5,-,-,1,0.1,3063,23.56
Aichi,49639,304.53,920,9.11,215,2.13,2481,24.56,10849,107.42,379,3.75,79,0.78,241,2.39,382,3.78,24,0.24,36,0.36,5,0.14,140,4,3,0.2,21,1.4,147,9.8,1,0.07,33,2.2,3154,19.35
Mie,18923,282.43,527,12.55,194,4.62,1271,30.26,4423,105.31,147,3.5,23,0.55,61,1.45,160,3.81,11,0.26,9,0.21,2,0.18,38,3.45,1,0.13,-,-,56,7,-,-,11,1.38,1042,15.55
Shiga,12637,243.02,347,11.19,72,2.32,1004,32.39,3110,100.32,265,8.55,17,0.55,36,1.16,75,2.42,3,0.1,14,0.45,-,-,1,0.11,1,0.14,9,1.29,6,0.86,-,-,-,-,848,16.31
Kyoto,17790,273.69,304,8,464,12.21,2673,70.34,4153,109.29,407,10.71,18,0.47,49,1.29,133,3.5,3,0.08,25,0.66,1,0.06,25,1.47,3,0.43,4,0.57,92,13.14,10,1.43,16,2.29,1361,20.94
Osaka,55960,194.31,2797,15.2,1095,5.95,6523,35.45,18292,99.41,1038,5.64,160,0.87,257,1.4,659,3.58,49,0.27,93,0.51,9,0.18,238,4.67,6,0.33,9,0.5,44,2.44,10,0.56,20,1.11,2963,10.29
Hyogo,45538,282.84,1413,13.85,588,5.76,4106,40.25,11652,114.24,609,5.97,129,1.26,244,2.39,407,3.99,46,0.45,49,0.48,4,0.12,109,3.21,10,0.71,24,1.71,43,3.07,5,0.36,20,1.43,2534,15.74
Nara,11333,283.33,380,16.52,124,5.39,1110,48.26,2773,120.57,122,5.3,21,0.91,36,1.57,135,5.87,5,0.22,15,0.65,2,0.25,59,7.38,4,0.67,12,2,24,4,-,-,6,1,568,14.2
Wakayama,10565,240.11,407,15.65,103,3.96,706,27.15,2103,80.88,74,2.85,13,0.5,43,1.65,136,5.23,11,0.42,17,0.65,3,1,17,5.67,3,0.27,1,0.09,32,2.91,-,-,5,0.45,777,17.66
Tottori,5661,195.21,200,10.53,73,3.84,2026,106.63,2011,105.84,82,4.32,10,0.53,40,2.11,47,2.47,1,0.05,2,0.11,-,-,7,1.4,6,1.2,7,1.4,41,8.2,1,0.2,1,0.2,663,22.86
Shimane,5346,267.3,178,16.18,179,16.27,494,44.91,1828,166.18,121,11,11,1,25,2.27,120,10.91,7,0.64,5,0.45,-,-,31,10.33,-,-,5,0.63,60,7.5,-,-,-,-,645,32.25
Okayama,11531,230.62,432,15.43,73,2.61,948,33.86,3257,116.32,126,4.5,277,9.89,162,5.79,146,5.21,33,1.18,19,0.68,-,-,23,1.92,1,0.2,6,1.2,38,7.6,-,-,9,1.8,774,15.48
Hiroshima,18826,206.88,489,8.89,351,6.38,2391,43.47,6157,111.95,239,4.35,85,1.55,111,2.02,143,2.6,63,1.15,24,0.44,1,0.06,192,10.67,1,0.05,1,0.05,161,8.05,-,-,20,1,1343,14.76
Yamaguchi,18885,304.6,771,19.77,155,3.97,2399,61.51,4186,107.33,100,2.56,19,0.49,342,8.77,226,5.79,10,0.26,13,0.33,-,-,77,8.56,1,0.11,1,0.11,49,5.44,1,0.11,5,0.56,912,14.71
Tokushima,7130,216.06,176,8.38,63,3,356,16.95,1640,78.1,42,2,8,0.38,105,5,93,4.43,3,0.14,5,0.24,-,-,11,2.75,1,0.14,1,0.14,34,4.86,-,-,5,0.71,820,24.85
Kagawa,3462,150.52,161,12.38,44,3.38,257,19.77,1407,108.23,21,1.62,14,1.08,75,5.77,36,2.77,28,2.15,3,0.23,4,1,29,7.25,9,1.8,3,0.6,24,4.8,-,-,11,2.2,454,19.74
Ehime,13954,387.61,451,23.74,186,9.79,2126,111.89,3090,162.63,154,8.11,20,1.05,222,11.68,128,6.74,6,0.32,7,0.37,-,-,204,29.14,2,0.33,2,0.33,28,4.67,-,-,-,-,884,24.56
Kochi,7696,202.53,256,12.8,43,2.15,628,31.4,1039,51.95,43,2.15,2,0.1,140,7,68,3.4,4,0.2,4,0.2,-,-,3,1,5,0.63,2,0.25,31,3.88,-,-,12,1.5,919,24.18
Fukuoka,39937,327.35,1246,17.8,866,12.37,6877,98.24,9502,135.74,732,10.46,501,7.16,131,1.87,424,6.06,100,1.43,41,0.59,23,0.88,356,13.69,8,0.53,11,0.73,36,2.4,-,-,9,0.6,977,8.01
Saga,6647,289,159,14.45,103,9.36,936,85.09,1210,110,68,6.18,143,13,67,6.09,115,10.45,33,3,2,0.18,-,-,11,3.67,2,0.33,5,0.83,21,3.5,-,-,3,0.5,184,8
Nagasaki,17305,346.1,488,16.27,398,13.27,1672,55.73,2738,91.27,208,6.93,128,4.27,167,5.57,140,4.67,18,0.6,11,0.37,7,1,189,27,1,0.08,2,0.17,43,3.58,1,0.08,3,0.25,480,9.6
Kumamoto,21969,309.42,558,11.87,257,5.47,2232,47.49,5116,108.85,333,7.09,368,7.83,472,10.04,381,8.11,83,1.77,35,0.74,3,0.38,115,14.38,2,0.13,9,0.6,46,3.07,-,-,14,0.93,947,13.34
Oita,22295,384.4,308,8.56,336,9.33,1633,45.36,6369,176.92,366,10.17,44,1.22,145,4.03,268,7.44,24,0.67,23,0.64,1,0.2,45,9,-,-,4,0.36,26,2.36,1,0.09,-,-,547,9.43
Miyazaki,10603,392.7,228,16.29,340,24.29,896,64,2474,176.71,164,11.71,623,44.5,165,11.79,120,8.57,70,5,5,0.36,-,-,130,26,-,-,-,-,16,2.29,-,-,5,0.71,384,14.22
Kagoshima,22442,393.72,587,18.94,570,18.39,1514,48.84,3533,113.97,210,6.77,301,9.71,364,11.74,177,5.71,54,1.74,11,0.35,1,0.14,87,12.43,-,-,1,0.08,37,3.08,2,0.17,1,0.08,375,6.58
Okinawa,11290,256.59,106,4.42,122,5.08,725,30.21,1798,74.92,392,16.33,34,1.42,42,1.75,85,3.54,31,1.29,9,0.38,2,0.22,340,37.78,5,0.71,15,2.14,9,1.29,-,-,9,1.29,1201,27.3
