"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"52nd week, 2024",,,,,,"Data collected as of January 7, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,317812,64.39,1272,0.41,1358,0.43,7466,2.38,15660,5,840,0.27,1692,0.54,2643,0.84,678,0.22,62,0.02,95,0.03,32,0.05,619,0.89,12,0.03,14,0.03,647,1.35,-,-,14,0.03,34610,7.01
Hokkaido,13351,59.87,213,1.55,92,0.67,681,4.97,226,1.65,76,0.55,158,1.15,45,0.33,17,0.12,3,0.02,2,0.01,-,-,6,0.21,-,-,1,0.05,38,1.73,-,-,-,-,3746,16.8
Aomori,1978,34.1,15,0.41,24,0.65,50,1.35,169,4.57,7,0.19,42,1.14,106,2.86,19,0.51,-,-,-,-,-,-,2,0.2,1,0.17,-,-,27,4.5,-,-,-,-,498,8.59
Iwate,2894,45.94,12,0.3,40,1,128,3.2,137,3.43,16,0.4,38,0.95,29,0.73,7,0.18,-,-,1,0.03,-,-,6,0.43,-,-,-,-,19,1,-,-,-,-,929,14.75
Miyagi,4314,47.41,14,0.25,38,0.69,111,2.02,262,4.76,13,0.24,45,0.82,78,1.42,14,0.25,1,0.02,2,0.04,-,-,9,0.75,-,-,-,-,8,0.8,-,-,-,-,949,10.43
Akita,1532,29.46,8,0.24,18,0.53,34,1,222,6.53,16,0.47,39,1.15,1,0.03,4,0.12,-,-,1,0.03,-,-,-,-,-,-,-,-,4,0.5,-,-,-,-,487,9.37
Yamagata,1187,27.6,7,0.25,31,1.11,105,3.75,99,3.54,9,0.32,54,1.93,17,0.61,8,0.29,-,-,-,-,-,-,6,0.75,-,-,1,0.1,18,1.8,-,-,-,-,308,7.16
Fukushima,3637,44.35,25,0.51,34,0.69,91,1.86,114,2.33,13,0.27,38,0.78,91,1.86,11,0.22,-,-,2,0.04,-,-,18,1.38,-,-,-,-,11,1.57,-,-,-,-,764,9.32
Ibaraki,7813,65.11,27,0.36,42,0.56,502,6.69,284,3.79,9,0.12,41,0.55,48,0.64,12,0.16,4,0.05,-,-,-,-,53,3.12,-,-,-,-,21,1.62,-,-,-,-,1416,11.8
Tochigi,4132,54.37,24,0.5,14,0.29,106,2.21,149,3.1,18,0.38,42,0.88,90,1.88,16,0.33,-,-,1,0.02,-,-,8,0.67,-,-,-,-,4,0.57,-,-,1,0.14,844,11.11
Gunma,4441,52.87,12,0.23,14,0.26,58,1.09,391,7.38,21,0.4,29,0.55,19,0.36,17,0.32,2,0.04,5,0.09,-,-,15,1.07,-,-,-,-,11,1.22,-,-,1,0.11,822,9.79
Saitama,19981,76.56,74,0.45,85,0.52,403,2.46,873,5.32,58,0.35,93,0.57,449,2.74,32,0.2,-,-,8,0.05,16,0.38,37,0.88,-,-,1,0.08,29,2.42,-,-,-,-,2152,8.25
Chiba,15862,78.52,24,0.19,44,0.35,412,3.3,538,4.3,16,0.13,69,0.55,226,1.81,32,0.26,5,0.04,5,0.04,1,0.03,33,0.94,1,0.11,-,-,14,1.56,-,-,1,0.11,1508,7.47
Tokyo,23625,56.52,105,0.4,65,0.25,659,2.5,1747,6.62,97,0.37,115,0.44,645,2.44,43,0.16,3,0.01,11,0.04,-,-,30,0.79,1,0.04,-,-,43,1.72,-,-,3,0.12,1809,4.33
Kanagawa,23869,66.3,54,0.24,40,0.18,388,1.72,1164,5.17,71,0.32,88,0.39,385,1.71,44,0.2,5,0.02,8,0.04,-,-,49,1,1,0.08,1,0.08,11,0.92,-,-,-,-,1853,5.15
Niigata,3313,38.08,17,0.31,43,0.78,230,4.18,120,2.18,41,0.75,66,1.2,37,0.67,16,0.29,3,0.05,5,0.09,3,0.3,2,0.2,-,-,-,-,20,1.54,-,-,1,0.08,694,7.98
Toyama,1291,26.9,11,0.38,30,1.03,136,4.69,264,9.1,4,0.14,5,0.17,8,0.28,6,0.21,2,0.07,2,0.07,1,0.14,8,1.14,-,-,-,-,17,3.4,-,-,-,-,278,5.79
Ishikawa,2092,43.58,7,0.24,27,0.93,89,3.07,271,9.34,24,0.83,15,0.52,6,0.21,4,0.14,2,0.07,-,-,-,-,23,3.29,-,-,-,-,1,0.2,-,-,-,-,241,5.02
Fukui,1526,39.13,17,0.68,21,0.84,51,2.04,249,9.96,8,0.32,9,0.36,5,0.2,7,0.28,1,0.04,-,-,-,-,-,-,2,0.33,-,-,8,1.33,-,-,1,0.17,152,3.9
Yamanashi,3573,87.15,5,0.21,4,0.17,14,0.58,107,4.46,3,0.13,29,1.21,12,0.5,2,0.08,-,-,2,0.08,-,-,35,3.89,-,-,-,-,8,0.8,-,-,-,-,412,10.05
Nagano,4201,47.74,12,0.22,22,0.41,74,1.37,142,2.63,13,0.24,70,1.3,39,0.72,7,0.13,3,0.06,1,0.02,-,-,28,2.8,-,-,-,-,8,0.67,-,-,-,-,882,10.02
Gifu,4374,50.28,11,0.21,10,0.19,68,1.28,220,4.15,5,0.09,10,0.19,-,-,5,0.09,-,-,1,0.02,1,0.09,-,-,-,-,2,0.4,7,1.4,-,-,-,-,714,8.21
Shizuoka,9494,68.3,22,0.25,15,0.17,84,0.94,404,4.54,8,0.09,8,0.09,26,0.29,15,0.17,-,-,-,-,-,-,8,0.36,-,-,-,-,10,1,-,-,-,-,1245,8.96
Aichi,16058,82.35,35,0.19,27,0.15,190,1.04,933,5.13,21,0.12,21,0.12,14,0.08,13,0.07,-,-,5,0.03,3,0.09,9,0.26,-,-,-,-,29,1.93,-,-,-,-,1885,9.67
Mie,4457,61.9,21,0.47,11,0.24,112,2.49,211,4.69,14,0.31,-,-,1,0.02,14,0.31,-,-,-,-,-,-,2,0.18,-,-,-,-,8,0.89,-,-,-,-,432,6
Shiga,3347,55.78,8,0.22,6,0.17,53,1.47,117,3.25,4,0.11,3,0.08,9,0.25,1,0.03,-,-,-,-,-,-,2,0.22,-,-,-,-,4,0.57,-,-,-,-,367,6.12
Kyoto,6860,54.88,25,0.33,71,0.93,149,1.96,325,4.28,4,0.05,17,0.22,32,0.42,13,0.17,-,-,2,0.03,-,-,14,0.78,-,-,-,-,10,1.43,-,-,-,-,593,4.74
Osaka,20596,67.53,220,1.12,93,0.47,322,1.64,1001,5.11,51,0.26,65,0.33,25,0.13,40,0.2,4,0.02,8,0.04,2,0.04,25,0.48,-,-,2,0.11,12,0.67,-,-,2,0.11,1134,3.72
Hyogo,14656,74.4,56,0.44,51,0.4,236,1.86,785,6.18,19,0.15,37,0.29,37,0.29,26,0.2,3,0.02,4,0.03,1,0.03,31,0.89,1,0.07,2,0.14,14,1,-,-,1,0.07,951,4.83
Nara,3698,68.48,32,0.97,8,0.24,26,0.79,168,5.09,3,0.09,18,0.55,12,0.36,3,0.09,1,0.03,-,-,-,-,4,0.4,-,-,1,0.17,12,2,-,-,-,-,277,5.13
Wakayama,2752,57.33,13,0.45,5,0.17,31,1.07,142,4.9,6,0.21,5,0.17,2,0.07,2,0.07,-,-,1,0.03,-,-,2,0.5,1,0.09,-,-,6,0.55,-,-,-,-,210,4.38
Tottori,1232,42.48,-,-,6,0.32,63,3.32,68,3.58,4,0.21,5,0.26,20,1.05,5,0.26,-,-,-,-,-,-,2,0.4,-,-,-,-,11,2.2,-,-,-,-,165,5.69
Shimane,1922,50.58,10,0.43,13,0.57,39,1.7,118,5.13,3,0.13,-,-,9,0.39,8,0.35,-,-,1,0.04,-,-,-,-,1,0.13,-,-,9,1.13,-,-,-,-,106,2.79
Okayama,5356,63.76,4,0.07,19,0.35,78,1.44,242,4.48,5,0.09,13,0.24,1,0.02,12,0.22,3,0.06,3,0.06,-,-,18,1.5,1,0.2,-,-,2,0.4,-,-,-,-,615,7.32
Hiroshima,7085,60.56,9,0.12,35,0.47,103,1.39,340,4.59,11,0.15,6,0.08,6,0.08,19,0.26,-,-,2,0.03,-,-,25,1.32,-,-,-,-,50,2.5,-,-,-,-,665,5.68
Yamaguchi,5117,76.37,11,0.26,7,0.16,169,3.93,232,5.4,4,0.09,11,0.26,5,0.12,19,0.44,1,0.02,-,-,-,-,11,1.22,-,-,-,-,7,0.78,-,-,-,-,403,6.01
Tokushima,2048,55.35,5,0.22,7,0.3,13,0.57,83,3.61,3,0.13,8,0.35,2,0.09,3,0.13,-,-,-,-,2,0.5,1,0.25,-,-,1,0.14,2,0.29,-,-,-,-,297,8.03
Kagawa,2465,52.45,11,0.39,13,0.46,56,2,146,5.21,12,0.43,11,0.39,3,0.11,14,0.5,-,-,-,-,-,-,1,0.2,-,-,1,0.2,7,1.4,-,-,-,-,419,8.91
Ehime,5101,85.02,24,0.67,17,0.47,121,3.36,184,5.11,3,0.08,33,0.92,4,0.11,11,0.31,1,0.03,-,-,-,-,23,2.88,-,-,-,-,6,1,-,-,-,-,338,5.63
Kochi,2549,57.93,4,0.16,8,0.32,60,2.4,51,2.04,8,0.32,43,1.72,16,0.64,3,0.12,1,0.04,-,-,-,-,3,1,-,-,-,-,10,1.25,-,-,1,0.13,332,7.55
Fukuoka,16026,80.94,30,0.25,51,0.43,377,3.14,739,6.16,55,0.46,70,0.58,25,0.21,39,0.33,-,-,4,0.03,-,-,10,0.38,-,-,1,0.07,30,2,-,-,-,-,599,3.03
Saga,3680,94.36,1,0.04,11,0.48,59,2.57,128,5.57,2,0.09,17,0.74,-,-,5,0.22,4,0.17,1,0.04,-,-,-,-,-,-,-,-,10,1.67,-,-,-,-,248,6.36
Nagasaki,5759,82.27,4,0.09,13,0.3,151,3.43,127,2.89,15,0.34,13,0.3,12,0.27,15,0.34,1,0.02,-,-,2,0.25,20,2.5,-,-,-,-,14,1.17,-,-,1,0.08,529,7.56
Kumamoto,7312,92.56,7,0.14,22,0.45,137,2.8,285,5.82,7,0.14,50,1.02,7,0.14,20,0.41,4,0.08,-,-,-,-,11,1.22,-,-,-,-,17,1.13,-,-,-,-,358,4.53
Oita,6081,104.84,2,0.06,31,0.86,127,3.53,464,12.89,11,0.31,37,1.03,2,0.06,16,0.44,3,0.08,-,-,-,-,6,1.2,1,0.09,-,-,7,0.64,-,-,1,0.09,244,4.21
Miyazaki,5234,90.24,2,0.06,33,0.92,176,4.89,292,8.11,10,0.28,14,0.39,20,0.56,20,0.56,-,-,3,0.08,-,-,3,0.5,-,-,-,-,10,1.43,-,-,-,-,306,5.28
