"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"10th week, 2026",,,,,,"Data collected as of March 11, 2026"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,227769,60.08,,,,
Hokkaido,11863,71.04,,,,
Aomori,3482,66.96,,,,
Iwate,4485,106.79,,,,
Miyagi,4182,76.04,,,,
Akita,1212,48.48,,,,
Yamagata,2952,77.68,,,,
Fukushima,3209,66.85,,,,
Ibaraki,4429,66.1,,,,
Tochigi,3693,78.57,,,,
Gunma,3890,86.44,,,,
Saitama,13662,78.07,,,,
Chiba,11095,60.96,,,,
Tokyo,22719,54.35,,,,
Kanagawa,15374,64.33,,,,
Niigata,3807,73.21,,,,
Toyama,4067,84.73,,,,
Ishikawa,3786,80.55,,,,
Fukui,1918,49.18,,,,
Yamanashi,1140,32.57,,,,
Nagano,4489,89.78,,,,
Gifu,2137,47.49,,,,
Shizuoka,6000,43.17,,,,
Aichi,11330,69.51,,,,
Mie,3069,44.48,,,,
Shiga,3226,55.62,,,,
Kyoto,3582,55.97,,,,
Osaka,11195,38.74,,,,
Hyogo,8898,54.26,,,,
Nara,1790,42.62,,,,
Wakayama,1813,40.29,,,,
Tottori,1985,68.45,,,,
Shimane,1140,60,,,,
Okayama,3047,60.94,,,,
Hiroshima,4771,51.3,,,,
Yamaguchi,4650,73.81,,,,
Tokushima,1372,41.58,,,,
Kagawa,1077,46.83,,,,
Ehime,2520,68.11,,,,
Kochi,1511,39.76,,,,
Fukuoka,7603,62.32,,,,
Saga,1238,51.58,,,,
Nagasaki,3641,71.39,,,,
Kumamoto,4553,63.24,,,,
Oita,3618,62.38,,,,
Miyazaki,1186,42.36,,,,
Kagoshima,2926,51.33,,,,
Okinawa,2437,54.16,,,,
