"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15th week, 2024",,,,,,"Data collected as of April 17, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1120116,227.16,18341,5.86,45420,14.51,176158,56.26,254534,81.29,6342,2.03,9108,2.91,907,0.29,9549,3.05,1252,0.4,1262,0.4,115,0.17,5563,8.03,120,0.25,139,0.29,594,1.23,11,0.02,93,0.19,636110,129
Hokkaido,56085,250.38,1750,12.68,4814,34.88,15647,113.38,6055,43.88,343,2.49,41,0.3,5,0.04,212,1.54,17,0.12,37,0.27,1,0.03,85,2.93,2,0.09,1,0.05,7,0.32,-,-,6,0.27,28982,129.38
Aomori,10217,176.16,18,0.49,544,14.7,1663,44.95,2082,56.27,54,1.46,31,0.84,5,0.14,122,3.3,8,0.22,10,0.27,-,-,63,6.3,2,0.33,-,-,39,6.5,-,-,-,-,7594,130.93
Iwate,11458,187.84,53,1.39,1011,26.61,1465,38.55,3869,101.82,75,1.97,74,1.95,19,0.5,176,4.63,15,0.39,26,0.68,-,-,89,6.36,2,0.11,3,0.16,21,1.11,-,-,7,0.37,10531,172.64
Miyagi,22976,255.29,239,4.43,1136,21.04,2871,53.17,3951,73.17,115,2.13,35,0.65,7,0.13,190,3.52,7,0.13,24,0.44,-,-,36,3,2,0.2,3,0.3,3,0.3,1,0.1,1,0.1,16464,182.93
Akita,7607,149.16,31,0.94,249,7.55,1093,33.12,1176,35.64,72,2.18,63,1.91,3,0.09,63,1.91,9,0.27,1,0.03,2,0.29,21,3,1,0.13,-,-,1,0.13,-,-,1,0.13,7333,143.78
Yamagata,11349,263.93,84,3,965,34.46,3476,124.14,1906,68.07,66,2.36,124,4.43,12,0.43,133,4.75,20,0.71,8,0.29,-,-,23,2.88,-,-,-,-,-,-,-,-,3,0.3,6593,153.33
Fukushima,16239,198.04,415,8.47,1048,21.39,3059,62.43,3009,61.41,123,2.51,21,0.43,16,0.33,216,4.41,2,0.04,9,0.18,2,0.15,118,9.08,1,0.14,-,-,6,0.86,2,0.29,3,0.43,15024,183.22
Ibaraki,24563,204.69,230,3.07,703,9.37,5551,74.01,5375,71.67,104,1.39,34,0.45,11,0.15,98,1.31,37,0.49,25,0.33,1,0.06,252,15.75,1,0.08,7,0.54,24,1.85,-,-,-,-,22016,183.47
Tochigi,14737,193.91,356,7.42,453,9.44,2157,44.94,2140,44.58,46,0.96,97,2.02,5,0.1,161,3.35,8,0.17,18,0.38,2,0.17,106,8.83,3,0.43,-,-,7,1,-,-,-,-,12189,160.38
Gunma,20143,239.8,395,7.45,656,12.38,3037,57.3,4327,81.64,73,1.38,326,6.15,10,0.19,198,3.74,36,0.68,30,0.57,2,0.14,82,5.86,4,0.44,1,0.11,2,0.22,-,-,4,0.44,13057,155.44
Saitama,74027,284.72,1123,6.89,2034,12.48,10425,63.96,15673,96.15,533,3.27,172,1.06,55,0.34,485,2.98,32,0.2,112,0.69,18,0.44,268,6.54,1,0.08,7,0.58,10,0.83,-,-,2,0.17,36400,140
