"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40th week, 2024",,,,,,"Data collected as of October 9, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,15358,204.77,1347,28.66,717,15.26,5230,111.28,4090,87.02,159,3.38,7174,152.64,187,3.98,555,11.81,721,15.34,54,1.15,2,0.18,260,23.64,3,0.43,5,0.71,65,9.29,5,0.71,6,0.86,24018,320.24
Gunma,20756,247.1,1155,22.21,1808,34.77,6362,122.35,9595,184.52,230,4.42,7736,148.77,86,1.65,725,13.94,1799,34.6,101,1.94,4,0.31,214,16.46,6,0.67,3,0.33,89,9.89,-,-,7,0.78,24668,293.67
Saitama,76351,295.93,4361,27.09,4382,27.22,24287,150.85,32144,199.65,1559,9.68,29139,180.99,851,5.29,1785,11.09,4857,30.17,469,2.91,106,2.59,1202,29.32,7,0.58,22,1.83,412,34.33,2,0.17,4,0.33,78063,302.57
Chiba,59178,295.89,2432,19.61,2748,22.16,21967,177.15,23564,190.03,1024,8.26,18884,152.29,677,5.46,1172,9.45,3398,27.4,282,2.27,17,0.5,787,23.15,15,1.67,17,1.89,131,14.56,-,-,7,0.78,70775,353.88
Tokyo,87141,209.98,5733,21.97,3676,14.08,28752,110.16,48335,185.19,1807,6.92,42840,164.14,2974,11.39,2825,10.82,6703,25.68,629,2.41,11,0.29,666,17.53,26,1.04,32,1.28,730,29.2,10,0.4,7,0.28,82936,199.85
Kanagawa,89795,247.37,4362,19.05,3669,16.02,21795,95.17,32516,141.99,1757,7.67,36412,159,2215,9.67,2131,9.31,5738,25.06,483,2.11,47,0.94,2372,47.44,22,2,38,3.45,238,21.64,1,0.09,5,0.45,85280,234.93
Niigata,23599,274.41,2933,53.33,3707,67.4,10708,194.69,7532,136.95,373,6.78,9411,171.11,49,0.89,570,10.36,1483,26.96,68,1.24,26,2.6,86,8.6,6,0.5,13,1.08,103,8.58,2,0.17,19,1.58,28347,329.62
Toyama,12807,272.49,1297,46.32,1820,65,4966,177.36,7352,262.57,231,8.25,7074,252.64,33,1.18,290,10.36,538,19.21,24,0.86,3,0.43,58,8.29,-,-,3,0.6,62,12.4,-,-,1,0.2,12822,272.81
Ishikawa,13581,288.96,795,28.39,896,32,2528,90.29,7698,274.93,249,8.89,5353,191.18,13,0.46,242,8.64,632,22.57,15,0.54,-,-,424,70.67,-,-,3,0.75,63,15.75,-,-,-,-,15680,333.62
Fukui,9723,249.31,1689,67.56,1036,41.44,3382,135.28,5738,229.52,116,4.64,4190,167.6,15,0.6,248,9.92,276,11.04,25,1,-,-,23,7.67,13,2.17,13,2.17,336,56,-,-,-,-,8423,215.97
Yamanashi,7257,177,480,20,440,18.33,2035,84.79,2978,124.08,95,3.96,2918,121.58,21,0.88,231,9.63,330,13.75,31,1.29,77,8.56,330,36.67,3,0.3,7,0.7,47,4.7,-,-,1,0.1,13352,325.66
Nagano,16941,194.72,1301,24.55,1277,24.09,6307,119,7775,146.7,282,5.32,9093,171.57,100,1.89,427,8.06,1108,20.91,71,1.34,26,2.89,838,93.11,15,1.25,10,0.83,60,5,-,-,4,0.33,30362,348.99
Gifu,14886,171.1,1643,31,704,13.28,4660,87.92,5700,107.55,133,2.51,7741,146.06,13,0.25,446,8.42,697,13.15,68,1.28,-,-,122,11.09,7,1.4,21,4.2,179,35.8,-,-,3,0.6,31810,365.63
Shizuoka,26224,188.66,3129,35.16,2265,25.45,9388,105.48,11855,133.2,412,4.63,18661,209.67,100,1.12,882,9.91,3462,38.9,186,2.09,-,-,283,13.48,22,2.2,13,1.3,161,16.1,-,-,-,-,44948,323.37
Aichi,50534,259.15,4295,23.6,2494,13.7,16481,90.55,21876,120.2,833,4.58,31487,173.01,91,0.5,1236,6.79,2312,12.7,227,1.25,57,1.63,344,9.83,32,2.13,30,2,559,37.27,-,-,8,0.53,75149,385.38
Mie,15596,219.66,2184,49.64,1492,33.91,6591,149.8,8465,192.39,191,4.34,11092,252.09,15,0.34,441,10.02,996,22.64,41,0.93,1,0.09,35,3.18,5,0.56,17,1.89,82,9.11,-,-,2,0.22,20052,282.42
Shiga,11843,200.73,1014,28.97,858,24.51,3070,87.71,5063,144.66,214,6.11,7613,217.51,50,1.43,304,8.69,435,12.43,66,1.89,1,0.13,53,6.63,6,0.86,14,2,138,19.71,-,-,10,1.43,14393,243.95
Kyoto,28026,224.21,1946,25.61,1866,24.55,6094,80.18,11476,151,579,7.62,9738,128.13,76,1,513,6.75,1090,14.34,103,1.36,2,0.12,168,9.88,3,0.5,9,1.5,192,32,-,-,1,0.17,30901,247.21
Osaka,63242,207.35,9174,46.81,3682,18.79,22443,114.51,35880,183.06,1273,6.49,27014,137.83,156,0.8,1728,8.82,3638,18.56,333,1.7,22,0.43,693,13.59,19,1.12,22,1.29,975,57.35,3,0.18,40,2.35,62861,206.1
Hyogo,38492,194.4,5429,42.41,2899,22.65,12968,101.31,29023,226.74,631,4.93,23095,180.43,166,1.3,1168,9.13,2402,18.77,233,1.82,21,0.62,744,21.88,25,1.79,34,2.43,478,34.14,-,-,4,0.29,45045,227.5
Nara,12104,224.15,1815,55,787,23.85,3306,100.18,6117,185.36,147,4.45,5630,170.61,18,0.55,350,10.61,327,9.91,27,0.82,5,0.56,232,25.78,9,1.5,8,1.33,104,17.33,-,-,1,0.17,15957,295.5
Wakayama,9323,194.23,1611,55.55,469,16.17,2497,86.1,5025,173.28,161,5.55,4316,148.83,13,0.45,329,11.34,455,15.69,37,1.28,6,1.5,31,7.75,5,0.45,14,1.27,166,15.09,3,0.27,4,0.36,12623,262.98
Tottori,4855,167.41,795,41.84,740,38.95,5175,272.37,3641,191.63,105,5.53,1951,102.68,15,0.79,162,8.53,394,20.74,15,0.79,1,0.2,42,8.4,9,1.8,19,3.8,12,2.4,1,0.2,14,2.8,8507,293.34
Shimane,5762,155.73,757,34.41,469,21.32,1755,79.77,4323,196.5,120,5.45,2635,119.77,8,0.36,378,17.18,231,10.5,24,1.09,-,-,16,5.33,7,0.88,2,0.25,52,6.5,-,-,1,0.13,9586,259.08
Okayama,14855,176.85,1678,31.07,1318,24.41,4611,85.39,8621,159.65,165,3.06,7186,133.07,87,1.61,494,9.15,935,17.31,92,1.7,4,0.33,113,9.42,4,0.8,10,2,58,11.6,-,-,4,0.8,22898,272.6
Hiroshima,21950,194.25,2585,36.41,2389,33.65,7631,107.48,14047,197.85,356,5.01,12564,176.96,43,0.61,665,9.37,897,12.63,70,0.99,6,0.33,575,31.94,7,0.35,11,0.55,517,25.85,-,-,19,0.95,28728,254.23
Yamaguchi,15693,234.22,2995,69.65,991,23.05,7363,171.23,7002,162.84,135,3.14,7847,182.49,31,0.72,606,14.09,1157,26.91,35,0.81,-,-,130,14.44,3,0.33,2,0.22,144,16,1,0.11,1,0.11,17988,268.48
Tokushima,7084,191.46,1079,46.91,374,16.26,1367,59.43,3433,149.26,99,4.3,3285,142.83,10,0.43,269,11.7,258,11.22,10,0.43,1,0.33,13,4.33,3,0.5,4,0.67,30,5,-,-,-,-,11784,318.49
Kagawa,8139,173.17,1089,38.89,630,22.5,3101,110.75,6470,231.07,112,4,4743,169.39,19,0.68,350,12.5,661,23.61,39,1.39,-,-,29,5.8,9,1.8,2,0.4,174,34.8,1,0.2,2,0.4,13158,279.96
Ehime,15076,251.27,2406,66.83,889,24.69,6853,190.36,9477,263.25,191,5.31,7903,219.53,13,0.36,551,15.31,1199,33.31,42,1.17,2,0.25,398,49.75,4,0.67,1,0.17,32,5.33,-,-,5,0.83,17887,298.12
Kochi,9654,219.41,1375,55,420,16.8,3079,123.16,2820,112.8,117,4.68,2751,110.04,17,0.68,244,9.76,646,25.84,20,0.8,-,-,12,4,10,1.25,2,0.25,156,19.5,1,0.13,12,1.5,14107,320.61
Fukuoka,66984,338.3,6902,57.52,3128,26.07,29277,243.98,21451,178.76,1165,9.71,18391,153.26,162,1.35,1740,14.5,2940,24.5,212,1.77,11,0.42,301,11.58,18,1.2,22,1.47,297,19.8,1,0.07,13,0.87,53817,271.8
Saga,10581,278.45,1487,67.59,718,32.64,3105,141.14,2213,100.59,146,6.64,2827,128.5,7,0.32,461,20.95,906,41.18,17,0.77,1,0.25,29,7.25,15,2.5,14,2.33,240,40,-,-,5,0.83,15995,420.92
Nagasaki,18978,275.04,2249,52.3,1653,38.44,6061,140.95,4358,101.35,223,5.19,6591,153.28,15,0.35,476,11.07,491,11.42,53,1.23,22,3.14,200,28.57,4,0.33,17,1.42,239,19.92,-,-,3,0.25,23371,338.71
Kumamoto,22145,280.32,1558,31.16,1297,25.94,6627,132.54,11816,236.32,397,7.94,7006,140.12,38,0.76,951,19.02,1362,27.24,75,1.5,3,0.38,399,49.88,4,0.27,20,1.33,83,5.53,1,0.07,-,-,28377,359.2
Oita,17076,294.41,1729,48.03,1385,38.47,5493,152.58,13736,381.56,192,5.33,5033,139.81,18,0.5,684,19,1041,28.92,100,2.78,1,0.2,122,24.4,1,0.09,8,0.73,273,24.82,-,-,4,0.36,18785,323.88
Miyazaki,17566,308.18,2397,68.49,1614,46.11,7043,201.23,8394,239.83,210,6,4022,114.91,40,1.14,585,16.71,1813,51.8,60,1.71,2,0.33,191,31.83,-,-,1,0.14,62,8.86,-,-,3,0.43,20719,363.49
Kagoshima,20940,237.95,3322,66.44,4241,84.82,6304,126.08,11562,231.24,295,5.9,9580,191.6,35,0.7,668,13.36,1673,33.46,88,1.76,1,0.14,288,41.14,4,0.33,2,0.17,203,16.92,-,-,1,0.08,31158,354.07
Okinawa,25991,490.4,1428,47.6,902,30.07,3903,130.1,2461,82.03,275,9.17,1745,58.17,15,0.5,233,7.77,445,14.83,70,2.33,5,0.63,429,53.63,12,1.71,13,1.86,359,51.29,-,-,3,0.43,21989,414.89
