"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"49th week, 2025",,,,,,"Data collected as of December 10, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,320345,83.42,,,,
Hokkaido,11892,71.21,,,,
Aomori,3804,73.15,,,,
Iwate,4484,106.76,,,,
Miyagi,4496,81.75,,,,
Akita,1468,58.72,,,,
Yamagata,3385,89.08,,,,
Fukushima,4010,83.54,,,,
Ibaraki,6268,93.55,,,,
Tochigi,5102,108.55,,,,
Gunma,4852,107.82,,,,
Saitama,19935,114.57,,,,
Chiba,15913,87.92,,,,
Tokyo,30037,72.2,,,,
Kanagawa,21845,90.64,,,,
Niigata,5116,98.38,,,,
Toyama,4596,95.75,,,,
Ishikawa,4277,91,,,,
Fukui,2095,53.72,,,,
Yamanashi,2332,66.63,,,,
Nagano,7620,95.25,,,,
Gifu,2964,65.87,,,,
Shizuoka,9508,68.4,,,,
Aichi,16780,102.94,,,,
Mie,5880,84,,,,
Shiga,4479,77.22,,,,
Kyoto,5832,91.13,,,,
Osaka,15973,55.08,,,,
Hyogo,13322,81.23,,,,
Nara,2869,68.31,,,,
Wakayama,2685,59.67,,,,
Tottori,2360,81.38,,,,
Shimane,1508,75.4,,,,
Okayama,4406,88.12,,,,
Hiroshima,7615,81.01,,,,
Yamaguchi,6812,108.13,,,,
Tokushima,2172,65.82,,,,
Kagawa,3375,84.38,,,,
Ehime,3709,100.24,,,,
Kochi,2358,62.05,,,,
Fukuoka,11714,96.02,,,,
Saga,1925,80.21,,,,
Nagasaki,4903,96.14,,,,
Kumamoto,6229,86.51,,,,
Oita,6596,113.72,,,,
Miyazaki,2775,99.11,,,,
Kagoshima,5665,99.39,,,,
Okinawa,2404,53.42,,,,
