"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36th week, 2023",,,,,,"Data collected as of September 13, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,806074,163.54,139701,44.5,46094,14.68,104832,33.4,558143,177.81,10258,3.27,55500,17.68,1551,0.49,29571,9.42,182293,58.07,5039,1.61,284,0.41,8165,11.77,268,0.56,462,0.96,570,1.19,18,0.04,121,0.25,966436,196.07
Hokkaido,35277,157.49,8605,62.36,2525,18.3,6422,46.54,11725,84.96,518,3.75,685,4.96,44,0.32,663,4.8,10437,75.63,161,1.17,5,0.17,144,4.97,2,0.09,3,0.13,34,1.48,1,0.04,7,0.3,39457,176.15
Aomori,12070,197.87,877,22.49,265,6.79,328,8.41,5597,143.51,77,1.97,341,8.74,12,0.31,306,7.85,2731,70.03,42,1.08,5,0.56,21,2.33,5,0.83,8,1.33,151,25.17,-,-,-,-,11162,182.98
Iwate,13818,222.87,1449,37.15,202,5.18,1443,37,6914,177.28,88,2.26,630,16.15,35,0.9,492,12.62,4279,109.72,46,1.18,-,-,125,9.62,12,0.63,7,0.37,20,1.05,1,0.05,12,0.63,15032,242.45
Miyagi,9676,105.17,2947,52.63,533,9.52,835,14.91,9826,175.46,166,2.96,1112,19.86,35,0.63,583,10.41,6781,121.09,89,1.59,2,0.17,100,8.33,3,0.3,3,0.3,22,2.2,-,-,-,-,21972,238.83
Akita,6826,133.84,627,19,147,4.45,430,13.03,3319,100.58,98,2.97,276,8.36,12,0.36,188,5.7,1937,58.7,25,0.76,4,0.67,45,7.5,1,0.13,-,-,5,0.63,-,-,-,-,9280,181.96
Yamagata,7242,168.42,1609,57.46,383,13.68,675,24.11,4805,171.61,87,3.11,320,11.43,9,0.32,390,13.93,3459,123.54,40,1.43,-,-,29,3.63,4,0.4,2,0.2,4,0.4,-,-,1,0.1,7141,166.07
Fukushima,7846,95.68,3258,66.49,642,13.1,1522,31.06,6475,132.14,118,2.41,1197,24.43,41,0.84,726,14.82,2879,58.76,91,1.86,6,0.46,133,10.23,3,0.43,1,0.14,9,1.29,-,-,1,0.14,16829,205.23
Ibaraki,12707,105.89,1761,23.48,1082,14.43,2914,38.85,10444,139.25,241,3.21,3089,41.19,85,1.13,466,6.21,2718,36.24,106,1.41,12,0.71,536,31.53,5,0.42,4,0.33,29,2.42,-,-,1,0.08,27895,232.46
Tochigi,9346,122.97,1843,38.4,237,4.94,1239,25.81,5122,106.71,121,2.52,1056,22,27,0.56,547,11.4,2669,55.6,58,1.21,-,-,168,14,6,0.86,10,1.43,1,0.14,-,-,2,0.29,13569,178.54
Gunma,8770,101.98,1383,26.09,885,16.7,1066,20.11,9521,179.64,219,4.13,425,8.02,25,0.47,645,12.17,3733,70.43,139,2.62,2,0.14,172,12.29,5,0.56,3,0.33,2,0.22,2,0.22,-,-,13033,151.55
Saitama,37158,145.15,5440,33.79,2527,15.7,6064,37.66,35901,222.99,810,5.03,3801,23.61,91,0.57,1689,10.49,9930,61.68,407,2.53,56,1.37,363,8.85,8,0.73,20,1.82,5,0.45,-,-,6,0.55,55144,215.41
Chiba,28791,139.76,3187,24.9,1516,11.84,3979,31.09,24768,193.5,423,3.3,1898,14.83,52,0.41,1000,7.81,7872,61.5,241,1.88,8,0.24,440,12.94,10,1.11,10,1.11,2,0.22,-,-,-,-,50309,244.22
Tokyo,57043,138.45,6819,26.33,3311,12.78,8443,32.6,50492,194.95,987,3.81,3173,12.25,191,0.74,2489,9.61,15280,59,418,1.61,15,0.39,362,9.53,21,0.88,28,1.17,20,0.83,6,0.25,4,0.17,64769,157.21
Kanagawa,52693,146.37,5391,23.75,1999,8.81,5913,26.05,37196,163.86,675,2.97,2446,10.78,133,0.59,2016,8.88,11350,50,431,1.9,19,0.38,1312,26.24,11,1,37,3.36,31,2.82,-,-,1,0.09,61926,172.02
Niigata,19635,231,3781,70.02,632,11.7,1988,36.81,9334,172.85,192,3.56,2708,50.15,24,0.44,477,8.83,3753,69.5,85,1.57,7,0.7,52,5.2,3,0.25,5,0.42,18,1.5,-,-,4,0.33,17786,209.25
Toyama,11393,237.35,1633,56.31,577,19.9,1649,56.86,7910,272.76,120,4.14,621,21.41,9,0.31,221,7.62,1606,55.38,25,0.86,-,-,34,4.86,1,0.2,-,-,7,1.4,-,-,5,1,7413,154.44
Ishikawa,14616,304.5,1326,45.72,292,10.07,555,19.14,8199,282.72,91,3.14,775,26.72,8,0.28,299,10.31,1646,56.76,34,1.17,5,0.71,104,14.86,1,0.2,7,1.4,10,2,-,-,1,0.2,12650,263.54
Fukui,10196,268.32,1455,60.63,519,21.63,952,39.67,4181,174.21,135,5.63,985,41.04,12,0.5,221,9.21,1083,45.13,39,1.63,-,-,8,2.67,7,1.17,6,1,5,0.83,-,-,1,0.17,5270,138.68
Yamanashi,2366,57.71,659,27.46,98,4.08,83,3.46,4118,171.58,37,1.54,130,5.42,5,0.21,233,9.71,998,41.58,35,1.46,1,0.11,85,9.44,4,0.4,2,0.2,2,0.2,-,-,3,0.3,8545,208.41
Nagano,9670,111.15,1802,34,409,7.72,809,15.26,11608,219.02,173,3.26,345,6.51,36,0.68,373,7.04,4171,78.7,64,1.21,20,2,327,32.7,3,0.25,10,0.83,13,1.08,-,-,2,0.17,16420,188.74
Gifu,5813,67.59,2541,48.87,543,10.44,1152,22.15,7411,142.52,85,1.63,321,6.17,26,0.5,371,7.13,1954,37.58,57,1.1,1,0.09,57,5.18,-,-,12,2.4,2,0.4,1,0.2,2,0.4,21393,248.76
Shizuoka,11720,84.32,3959,44.99,949,10.78,1469,16.69,14820,168.41,234,2.66,1134,12.89,96,1.09,808,9.18,5969,67.83,144,1.64,1,0.05,116,5.27,15,1.5,17,1.7,22,2.2,-,-,2,0.2,29479,212.08
Aichi,28893,148.17,5970,32.8,1844,10.13,5185,28.49,30957,170.09,390,2.14,922,5.07,70,0.38,1164,6.4,8654,47.55,222,1.22,3,0.09,188,5.37,12,0.8,18,1.2,1,0.07,2,0.13,3,0.2,49663,254.68
Mie,11898,167.58,2867,65.16,606,13.77,695,15.8,8699,197.7,191,4.34,342,7.77,16,0.36,365,8.3,3784,86,32,0.73,-,-,40,3.33,11,1.22,18,2,5,0.56,1,0.11,-,-,15092,212.56
Shiga,9800,166.1,1305,37.29,231,6.6,1059,30.26,5221,149.17,250,7.14,403,11.51,7,0.2,274,7.83,1977,56.49,56,1.6,-,-,6,0.75,4,0.57,21,3,4,0.57,-,-,-,-,10182,172.58
Kyoto,26420,211.36,2371,31.2,1341,17.64,3660,48.16,10632,139.89,256,3.37,543,7.14,27,0.36,441,5.8,2666,35.08,77,1.01,2,0.12,88,5.18,2,0.29,5,0.71,3,0.43,-,-,11,1.57,21719,173.75
Osaka,64229,216.99,10004,51.83,6027,31.23,9510,49.27,32499,168.39,602,3.12,1712,8.87,72,0.37,1575,8.16,10301,53.37,363,1.88,20,0.39,481,9.43,5,0.31,18,1.13,4,0.25,-,-,10,0.63,46488,157.05
Hyogo,32720,165.25,7524,58.78,3167,24.74,3430,26.8,28081,219.38,399,3.12,1731,13.52,59,0.46,1020,7.97,6011,46.96,208,1.63,13,0.37,475,13.57,12,0.86,27,1.93,4,0.29,-,-,6,0.43,30674,154.92
Nara,8602,156.4,1950,57.35,653,19.21,1400,41.18,6048,177.88,97,2.85,352,10.35,12,0.35,326,9.59,1556,45.76,33,0.97,3,0.3,182,18.2,8,1.33,5,0.83,1,0.17,1,0.17,1,0.17,10970,199.45
Wakayama,5932,121.06,2075,69.17,330,11,921,30.7,4083,136.1,65,2.17,138,4.6,6,0.2,247,8.23,2001,66.7,46,1.53,4,1,33,8.25,2,0.18,13,1.18,8,0.73,1,0.09,4,0.36,9118,186.08
