"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"36th week, 2025",,,,,,"Data collected as of September 10, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,207429,53.92,,,,
Hokkaido,8181,48.7,,,,
Aomori,2532,48.69,,,,
Iwate,3373,82.27,,,,
Miyagi,4175,75.91,,,,
Akita,1147,45.88,,,,
Yamagata,2758,72.58,,,,
Fukushima,3313,69.02,,,,
Ibaraki,4055,59.63,,,,
Tochigi,3650,79.35,,,,
Gunma,3802,84.49,,,,
Saitama,12574,71.85,,,,
Chiba,9981,53.37,,,,
Tokyo,19468,46.57,,,,
Kanagawa,14250,59.62,,,,
Niigata,3269,62.87,,,,
Toyama,3107,66.11,,,,
Ishikawa,2567,54.62,,,,
Fukui,1449,37.15,,,,
Yamanashi,1190,34,,,,
Nagano,5060,62.47,,,,
Gifu,1591,35.36,,,,
Shizuoka,6883,49.52,,,,
Aichi,10182,62.47,,,,
Mie,3174,45.34,,,,
Shiga,2603,45.67,,,,
Kyoto,3317,51.83,,,,
Osaka,10643,36.57,,,,
Hyogo,7415,45.21,,,,
Nara,1475,35.12,,,,
Wakayama,1967,43.71,,,,
Tottori,1781,61.41,,,,
Shimane,1108,55.4,,,,
Okayama,2851,57.02,,,,
Hiroshima,4650,49.47,,,,
Yamaguchi,4295,68.17,,,,
Tokushima,1433,42.15,,,,
Kagawa,1861,46.53,,,,
Ehime,2832,76.54,,,,
Kochi,1687,44.39,,,,
Fukuoka,6133,50.27,,,,
Saga,1230,51.25,,,,
Nagasaki,3592,70.43,,,,
Kumamoto,3826,53.89,,,,
Oita,3872,66.76,,,,
Miyazaki,1558,55.64,,,,
Kagoshima,3676,64.49,,,,
Okinawa,1893,42.07,,,,
