"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32nd week, 2023",,,,,,"Data collected as of August 16, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Ishikawa,14402,300.04,1238,42.69,266,9.17,449,15.48,7652,263.86,84,2.9,607,20.93,7,0.24,264,9.1,1531,52.79,29,1,5,0.71,87,12.43,1,0.2,6,1.2,9,1.8,-,-,1,0.2,7689,160.19
Fukui,10087,272.62,1397,60.74,455,19.78,819,35.61,3802,165.3,124,5.39,799,34.74,11,0.48,203,8.83,1006,43.74,33,1.43,-,-,6,2,6,1,4,0.67,3,0.5,-,-,-,-,3120,84.32
Yamanashi,2101,51.24,608,25.33,82,3.42,67,2.79,3803,158.46,35,1.46,96,4,4,0.17,206,8.58,966,40.25,28,1.17,-,-,76,8.44,3,0.3,2,0.2,2,0.2,-,-,3,0.3,4948,120.68
Nagano,9258,106.41,1559,29.42,382,7.21,664,12.53,10985,207.26,165,3.11,253,4.77,32,0.6,332,6.26,3787,71.45,60,1.13,20,2,278,27.8,-,-,10,0.83,13,1.08,-,-,2,0.17,8788,101.01
Gifu,5205,60.52,2469,47.48,457,8.79,1023,19.67,7002,134.65,69,1.33,249,4.79,22,0.42,332,6.38,1843,35.44,42,0.81,2,0.18,51,4.64,-,-,10,2,-,-,1,0.2,2,0.4,12658,147.19
Shizuoka,10415,74.93,3703,42.08,774,8.8,1230,13.98,13979,158.85,207,2.35,974,11.07,70,0.8,701,7.97,5777,65.65,126,1.43,1,0.05,93,4.23,13,1.3,14,1.4,22,2.2,-,-,2,0.2,16099,115.82
Aichi,26850,137.69,5738,31.53,1417,7.79,4461,24.51,29291,160.94,342,1.88,691,3.8,51,0.28,1031,5.66,8258,45.37,188,1.03,3,0.09,137,3.91,12,0.8,15,1,-,-,2,0.13,3,0.2,30434,156.07
Mie,11027,155.31,2706,61.5,514,11.68,579,13.16,8086,183.77,175,3.98,252,5.73,15,0.34,323,7.34,3503,79.61,29,0.66,-,-,31,2.82,10,1.11,17,1.89,5,0.56,1,0.11,-,-,9571,134.8
Shiga,9431,159.85,1246,35.6,218,6.23,875,25,4881,139.46,224,6.4,311,8.89,7,0.2,232,6.63,1906,54.46,51,1.46,-,-,5,0.63,4,0.57,15,2.14,4,0.57,-,-,-,-,6296,106.71
Kyoto,25244,203.58,2286,30.48,973,12.97,3188,42.51,10186,135.81,240,3.2,440,5.87,22,0.29,404,5.39,2576,34.35,64,0.85,2,0.12,80,4.71,2,0.29,5,0.71,3,0.43,-,-,8,1.14,13661,110.17
Osaka,61476,208.39,9646,49.98,3649,18.91,7983,41.36,30405,157.54,534,2.77,1477,7.65,65,0.34,1405,7.28,9863,51.1,318,1.65,15,0.29,337,6.61,4,0.25,13,0.81,1,0.06,-,-,10,0.63,29996,101.68
Hyogo,31008,156.61,7268,56.78,2180,17.03,2756,21.53,26364,205.97,365,2.85,1396,10.91,54,0.42,896,7,5709,44.6,185,1.45,7,0.2,347,9.91,11,0.79,20,1.43,2,0.14,-,-,4,0.29,19629,99.14
Nara,8273,150.42,1905,56.03,424,12.47,1180,34.71,5583,164.21,83,2.44,297,8.74,10,0.29,287,8.44,1496,44,27,0.79,3,0.3,151,15.1,8,1.33,3,0.5,1,0.17,1,0.17,1,0.17,6674,121.35
Wakayama,5464,111.51,2029,67.63,228,7.6,803,26.77,3815,127.17,56,1.87,109,3.63,6,0.2,214,7.13,1931,64.37,38,1.27,4,1,23,5.75,2,0.18,8,0.73,6,0.55,1,0.09,4,0.36,5963,121.69
Tottori,2017,69.55,763,40.16,175,9.21,1177,61.95,4323,227.53,26,1.37,307,16.16,5,0.26,159,8.37,813,42.79,9,0.47,1,0.2,13,2.6,3,0.6,4,0.8,-,-,-,-,5,1,4232,145.93
Shimane,3402,89.53,1321,57.43,176,7.65,215,9.35,4112,178.78,68,2.96,1090,47.39,3,0.13,291,12.65,492,21.39,19,0.83,1,0.33,12,4,7,0.88,6,0.75,2,0.25,-,-,1,0.13,3502,92.16
Okayama,10007,119.13,1654,30.63,432,8,564,10.44,8714,161.37,125,2.31,1581,29.28,21,0.39,396,7.33,1779,32.94,84,1.56,6,0.5,91,7.58,2,0.4,17,3.4,1,0.2,-,-,3,0.6,8141,96.92
Hiroshima,16404,145.17,3209,45.2,1001,14.1,2437,34.32,12317,173.48,161,2.27,603,8.49,13,0.18,493,6.94,1996,28.11,65,0.92,9,0.5,255,14.17,8,0.38,11,0.52,9,0.43,-,-,4,0.19,11938,105.65
Yamaguchi,8146,123.42,3441,80.02,220,5.12,1790,41.63,7722,179.58,104,2.42,1187,27.6,21,0.49,477,11.09,1835,42.67,81,1.88,-,-,76,8.44,1,0.11,3,0.33,23,2.56,-,-,-,-,7894,119.61
Tokushima,3186,86.11,1458,63.39,158,6.87,128,5.57,3513,152.74,43,1.87,259,11.26,3,0.13,226,9.83,976,42.43,15,0.65,2,0.5,8,2,2,0.29,3,0.43,-,-,-,-,-,-,4179,112.95
Kagawa,7021,149.38,1096,39.14,312,11.14,149,5.32,6504,232.29,62,2.21,328,11.71,4,0.14,318,11.36,1381,49.32,58,2.07,-,-,21,4.2,1,0.2,4,0.8,1,0.2,-,-,-,-,5648,120.17
Ehime,9709,161.82,2473,68.69,416,11.56,905,25.14,9579,266.08,76,2.11,187,5.19,5,0.14,520,14.44,2118,58.83,67,1.86,-,-,198,24.75,-,-,1,0.17,2,0.33,-,-,3,0.5,7909,131.82
Kochi,5444,123.73,956,36.77,151,5.81,420,16.15,3085,118.65,87,3.35,290,11.15,13,0.5,224,8.62,795,30.58,17,0.65,-,-,6,2,4,0.5,5,0.63,19,2.38,-,-,6,0.75,5355,121.7
Fukuoka,49128,248.12,8261,68.84,2576,21.47,9578,79.82,21878,182.32,443,3.69,3563,29.69,32,0.27,1500,12.5,5324,44.37,200,1.67,5,0.19,200,7.69,9,0.6,12,0.8,2,0.13,-,-,3,0.2,27141,137.08
Saga,7772,199.28,1536,66.78,340,14.78,358,15.57,2169,94.3,37,1.61,510,22.17,5,0.22,385,16.74,1555,67.61,23,1,-,-,15,3.75,7,1.17,11,1.83,6,1,-,-,6,1,7668,196.62
Nagasaki,14830,214.93,1814,41.23,354,8.05,2328,52.91,4377,99.48,124,2.82,721,16.39,9,0.2,410,9.32,2247,51.07,63,1.43,19,2.38,77,9.63,5,0.42,12,1,10,0.83,-,-,-,-,11603,168.16
Kumamoto,13361,169.13,2238,45.67,470,9.59,879,17.94,9506,194,137,2.8,699,14.27,7,0.14,743,15.16,2796,57.06,102,2.08,1,0.11,101,11.22,5,0.36,10,0.71,1,0.07,-,-,-,-,12298,155.67
Oita,12241,211.05,2666,74.06,409,11.36,816,22.67,11771,326.97,202,5.61,770,21.39,27,0.75,517,14.36,2038,56.61,81,2.25,-,-,86,17.2,3,0.27,4,0.36,41,3.73,-,-,-,-,8540,147.24
Miyazaki,15876,278.53,2254,64.4,424,12.11,825,23.57,9481,270.89,115,3.29,1238,35.37,11,0.31,569,16.26,3184,90.97,53,1.51,2,0.33,125,20.83,1,0.14,2,0.29,-,-,-,-,-,-,9836,172.56
Kagoshima,22439,246.58,3964,74.79,912,17.21,869,16.4,10683,201.57,136,2.57,910,17.17,46,0.87,528,9.96,4839,91.3,109,2.06,2,0.29,104,14.86,2,0.17,4,0.33,-,-,-,-,-,-,15539,170.76
Okinawa,17185,318.24,1439,46.42,310,10,1471,47.45,2386,76.97,81,2.61,1886,60.84,15,0.48,228,7.35,266,8.58,56,1.81,11,1.38,196,24.5,13,1.86,8,1.14,3,0.43,2,0.29,-,-,16676,308.81
