"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2024",,,,,,"Data collected as of November 27, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1218551,247.22,117481,37.53,93086,29.74,455715,145.6,584240,186.66,23615,7.54,639750,204.39,17804,5.69,37445,11.96,74190,23.7,5880,1.88,579,0.83,17593,25.35,452,0.94,689,1.44,17856,37.2,51,0.11,293,0.61,1484520,301.18
Hokkaido,59181,266.58,6221,45.74,9558,70.28,35574,261.57,16292,119.79,1401,10.3,16325,120.04,76,0.56,858,6.31,3847,28.29,174,1.28,3,0.11,237,8.46,8,0.36,8,0.36,744,33.82,-,-,23,1.05,68072,306.63
Aomori,10656,183.72,843,23.42,1050,29.17,3692,102.56,4432,123.11,316,8.78,5192,144.22,577,16.03,448,12.44,713,19.81,46,1.28,2,0.2,102,10.2,6,1,2,0.33,371,61.83,-,-,-,-,17504,301.79
Iwate,12498,201.58,1556,39.9,2689,68.95,4962,127.23,8022,205.69,260,6.67,9004,230.87,331,8.49,620,15.9,728,18.67,86,2.21,1,0.07,214,15.29,5,0.26,14,0.74,497,26.16,-,-,8,0.42,24696,398.32
Miyagi,24733,274.81,2392,44.3,2352,43.56,7653,141.72,8986,166.41,394,7.3,15359,284.43,147,2.72,698,12.93,1169,21.65,109,2.02,2,0.17,189,15.75,4,0.4,8,0.8,175,17.5,1,0.1,3,0.3,34024,378.04
Akita,8509,166.84,451,13.67,788,23.88,2858,86.61,3388,102.67,235,7.12,3275,99.24,17,0.52,236,7.15,423,12.82,22,0.67,4,0.67,79,13.17,5,0.63,-,-,113,14.13,-,-,2,0.25,16920,331.76
Yamagata,12476,297.05,1749,64.78,1805,66.85,7846,290.59,5200,192.59,225,8.33,7101,263,34,1.26,440,16.3,961,35.59,40,1.48,-,-,94,13.43,1,0.1,1,0.1,170,17,2,0.2,3,0.3,13266,315.86
Fukushima,17782,216.85,2405,49.08,2142,43.71,7034,143.55,6684,136.41,429,8.76,11375,232.14,116,2.37,788,16.08,823,16.8,77,1.57,9,0.69,336,25.85,8,1.14,1,0.14,305,43.57,2,0.29,8,1.14,29787,363.26
Ibaraki,28088,236.03,1457,19.69,1893,25.58,16592,224.22,11128,150.38,373,5.04,11230,151.76,218,2.95,569,7.69,1571,21.23,126,1.7,17,1.06,1073,67.06,5,0.38,25,1.92,685,52.69,-,-,4,0.31,47054,395.41
Tochigi,15784,210.45,1460,31.06,768,16.34,5686,120.98,4568,97.19,253,5.38,10734,228.38,325,6.91,639,13.6,759,16.15,64,1.36,2,0.18,308,28,4,0.57,8,1.14,145,20.71,7,1,7,1,25115,334.87
Gunma,21373,254.44,1232,23.69,1920,36.92,6739,129.6,10699,205.75,309,5.94,11225,215.87,165,3.17,855,16.44,1857,35.71,122,2.35,4,0.31,258,19.85,8,0.89,4,0.44,212,23.56,-,-,7,0.78,25996,309.48
Saitama,78378,303.79,4619,28.51,4728,29.19,26777,165.29,35418,218.63,1807,11.15,41480,256.05,2205,13.61,2069,12.77,5238,32.33,514,3.17,119,2.9,1330,32.44,7,0.58,34,2.83,766,63.83,2,0.17,5,0.42,81864,317.3
Chiba,62020,308.56,2535,20.44,2880,23.23,24329,196.2,26022,209.85,1203,9.7,28357,228.69,1422,11.47,1347,10.86,3641,29.36,318,2.56,17,0.5,924,27.18,19,2.11,19,2.11,231,25.67,-,-,8,0.89,73942,367.87
Tokyo,90879,218.99,6112,23.42,3938,15.09,31921,122.3,53647,205.54,2151,8.24,57303,219.55,5404,20.7,3249,12.45,7039,26.97,682,2.61,13,0.34,770,20.26,33,1.32,54,2.16,1551,62.04,18,0.72,7,0.28,86568,208.6
Kanagawa,93254,256.9,4658,20.34,3860,16.86,24001,104.81,36155,157.88,2089,9.12,49012,214.03,4030,17.6,2478,10.82,5980,26.11,555,2.42,48,0.96,2660,53.2,24,2.18,51,4.64,399,36.27,1,0.09,5,0.45,89240,245.84
Niigata,24057,279.73,3125,56.82,3848,69.96,11750,213.64,8087,147.04,519,9.44,12940,235.27,120,2.18,650,11.82,1657,30.13,81,1.47,28,2.8,96,9.6,7,0.58,14,1.17,257,21.42,2,0.17,22,1.83,29932,348.05
Toyama,12944,275.4,1336,47.71,1846,65.93,5478,195.64,7998,285.64,245,8.75,9367,334.54,51,1.82,333,11.89,595,21.25,30,1.07,3,0.43,67,9.57,1,0.2,4,0.8,131,26.2,-,-,1,0.2,13221,281.3
Ishikawa,13845,294.57,838,29.93,924,33,2812,100.43,8585,306.61,300,10.71,6812,243.29,24,0.86,283,10.11,676,24.14,15,0.54,-,-,446,74.33,-,-,3,0.75,132,33,-,-,-,-,16231,345.34
Fukui,10032,257.23,1767,70.68,1108,44.32,3615,144.6,6534,261.36,127,5.08,4947,197.88,20,0.8,289,11.56,310,12.4,26,1.04,-,-,23,7.67,15,2.5,18,3,571,95.17,-,-,-,-,8663,222.13
Yamanashi,7374,179.85,496,20.67,480,20,2099,87.46,3347,139.46,102,4.25,4048,168.67,45,1.88,254,10.58,364,15.17,40,1.67,77,8.56,432,48,5,0.5,12,1.2,149,14.9,-,-,1,0.1,14173,345.68
Nagano,17772,204.28,1389,26.21,1353,25.53,6817,128.62,8374,158,343,6.47,12448,234.87,238,4.49,491,9.26,1197,22.58,77,1.45,26,2.89,911,101.22,16,1.33,12,1,182,15.17,-,-,4,0.33,32149,369.53
Gifu,15543,178.66,1698,32.04,738,13.92,5082,95.89,6509,122.81,170,3.21,9153,172.7,19,0.36,518,9.77,714,13.47,79,1.49,-,-,145,13.18,7,1.4,25,5,286,57.2,-,-,3,0.6,33167,381.23
Shizuoka,27644,198.88,3245,36.46,2358,26.49,9994,112.29,13350,150,499,5.61,21432,240.81,204,2.29,1028,11.55,3597,40.42,207,2.33,3,0.14,330,15.71,19,1.9,14,1.4,309,30.9,1,0.1,-,-,47317,340.41
Aichi,52083,267.09,4440,24.4,2630,14.45,18272,100.4,25070,137.75,962,5.29,36729,201.81,158,0.87,1453,7.98,2369,13.02,256,1.41,63,1.8,414,11.83,35,2.33,35,2.33,1047,69.8,-,-,10,0.67,78059,400.3
Mie,16150,227.46,2271,51.61,1577,35.84,7444,169.18,9568,217.45,225,5.11,11527,261.98,22,0.5,502,11.41,1021,23.2,42,0.95,1,0.09,49,4.45,6,0.67,19,2.11,153,17,-,-,2,0.22,20784,292.73
Shiga,12137,205.71,1040,29.71,904,25.83,3424,97.83,5529,157.97,276,7.89,8295,237,78,2.23,367,10.49,444,12.69,69,1.97,1,0.13,59,7.38,7,1,16,2.29,192,27.43,-,-,10,1.43,14930,253.05
Kyoto,28788,232.16,2050,26.97,2081,27.38,7018,92.34,12502,164.5,668,8.79,12142,159.76,157,2.07,605,7.96,1130,14.87,120,1.58,2,0.12,213,12.53,3,0.5,10,1.67,385,64.17,-,-,1,0.17,31929,257.49
Osaka,65657,215.27,9990,50.97,4002,20.42,24505,125.03,40187,205.04,1478,7.54,32654,166.6,261,1.33,2026,10.34,3760,19.18,384,1.96,30,0.59,814,15.96,24,1.41,26,1.53,1381,81.24,4,0.24,40,2.35,65114,213.49
Hyogo,39922,201.63,5639,44.05,3041,23.76,14275,111.52,32328,252.56,774,6.05,26855,209.8,274,2.14,1376,10.75,2503,19.55,260,2.03,24,0.71,879,25.85,27,1.93,39,2.79,733,52.36,-,-,5,0.36,46866,236.7
Nara,12495,231.39,1884,57.09,841,25.48,3612,109.45,6910,209.39,183,5.55,6692,202.79,46,1.39,416,12.61,335,10.15,28,0.85,7,0.78,257,28.56,10,1.67,12,2,268,44.67,-,-,1,0.17,16502,305.59
Wakayama,9530,198.54,1667,57.48,503,17.34,2695,92.93,5472,188.69,184,6.34,5824,200.83,17,0.59,378,13.03,462,15.93,41,1.41,6,1.5,36,9,5,0.45,15,1.36,264,24,3,0.27,5,0.45,12975,270.31
Tottori,5160,177.93,815,42.89,780,41.05,5705,300.26,4187,220.37,112,5.89,2597,136.68,42,2.21,186,9.79,401,21.11,15,0.79,1,0.2,58,11.6,10,2,24,4.8,60,12,1,0.2,15,3,8793,303.21
Shimane,5934,160.38,774,35.18,496,22.55,1957,88.95,4804,218.36,136,6.18,3627,164.86,18,0.82,446,20.27,240,10.91,26,1.18,-,-,17,5.67,8,1,3,0.38,110,13.75,-,-,1,0.13,9905,267.7
Okayama,15342,182.64,1710,31.67,1387,25.69,5037,93.28,9574,177.3,183,3.39,8002,148.19,99,1.83,569,10.54,963,17.83,115,2.13,5,0.42,122,10.17,4,0.8,23,4.6,143,28.6,-,-,4,0.8,24011,285.85
Hiroshima,22832,200.28,2692,37.92,2552,35.94,8588,120.96,15546,218.96,429,6.04,13518,190.39,52,0.73,772,10.87,939,13.23,88,1.24,6,0.33,646,35.89,11,0.55,16,0.8,1014,50.7,-,-,20,1,29921,262.46
Yamaguchi,16180,241.49,3065,71.28,1016,23.63,8225,191.28,7980,185.58,173,4.02,9564,222.42,48,1.12,728,16.93,1251,29.09,41,0.95,-,-,156,17.33,3,0.33,2,0.22,245,27.22,1,0.11,1,0.11,18420,274.93
Tokushima,7203,194.68,1120,48.7,391,17,1428,62.09,4204,182.78,110,4.78,3528,153.39,17,0.74,312,13.57,288,12.52,12,0.52,1,0.33,14,4.67,4,0.67,5,0.83,40,6.67,-,-,-,-,12029,325.11
Kagawa,8299,176.57,1124,40.14,670,23.93,3402,121.5,7129,254.61,130,4.64,6711,239.68,21,0.75,416,14.86,695,24.82,46,1.64,-,-,35,7,10,2,4,0.8,243,48.6,1,0.2,2,0.4,13605,289.47
Ehime,15696,261.6,2516,69.89,941,26.14,7585,210.69,10329,286.92,249,6.92,11939,331.64,19,0.53,645,17.92,1227,34.08,49,1.36,2,0.25,461,57.63,5,0.83,1,0.17,86,14.33,-,-,5,0.83,18689,311.48
