"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"6th week, 2026",,,,,,"Data collected as of February 12, 2026"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,387947,102.39,,,,
Hokkaido,11673,69.48,,,,
Aomori,3502,67.35,,,,
Iwate,5579,132.83,,,,
Miyagi,7282,134.85,,,,
Akita,1644,65.76,,,,
Yamagata,3667,96.5,,,,
Fukushima,6170,128.54,,,,
Ibaraki,8729,130.28,,,,
Tochigi,6735,143.3,,,,
Gunma,5509,122.42,,,,
Saitama,25761,147.21,,,,
Chiba,22679,124.61,,,,
Tokyo,41540,99.86,,,,
Kanagawa,30772,128.22,,,,
Niigata,4373,84.1,,,,
Toyama,4720,100.43,,,,
Ishikawa,3567,75.89,,,,
Fukui,2059,52.79,,,,
Yamanashi,3235,92.43,,,,
Nagano,5664,113.28,,,,
Gifu,3550,78.89,,,,
Shizuoka,12601,90.65,,,,
Aichi,20737,127.22,,,,
Mie,7316,107.59,,,,
Shiga,4886,84.24,,,,
Kyoto,6225,98.81,,,,
Osaka,20323,70.08,,,,
Hyogo,17042,103.91,,,,
Nara,3783,90.07,,,,
Wakayama,3900,86.67,,,,
Tottori,2186,75.38,,,,
Shimane,2039,101.95,,,,
Okayama,4524,90.48,,,,
Hiroshima,7370,79.25,,,,
Yamaguchi,7273,115.44,,,,
Tokushima,2401,72.76,,,,
Kagawa,1514,65.83,,,,
Ehime,4568,123.46,,,,
Kochi,2360,62.11,,,,
Fukuoka,11812,96.82,,,,
Saga,1908,79.5,,,,
Nagasaki,5877,115.24,,,,
Kumamoto,8239,114.43,,,,
Oita,8197,141.33,,,,
Miyazaki,2772,99,,,,
Kagoshima,6820,119.65,,,,
Okinawa,2864,63.64,,,,
