"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11th week, 2024",,,,,,"Data collected as of March 21, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,1371,18.04,21,0.44,20,0.42,154,3.21,91,1.9,3,0.06,13,0.27,1,0.02,13,0.27,-,-,-,-,-,-,1,0.08,-,-,-,-,1,0.14,-,-,-,-,561,7.38
Gunma,2170,25.83,31,0.58,43,0.81,235,4.43,259,4.89,4,0.08,21,0.4,-,-,11,0.21,2,0.04,4,0.08,-,-,5,0.36,-,-,-,-,1,0.11,-,-,-,-,579,6.89
Saitama,5796,22.21,74,0.45,98,0.6,837,5.1,925,5.64,37,0.23,13,0.08,2,0.01,42,0.26,-,-,6,0.04,2,0.05,9,0.21,-,-,2,0.17,-,-,-,-,-,-,1635,6.26
Chiba,4659,23.06,20,0.16,70,0.56,774,6.19,642,5.14,27,0.22,7,0.06,4,0.03,23,0.18,-,-,4,0.03,-,-,10,0.29,-,-,-,-,-,-,-,-,-,-,1415,7
Tokyo,5847,14.09,120,0.46,64,0.24,914,3.49,1395,5.32,48,0.18,8,0.03,18,0.07,64,0.24,3,0.01,13,0.05,-,-,12,0.31,-,-,2,0.08,1,0.04,-,-,1,0.04,1537,3.7
Kanagawa,6771,18.6,82,0.36,75,0.33,786,3.43,843,3.68,22,0.1,11,0.05,8,0.03,45,0.2,2,0.01,4,0.02,-,-,38,0.76,-,-,-,-,1,0.08,-,-,-,-,1619,4.45
Niigata,3268,38,14,0.25,155,2.82,386,7.02,220,4,10,0.18,-,-,1,0.02,4,0.07,-,-,3,0.05,-,-,3,0.3,-,-,1,0.08,-,-,-,-,-,-,977,11.36
Toyama,1574,32.79,6,0.21,77,2.66,239,8.24,365,12.59,2,0.07,1,0.03,2,0.07,4,0.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,288,6
Ishikawa,1761,36.69,11,0.38,40,1.38,71,2.45,296,10.21,7,0.24,7,0.24,-,-,6,0.21,1,0.03,2,0.07,-,-,8,1.14,-,-,-,-,1,0.2,-,-,-,-,360,7.5
Fukui,840,21.54,24,0.96,29,1.16,137,5.48,213,8.52,1,0.04,42,1.68,-,-,8,0.32,3,0.12,1,0.04,-,-,-,-,2,0.33,-,-,5,0.83,-,-,-,-,199,5.1
Yamanashi,518,12.63,2,0.08,8,0.33,60,2.5,84,3.5,1,0.04,1,0.04,-,-,4,0.17,-,-,-,-,-,-,2,0.22,-,-,-,-,1,0.1,-,-,-,-,322,7.85
Nagano,1681,19.1,11,0.2,36,0.67,218,4.04,254,4.7,11,0.2,1,0.02,-,-,8,0.15,1,0.02,3,0.06,1,0.1,12,1.2,1,0.08,-,-,-,-,-,-,1,0.08,657,7.47
Gifu,1083,12.45,14,0.26,16,0.3,156,2.94,196,3.7,5,0.09,4,0.08,-,-,17,0.32,-,-,1,0.02,-,-,2,0.18,-,-,-,-,1,0.2,-,-,-,-,740,8.51
Shizuoka,2280,16.4,19,0.21,93,1.04,395,4.44,388,4.36,22,0.25,4,0.04,1,0.01,21,0.24,1,0.01,5,0.06,-,-,2,0.09,-,-,-,-,-,-,-,-,-,-,957,6.88
Aichi,2788,14.3,49,0.27,69,0.38,490,2.69,750,4.12,15,0.08,9,0.05,1,0.01,30,0.16,1,0.01,7,0.04,-,-,11,0.31,-,-,-,-,3,0.2,-,-,1,0.07,1467,7.52
Mie,955,13.26,10,0.22,45,1,236,5.24,280,6.22,6,0.13,7,0.16,-,-,13,0.29,2,0.04,-,-,-,-,2,0.17,-,-,-,-,-,-,-,-,-,-,435,6.04
Shiga,742,12.37,13,0.36,24,0.67,72,2,159,4.42,7,0.19,14,0.39,-,-,4,0.11,-,-,-,-,-,-,-,-,-,-,2,0.29,-,-,-,-,-,-,347,5.78
Kyoto,1085,8.68,47,0.62,68,0.89,182,2.39,361,4.75,15,0.2,29,0.38,1,0.01,11,0.14,1,0.01,-,-,-,-,3,0.17,-,-,-,-,-,-,-,-,-,-,721,5.77
Osaka,2010,6.55,365,1.84,72,0.36,658,3.32,1197,6.05,18,0.09,104,0.53,1,0.01,37,0.19,8,0.04,4,0.02,-,-,10,0.19,-,-,1,0.06,7,0.39,-,-,1,0.06,1181,3.85
Hyogo,1356,6.85,58,0.45,84,0.66,419,3.27,1022,7.98,12,0.09,24,0.19,3,0.02,24,0.19,6,0.05,1,0.01,1,0.03,15,0.43,-,-,-,-,-,-,-,-,-,-,911,4.6
Nara,357,6.61,38,1.15,15,0.45,80,2.42,211,6.39,1,0.03,19,0.58,-,-,5,0.15,-,-,1,0.03,-,-,2,0.2,1,0.17,-,-,-,-,-,-,-,-,323,5.98
Wakayama,529,10.8,10,0.33,4,0.13,84,2.8,265,8.83,3,0.1,4,0.13,-,-,11,0.37,-,-,1,0.03,-,-,-,-,-,-,-,-,4,0.36,-,-,-,-,281,5.73
Tottori,366,12.62,1,0.05,29,1.53,126,6.63,129,6.79,5,0.26,2,0.11,-,-,4,0.21,1,0.05,-,-,-,-,1,0.2,-,-,1,0.2,-,-,-,-,-,-,213,7.34
Shimane,757,19.92,3,0.13,19,0.83,45,1.96,139,6.04,-,-,9,0.39,-,-,14,0.61,4,0.17,-,-,-,-,-,-,-,-,1,0.13,-,-,-,-,-,-,231,6.08
Okayama,1026,12.21,12,0.22,37,0.69,125,2.31,358,6.63,1,0.02,36,0.67,2,0.04,7,0.13,-,-,1,0.02,1,0.08,3,0.25,-,-,-,-,-,-,-,-,-,-,570,6.79
Hiroshima,1863,16.49,29,0.41,84,1.2,217,3.1,532,7.6,3,0.04,17,0.24,-,-,14,0.2,1,0.01,1,0.01,-,-,6,0.32,-,-,-,-,-,-,-,-,1,0.05,538,4.76
Yamaguchi,1140,17.01,24,0.56,53,1.23,238,5.53,265,6.16,-,-,4,0.09,1,0.02,10,0.23,-,-,-,-,-,-,6,0.67,-,-,-,-,-,-,-,-,-,-,333,4.97
Tokushima,565,15.27,-,-,10,0.43,54,2.35,85,3.7,2,0.09,21,0.91,1,0.04,6,0.26,5,0.22,1,0.04,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-,185,5
Kagawa,756,16.09,16,0.57,22,0.79,94,3.36,204,7.29,4,0.14,5,0.18,4,0.14,11,0.39,1,0.04,-,-,-,-,2,0.4,-,-,-,-,1,0.2,-,-,-,-,245,5.21
Ehime,1298,21.28,5,0.14,19,0.51,240,6.49,354,9.57,3,0.08,24,0.65,-,-,15,0.41,5,0.14,-,-,-,-,11,1.38,-,-,-,-,-,-,-,-,-,-,320,5.25
Kochi,845,19.2,-,-,11,0.42,118,4.54,97,3.73,5,0.19,1,0.04,3,0.12,8,0.31,2,0.08,-,-,-,-,2,0.67,1,0.13,-,-,-,-,-,-,-,-,270,6.14
Fukuoka,2258,11.4,48,0.4,60,0.5,914,7.62,630,5.25,17,0.14,39,0.33,3,0.03,44,0.37,1,0.01,2,0.02,-,-,8,0.31,1,0.07,1,0.07,2,0.13,-,-,1,0.07,994,5.02
Saga,587,15.05,5,0.22,27,1.17,151,6.57,86,3.74,5,0.22,3,0.13,-,-,14,0.61,-,-,1,0.04,-,-,2,0.5,1,0.17,-,-,1,0.17,-,-,-,-,263,6.74
Nagasaki,1420,20.58,9,0.21,56,1.3,190,4.42,180,4.19,2,0.05,18,0.42,1,0.02,13,0.3,1,0.02,-,-,1,0.13,10,1.25,1,0.08,1,0.08,1,0.08,-,-,-,-,564,8.17
Kumamoto,1260,15.75,15,0.3,48,0.96,200,4,375,7.5,9,0.18,13,0.26,2,0.04,14,0.28,2,0.04,-,-,-,-,3,0.38,-,-,-,-,-,-,-,-,-,-,467,5.84
Oita,1068,18.41,3,0.08,54,1.5,126,3.5,330,9.17,4,0.11,22,0.61,1,0.03,13,0.36,1,0.03,1,0.03,-,-,3,0.6,-,-,-,-,2,0.18,-,-,-,-,341,5.88
Miyazaki,788,13.59,5,0.14,72,2,196,5.44,234,6.5,2,0.06,19,0.53,-,-,13,0.36,2,0.06,-,-,-,-,3,0.5,-,-,-,-,-,-,-,-,-,-,329,5.67
Kagoshima,1283,14.42,20,0.39,176,3.45,202,3.96,395,7.75,12,0.24,44,0.86,-,-,18,0.35,1,0.02,1,0.02,-,-,7,1,-,-,-,-,-,-,-,-,-,-,544,6.11
Okinawa,724,13.41,8,0.26,9,0.29,176,5.68,81,2.61,7,0.23,11,0.35,-,-,4,0.13,-,-,1,0.03,-,-,7,0.88,2,0.29,-,-,7,1,-,-,-,-,309,5.72
