"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"17th week, 2025",,,,,,"Data collected as of April 30, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,237731,62.18,,,,
Hokkaido,10307,62.47,,,,
Aomori,3093,59.48,,,,
Iwate,4218,95.86,,,,
Miyagi,4351,80.57,,,,
Akita,1555,64.79,,,,
Yamagata,3309,87.08,,,,
Fukushima,3740,77.92,,,,
Ibaraki,5147,75.69,,,,
Tochigi,4959,105.51,,,,
Gunma,3887,86.38,,,,
Saitama,13822,80.83,,,,
Chiba,13126,74.58,,,,
Tokyo,24415,58.83,,,,
Kanagawa,17092,72.73,,,,
Niigata,3584,70.27,,,,
Toyama,4081,85.02,,,,
Ishikawa,2705,56.35,,,,
Fukui,2013,51.62,,,,
Yamanashi,1597,45.63,,,,
Nagano,5023,62.01,,,,
Gifu,1794,39.87,,,,
Shizuoka,6380,46.23,,,,
Aichi,12672,77.74,,,,
Mie,3329,46.89,,,,
Shiga,3338,57.55,,,,
Kyoto,3683,58.46,,,,
Osaka,12468,42.7,,,,
Hyogo,9207,56.83,,,,
Nara,1857,45.29,,,,
Wakayama,2065,45.89,,,,
Tottori,1634,56.34,,,,
Shimane,1134,56.7,,,,
Okayama,3846,76.92,,,,
Hiroshima,4889,52.01,,,,
Yamaguchi,4137,65.67,,,,
Tokushima,1526,44.88,,,,
Kagawa,2147,53.68,,,,
Ehime,2998,78.89,,,,
Kochi,1220,32.11,,,,
Fukuoka,5914,48.48,,,,
Saga,1443,65.59,,,,
Nagasaki,3462,69.24,,,,
Kumamoto,3739,51.22,,,,
Oita,3146,54.24,,,,
Miyazaki,1475,52.68,,,,
Kagoshima,3474,60.95,,,,
Okinawa,2730,60.67,,,,
