êÖìó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,0.87,0.47,0.48,0.39,0.4,0.37,0.4,0.34,0.35,0.32,0.33,0.32,0.37,0.34,0.3,0.35,0.36,0.38,0.51,0.36,0.56,0.43,0.45,0.48,0.44,0.45,0.38,0.38,0.32,0.31,0.28,0.26,0.26,0.25,0.22,0.26,0.27,0.26,0.28,0.29,0.26,0.29,0.37,0.33,0.47,0.51,0.6,0.62,0.65,0.65,0.6,0.51,
17îN,0.57,0.43,0.35,0.34,0.28,0.28,0.33,0.33,0.33,0.35,0.37,0.36,0.35,0.35,0.32,0.3,0.36,0.3,0.56,0.35,0.51,0.46,0.42,0.42,0.42,0.45,0.4,0.35,0.29,0.29,0.27,0.22,0.23,0.21,0.2,0.2,0.2,0.2,0.24,0.23,0.24,0.33,0.29,0.47,0.44,0.56,0.47,0.61,0.51,0.67,0.52,0.49,
18îN,0.45,0.38,0.28,0.29,0.25,0.23,0.22,0.21,0.21,0.26,0.24,0.3,0.27,0.35,0.28,0.29,0.39,0.29,0.52,0.35,0.59,0.69,0.51,0.37,0.39,0.36,0.39,0.27,0.28,0.25,0.23,0.2,0.2,0.23,0.18,0.22,0.22,0.22,0.23,0.23,0.27,0.27,0.28,0.32,0.38,0.46,0.43,0.61,0.6,0.63,0.74,0.54,
19îN,0.44,0.55,0.27,0.36,0.25,0.29,0.26,0.3,0.28,0.33,0.32,0.36,0.34,0.32,0.31,0.29,0.37,0.21,0.48,0.3,0.45,0.36,0.45,0.39,0.37,0.45,0.35,0.37,0.28,0.33,0.27,0.24,0.19,0.24,0.16,0.23,0.19,0.24,0.21,0.25,0.22,0.22,0.29,0.32,0.33,0.41,0.44,0.59,0.56,0.68,0.63,0.62,
20îN,0.32,0.65,0.3,0.43,0.3,0.39,0.37,0.4,0.38,0.37,0.35,0.26,0.24,0.2,0.17,0.15,0.11,0.11,0.07,0.09,0.09,0.08,0.1,0.11,0.09,0.08,0.1,0.12,0.1,0.11,0.11,0.11,0.11,0.12,0.09,0.1,0.11,0.12,0.11,0.12,0.12,0.14,0.15,0.18,0.18,0.2,0.23,0.22,0.21,0.21,0.19,0.18,0.11
21îN,0.19,0.12,0.11,0.12,0.12,0.12,0.11,0.1,0.12,0.09,0.12,0.12,0.12,0.12,0.11,0.1,0.11,0.09,0.13,0.12,0.13,0.12,0.12,0.11,0.1,0.1,0.09,0.1,0.07,0.1,0.09,0.07,0.08,0.08,0.08,0.07,0.08,0.08,0.09,0.08,0.09,0.07,0.08,0.1,0.13,0.12,0.14,0.16,0.14,0.18,0.16,0.1,
22îN,0.14,0.1,0.09,0.08,0.06,0.06,0.06,0.06,0.07,0.06,0.07,0.05,0.06,0.07,0.07,0.07,0.07,0.07,0.09,0.07,0.09,0.09,0.08,0.08,0.08,0.09,0.07,0.08,0.07,0.07,0.06,0.05,0.06,0.05,0.05,0.05,0.07,0.04,0.06,0.06,0.06,0.08,0.09,0.09,0.13,0.11,0.12,0.11,0.11,0.11,0.1,0.07,
23îN,0.09,0.08,0.07,0.07,0.07,0.06,0.08,0.07,0.06,0.06,0.08,0.07,0.08,0.1,0.09,0.09,0.09,0.07,0.11,0.1,0.13,0.11,0.13,0.13,0.13,0.1,0.12,0.1,0.11,0.1,0.1,0.08,0.09,0.08,0.08,0.11,0.09,0.08,0.1,0.1,0.08,0.1,0.1,0.1,0.14,0.13,0.12,0.16,0.14,0.18,0.17,0.15,
24îN,0.15,0.14,0.15,0.13,0.14,0.14,0.12,0.13,0.13,0.14,0.14,0.13,0.13,0.12,0.15,0.14,0.18,0.11,0.23,0.16,0.22,0.22,0.21,0.25,0.22,0.22,0.23,0.2,0.17,0.18,0.16,0.15,0.12,0.13,0.12,0.14,0.13,0.15,0.13,0.13,0.15,0.14,0.2,0.16,0.19,0.21,0.23,0.28,0.31,0.31,0.33,0.27,
25îN,0.14,0.35,0.18,0.26,0.19,0.29,0.24,0.27,0.25,0.27,0.27,0.32,0.3,0.27,0.33,0.37,0.48,0.4,0.5,0.54,0.59,0.59,0.47,0.61,0.44,0.55,0.4,0.49,0.34,0.34,0.31,0.26,0.2,0.26,0.19,0.22,0.19,0.2,0.22,0.18,0.22,0.18,0.2,0.21,0.23,0.29,0.3,0.34,0.34,0.38,0.39,0.41,
26îN,0.25,0.57,0.31,0.42,0.31,0.33,0.3,0.33,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
éËë´å˚ïa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,0.05,0.04,0.04,0.05,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.05,0.06,0.06,0.09,0.14,0.18,0.19,0.26,0.35,0.41,0.48,0.64,0.73,0.71,0.71,0.75,0.57,0.5,0.62,0.7,0.73,0.8,0.79,1.08,1.39,1.09,1.04,1.06,0.91,0.73,0.73,0.7,0.61,0.52,0.43,0.39,0.24,
17îN,0.16,0.14,0.22,0.17,0.16,0.14,0.15,0.13,0.11,0.13,0.11,0.11,0.13,0.13,0.26,0.39,0.43,0.44,0.52,0.86,0.97,1.34,1.59,2.07,2.41,3.53,5.74,8.27,8.93,9.82,9.51,7.12,5.54,5.87,5.58,4.17,3.88,2.67,2.36,2.12,1.86,1.78,2.07,1.62,1.41,1.28,1.23,0.94,0.94,0.81,0.61,0.43,
18îN,0.18,0.16,0.23,0.23,0.18,0.15,0.11,0.11,0.12,0.13,0.15,0.13,0.15,0.17,0.23,0.25,0.3,0.29,0.43,0.76,0.79,0.96,1.11,1.23,1.24,1.6,1.69,2.09,1.87,1.8,1.71,1.37,1,0.99,1.17,1.13,1.14,1.01,0.86,1.08,0.91,0.99,0.96,0.77,0.76,0.79,0.65,0.63,0.62,0.61,0.5,0.32,
19îN,0.11,0.14,0.17,0.13,0.13,0.13,0.1,0.12,0.13,0.14,0.16,0.15,0.19,0.17,0.28,0.39,0.56,0.34,0.41,0.96,1.54,1.95,2.79,4.02,5.18,6.7,9.79,12.64,12.01,13.42,10.54,6.88,3.04,2.75,3.05,3.11,2.82,2.17,1.82,1.82,1.8,1.46,1.34,1.45,1.36,1.16,1.06,1.08,0.97,0.83,0.7,0.57,
20îN,0.12,0.2,0.15,0.16,0.16,0.15,0.12,0.11,0.09,0.08,0.09,0.08,0.07,0.06,0.05,0.05,0.03,0.04,0.04,0.06,0.05,0.07,0.11,0.13,0.12,0.11,0.13,0.14,0.12,0.12,0.15,0.18,0.11,0.17,0.14,0.15,0.14,0.12,0.11,0.11,0.14,0.13,0.11,0.12,0.1,0.1,0.12,0.11,0.13,0.12,0.1,0.09,0.04
21îN,0.05,0.04,0.05,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.05,0.08,0.07,0.08,0.11,0.12,0.11,0.13,0.16,0.17,0.15,0.18,0.23,0.2,0.29,0.48,0.58,0.67,0.8,0.98,1.14,1.53,1.71,1.62,1.52,1.52,1.39,1.7,1.41,1.22,1.14,1,0.87,0.46,
22îN,0.37,0.33,0.32,0.26,0.19,0.13,0.09,0.08,0.06,0.05,0.07,0.06,0.06,0.07,0.09,0.12,0.14,0.11,0.12,0.19,0.2,0.24,0.26,0.36,0.6,0.97,1.42,1.87,2.14,3.01,3.32,2.64,2.71,3.32,3.74,3.77,3.42,2.26,1.98,1.7,1.32,1.16,0.92,0.75,0.64,0.55,0.48,0.43,0.41,0.32,0.29,0.17,
23îN,0.1,0.09,0.11,0.1,0.09,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.09,0.09,0.13,0.2,0.19,0.16,0.18,0.25,0.36,0.48,0.66,0.77,0.89,0.92,1.07,1.21,1.24,1.27,1.22,0.93,0.73,0.94,1.34,1.38,1.49,1.32,1.77,1.59,1.2,1.03,0.86,0.73,0.73,0.76,0.61,0.5,0.46,0.45,0.38,0.29,
24îN,0.14,0.13,0.17,0.2,0.22,0.19,0.17,0.19,0.22,0.17,0.21,0.17,0.19,0.21,0.32,0.45,0.58,0.61,0.9,1.49,2.13,2.89,3.83,4.73,6.31,8.45,11.46,13.34,11.72,11.93,9.57,7.89,3.87,4.24,5.7,7.17,8.03,7.77,8.12,8.62,10.78,9.37,8.06,7.7,5.74,4.17,3.37,2.75,1.95,1.32,0.89,0.54,
25îN,0.09,0.16,0.11,0.12,0.1,0.08,0.06,0.06,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.07,0.1,0.09,0.08,0.13,0.18,0.16,0.19,0.25,0.33,0.42,0.52,0.57,0.59,0.59,0.63,0.58,0.35,0.46,0.51,0.57,0.59,0.46,0.4,0.39,0.36,0.28,0.21,0.21,0.14,0.13,0.12,0.1,0.08,0.07,0.06,0.06,
26îN,0.03,0.04,0.04,0.06,0.06,0.06,0.06,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ì`êıê´çgî¡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,0.83,0.8,0.77,0.76,0.59,0.52,0.44,0.46,0.49,0.42,0.42,0.29,0.33,0.34,0.37,0.38,0.34,0.29,0.36,0.42,0.42,0.35,0.45,0.41,0.44,0.41,0.4,0.33,0.28,0.28,0.24,0.16,0.14,0.17,0.17,0.17,0.13,0.1,0.15,0.12,0.09,0.13,0.09,0.1,0.1,0.12,0.13,0.13,0.13,0.13,0.13,0.08,
17îN,0.09,0.09,0.11,0.09,0.08,0.06,0.08,0.07,0.07,0.08,0.07,0.06,0.07,0.08,0.07,0.08,0.07,0.06,0.08,0.08,0.1,0.1,0.08,0.1,0.1,0.11,0.12,0.11,0.08,0.08,0.08,0.04,0.05,0.07,0.07,0.06,0.06,0.04,0.06,0.04,0.06,0.05,0.07,0.05,0.07,0.06,0.08,0.09,0.08,0.09,0.08,0.07,
18îN,0.05,0.08,0.1,0.08,0.07,0.06,0.05,0.06,0.07,0.06,0.06,0.06,0.08,0.08,0.09,0.12,0.13,0.09,0.13,0.26,0.2,0.22,0.27,0.23,0.35,0.4,0.33,0.34,0.26,0.25,0.29,0.22,0.19,0.32,0.32,0.34,0.32,0.28,0.28,0.45,0.35,0.38,0.5,0.44,0.64,0.61,0.65,0.87,0.96,0.88,0.92,0.7,
19îN,0.38,1,0.88,0.87,0.73,0.57,0.5,0.59,0.57,0.54,0.58,0.56,0.5,0.56,0.58,0.83,0.79,0.23,0.68,0.91,0.82,0.7,0.71,0.67,0.93,0.9,0.93,0.91,0.9,0.88,0.76,0.58,0.29,0.63,0.71,0.8,0.67,0.46,0.56,0.64,0.54,0.44,0.58,0.58,0.53,0.55,0.55,0.6,0.61,0.61,0.63,0.58,
20îN,0.17,0.63,0.51,0.53,0.47,0.4,0.31,0.3,0.25,0.25,0.26,0.21,0.22,0.17,0.16,0.12,0.08,0.09,0.05,0.06,0.04,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01
21îN,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
22îN,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
23îN,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
24îN,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.05,0.03,0.02,0.03,0.04,0.06,0.06,0.09,0.09,0.08,0.1,0.1,0.09,0.12,0.11,0.11,0.15,0.08,0.13,0.16,0.18,0.21,0.17,0.19,0.27,0.25,0.33,0.33,0.37,0.36,0.56,0.51,0.89,0.92,0.94,0.98,0.84,
25îN,0.16,0.94,0.95,0.98,0.91,0.67,0.56,0.56,0.57,0.57,0.81,0.67,0.82,0.63,1.13,1.25,1.3,1.16,1.14,2.05,1.97,1.87,2.28,2.03,2.53,2.13,2.32,2.06,2.08,1.88,1.95,2.07,1.16,2.07,2.03,1.84,1.68,1.23,1.22,1.23,1.25,0.95,0.75,0.81,0.66,0.65,0.65,0.57,0.61,0.58,0.51,0.43,
26îN,0.11,0.37,0.26,0.26,0.24,0.19,0.14,0.13,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ìÀî≠ê´î≠ÇµÇÒ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,0.39,0.45,0.41,0.38,0.38,0.35,0.37,0.34,0.35,0.36,0.36,0.34,0.4,0.45,0.48,0.56,0.55,0.44,0.57,0.58,0.65,0.63,0.57,0.57,0.62,0.6,0.55,0.56,0.47,0.53,0.49,0.42,0.46,0.54,0.54,0.55,0.55,0.44,0.49,0.47,0.41,0.43,0.45,0.41,0.43,0.43,0.42,0.45,0.38,0.4,0.38,0.27,
17îN,0.26,0.38,0.41,0.36,0.37,0.33,0.39,0.39,0.37,0.4,0.43,0.37,0.4,0.47,0.47,0.57,0.52,0.41,0.58,0.57,0.58,0.57,0.55,0.54,0.55,0.57,0.57,0.55,0.49,0.52,0.48,0.37,0.37,0.45,0.46,0.48,0.45,0.38,0.44,0.42,0.41,0.41,0.44,0.4,0.43,0.43,0.42,0.43,0.43,0.43,0.36,0.33,
18îN,0.2,0.36,0.35,0.32,0.3,0.3,0.29,0.32,0.33,0.35,0.36,0.37,0.39,0.42,0.49,0.54,0.62,0.35,0.64,0.58,0.61,0.58,0.6,0.54,0.54,0.56,0.55,0.55,0.47,0.48,0.48,0.39,0.34,0.45,0.49,0.49,0.44,0.42,0.38,0.43,0.38,0.4,0.41,0.37,0.46,0.45,0.39,0.44,0.42,0.39,0.38,0.31,
19îN,0.16,0.36,0.31,0.3,0.3,0.29,0.28,0.35,0.34,0.36,0.39,0.37,0.37,0.39,0.44,0.5,0.55,0.19,0.45,0.47,0.54,0.55,0.54,0.5,0.49,0.5,0.49,0.47,0.41,0.44,0.44,0.41,0.25,0.46,0.41,0.43,0.44,0.37,0.35,0.38,0.37,0.36,0.34,0.38,0.33,0.39,0.35,0.39,0.35,0.36,0.33,0.34,
20îN,0.1,0.32,0.3,0.31,0.3,0.29,0.29,0.3,0.25,0.26,0.27,0.29,0.29,0.32,0.34,0.32,0.36,0.32,0.24,0.35,0.38,0.44,0.52,0.56,0.57,0.57,0.57,0.57,0.54,0.49,0.53,0.47,0.33,0.49,0.52,0.51,0.51,0.49,0.37,0.43,0.44,0.43,0.43,0.43,0.39,0.42,0.45,0.39,0.38,0.39,0.38,0.35,0.18
21îN,0.36,0.37,0.37,0.39,0.37,0.35,0.35,0.34,0.35,0.36,0.32,0.36,0.38,0.39,0.41,0.48,0.47,0.32,0.42,0.45,0.45,0.45,0.44,0.43,0.43,0.42,0.42,0.41,0.34,0.37,0.34,0.23,0.32,0.33,0.34,0.35,0.38,0.31,0.32,0.34,0.38,0.37,0.34,0.37,0.36,0.35,0.34,0.31,0.33,0.33,0.32,0.18,
22îN,0.26,0.32,0.3,0.25,0.24,0.23,0.24,0.2,0.24,0.24,0.26,0.26,0.29,0.29,0.33,0.38,0.39,0.31,0.37,0.4,0.4,0.41,0.41,0.38,0.4,0.41,0.39,0.37,0.3,0.28,0.29,0.21,0.21,0.23,0.27,0.27,0.27,0.22,0.27,0.25,0.23,0.25,0.25,0.25,0.27,0.25,0.26,0.25,0.23,0.24,0.22,0.17,
23îN,0.18,0.23,0.24,0.22,0.22,0.21,0.22,0.19,0.21,0.21,0.23,0.2,0.24,0.24,0.26,0.32,0.33,0.25,0.36,0.33,0.35,0.34,0.31,0.31,0.31,0.3,0.28,0.28,0.24,0.25,0.27,0.22,0.2,0.29,0.27,0.27,0.27,0.2,0.25,0.25,0.22,0.25,0.22,0.21,0.24,0.23,0.2,0.23,0.21,0.21,0.21,0.17,
24îN,0.12,0.2,0.21,0.2,0.2,0.18,0.19,0.19,0.21,0.2,0.22,0.21,0.22,0.23,0.25,0.3,0.31,0.22,0.31,0.32,0.32,0.34,0.34,0.32,0.34,0.33,0.3,0.29,0.26,0.26,0.27,0.26,0.17,0.28,0.29,0.31,0.28,0.25,0.25,0.27,0.25,0.24,0.27,0.25,0.23,0.22,0.24,0.28,0.26,0.24,0.23,0.22,
25îN,0.05,0.2,0.18,0.2,0.2,0.2,0.18,0.2,0.18,0.2,0.21,0.18,0.21,0.22,0.27,0.3,0.36,0.32,0.3,0.37,0.4,0.38,0.34,0.39,0.38,0.38,0.37,0.37,0.35,0.33,0.34,0.34,0.23,0.34,0.33,0.35,0.34,0.29,0.28,0.29,0.28,0.26,0.25,0.24,0.22,0.22,0.22,0.2,0.22,0.21,0.22,0.22,
26îN,0.07,0.25,0.24,0.24,0.24,0.21,0.18,0.2,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ïSì˙äP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,
17îN,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
18îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26îN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÉwÉãÉpÉìÉMÅ[Éi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1èT,2èT,3èT,4èT,5èT,6èT,7èT,8èT,9èT,10èT,11èT,12èT,13èT,14èT,15èT,16èT,17èT,18èT,19èT,20èT,21èT,22èT,23èT,24èT,25èT,26èT,27èT,28èT,29èT,30èT,31èT,32èT,33èT,34èT,35èT,36èT,37èT,38èT,39èT,40èT,41èT,42èT,43èT,44èT,45èT,46èT,47èT,48èT,49èT,50èT,51èT,52èT,53èT
16îN,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.04,0.04,0.05,0.06,0.11,0.21,0.25,0.42,0.53,0.91,1.48,2.26,3.14,4.05,3.52,3.85,3.62,2.58,1.47,1.86,1.95,1.67,1.43,0.88,0.98,1.02,0.55,0.4,0.32,0.25,0.17,0.14,0.13,0.12,0.09,0.09,0.07,0.05,
17îN,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.06,0.07,0.06,0.1,0.19,0.23,0.35,0.43,0.56,0.66,0.93,1.5,2.24,2.23,2.62,2.43,1.7,1.19,1.54,1.41,1.06,0.97,0.56,0.58,0.49,0.36,0.41,0.4,0.31,0.24,0.23,0.18,0.14,0.11,0.09,0.08,0.04,
18îN,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.04,0.05,0.08,0.14,0.18,0.28,0.49,0.64,1,1.47,2.42,2.49,3.09,3.12,2.35,1.48,1.57,1.7,1.66,1.45,1.04,0.84,0.84,0.55,0.52,0.36,0.25,0.21,0.19,0.15,0.11,0.11,0.09,0.06,0.04,
19îN,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.03,0.02,0.03,0.02,0.03,0.04,0.04,0.07,0.08,0.05,0.09,0.19,0.31,0.37,0.56,0.91,1.19,1.44,2.12,2.88,2.54,2.97,2.45,1.88,0.95,1,1.21,1.28,1.21,0.79,0.59,0.61,0.59,0.33,0.3,0.3,0.21,0.16,0.14,0.13,0.11,0.08,0.07,0.07,
20îN,0.01,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.04,0.05,0.09,0.14,0.2,0.23,0.35,0.4,0.46,0.73,0.39,0.41,0.51,0.41,0.35,0.35,0.2,0.26,0.26,0.26,0.23,0.22,0.16,0.16,0.13,0.12,0.13,0.12,0.08,0.07,0.04
21îN,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.04,0.02,0.02,0.02,0.03,0.04,0.04,0.02,0.05,0.07,0.1,0.09,0.11,0.11,0.15,0.16,0.21,0.3,0.29,0.28,0.34,0.2,0.25,0.44,0.47,0.51,0.53,0.42,0.52,0.61,0.71,0.71,0.61,0.52,0.47,0.47,0.4,0.37,0.29,0.27,0.21,0.1,
22îN,0.06,0.07,0.08,0.05,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.04,0.05,0.08,0.14,0.24,0.34,0.51,0.54,0.75,0.79,0.59,0.5,0.79,0.89,0.88,0.8,0.43,0.45,0.4,0.28,0.33,0.24,0.21,0.18,0.18,0.19,0.18,0.17,0.13,0.1,0.06,
23îN,0.03,0.04,0.06,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.06,0.06,0.1,0.1,0.18,0.28,0.33,0.28,0.33,0.73,1.33,1.87,3,4.5,5.79,6.48,7.32,6.86,4.71,4.34,3.06,1.81,0.93,1.09,1.07,0.92,0.78,0.56,0.68,0.53,0.3,0.24,0.17,0.12,0.12,0.11,0.09,0.07,0.06,0.05,0.06,0.03,
24îN,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.05,0.06,0.09,0.08,0.11,0.23,0.28,0.44,0.64,0.79,1.07,1.58,2.15,2.42,1.95,2.11,1.7,1.3,0.55,0.7,0.82,0.81,0.72,0.5,0.39,0.39,0.38,0.26,0.25,0.19,0.12,0.1,0.08,0.06,0.05,0.03,0.02,0.02,
25îN,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.02,0.03,0.05,0.08,0.12,0.19,0.24,0.62,1.02,1.46,1.75,1.87,1.63,1.92,1.69,0.77,0.97,1.19,1.05,0.97,0.7,0.59,0.54,0.45,0.25,0.26,0.17,0.09,0.07,0.06,0.03,0.03,0.02,0.02,0.03,
26îN,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
