"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24th week, 2023",,,,,,"Data collected as of June 21, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,6344,1.29,9093,2.9,2082,0.66,5083,1.62,18121,5.77,401,0.13,2412,0.77,53,0.02,982,0.31,14112,4.5,281,0.09,8,0.01,240,0.35,5,0.01,13,0.03,25,0.05,-,-,-,-,27614,5.6
Hokkaido,171,0.77,336,2.45,163,1.19,282,2.06,410,2.99,37,0.27,14,0.1,3,0.02,20,0.15,281,2.05,9,0.07,-,-,6,0.21,-,-,-,-,4,0.17,-,-,-,-,1261,5.71
Aomori,12,0.2,56,1.47,12,0.32,12,0.32,146,3.84,4,0.11,25,0.66,1,0.03,10,0.26,68,1.79,-,-,1,0.1,1,0.1,-,-,-,-,7,1.17,-,-,-,-,191,3.18
Iwate,13,0.21,56,1.4,13,0.33,53,1.33,262,6.55,3,0.08,29,0.73,-,-,14,0.35,126,3.15,1,0.03,-,-,3,0.21,-,-,-,-,1,0.05,-,-,-,-,299,4.75
Miyagi,55,0.6,203,3.69,43,0.78,51,0.93,252,4.58,8,0.15,52,0.95,-,-,12,0.22,439,7.98,4,0.07,-,-,5,0.42,-,-,-,-,-,-,-,-,-,-,445,4.89
Akita,4,0.08,20,0.59,13,0.38,9,0.26,96,2.82,5,0.15,-,-,1,0.03,5,0.15,22,0.65,-,-,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-,146,2.81
Yamagata,7,0.16,39,1.39,35,1.25,32,1.14,140,5,3,0.11,6,0.21,1,0.04,8,0.29,60,2.14,4,0.14,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-,178,4.14
Fukushima,125,1.52,137,2.8,34,0.69,77,1.57,196,4,4,0.08,24,0.49,1,0.02,22,0.45,35,0.71,5,0.1,1,0.08,2,0.15,-,-,-,-,-,-,-,-,-,-,308,3.76
Ibaraki,134,1.12,70,0.93,51,0.68,149,1.99,382,5.09,5,0.07,262,3.49,2,0.03,16,0.21,146,1.95,5,0.07,-,-,21,1.24,-,-,-,-,1,0.08,-,-,-,-,707,5.89
Tochigi,20,0.26,96,2,10,0.21,65,1.35,115,2.4,6,0.13,29,0.6,-,-,29,0.6,174,3.63,1,0.02,-,-,9,0.75,-,-,1,0.14,-,-,-,-,-,-,260,3.42
Gunma,57,0.66,58,1.07,45,0.83,51,0.94,349,6.46,8,0.15,12,0.22,-,-,20,0.37,208,3.85,9,0.17,-,-,2,0.14,-,-,-,-,-,-,-,-,-,-,328,3.77
Saitama,290,1.11,431,2.63,141,0.86,315,1.92,1388,8.46,32,0.2,214,1.3,3,0.02,50,0.3,749,4.57,30,0.18,2,0.05,12,0.29,-,-,-,-,1,0.09,-,-,-,-,1832,7.02
Chiba,257,1.25,336,2.63,64,0.5,176,1.38,983,7.68,12,0.09,144,1.13,1,0.01,35,0.27,726,5.67,10,0.08,-,-,14,0.4,-,-,-,-,-,-,-,-,-,-,1552,7.57
Tokyo,550,1.33,604,2.32,134,0.52,450,1.73,1743,6.7,34,0.13,191,0.73,11,0.04,83,0.32,1584,6.09,16,0.06,-,-,8,0.21,1,0.04,1,0.04,-,-,-,-,-,-,2420,5.85
Kanagawa,362,1,410,1.78,110,0.48,328,1.43,1354,5.89,28,0.12,106,0.46,1,0,70,0.3,1185,5.15,22,0.1,1,0.02,35,0.71,-,-,2,0.17,-,-,-,-,-,-,2146,5.91
Niigata,50,0.6,248,4.59,38,0.7,71,1.31,354,6.56,6,0.11,57,1.06,1,0.02,11,0.2,122,2.26,10,0.19,-,-,2,0.2,-,-,-,-,2,0.15,-,-,-,-,405,4.82
Toyama,17,0.35,33,1.14,27,0.93,89,3.07,176,6.07,3,0.1,38,1.31,-,-,6,0.21,151,5.21,4,0.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,235,4.9
Ishikawa,4,0.08,55,1.9,14,0.48,29,1,170,5.86,2,0.07,11,0.38,-,-,8,0.28,104,3.59,1,0.03,-,-,2,0.29,-,-,1,0.2,-,-,-,-,-,-,302,6.29
Fukui,15,0.38,59,2.36,23,0.92,38,1.52,152,6.08,9,0.36,38,1.52,1,0.04,8,0.32,59,2.36,2,0.08,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-,150,3.85
Yamanashi,9,0.22,32,1.33,8,0.33,1,0.04,127,5.29,4,0.17,8,0.33,-,-,11,0.46,33,1.38,1,0.04,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-,264,6.44
Nagano,18,0.2,75,1.39,38,0.7,39,0.72,516,9.56,10,0.19,15,0.28,2,0.04,8,0.15,97,1.8,6,0.11,-,-,21,2.1,-,-,-,-,-,-,-,-,-,-,363,4.13
Gifu,47,0.54,244,4.6,19,0.36,68,1.28,301,5.68,3,0.06,13,0.25,-,-,12,0.23,115,2.17,2,0.04,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-,508,5.84
Shizuoka,157,1.13,253,2.84,37,0.42,75,0.84,510,5.73,10,0.11,88,0.99,2,0.02,37,0.42,788,8.85,8,0.09,-,-,2,0.09,-,-,1,0.1,2,0.2,-,-,-,-,773,5.56
Aichi,337,1.73,507,2.79,96,0.53,269,1.48,1020,5.6,14,0.08,47,0.26,-,-,27,0.15,821,4.51,12,0.07,-,-,6,0.17,-,-,-,-,-,-,-,-,-,-,1408,7.22
Mie,110,1.53,203,4.51,34,0.76,33,0.73,352,7.82,6,0.13,23,0.51,1,0.02,10,0.22,332,7.38,1,0.02,-,-,1,0.08,-,-,-,-,1,0.11,-,-,-,-,449,6.24
Shiga,41,0.68,91,2.53,11,0.31,43,1.19,137,3.81,24,0.67,20,0.56,-,-,10,0.28,248,6.89,1,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,227,3.78
Kyoto,42,0.33,122,1.58,56,0.73,167,2.17,358,4.65,12,0.16,32,0.42,-,-,21,0.27,324,4.21,3,0.04,-,-,2,0.11,-,-,1,0.14,-,-,-,-,-,-,588,4.67
Osaka,190,0.65,516,2.7,168,0.88,514,2.69,839,4.39,18,0.09,126,0.66,2,0.01,54,0.28,1251,6.55,13,0.07,-,-,10,0.19,-,-,2,0.12,1,0.06,-,-,-,-,1324,4.55
Hyogo,229,1.15,615,4.77,118,0.91,205,1.59,787,6.1,11,0.09,71,0.55,-,-,28,0.22,532,4.12,50,0.39,-,-,11,0.31,1,0.07,1,0.07,-,-,-,-,-,-,748,3.76
Nara,35,0.64,163,4.79,19,0.56,54,1.59,189,5.56,9,0.26,22,0.65,1,0.03,9,0.26,190,5.59,-,-,-,-,11,1.1,1,0.17,-,-,-,-,-,-,-,-,297,5.4
Wakayama,16,0.33,118,3.93,17,0.57,54,1.8,111,3.7,1,0.03,7,0.23,1,0.03,10,0.33,315,10.5,2,0.07,-,-,3,0.75,-,-,-,-,-,-,-,-,-,-,218,4.45
Tottori,4,0.14,25,1.32,14,0.74,43,2.26,159,8.37,-,-,6,0.32,-,-,8,0.42,62,3.26,-,-,-,-,1,0.2,-,-,-,-,-,-,-,-,-,-,134,4.62
Shimane,30,0.79,119,5.17,12,0.52,7,0.3,123,5.35,1,0.04,37,1.61,-,-,12,0.52,18,0.78,2,0.09,-,-,-,-,-,-,1,0.13,-,-,-,-,-,-,112,2.95
Okayama,15,0.18,80,1.48,31,0.57,23,0.43,253,4.69,5,0.09,80,1.48,-,-,15,0.28,135,2.5,6,0.11,-,-,6,0.5,-,-,-,-,-,-,-,-,-,-,290,3.45
