"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2025",,,,,,"Data collected as of November 26, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,18489,342.39,1476,46.13,337,10.53,4826,150.81,7280,227.5,304,9.5,246,7.69,3804,118.88,565,17.66,514,16.06,72,2.25,3,0.27,495,45,7,1,11,1.57,436,62.29,5,0.71,20,2.86,12225,226.39
Gunma,19032,346.04,1486,46.44,606,18.94,2164,67.63,12513,391.03,431,13.47,220,6.88,3042,95.06,583,18.22,526,16.44,114,3.56,1,0.08,801,61.62,4,0.44,9,1,841,93.44,2,0.22,49,5.44,10442,189.85
Saitama,76016,389.83,4708,38.28,2329,18.93,18071,146.92,39083,317.75,3723,30.27,1387,11.28,8355,67.93,1798,14.62,2241,18.22,442,3.59,245,5.98,1368,33.37,12,1,42,3.5,562,46.83,11,0.92,67,5.58,44280,227.08
Chiba,63805,339.39,2754,23.54,1489,12.73,15801,135.05,31754,271.4,1559,13.32,1287,11,6753,57.72,1250,10.68,1787,15.27,380,3.25,23,0.68,1867,54.91,15,1.67,16,1.78,104,11.56,4,0.44,6,0.67,38506,204.82
Tokyo,106663,257.64,6485,24.94,3064,11.78,29531,113.58,81589,313.8,5705,21.94,2997,11.53,8524,32.78,3414,13.13,5386,20.72,733,2.82,22,0.58,1093,28.76,24,1,44,1.83,490,20.42,34,1.42,107,4.46,45468,109.83
Kanagawa,82246,304.61,5236,32.12,1670,10.25,14803,90.82,44255,271.5,4158,25.51,1365,8.37,7056,43.29,1969,12.08,2226,13.66,495,3.04,29,0.58,2744,54.88,31,2.82,76,6.91,361,32.82,1,0.09,34,3.09,43005,159.28
Niigata,20084,313.81,1538,41.57,664,17.95,5223,141.16,6864,185.51,745,20.14,293,7.92,2846,76.92,410,11.08,698,18.86,100,2.7,38,3.8,363,36.3,5,0.38,19,1.46,486,37.38,2,0.15,16,1.23,15331,239.55
Toyama,12186,259.28,964,34.43,572,20.43,4722,168.64,9087,324.54,511,18.25,159,5.68,2661,95.04,364,13,662,23.64,64,2.29,100,16.67,87,14.5,2,0.4,2,0.4,129,25.8,-,-,5,1,7591,161.51
Ishikawa,13817,293.98,1111,39.68,422,15.07,2540,90.71,11444,408.71,386,13.79,101,3.61,2614,93.36,339,12.11,685,24.46,36,1.29,66,9.43,586,83.71,-,-,3,0.6,92,18.4,-,-,11,2.2,9045,192.45
Fukui,8811,225.92,1597,63.88,689,27.56,1723,68.92,8383,335.32,279,11.16,163,6.52,1508,60.32,241,9.64,616,24.64,45,1.8,-,-,19,6.33,4,0.67,13,2.17,366,61,2,0.33,33,5.5,5064,129.85
Yamanashi,7003,194.53,286,13.62,221,10.52,714,34,5349,254.71,98,4.67,95,4.52,845,40.24,149,7.1,99,4.71,30,1.43,1,0.11,568,63.11,8,0.8,6,0.6,96,9.6,2,0.2,6,0.6,7498,208.28
Nagano,24406,297.63,1326,26,419,8.22,3788,74.27,12031,235.9,641,12.57,401,7.86,4302,84.35,561,11,1036,20.31,73,1.43,-,-,789,87.67,11,0.92,19,1.58,314,26.17,1,0.08,28,2.33,18015,219.7
Gifu,17464,306.39,1564,46,453,13.32,2023,59.5,10827,318.44,177,5.21,191,5.62,1504,44.24,375,11.03,411,12.09,60,1.76,2,0.18,110,10,6,1.2,24,4.8,254,50.8,-,-,34,6.8,13799,242.09
Shizuoka,36243,260.74,3206,36.02,1098,12.34,4697,52.78,19829,222.8,546,6.13,672,7.55,6297,70.75,1031,11.58,1519,17.07,206,2.31,5,0.24,536,25.52,13,1.3,27,2.7,228,22.8,-,-,-,-,26410,190
Aichi,53180,310.99,3589,29.18,1596,12.98,6759,54.95,29439,239.34,810,6.59,657,5.34,6086,49.48,1232,10.02,1505,12.24,219,1.78,59,1.74,795,23.38,31,2.21,45,3.21,901,64.36,1,0.07,61,4.36,41342,241.77
Mie,16746,239.23,2625,61.05,805,18.72,3630,84.42,10824,251.72,279,6.49,385,8.95,3361,78.16,451,10.49,1236,28.74,52,1.21,10,0.91,124,11.27,8,0.89,5,0.56,257,28.56,3,0.33,11,1.22,12075,172.5
Shiga,13007,224.26,932,27.41,333,9.79,2653,78.03,7489,220.26,582,17.12,235,6.91,2018,59.35,348,10.24,784,23.06,77,2.26,2,0.22,30,3.33,4,0.57,12,1.71,56,8,-,-,5,0.71,8233,141.95
Kyoto,23799,286.73,1512,30.86,1474,30.08,5417,110.55,12560,256.33,700,14.29,460,9.39,2402,49.02,439,8.96,785,16.02,120,2.45,6,0.35,217,12.76,2,0.33,17,2.83,315,52.5,11,1.83,15,2.5,14102,169.9
Osaka,63572,217.71,9444,50.77,3886,20.89,11550,62.1,51199,275.26,1741,9.36,2163,11.63,9435,50.73,2017,10.84,3722,20.01,438,2.35,48,0.94,1187,23.27,16,0.94,52,3.06,215,12.65,21,1.24,227,13.35,35452,121.41
Hyogo,45682,265.59,5510,49.64,2599,23.41,7384,66.52,35056,315.82,1083,9.76,1149,10.35,5620,50.63,1291,11.63,2350,21.17,252,2.27,47,1.38,1052,30.94,25,1.79,102,7.29,401,28.64,9,0.64,40,2.86,25996,151.14
Nara,11121,252.75,1702,65.46,534,20.54,1551,59.65,8826,339.46,265,10.19,739,28.42,1496,57.54,353,13.58,450,17.31,36,1.38,4,0.44,282,31.33,12,2,18,3,238,39.67,-,-,37,6.17,7858,178.59
Wakayama,11308,251.29,1426,52.81,320,11.85,1210,44.81,6290,232.96,408,15.11,244,9.04,2188,81.04,386,14.3,432,16,57,2.11,10,3.33,91,30.33,6,0.55,14,1.27,135,12.27,-,-,39,3.55,7758,172.4
Tottori,5197,179.21,574,30.21,218,11.47,2839,149.42,4943,260.16,259,13.63,72,3.79,581,30.58,153,8.05,306,16.11,21,1.11,1,0.2,105,21,5,1,16,3.2,319,63.8,1,0.2,12,2.4,4933,170.1
Shimane,5967,238.68,506,36.14,428,30.57,839,59.93,5188,370.57,203,14.5,119,8.5,995,71.07,331,23.64,265,18.93,19,1.36,-,-,23,7.67,8,1,4,0.5,191,23.88,-,-,32,4,4664,186.56
Okayama,14465,241.08,1250,35.71,432,12.34,1837,52.49,10740,306.86,257,7.34,362,10.34,969,27.69,502,14.34,812,23.2,132,3.77,13,1.08,208,17.33,5,1,14,2.8,218,43.6,-,-,24,4.8,11793,196.55
Hiroshima,19248,192.48,2506,41.08,1192,19.54,6172,101.18,19983,327.59,358,5.87,628,10.3,2742,44.95,540,8.85,944,15.48,104,1.7,16,0.89,1040,57.78,6,0.3,27,1.35,1001,50.05,1,0.05,148,7.4,16463,164.63
Yamaguchi,15665,244.77,3273,81.83,396,9.9,5258,131.45,12722,318.05,220,5.5,267,6.68,1471,36.78,690,17.25,1741,43.53,66,1.65,-,-,336,37.33,3,0.33,11,1.22,272,30.22,-,-,52,5.78,11625,181.64
Tokushima,7518,221.12,906,43.14,241,11.48,592,28.19,4913,233.95,113,5.38,135,6.43,438,20.86,262,12.48,417,19.86,16,0.76,12,4,13,4.33,4,0.57,4,0.57,212,30.29,-,-,15,2.14,7732,227.41
Kagawa,9505,226.31,1151,44.27,350,13.46,1534,59,9983,383.96,145,5.58,236,9.08,897,34.5,405,15.58,1019,39.19,78,3,6,1.2,42,8.4,9,2.25,7,1.75,130,32.5,-,-,23,5.75,6740,160.48
Ehime,12799,297.65,1736,72.33,798,33.25,4792,199.67,11935,497.29,153,6.38,76,3.17,1370,57.08,475,19.79,451,18.79,59,2.46,4,0.57,1177,168.14,3,0.5,2,0.33,223,37.17,-,-,27,4.5,10313,239.84
Kochi,9181,235.41,1015,48.33,230,10.95,1902,90.57,3373,160.62,170,8.1,388,18.48,818,38.95,240,11.43,796,37.9,34,1.62,-,-,33,11,3,0.38,7,0.88,296,37,-,-,23,2.88,8596,220.41
Fukuoka,38146,264.9,6378,75.93,2228,26.52,13061,155.49,31765,378.15,1369,16.3,1011,12.04,5854,69.69,1499,17.85,2578,30.69,206,2.45,37,1.42,857,32.96,13,0.87,30,2,405,27,-,-,112,7.47,25657,178.17
Saga,7568,270.29,904,60.27,403,26.87,1777,118.47,4777,318.47,127,8.47,106,7.07,1053,70.2,392,26.13,399,26.6,21,1.4,-,-,39,13,6,1,12,2,90,15,-,-,44,7.33,6387,228.11
Nagasaki,16003,285.77,1558,45.82,746,21.94,4010,117.94,8560,251.76,546,16.06,263,7.74,1928,56.71,499,14.68,848,24.94,55,1.62,102,14.57,763,109,17,1.42,32,2.67,310,25.83,1,0.08,93,7.75,12625,225.45
Kumamoto,18101,244.61,1698,35.38,573,11.94,3327,69.31,16711,348.15,546,11.38,541,11.27,2544,53,1143,23.81,1484,30.92,98,2.04,4,0.44,534,59.33,9,0.6,14,0.93,671,44.73,1,0.07,47,3.13,16009,216.34
Oita,15962,275.21,2059,57.19,924,25.67,4663,129.53,19373,538.14,676,18.78,344,9.56,3269,90.81,811,22.53,1139,31.64,127,3.53,1,0.2,253,50.6,5,0.45,7,0.64,107,9.73,-,-,42,3.82,12500,215.52
Miyazaki,11169,310.25,1187,56.52,545,25.95,2437,116.05,9719,462.81,269,12.81,103,4.9,1368,65.14,436,20.76,506,24.1,48,2.29,3,0.6,362,72.4,1,0.14,3,0.43,98,14,-,-,37,5.29,8643,240.08
Kagoshima,14980,226.97,2536,70.44,1560,43.33,3866,107.39,14077,391.03,403,11.19,309,8.58,1798,49.94,557,15.47,954,26.5,78,2.17,1,0.14,316,45.14,5,0.42,20,1.67,420,35,1,0.08,7,0.58,13286,201.3
Okinawa,22252,463.58,1416,52.44,518,19.19,1994,73.85,4531,167.81,789,29.22,773,28.63,992,36.74,323,11.96,291,10.78,61,2.26,12,1.33,1862,206.89,5,0.71,25,3.57,27,3.86,-,-,12,1.71,9356,194.92
