"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2025",,,,,,"Data collected as of November 26, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,196895,51.12,1699,0.73,665,0.28,5565,2.38,9394,4.01,710,0.3,286,0.12,1523,0.65,514,0.22,135,0.06,88,0.04,5,0.01,529,0.76,6,0.01,9,0.02,625,1.3,2,0,4,0.01,6302,1.64
Hokkaido,10318,61.78,142,1.41,36,0.36,380,3.76,255,2.52,35,0.35,65,0.64,48,0.48,9,0.09,3,0.03,3,0.03,-,-,4,0.14,-,-,-,-,63,2.74,-,-,-,-,591,3.54
Aomori,3451,66.37,9,0.26,8,0.24,20,0.59,87,2.56,42,1.24,1,0.03,4,0.12,10,0.29,5,0.15,-,-,-,-,3,0.33,-,-,-,-,7,1.17,-,-,-,-,155,2.98
Iwate,3504,83.43,18,0.67,6,0.22,82,3.04,119,4.41,14,0.52,5,0.19,26,0.96,3,0.11,7,0.26,-,-,-,-,4,0.29,-,-,-,-,16,0.84,-,-,-,-,120,2.86
Miyagi,4918,89.42,6,0.19,4,0.13,49,1.58,81,2.61,6,0.19,-,-,27,0.87,7,0.23,-,-,1,0.03,-,-,6,0.5,-,-,-,-,27,2.7,-,-,-,-,158,2.87
Akita,1893,75.72,6,0.46,-,-,21,1.62,40,3.08,7,0.54,-,-,20,1.54,8,0.62,-,-,-,-,2,0.29,2,0.29,-,-,-,-,27,3.38,-,-,-,-,107,4.28
Yamagata,2598,66.62,29,1.12,9,0.35,84,3.23,87,3.35,11,0.42,-,-,33,1.27,6,0.23,2,0.08,1,0.04,-,-,1,0.13,1,0.1,-,-,9,0.9,-,-,-,-,76,1.95
Fukushima,4162,86.71,16,0.57,5,0.18,34,1.21,73,2.61,10,0.36,1,0.04,11,0.39,9,0.32,1,0.04,2,0.07,-,-,4,0.31,1,0.14,-,-,12,1.71,-,-,-,-,162,3.38
Ibaraki,3940,57.94,10,0.26,12,0.32,170,4.47,155,4.08,12,0.32,-,-,6,0.16,2,0.05,3,0.08,1,0.03,-,-,30,1.76,-,-,-,-,33,2.54,-,-,-,-,120,1.76
Tochigi,3500,74.47,19,0.7,4,0.15,104,3.85,54,2,6,0.22,1,0.04,10,0.37,8,0.3,1,0.04,2,0.07,-,-,11,0.92,-,-,-,-,20,2.86,-,-,-,-,89,1.89
Gunma,3306,73.47,10,0.4,12,0.48,48,1.92,178,7.12,6,0.24,1,0.04,10,0.4,10,0.4,2,0.08,-,-,-,-,16,1.14,-,-,1,0.11,39,4.33,-,-,-,-,76,1.69
Saitama,13993,79.51,51,0.46,21,0.19,397,3.58,535,4.82,32,0.29,6,0.05,19,0.17,24,0.22,6,0.05,11,0.1,1,0.02,31,0.72,1,0.08,-,-,25,2.08,-,-,-,-,368,2.09
Chiba,11180,61.43,31,0.28,29,0.26,327,2.97,398,3.62,36,0.33,14,0.13,27,0.25,22,0.2,7,0.06,7,0.06,-,-,33,1,1,0.11,-,-,2,0.22,1,0.11,-,-,215,1.18
Tokyo,21608,51.69,70,0.27,45,0.17,588,2.23,1477,5.59,69,0.26,15,0.06,23,0.09,52,0.2,20,0.08,12,0.05,-,-,25,0.64,-,-,-,-,14,0.58,-,-,1,0.04,336,0.8
Kanagawa,15966,66.25,73,0.53,22,0.16,332,2.39,510,3.67,37,0.27,13,0.09,22,0.16,25,0.18,6,0.04,4,0.03,-,-,48,0.94,-,-,1,0.08,13,1.08,-,-,-,-,231,0.96
Niigata,2830,51.45,8,0.27,3,0.1,137,4.57,80,2.67,13,0.43,-,-,39,1.3,7,0.23,3,0.1,2,0.07,-,-,5,0.5,-,-,-,-,20,1.54,-,-,-,-,267,4.85
Toyama,2859,60.83,24,0.86,8,0.29,81,2.89,119,4.25,12,0.43,-,-,20,0.71,7,0.25,-,-,1,0.04,-,-,-,-,-,-,-,-,2,0.4,-,-,-,-,72,1.53
Ishikawa,2423,51.55,10,0.36,8,0.29,47,1.68,242,8.64,2,0.07,5,0.18,10,0.36,4,0.14,3,0.11,1,0.04,-,-,5,0.71,-,-,-,-,2,0.4,-,-,-,-,73,1.55
Fukui,1708,43.79,44,1.76,15,0.6,46,1.84,106,4.24,6,0.24,4,0.16,24,0.96,8,0.32,2,0.08,-,-,-,-,-,-,-,-,-,-,9,1.5,-,-,-,-,36,0.92
Yamanashi,1199,34.26,6,0.29,1,0.05,15,0.71,92,4.38,-,-,-,-,9,0.43,2,0.1,-,-,-,-,-,-,-,-,-,-,-,-,3,0.3,-,-,-,-,89,2.54
Nagano,5010,63.42,53,1.08,7,0.14,69,1.41,143,2.92,8,0.16,-,-,10,0.2,13,0.27,12,0.24,2,0.04,-,-,15,1.5,-,-,1,0.08,17,1.42,-,-,-,-,273,3.46
Gifu,2052,45.6,19,0.7,5,0.19,18,0.67,213,7.89,3,0.11,-,-,20,0.74,4,0.15,1,0.04,-,-,-,-,3,0.27,-,-,1,0.2,12,2.4,-,-,-,-,79,1.76
Shizuoka,5735,41.26,50,0.56,12,0.13,148,1.66,318,3.57,20,0.22,2,0.02,58,0.65,14,0.16,6,0.07,3,0.03,-,-,9,0.41,-,-,-,-,9,0.9,-,-,-,-,225,1.62
Aichi,9806,60.16,69,0.68,11,0.11,143,1.42,474,4.69,12,0.12,4,0.04,88,0.87,19,0.19,1,0.01,3,0.03,-,-,7,0.2,-,-,-,-,38,2.53,-,-,-,-,439,2.69
Mie,3149,44.99,50,1.14,12,0.27,61,1.39,83,1.89,4,0.09,-,-,23,0.52,7,0.16,4,0.09,-,-,-,-,3,0.25,-,-,1,0.11,10,1.11,-,-,-,-,97,1.39
Shiga,2733,47.12,27,0.77,2,0.06,77,2.2,84,2.4,34,0.97,1,0.03,22,0.63,7,0.2,2,0.06,1,0.03,-,-,-,-,-,-,-,-,2,0.29,-,-,-,-,69,1.19
Kyoto,3744,55.88,44,1.1,33,0.83,180,4.5,142,3.55,34,0.85,3,0.08,20,0.5,5,0.13,-,-,1,0.03,-,-,2,0.11,-,-,-,-,12,1.71,-,-,3,0.43,109,1.63
Osaka,11060,38.01,181,0.98,66,0.36,314,1.7,582,3.15,62,0.34,15,0.08,83,0.45,32,0.17,4,0.02,5,0.03,-,-,39,0.75,-,-,-,-,4,0.22,1,0.06,-,-,292,1
Hyogo,8042,49.04,121,1.15,22,0.21,181,1.72,379,3.61,27,0.26,7,0.07,82,0.78,14,0.13,2,0.02,8,0.08,-,-,11,0.31,-,-,1,0.07,4,0.29,-,-,-,-,210,1.28
Nara,2044,48.67,40,1.67,4,0.17,33,1.38,87,3.63,2,0.08,2,0.08,15,0.63,8,0.33,-,-,-,-,-,-,5,0.5,-,-,-,-,14,2.33,-,-,-,-,51,1.21
Wakayama,1605,35.67,39,1.44,8,0.3,32,1.19,63,2.33,8,0.3,2,0.07,18,0.67,2,0.07,4,0.15,-,-,-,-,3,0.75,-,-,-,-,4,0.36,-,-,-,-,69,1.53
Tottori,683,23.55,16,0.84,5,0.26,53,2.79,62,3.26,11,0.58,-,-,8,0.42,4,0.21,-,-,-,-,-,-,3,0.6,1,0.2,1,0.2,8,1.6,-,-,-,-,44,1.52
Shimane,615,30.75,18,1.64,11,1,17,1.55,42,3.82,20,1.82,2,0.18,8,0.73,9,0.82,-,-,-,-,-,-,2,0.67,-,-,-,-,3,0.38,-,-,-,-,24,1.2
Okayama,2061,41.22,15,0.54,5,0.18,43,1.54,73,2.61,8,0.29,3,0.11,32,1.14,11,0.39,2,0.07,1,0.04,-,-,4,0.33,-,-,-,-,7,1.4,-,-,-,-,110,2.2
Hiroshima,2828,30.09,63,1.11,32,0.56,113,1.98,219,3.84,13,0.23,6,0.11,40,0.7,5,0.09,2,0.04,2,0.04,-,-,27,1.42,-,-,-,-,36,1.8,-,-,-,-,95,1.01
Yamaguchi,2754,43.71,31,0.78,2,0.05,165,4.13,140,3.5,8,0.2,4,0.1,64,1.6,15,0.38,-,-,2,0.05,-,-,10,1.11,-,-,-,-,15,1.67,-,-,-,-,95,1.51
Tokushima,626,18.41,11,0.55,4,0.2,15,0.75,41,2.05,-,-,1,0.05,19,0.95,4,0.2,-,-,-,-,-,-,-,-,-,-,-,-,6,0.86,-,-,-,-,52,1.53
Kagawa,954,23.85,36,1.38,9,0.35,19,0.73,135,5.19,2,0.08,-,-,29,1.12,2,0.08,1,0.04,1,0.04,-,-,5,1,-,-,-,-,5,1,-,-,-,-,75,1.88
