"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"13th week, 2026",,,,,,"Data collected as of April 1, 2026"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,192531,50.87,,,,
Hokkaido,9353,56.01,,,,
Aomori,2953,56.79,,,,
Iwate,3140,80.51,,,,
Miyagi,3344,60.8,,,,
Akita,968,38.72,,,,
Yamagata,2305,60.66,,,,
Fukushima,2677,55.77,,,,
Ibaraki,4160,62.09,,,,
Tochigi,3429,72.96,,,,
Gunma,3353,74.51,,,,
Saitama,11498,65.33,,,,
Chiba,9789,53.79,,,,
Tokyo,19606,47.13,,,,
Kanagawa,13709,57.12,,,,
Niigata,3026,58.19,,,,
Toyama,3750,79.79,,,,
Ishikawa,2951,62.79,,,,
Fukui,1619,41.51,,,,
Yamanashi,1115,31.86,,,,
Nagano,3263,65.26,,,,
Gifu,1701,37.8,,,,
Shizuoka,4947,35.59,,,,
Aichi,10197,62.56,,,,
Mie,2440,35.36,,,,
Shiga,2782,47.97,,,,
Kyoto,2983,48.11,,,,
Osaka,9541,33.01,,,,
Hyogo,7328,44.96,,,,
Nara,1412,33.62,,,,
Wakayama,1626,36.13,,,,
Tottori,1639,56.52,,,,
Shimane,1208,60.4,,,,
Okayama,2252,45.04,,,,
Hiroshima,4114,44.24,,,,
Yamaguchi,3374,53.56,,,,
Tokushima,1144,34.67,,,,
Kagawa,922,40.09,,,,
Ehime,2373,64.14,,,,
Kochi,1110,29.21,,,,
Fukuoka,6208,50.89,,,,
Saga,1053,43.88,,,,
Nagasaki,3068,60.16,,,,
Kumamoto,3840,53.33,,,,
Oita,2930,50.52,,,,
Miyazaki,1106,39.5,,,,
Kagoshima,2697,47.32,,,,
Okinawa,2528,56.18,,,,
