"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13th week, 2026",,,,,,"Data collected as of April 1, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,994859,264.73,17414,7.64,7465,3.28,74222,32.58,202526,88.91,10006,4.39,1613,0.71,5140,2.26,5993,2.63,436,0.19,744,0.33,86,0.13,3472,5.11,116,0.24,177,0.37,2038,4.25,64,0.13,331,0.69,79920,21.27
Hokkaido,34234,207.48,1351,13.65,305,3.08,7429,75.04,5674,57.31,850,8.59,43,0.43,264,2.67,168,1.7,14,0.14,19,0.19,-,-,39,1.39,1,0.04,4,0.17,120,5.22,4,0.17,10,0.43,9471,57.4
Aomori,11594,227.33,161,4.88,102,3.09,778,23.58,1395,42.27,144,4.36,6,0.18,18,0.55,81,2.45,5,0.15,5,0.15,-,-,1,0.11,3,0.5,1,0.17,70,11.67,-,-,-,-,2047,40.14
Iwate,11293,268.88,286,10.59,66,2.44,1229,45.52,2449,90.7,162,6,6,0.22,243,9,111,4.11,1,0.04,3,0.11,-,-,41,2.93,2,0.11,6,0.32,56,2.95,2,0.11,8,0.42,2787,66.36
Miyagi,16673,303.15,223,7.19,72,2.32,910,29.35,2250,72.58,113,3.65,3,0.1,62,2,66,2.13,1,0.03,9,0.29,1,0.08,59,4.92,-,-,-,-,39,3.9,-,-,3,0.3,2360,42.91
Akita,4478,186.58,81,6.75,32,2.67,353,29.42,1004,83.67,114,9.5,2,0.17,28,2.33,29,2.42,3,0.25,7,0.58,3,0.5,33,5.5,-,-,-,-,61,7.63,-,-,-,-,1025,42.71
Yamagata,8763,230.61,354,14.16,124,4.96,1560,62.4,2391,95.64,219,8.76,8,0.32,78,3.12,101,4.04,2,0.08,4,0.16,-,-,72,10.29,2,0.2,1,0.1,38,3.8,-,-,1,0.1,1577,41.5
Fukushima,13942,290.46,325,11.61,73,2.61,637,22.75,2119,75.68,191,6.82,1,0.04,27,0.96,112,4,5,0.18,10,0.36,1,0.08,106,8.15,3,0.43,2,0.29,28,4,2,0.29,4,0.57,2230,46.46
Ibaraki,19290,292.27,174,4.83,95,2.64,2067,57.42,3886,107.94,153,4.25,14,0.39,23,0.64,79,2.19,8,0.22,9,0.25,-,-,219,13.69,1,0.08,4,0.31,82,6.31,-,-,8,0.62,2404,36.42
Tochigi,13514,300.31,220,8.46,43,1.65,903,34.73,2200,84.62,85,3.27,3,0.12,38,1.46,94,3.62,6,0.23,5,0.19,-,-,81,7.36,1,0.14,2,0.29,55,7.86,1,0.14,13,1.86,2251,50.02
Gunma,10298,239.49,226,9.42,82,3.42,579,24.13,4007,166.96,133,5.54,-,-,26,1.08,118,4.92,-,-,12,0.5,-,-,50,5.56,-,-,1,0.11,104,11.56,2,0.22,23,2.56,1224,28.47
Saitama,60274,354.55,517,4.83,233,2.18,3828,35.78,11922,111.42,562,5.25,79,0.74,89,0.83,283,2.64,22,0.21,63,0.59,17,0.43,127,3.18,7,0.58,11,0.92,51,4.25,2,0.17,17,1.42,5036,29.62
Chiba,57429,319.05,333,3.06,115,1.06,4124,37.83,9101,83.5,413,3.79,22,0.2,118,1.08,208,1.91,12,0.11,48,0.44,-,-,167,5.06,6,0.67,5,0.56,19,2.11,4,0.44,10,1.11,3870,21.5
Tokyo,91789,225.53,836,3.27,453,1.77,5309,20.74,31288,122.22,1043,4.07,98,0.38,140,0.55,684,2.67,27,0.11,98,0.38,2,0.05,102,2.68,8,0.32,7,0.28,59,2.36,12,0.48,36,1.44,6122,15.04
Kanagawa,68595,291.89,614,4.48,164,1.2,3760,27.45,14903,108.78,527,3.85,21,0.15,116,0.85,299,2.18,12,0.09,64,0.47,7,0.15,320,6.67,9,0.75,21,1.75,37,3.08,-,-,22,1.83,4792,20.39
Niigata,13403,243.69,179,5.97,53,1.77,1633,54.43,1206,40.2,146,4.87,3,0.1,199,6.63,59,1.97,6,0.2,16,0.53,2,0.2,13,1.3,3,0.23,1,0.08,88,6.77,1,0.08,2,0.15,2119,38.53
Toyama,11388,247.57,144,5.14,155,5.54,1900,67.86,3204,114.43,94,3.36,3,0.11,34,1.21,84,3,13,0.46,6,0.21,-,-,9,1.5,1,0.2,-,-,15,3,2,0.4,2,0.4,1086,23.61
Ishikawa,11277,239.94,206,7.36,127,4.54,1131,40.39,3718,132.79,224,8,44,1.57,25,0.89,60,2.14,20,0.71,4,0.14,-,-,91,13,-,-,-,-,7,1.4,1,0.2,1,0.2,808,17.19
Fukui,7890,202.31,186,7.44,137,5.48,1054,42.16,1987,79.48,199,7.96,302,12.08,76,3.04,58,2.32,44,1.76,7,0.28,-,-,6,2,2,0.33,4,0.67,39,6.5,-,-,6,1,438,11.23
Yamanashi,9346,267.03,125,5.95,12,0.57,173,8.24,1109,52.81,12,0.57,3,0.14,45,2.14,26,1.24,-,-,4,0.19,-,-,21,2.33,4,0.4,1,0.1,19,1.9,5,0.5,3,0.3,992,28.34
Nagano,15561,317.57,229,8.48,35,1.3,870,32.22,3058,113.26,109,4.04,2,0.07,37,1.37,57,2.11,5,0.19,8,0.3,-,-,130,14.44,6,0.5,3,0.25,54,4.5,-,-,4,0.33,2155,43.98
Gifu,10145,230.57,177,6.81,37,1.42,435,16.73,3342,128.54,39,1.5,2,0.08,47,1.81,62,2.38,3,0.12,6,0.23,-,-,15,1.36,4,0.8,2,0.4,43,8.6,2,0.4,12,2.4,1059,24.07
Shizuoka,36480,262.45,348,3.95,153,1.74,1528,17.36,5776,65.64,218,2.48,72,0.82,226,2.57,214,2.43,7,0.08,30,0.34,1,0.05,31,1.41,2,0.2,4,0.4,31,3.1,-,-,-,-,2713,19.52
Aichi,48790,299.33,714,7.07,140,1.39,1559,15.44,7920,78.42,194,1.92,22,0.22,213,2.11,241,2.39,5,0.05,23,0.23,5,0.14,102,2.91,-,-,11,0.73,120,8,1,0.07,21,1.4,2816,17.28
