Table 1. Provisional cases of notifiable diseases by prefecture in Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21st week, 2023",,"Data collected as of May 31, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Ebola hemorrhagic fever,,Crimean-Congo hemorrhagic fever,,Smallpox,,South American hemorrhagic fever,,Plague,,Marburg disease,,Lassa fever,,Acute poliomyelitis,,Tuberculosis,,Diphtheria,,Severe Acute Respiratory Syndrome(SARS),,Middle East Respiratory Syndrome Coronavirus,,Avian influenza H5N1,,Avian influenza H7N9,,Cholera,,Shigellosis,,Enterohemorrhagic Escherichia coli infection,,Typhoid fever,,Paratyphoid fever,,Hepatitis E,,West Nile fever,,Hepatitis A,,Echinococcosis,,Mpox,,Yellow fever,,Psittacosis,,Omsk hemorrhagic fever,,Relapsing fever,,Kyasanur forest disease,,Q fever,,Rabies,,Coccidioidomycosis,,Zika virus infection,,Severe Fever with Thrombocytopenia Syndrome(SFTS),,Hemorrhagic fever with renal syndrome,,Western equine encephalitis,,Tick-borne encephalitis,,Anthrax,,Chikungunya fever,,Scrub typhus(Tsutsugamushi disease),,Dengue fever,,Eastern equine encephalitis,,Avian influenza (exclud. Avian influenza both H5N1 and H7N9),,Nipah virus infection,,Japanese spotted fever,,Japanese encephalitis,,Hantavirus pulmonary syndrome,,Herpes B virus infection,,Glanders,,Brucellosis,,Venezuelan equine encephalitis,,Hendra virus infection,,Epidemic typhus,,Botulism,,Malaria,,Tularemia,,Lyme disease,,Lyssavirus infection(excluding rabies),,Rift valley fever,,Melioidosis,,Legionellosis,,Leptospirosis,,Rocky mountain spotted fever,,Amebiasis,,Viral hepatitis(excluding hepatitis A and E),,Carbapenem-resistant Enterobacterales infection,,Acute Flaccid Paralysis (excluding Acute poliomyelitis),,Acute encephalitis(excluding JE and WNE),,Cryptosporidiosis,,Creutzfeldt-Jakob disease,,Severe invasive streptococcal infections(TSLS),,Acquired immunodeficiency syndrome (AIDS),,Giardiasis,,Invasive haemophilus influenzae infection,,Invasive meningococcal infection,,Invasive streptococcal pneumoniae infection,,Varicella (limited to hospiltalized case),,Congenital rubella syndrome,,Syphilis,,Disseminated cryptococcal infection,,Tetanus,,Vancomycin-resistant S. aureus infection,,Vancomycin-resistant Enterococcus infection,,Pertussis,,Rubella,,Measles,,Multiple drug-resistant Acinetobacter infection,
,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023,Current week,Cum 2023
Total No.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,5233,0,0,0,0,0,0,0,0,0,0,0,1,0,10,88,571,1,17,0,5,4,243,0,0,1,24,0,5,6,160,0,0,1,4,0,0,1,4,0,0,0,0,0,0,0,1,0,0,5,55,0,0,0,0,0,0,0,0,0,1,4,86,4,28,0,0,0,0,0,0,13,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,2,0,0,0,0,0,0,40,571,1,4,0,0,9,203,1,106,23,695,0,21,7,196,0,2,2,62,9,334,15,376,1,23,12,165,0,5,48,790,7,143,0,0,201,5766,5,79,1,20,0,0,2,60,23,279,0,4,1,10,0,6
Hokkaido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,24,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,0,0,0,0,0,5,0,1,2,30,0,0,0,2,0,1,0,3,0,5,0,18,0,0,0,3,0,0,1,27,0,5,0,0,9,320,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Aomori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,12,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,2,10,0,0,0,0,0,9,0,0,0,2,0,0,0,1,1,4,0,0,0,0,0,0
Iwate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,3,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miyagi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,1,1,23,0,0,0,0,0,0,0,1,0,6,0,5,0,0,0,1,0,0,0,13,0,2,0,0,7,61,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Akita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,1,7,0,1,0,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yamagata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,9,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,11,0,1,0,0,0,0,1,3,0,7,0,0,0,0,0,0
Fukushima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,3,0,11,0,0,0,0,0,0,0,2,0,5,1,3,0,0,1,2,0,0,0,9,0,0,0,0,2,69,1,2,0,0,0,0,0,0,1,11,0,0,0,0,0,0
Ibaraki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,3,0,0,0,13,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,5,0,2,0,13,0,0,0,10,0,0,0,0,0,2,0,7,0,0,0,3,0,0,0,15,1,3,0,0,5,83,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
