"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21st week, 2023",,,,,,"Data collected as of May 31, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,8727,114.83,213,4.44,78,1.63,461,9.6,4039,84.15,66,1.38,38,0.79,6,0.13,281,5.85,59,1.23,24,0.5,-,-,53,4.42,3,0.43,3,0.43,1,0.14,-,-,1,0.14,682,8.97
Gunma,7776,90.42,160,3.02,262,4.94,334,6.3,5858,110.53,109,2.06,51,0.96,18,0.34,369,6.96,54,1.02,49,0.92,1,0.07,100,7.14,2,0.22,-,-,2,0.22,1,0.11,-,-,654,7.6
Saitama,31265,122.61,1446,9.04,855,5.34,1721,10.76,21816,136.35,387,2.42,361,2.26,51,0.32,962,6.01,238,1.49,157,0.98,29,0.73,164,4.1,7,0.64,10,0.91,3,0.27,-,-,5,0.45,3049,11.96
Chiba,23003,110.59,568,4.4,461,3.57,1366,10.59,15422,119.55,222,1.72,203,1.57,25,0.19,549,4.26,293,2.27,120,0.93,3,0.09,194,5.71,4,0.44,6,0.67,-,-,-,-,-,-,2531,12.17
Tokyo,46771,113.52,1303,5.03,1022,3.95,2958,11.42,33054,127.62,529,2.04,508,1.96,95,0.37,1449,5.59,750,2.9,199,0.77,13,0.34,110,2.89,10,0.42,17,0.71,9,0.38,6,0.25,3,0.13,4115,9.99
Kanagawa,46061,128.66,662,2.92,594,2.62,2009,8.85,24139,106.34,305,1.34,271,1.19,57,0.25,1111,4.89,469,2.07,202,0.89,9,0.18,522,10.44,6,0.55,21,1.91,18,1.64,-,-,1,0.09,3254,9.09
Niigata,18379,216.22,1086,19.75,291,5.29,1177,21.4,5687,103.4,83,1.51,73,1.33,9,0.16,269,4.89,34,0.62,43,0.78,2,0.2,29,2.9,2,0.17,4,0.33,9,0.75,-,-,1,0.08,1233,14.51
Toyama,11208,233.5,635,21.9,299,10.31,718,24.76,5933,204.59,71,2.45,47,1.62,3,0.1,130,4.48,135,4.66,12,0.41,-,-,18,2.57,-,-,-,-,2,0.4,-,-,4,0.8,532,11.08
Ishikawa,14264,297.17,491,16.93,141,4.86,240,8.28,5837,201.28,49,1.69,158,5.45,2,0.07,164,5.66,279,9.62,17,0.59,1,0.14,51,7.29,1,0.2,4,0.8,8,1.6,-,-,1,0.2,809,16.85
Fukui,10032,271.14,719,31.26,260,11.3,434,18.87,2562,111.39,77,3.35,224,9.74,6,0.26,119,5.17,205,8.91,21,0.91,-,-,3,1,4,0.67,3,0.5,1,0.17,-,-,-,-,289,7.81
Yamanashi,1972,48.1,74,3.08,18,0.75,35,1.46,2742,114.25,18,0.75,13,0.54,2,0.08,125,5.21,6,0.25,16,0.67,-,-,50,5.56,2,0.2,1,0.1,1,0.1,-,-,3,0.3,643,15.68
Nagano,9008,103.54,332,6.26,131,2.47,246,4.64,7643,144.21,82,1.55,28,0.53,7,0.13,202,3.81,62,1.17,20,0.38,12,1.2,108,10.8,-,-,5,0.42,4,0.33,-,-,2,0.17,1077,12.38
Gifu,4804,55.86,545,10.48,257,4.94,342,6.58,4721,90.79,32,0.62,47,0.9,6,0.12,191,3.67,30,0.58,14,0.27,-,-,35,3.18,-,-,6,1.2,-,-,-,-,1,0.2,1044,12.14
Shizuoka,8874,63.84,785,8.92,438,4.98,543,6.17,9993,113.56,137,1.56,177,2.01,25,0.28,428,4.86,336,3.82,71,0.81,1,0.05,54,2.45,8,0.8,7,0.7,6,0.6,-,-,2,0.2,1010,7.27
Aichi,24600,126.15,1095,6.02,605,3.32,1893,10.4,21122,116.05,221,1.21,192,1.05,29,0.16,656,3.6,285,1.57,87,0.48,3,0.09,60,1.71,7,0.47,6,0.4,-,-,-,-,3,0.2,2481,12.72
Mie,9176,129.24,329,7.48,270,6.14,271,6.16,5220,118.64,101,2.3,27,0.61,9,0.2,217,4.93,92,2.09,19,0.43,-,-,9,0.75,6,0.67,9,1,3,0.33,-,-,-,-,527,7.42
Shiga,8875,150.42,493,14.09,106,3.03,354,10.11,3487,99.63,114,3.26,40,1.14,5,0.14,132,3.77,102,2.91,19,0.54,-,-,-,-,1,0.14,1,0.14,3,0.43,-,-,-,-,339,5.75
Kyoto,24241,195.49,1224,16.32,345,4.6,1451,19.35,7386,98.48,162,2.16,143,1.91,15,0.2,249,3.32,231,3.08,30,0.4,1,0.06,46,2.71,1,0.14,3,0.43,3,0.43,-,-,6,0.86,963,7.77
Osaka,59035,200.12,5408,28.02,1042,5.4,3143,16.28,22783,118.05,298,1.54,439,2.27,44,0.23,878,4.55,635,3.29,161,0.83,12,0.24,168,3.29,3,0.19,6,0.38,-,-,-,-,9,0.56,1998,6.77
Hyogo,28284,142.85,2372,18.53,651,5.09,1147,8.96,19406,151.61,221,1.73,512,4,28,0.22,536,4.19,738,5.77,62,0.48,6,0.17,173,4.94,9,0.64,8,0.57,2,0.14,-,-,2,0.14,1321,6.67
Nara,8000,145.45,813,23.91,142,4.18,293,8.62,4110,120.88,32,0.94,139,4.09,7,0.21,177,5.21,172,5.06,15,0.44,2,0.2,70,7,6,1,3,0.5,1,0.17,1,0.17,1,0.17,495,9
Wakayama,5199,106.1,1024,34.13,101,3.37,363,12.1,2804,93.47,35,1.17,38,1.27,1,0.03,140,4.67,126,4.2,16,0.53,4,1,13,3.25,2,0.18,5,0.45,5,0.45,-,-,4,0.36,284,5.8
Tottori,1797,61.97,94,4.95,89,4.68,603,31.74,3175,167.11,17,0.89,30,1.58,5,0.26,103,5.42,26,1.37,5,0.26,1,0.2,6,1.2,1,0.2,2,0.4,-,-,-,-,5,1,255,8.79
Shimane,3138,82.58,96,4.17,96,4.17,101,4.39,2892,125.74,52,2.26,103,4.48,3,0.13,180,7.83,32,1.39,10,0.43,-,-,9,3,5,0.63,2,0.25,-,-,-,-,-,-,172,4.53
Okayama,9628,114.62,432,8,252,4.67,253,4.69,6173,114.31,83,1.54,247,4.57,11,0.2,236,4.37,177,3.28,45,0.83,5,0.42,45,3.75,2,0.4,11,2.2,1,0.2,-,-,3,0.6,528,6.29
Hiroshima,15053,132.04,1032,14.54,500,7.04,853,12.01,8980,126.48,95,1.34,63,0.89,9,0.13,306,4.31,278,3.92,22,0.31,9,0.47,147,7.74,4,0.19,3,0.14,4,0.19,-,-,3,0.14,778,6.82
Yamaguchi,6215,94.17,994,22.59,126,2.86,698,15.86,5698,129.5,78,1.77,61,1.39,10,0.23,323,7.34,303,6.89,22,0.5,-,-,51,5.67,-,-,1,0.11,3,0.33,-,-,-,-,413,6.26
Tokushima,3077,83.16,202,8.78,75,3.26,50,2.17,2690,116.96,37,1.61,52,2.26,3,0.13,149,6.48,93,4.04,10,0.43,2,0.5,2,0.5,2,0.29,3,0.43,-,-,-,-,-,-,233,6.3
Kagawa,6905,146.91,262,9.36,150,5.36,54,1.93,4837,172.75,37,1.32,23,0.82,1,0.04,212,7.57,172,6.14,18,0.64,-,-,11,2.2,-,-,2,0.4,1,0.2,-,-,-,-,368,7.83
Ehime,6907,115.12,525,14.58,181,5.03,484,13.44,7094,197.06,46,1.28,44,1.22,2,0.06,342,9.5,130,3.61,27,0.75,-,-,95,11.88,-,-,-,-,2,0.33,-,-,-,-,394,6.57
Kochi,4842,110.05,230,8.85,60,2.31,173,6.65,2433,93.58,35,1.35,110,4.23,11,0.42,143,5.5,325,12.5,6,0.23,-,-,4,1.33,3,0.38,-,-,12,1.5,-,-,6,0.75,210,4.77
Fukuoka,44018,222.31,2365,19.71,869,7.24,4785,39.88,14828,123.57,264,2.2,601,5.01,19,0.16,974,8.12,1308,10.9,108,0.9,2,0.08,98,3.77,7,0.47,5,0.33,1,0.07,-,-,3,0.2,1700,8.59
Saga,7485,191.92,671,29.17,218,9.48,166,7.22,1642,71.39,21,0.91,96,4.17,4,0.17,226,9.83,681,29.61,16,0.7,-,-,6,1.5,5,0.83,6,1,2,0.33,-,-,4,0.67,264,6.77
Nagasaki,11386,162.66,906,20.59,186,4.23,1589,36.11,3254,73.95,84,1.91,237,5.39,9,0.2,254,5.77,993,22.57,44,1,12,1.5,52,6.5,3,0.25,3,0.25,7,0.58,-,-,-,-,710,10.14
Kumamoto,9449,119.61,841,17.16,246,5.02,328,6.69,5742,117.18,76,1.55,156,3.18,2,0.04,474,9.67,1153,23.53,56,1.14,-,-,64,7.11,4,0.27,8,0.53,1,0.07,-,-,-,-,540,6.84
Oita,10206,175.97,380,10.56,189,5.25,397,11.03,8472,235.33,119,3.31,73,2.03,11,0.31,314,8.72,309,8.58,34,0.94,-,-,42,8.4,2,0.18,2,0.18,20,1.82,-,-,-,-,434,7.48
Miyazaki,11093,194.61,780,22.29,300,8.57,474,13.54,7261,207.46,79,2.26,209,5.97,7,0.2,332,9.49,1013,28.94,41,1.17,2,0.33,90,15,1,0.14,1,0.14,-,-,-,-,-,-,446,7.82
Kagoshima,8386,92.15,1898,35.81,579,10.92,506,9.55,8373,157.98,94,1.77,321,6.06,20,0.38,334,6.3,584,11.02,65,1.23,2,0.29,57,8.14,-,-,3,0.25,-,-,-,-,-,-,705,7.75
Okinawa,16140,293.45,308,9.63,160,5,815,25.47,1524,47.63,63,1.97,1758,54.94,7,0.22,153,4.78,73,2.28,24,0.75,10,1.25,113,14.13,8,1.14,6,0.86,2,0.29,1,0.14,-,-,1470,26.73
