"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"51st week, 2025",,,,,,"Data collected as of December 24, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,296974,77.34,,,,
Hokkaido,10916,65.37,,,,
Aomori,3131,60.21,,,,
Iwate,3603,85.79,,,,
Miyagi,4396,79.93,,,,
Akita,1230,49.2,,,,
Yamagata,2804,73.79,,,,
Fukushima,3559,74.15,,,,
Ibaraki,6145,91.72,,,,
Tochigi,4457,94.83,,,,
Gunma,4531,100.69,,,,
Saitama,17502,99.44,,,,
Chiba,14953,82.16,,,,
Tokyo,26183,62.64,,,,
Kanagawa,19129,79.7,,,,
Niigata,3892,76.31,,,,
Toyama,4567,97.17,,,,
Ishikawa,3897,82.91,,,,
Fukui,1712,45.05,,,,
Yamanashi,2056,58.74,,,,
Nagano,6120,76.5,,,,
Gifu,2767,61.49,,,,
Shizuoka,9094,65.42,,,,
Aichi,15312,93.94,,,,
Mie,5272,75.31,,,,
Shiga,4157,71.67,,,,
Kyoto,5210,81.41,,,,
Osaka,14435,49.95,,,,
Hyogo,12284,74.9,,,,
Nara,2359,56.17,,,,
Wakayama,2421,53.8,,,,
Tottori,2360,81.38,,,,
Shimane,2017,100.85,,,,
Okayama,4719,94.38,,,,
Hiroshima,6977,74.22,,,,
Yamaguchi,6676,105.97,,,,
Tokushima,2606,78.97,,,,
Kagawa,3984,99.6,,,,
Ehime,3579,96.73,,,,
Kochi,2812,74,,,,
Fukuoka,11159,91.47,,,,
Saga,2081,86.71,,,,
Nagasaki,5040,98.82,,,,
Kumamoto,6179,85.82,,,,
Oita,6188,106.69,,,,
Miyazaki,3620,129.29,,,,
Kagoshima,6443,113.04,,,,
Okinawa,2440,54.22,,,,
