"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28th week, 2023",,,,,,"Data collected as of July 19, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,731807,148.41,106403,33.86,27897,8.88,74931,23.85,485156,154.41,7927,2.52,27144,8.64,1144,0.36,23229,7.39,125842,40.05,3860,1.23,215,0.31,5280,7.61,194,0.41,312,0.65,464,0.97,16,0.03,102,0.21,288981,58.6
Hokkaido,34170,152.54,6993,50.67,1886,13.67,4808,34.84,10021,72.62,435,3.15,257,1.86,29,0.21,479,3.47,4906,35.55,115,0.83,3,0.1,101,3.48,1,0.04,2,0.09,30,1.3,1,0.04,7,0.3,13459,60.08
Aomori,11968,193.03,708,17.7,215,5.38,251,6.28,4892,122.3,61,1.53,163,4.08,10,0.25,251,6.28,1146,28.65,62,1.55,3,0.33,12,1.33,4,0.67,5,0.83,145,24.17,-,-,-,-,2176,35.1
Iwate,13538,218.35,1081,27.72,158,4.05,1197,30.69,5856,150.15,61,1.56,332,8.51,12,0.31,375,9.62,2141,54.9,31,0.79,-,-,80,6.15,10,0.53,6,0.32,14,0.74,1,0.05,10,0.53,3557,57.37
Miyagi,8346,90.72,2056,36.71,418,7.46,663,11.84,8974,160.25,141,2.52,452,8.07,30,0.54,463,8.27,4762,85.04,63,1.13,-,-,75,6.25,2,0.18,2,0.18,15,1.36,-,-,-,-,5115,55.6
Akita,6770,132.75,339,10.27,128,3.88,385,11.67,2836,85.94,80,2.42,80,2.42,10,0.3,163,4.94,862,26.12,10,0.3,4,0.67,37,6.17,1,0.13,-,-,4,0.5,-,-,-,-,1884,36.94
Yamagata,7178,166.93,688,24.57,326,11.64,463,16.54,4419,157.82,65,2.32,82,2.93,5,0.18,310,11.07,1113,39.75,29,1.04,-,-,24,3,4,0.4,1,0.1,4,0.4,-,-,1,0.1,1830,42.56
Fukushima,7302,89.05,2191,44.71,508,10.37,1146,23.39,5869,119.78,87,1.78,360,7.35,35,0.71,599,12.22,979,19.98,56,1.14,5,0.38,106,8.15,5,0.71,1,0.14,7,1,-,-,-,-,3955,48.23
Ibaraki,11191,93.26,969,12.92,582,7.76,1901,25.35,8906,118.75,190,2.53,1879,25.05,62,0.83,331,4.41,1731,23.08,84,1.12,10,0.59,360,21.18,2,0.17,3,0.25,21,1.75,-,-,1,0.08,7092,59.1
Tochigi,8917,117.33,1169,24.35,150,3.13,931,19.4,4672,97.33,99,2.06,366,7.63,15,0.31,435,9.06,1783,37.15,45,0.94,-,-,91,7.58,4,0.57,7,1,1,0.14,-,-,2,0.29,3158,41.55
Gunma,8197,95.31,744,14.04,532,10.04,800,15.09,8078,152.42,152,2.87,177,3.34,22,0.42,504,9.51,2592,48.91,125,2.36,1,0.07,128,9.14,2,0.22,2,0.22,2,0.22,2,0.22,-,-,3356,39.02
Saitama,33434,130.6,4331,26.9,1642,10.2,3988,24.77,30782,191.19,637,3.96,2096,13.02,71,0.44,1322,8.21,7034,43.69,320,1.99,42,1.02,238,5.8,8,0.73,16,1.45,5,0.45,-,-,5,0.45,16553,64.66
