"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2nd week, 2025",,,,,,"Data collected as of January 15, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,314657,68.96,1505,0.52,1292,0.45,7026,2.43,15839,5.48,1465,0.51,748,0.26,3358,1.16,773,0.27,40,0.01,122,0.04,56,0.09,897,1.43,19,0.04,23,0.05,898,1.87,2,0,16,0.03,57226,12.54
Hokkaido,12432,60.94,217,1.81,63,0.53,440,3.67,253,2.11,173,1.44,71,0.59,71,0.59,21,0.18,6,0.05,6,0.05,1,0.04,16,0.62,-,-,-,-,49,2.33,-,-,-,-,4515,22.13
Aomori,3062,58.88,20,0.59,33,0.97,51,1.5,119,3.5,14,0.41,10,0.29,143,4.21,7,0.21,1,0.03,-,-,-,-,2,0.22,-,-,1,0.17,21,3.5,-,-,-,-,942,18.12
Iwate,4425,71.37,15,0.38,19,0.49,123,3.15,235,6.03,22,0.56,27,0.69,51,1.31,8,0.21,-,-,3,0.08,-,-,12,0.86,1,0.05,-,-,42,2.21,-,-,-,-,1542,24.87
Miyagi,5292,58.15,13,0.24,67,1.22,131,2.38,215,3.91,36,0.65,20,0.36,123,2.24,17,0.31,-,-,2,0.04,-,-,18,1.5,-,-,-,-,13,1.3,-,-,-,-,1492,16.4
Akita,1236,34.33,10,0.42,5,0.21,22,0.92,116,4.83,12,0.5,14,0.58,1,0.04,3,0.13,-,-,-,-,1,0.2,7,1.4,-,-,-,-,14,1.75,-,-,-,-,547,15.19
Yamagata,2044,60.12,9,0.41,36,1.64,70,3.18,80,3.64,12,0.55,24,1.09,23,1.05,12,0.55,1,0.05,-,-,-,-,1,0.14,-,-,-,-,22,2.2,-,-,-,-,432,12.71
Fukushima,6811,83.06,22,0.45,42,0.86,96,1.96,169,3.45,25,0.51,17,0.35,122,2.49,19,0.39,-,-,-,-,-,-,43,3.31,-,-,-,-,14,2,-,-,-,-,2032,24.78
Ibaraki,10908,99.16,30,0.44,34,0.5,607,8.93,340,5,15,0.22,20,0.29,67,0.99,12,0.18,2,0.03,5,0.07,-,-,78,5.57,-,-,-,-,31,2.38,-,-,-,-,2579,23.45
Tochigi,4532,71.94,30,0.75,12,0.3,111,2.78,137,3.43,13,0.33,18,0.45,112,2.8,19,0.48,-,-,1,0.03,2,0.2,24,2.4,1,0.14,-,-,6,0.86,-,-,-,-,1206,19.14
Gunma,5085,72.64,10,0.23,28,0.64,67,1.52,316,7.18,33,0.75,10,0.23,44,1,12,0.27,-,-,1,0.02,-,-,15,1.5,-,-,2,0.22,14,1.56,-,-,1,0.11,1172,16.74
Saitama,15321,77.38,99,0.78,55,0.43,396,3.12,849,6.69,90,0.71,55,0.43,535,4.21,31,0.24,1,0.01,11,0.09,19,0.63,42,1.4,1,0.08,2,0.17,43,3.58,-,-,1,0.08,2950,14.9
Chiba,12917,69.45,23,0.2,40,0.35,402,3.5,792,6.89,40,0.35,25,0.22,386,3.36,31,0.27,1,0.01,7,0.06,4,0.13,48,1.6,1,0.11,-,-,11,1.22,-,-,-,-,2310,12.42
Tokyo,13640,36.86,103,0.44,46,0.2,498,2.14,1689,7.25,189,0.81,46,0.2,717,3.08,67,0.29,3,0.01,12,0.05,2,0.06,49,1.44,1,0.04,4,0.16,42,1.68,-,-,1,0.04,1989,5.38
Kanagawa,12526,42.03,78,0.41,32,0.17,290,1.53,1074,5.68,114,0.6,37,0.2,416,2.2,36,0.19,3,0.02,8,0.04,1,0.03,83,2.08,-,-,1,0.08,12,1,-,-,-,-,2203,7.39
Niigata,4952,57.58,20,0.36,38,0.69,239,4.35,99,1.8,55,1,23,0.42,50,0.91,14,0.25,2,0.04,6,0.11,4,0.4,10,1,-,-,-,-,34,2.62,-,-,-,-,1174,13.65
Toyama,2283,49.63,9,0.32,14,0.5,122,4.36,217,7.75,8,0.29,2,0.07,4,0.14,10,0.36,1,0.04,4,0.14,2,0.33,3,0.5,-,-,-,-,5,1,-,-,-,-,535,11.63
Ishikawa,3472,72.33,13,0.45,15,0.52,71,2.45,257,8.86,40,1.38,-,-,16,0.55,5,0.17,1,0.03,-,-,-,-,31,4.43,-,-,-,-,12,2.4,-,-,-,-,509,10.6
Fukui,2490,63.85,24,0.96,10,0.4,35,1.4,204,8.16,15,0.6,6,0.24,1,0.04,5,0.2,2,0.08,-,-,-,-,4,1.33,-,-,-,-,11,1.83,1,0.17,-,-,328,8.41
Yamanashi,2354,57.41,3,0.13,9,0.38,11,0.46,83,3.46,5,0.21,8,0.33,12,0.5,1,0.04,-,-,2,0.08,-,-,31,3.44,2,0.2,-,-,9,0.9,-,-,-,-,580,14.15
Nagano,6592,86.74,19,0.4,13,0.28,79,1.68,185,3.94,20,0.43,30,0.64,64,1.36,11,0.23,-,-,-,-,-,-,50,6.25,-,-,-,-,18,1.5,-,-,-,-,1653,21.75
Gifu,9059,104.13,23,0.43,25,0.47,67,1.26,204,3.85,4,0.08,1,0.02,5,0.09,21,0.4,-,-,2,0.04,1,0.09,2,0.18,-,-,4,0.8,19,3.8,-,-,-,-,2035,23.39
Shizuoka,11682,84.04,29,0.33,27,0.3,104,1.17,526,5.91,26,0.29,3,0.03,39,0.44,19,0.21,-,-,4,0.04,-,-,14,0.67,-,-,-,-,19,1.9,-,-,-,-,2015,14.5
Aichi,19288,98.91,68,0.37,50,0.27,207,1.14,798,4.38,32,0.18,9,0.05,22,0.12,19,0.1,2,0.01,3,0.02,1,0.03,13,0.37,-,-,1,0.07,31,2.07,-,-,-,-,3654,18.74
Mie,4788,76,40,1,28,0.7,88,2.2,292,7.3,13,0.33,3,0.08,9,0.23,17,0.43,2,0.05,1,0.03,1,0.11,1,0.11,-,-,-,-,8,0.89,-,-,1,0.11,825,13.1
Shiga,4054,81.08,14,0.47,11,0.37,50,1.67,138,4.6,26,0.87,4,0.13,11,0.37,7,0.23,1,0.03,3,0.1,-,-,-,-,-,-,1,0.14,3,0.43,-,-,-,-,753,15.06
Kyoto,7488,62.4,25,0.35,46,0.65,149,2.1,272,3.83,19,0.27,5,0.07,45,0.63,11,0.15,-,-,1,0.01,-,-,4,0.27,-,-,-,-,16,2.29,-,-,-,-,1027,8.56
Osaka,15263,50.54,216,1.12,53,0.27,230,1.19,913,4.73,37,0.19,31,0.16,27,0.14,42,0.22,1,0.01,10,0.05,6,0.12,26,0.5,2,0.11,1,0.06,19,1.06,1,0.06,3,0.17,1865,6.18
Hyogo,10740,58.69,78,0.67,59,0.5,172,1.47,734,6.27,33,0.28,15,0.13,35,0.3,28,0.24,-,-,6,0.05,2,0.06,47,1.52,1,0.07,1,0.07,56,4,-,-,3,0.21,1552,8.48
Nara,2494,67.41,25,1.14,8,0.36,33,1.5,153,6.95,4,0.18,5,0.23,7,0.32,8,0.36,1,0.05,1,0.05,-,-,5,0.83,1,0.17,1,0.17,11,1.83,-,-,-,-,435,11.76
Wakayama,3277,71.24,26,0.93,4,0.14,32,1.14,134,4.79,9,0.32,7,0.25,3,0.11,9,0.32,-,-,1,0.04,2,0.67,6,2,1,0.09,-,-,18,1.64,-,-,-,-,408,8.87
Tottori,2300,79.31,3,0.16,7,0.37,65,3.42,98,5.16,8,0.42,2,0.11,14,0.74,3,0.16,-,-,-,-,-,-,2,0.4,-,-,1,0.2,10,2,-,-,-,-,410,14.14
Shimane,2797,73.61,4,0.17,10,0.43,42,1.83,95,4.13,4,0.17,2,0.09,2,0.09,8,0.35,-,-,-,-,-,-,-,-,-,-,-,-,10,1.25,-,-,-,-,358,9.42
Okayama,5899,70.23,6,0.11,12,0.22,80,1.48,334,6.19,12,0.22,9,0.17,6,0.11,21,0.39,2,0.04,6,0.11,1,0.08,12,1,1,0.2,-,-,20,4,-,-,-,-,1095,13.04
Hiroshima,7362,71.48,13,0.21,29,0.46,112,1.78,358,5.68,24,0.38,7,0.11,10,0.16,15,0.24,-,-,-,-,1,0.07,45,3.21,1,0.05,1,0.05,79,3.95,-,-,-,-,1234,11.98
Yamaguchi,4864,72.6,19,0.44,13,0.3,175,4.07,205,4.77,7,0.16,8,0.19,15,0.35,20,0.47,-,-,-,-,-,-,20,2.22,-,-,1,0.11,12,1.33,-,-,-,-,587,8.76
Tokushima,3689,99.7,13,0.57,12,0.52,23,1,121,5.26,2,0.09,8,0.35,7,0.3,7,0.3,-,-,-,-,1,0.33,-,-,1,0.14,-,-,3,0.43,-,-,-,-,668,18.05
Kagawa,3662,77.91,7,0.25,2,0.07,59,2.11,163,5.82,10,0.36,8,0.29,5,0.18,10,0.36,2,0.07,-,-,-,-,3,0.6,1,0.2,-,-,13,2.6,-,-,-,-,681,14.49
Ehime,4500,88.24,18,0.62,15,0.52,107,3.69,290,10,7,0.24,9,0.31,2,0.07,14,0.48,-,-,1,0.03,1,0.14,30,4.29,-,-,-,-,5,0.83,-,-,1,0.17,610,11.96
Kochi,4525,102.84,-,-,3,0.12,59,2.36,28,1.12,7,0.28,10,0.4,28,1.12,7,0.28,-,-,2,0.08,-,-,1,0.33,-,-,-,-,18,2.25,-,-,1,0.13,860,19.55
Fukuoka,15188,77.1,48,0.4,78,0.66,467,3.92,720,6.05,96,0.81,18,0.15,32,0.27,39,0.33,1,0.01,4,0.03,-,-,15,0.58,1,0.07,-,-,37,2.47,-,-,-,-,1285,6.52
Saga,3611,97.59,2,0.09,11,0.5,71,3.23,121,5.5,5,0.23,4,0.18,3,0.14,15,0.68,-,-,-,-,-,-,-,-,-,-,-,-,9,1.5,-,-,-,-,413,11.16
Nagasaki,6486,92.66,12,0.27,18,0.41,165,3.75,154,3.5,30,0.68,16,0.36,16,0.36,9,0.2,-,-,3,0.07,2,0.25,22,2.75,1,0.08,-,-,15,1.25,-,-,4,0.33,940,13.43
Kumamoto,7702,97.49,8,0.16,19,0.39,134,2.73,361,7.37,32,0.65,25,0.51,11,0.22,23,0.47,2,0.04,-,-,-,-,18,2,-,-,-,-,14,0.93,-,-,-,-,722,9.14
Oita,5287,91.16,8,0.22,37,1.03,159,4.42,480,13.33,9,0.25,17,0.47,7,0.19,17,0.47,-,-,4,0.11,-,-,14,2.8,-,-,1,0.09,3,0.27,-,-,-,-,608,10.48
Miyazaki,5484,99.71,8,0.24,42,1.24,100,2.94,257,7.56,12,0.35,5,0.15,22,0.65,19,0.56,-,-,1,0.03,-,-,3,0.6,1,0.14,-,-,9,1.29,-,-,-,-,587,10.67
Kagoshima,6796,76.36,24,0.47,53,1.04,116,2.27,327,6.41,29,0.57,49,0.96,5,0.1,12,0.24,1,0.02,1,0.02,-,-,7,1,-,-,-,-,13,1.08,-,-,-,-,694,7.8
Okinawa,3998,71.39,1,0.03,9,0.28,99,3.09,134,4.19,37,1.16,5,0.16,12,0.38,12,0.38,1,0.03,-,-,1,0.11,20,2.22,-,-,-,-,5,0.71,-,-,-,-,215,3.84
