"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36th week, 2024",,,,,,"Data collected as of September 11, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1162598,236.06,106331,33.99,84746,27.09,389863,124.64,491652,157.18,17959,5.74,383105,122.48,6710,2.15,28800,9.21,63617,20.34,4685,1.5,488,0.7,14085,20.32,341,0.71,451,0.94,6520,13.58,32,0.07,260,0.54,1341348,272.35
Hokkaido,57747,260.12,5223,38.4,8929,65.65,31164,229.15,15023,110.46,932,6.85,10049,73.89,21,0.15,631,4.64,3033,22.3,131,0.96,1,0.04,188,6.71,4,0.18,6,0.27,134,6.09,-,-,20,0.91,57293,258.08
Aomori,10461,180.36,744,20.67,975,27.08,3321,92.25,3821,106.14,254,7.06,3409,94.69,237,6.58,349,9.69,652,18.11,37,1.03,1,0.1,79,7.9,3,0.5,2,0.33,123,20.5,-,-,-,-,15119,260.67
Iwate,12080,194.84,1383,35.46,2504,64.21,4093,104.95,6749,173.05,191,4.9,3485,89.36,182,4.67,491,12.59,581,14.9,68,1.74,1,0.07,197,14.07,5,0.26,10,0.53,137,7.21,-,-,8,0.42,21137,340.92
Miyagi,23862,265.13,2050,37.96,2059,38.13,6629,122.76,7753,143.57,299,5.54,5859,108.5,19,0.35,566,10.48,893,16.54,83,1.54,1,0.08,156,13,3,0.3,7,0.7,41,4.1,1,0.1,2,0.2,29809,331.21
Akita,8177,160.33,337,10.21,697,21.12,2587,78.39,2897,87.79,190,5.76,1763,53.42,12,0.36,178,5.39,300,9.09,11,0.33,4,0.67,72,12,1,0.13,-,-,12,1.5,-,-,2,0.25,14142,277.29
Yamagata,11963,284.83,1363,50.48,1669,61.81,7079,262.19,4449,164.78,156,5.78,2263,83.81,19,0.7,349,12.93,688,25.48,32,1.19,-,-,73,10.43,-,-,-,-,20,2,-,-,3,0.3,11717,278.98
Fukushima,16856,205.56,2161,44.1,2001,40.84,6302,128.61,5773,117.82,330,6.73,4647,94.84,39,0.8,634,12.94,639,13.04,53,1.08,8,0.62,259,19.92,5,0.71,1,0.14,88,12.57,2,0.29,7,1,26219,319.74
Ibaraki,26847,225.61,1317,17.8,1637,22.12,13552,183.14,9373,126.66,268,3.62,5914,79.92,104,1.41,421,5.69,1245,16.82,108,1.46,3,0.19,862,53.88,4,0.31,14,1.08,216,16.62,-,-,4,0.31,41922,352.29
Tochigi,15247,203.29,1229,26.15,705,15,5016,106.72,3846,81.83,141,3,5679,120.83,156,3.32,491,10.45,660,14.04,50,1.06,2,0.18,240,21.82,3,0.43,3,0.43,30,4.29,4,0.57,6,0.86,22309,297.45
Gunma,20682,246.21,1112,21.38,1685,32.4,6124,117.77,8930,171.73,213,4.1,6301,121.17,65,1.25,662,12.73,1681,32.33,93,1.79,4,0.31,199,15.31,5,0.56,3,0.33,45,5,-,-,7,0.78,23137,275.44
Saitama,75836,295.08,4166,25.88,4177,25.94,22876,142.09,30126,187.12,1463,9.09,22694,140.96,510,3.17,1582,9.83,4458,27.69,421,2.61,103,2.51,1092,26.63,7,0.58,15,1.25,246,20.5,2,0.17,4,0.33,72490,282.06
Chiba,58589,292.95,2366,19.08,2687,21.67,20608,166.19,21867,176.35,943,7.6,14387,116.02,510,4.11,1067,8.6,3070,24.76,248,2,17,0.5,715,21.03,13,1.44,13,1.44,89,9.89,-,-,6,0.67,65888,329.44
Tokyo,86068,207.89,5485,21.02,3486,13.36,27150,104.02,45359,173.79,1643,6.3,33099,126.82,2150,8.24,2526,9.68,6133,23.5,570,2.18,10,0.26,608,16,22,0.88,23,0.92,473,18.92,8,0.32,7,0.28,77147,186.35
Kanagawa,88869,244.82,4172,18.22,3548,15.49,20617,90.03,30451,132.97,1633,7.13,26368,115.14,1522,6.65,1882,8.22,5249,22.92,443,1.93,43,0.86,2210,44.2,15,1.36,31,2.82,145,13.18,1,0.09,5,0.45,79279,218.4
Niigata,23544,273.77,2687,48.85,3534,64.25,10192,185.31,7150,130,338,6.15,7399,134.53,31,0.56,501,9.11,1324,24.07,61,1.11,26,2.6,84,8.4,6,0.5,10,0.83,50,4.17,2,0.17,18,1.5,26309,305.92
Toyama,12799,272.32,1219,43.54,1796,64.14,4700,167.86,7026,250.93,220,7.86,4725,168.75,20,0.71,254,9.07,465,16.61,21,0.75,3,0.43,58,8.29,-,-,3,0.6,38,7.6,-,-,1,0.2,12142,258.34
Ishikawa,13541,288.11,755,26.96,886,31.64,2391,85.39,7150,255.36,242,8.64,3967,141.68,13,0.46,213,7.61,575,20.54,15,0.54,-,-,408,68,-,-,3,0.75,34,8.5,-,-,-,-,14880,316.6
Fukui,9637,247.1,1599,63.96,1025,41,3251,130.04,5220,208.8,105,4.2,3393,135.72,14,0.56,222,8.88,243,9.72,23,0.92,-,-,22,7.33,12,2,12,2,236,39.33,-,-,-,-,7967,204.28
Yamanashi,7231,176.37,427,17.79,432,18,1977,82.38,2740,114.17,84,3.5,2208,92,17,0.71,203,8.46,270,11.25,28,1.17,75,8.33,308,34.22,2,0.2,5,0.5,21,2.1,-,-,1,0.1,12409,302.66
Nagano,16901,194.26,1214,22.91,1175,22.17,6064,114.42,7403,139.68,253,4.77,6824,128.75,63,1.19,384,7.25,967,18.25,63,1.19,26,2.89,788,87.56,13,1.08,8,0.67,36,3,-,-,3,0.25,28655,329.37
Gifu,14622,168.07,1523,28.74,683,12.89,4466,84.26,5279,99.6,117,2.21,6095,115,13,0.25,406,7.66,659,12.43,61,1.15,-,-,88,8,7,1.4,16,3.2,129,25.8,-,-,3,0.6,30051,345.41
Shizuoka,25997,187.03,3017,33.9,2127,23.9,9091,102.15,11112,124.85,378,4.25,14990,168.43,72,0.81,800,8.99,3329,37.4,163,1.83,-,-,258,11.73,13,1.3,11,1.1,108,10.8,-,-,-,-,41954,301.83
Aichi,50060,256.72,4170,22.91,2396,13.16,15552,85.45,20480,112.53,762,4.19,24870,136.65,77,0.42,1118,6.14,2235,12.28,203,1.12,52,1.49,321,9.17,31,2.07,26,1.73,376,25.07,-,-,8,0.53,71416,366.24
Mie,15523,218.63,2091,47.52,1419,32.25,6203,140.98,7780,176.82,166,3.77,10558,239.95,14,0.32,408,9.27,969,22.02,39,0.89,1,0.09,35,3.18,4,0.44,16,1.78,55,6.11,-,-,1,0.11,19093,268.92
Shiga,11729,198.8,989,28.26,833,23.8,2873,82.09,4777,136.49,179,5.11,6547,187.06,29,0.83,271,7.74,417,11.91,62,1.77,1,0.13,48,6,6,0.86,14,2,103,14.71,-,-,10,1.43,13644,231.25
Kyoto,27773,222.18,1826,24.03,1767,23.25,5623,73.99,10988,144.58,522,6.87,7632,100.42,56,0.74,450,5.92,1003,13.2,95,1.25,2,0.11,146,8.11,2,0.33,8,1.33,121,20.17,-,-,1,0.17,29466,235.73
Osaka,62631,205.35,8693,44.35,3482,17.77,21074,107.52,33665,171.76,1178,6.01,23112,117.92,125,0.64,1530,7.81,3468,17.69,305,1.56,20,0.39,630,12.35,18,1.06,19,1.12,781,45.94,3,0.18,40,2.35,59987,196.68
Hyogo,38234,193.1,5206,40.67,2795,21.84,12168,95.06,27206,212.55,577,4.51,19695,153.87,117,0.91,1046,8.17,2292,17.91,208,1.63,21,0.62,683,20.09,20,1.43,27,1.93,350,25,-,-,4,0.29,42911,216.72
Nara,12002,222.26,1762,53.39,755,22.88,3093,93.73,5747,174.15,130,3.94,4866,147.45,4,0.12,330,10,303,9.18,24,0.73,5,0.56,219,24.33,6,1,4,0.67,64,10.67,-,-,1,0.17,15171,280.94
Wakayama,9284,193.42,1557,53.69,457,15.76,2380,82.07,4783,164.93,152,5.24,3442,118.69,11,0.38,282,9.72,433,14.93,34,1.17,4,1,30,7.5,3,0.27,12,1.09,114,10.36,3,0.27,3,0.27,12094,251.96
Tottori,4846,167.1,731,38.47,721,37.95,4772,251.16,3399,178.89,104,5.47,1326,69.79,6,0.32,153,8.05,357,18.79,14,0.74,1,0.2,37,7.4,9,1.8,17,3.4,4,0.8,1,0.2,11,2.2,7990,275.52
Shimane,5744,151.16,689,31.32,458,20.82,1690,76.82,4116,187.09,111,5.05,1549,70.41,7,0.32,339,15.41,217,9.86,23,1.05,-,-,16,5.33,7,0.88,2,0.25,30,3.75,-,-,1,0.13,9033,237.71
Okayama,14789,176.06,1601,29.65,1285,23.8,4390,81.3,8149,150.91,144,2.67,6690,123.89,76,1.41,437,8.09,895,16.57,84,1.56,2,0.17,109,9.08,3,0.6,9,1.8,28,5.6,-,-,4,0.8,21572,256.81
Hiroshima,21864,193.49,2498,35.69,2318,33.11,7099,101.41,13303,190.04,329,4.7,11676,166.8,39,0.56,598,8.54,843,12.04,64,0.91,6,0.33,518,28.78,7,0.35,10,0.5,304,15.2,-,-,19,0.95,27420,242.65
Yamaguchi,15593,232.73,2951,68.63,978,22.74,6942,161.44,6618,153.91,108,2.51,6239,145.09,31,0.72,544,12.65,1047,24.35,29,0.67,-,-,123,13.67,2,0.22,2,0.22,115,12.78,1,0.11,1,0.11,17198,256.69
Tokushima,7061,190.84,1018,44.26,364,15.83,1317,57.26,3088,134.26,97,4.22,3130,136.09,7,0.3,235,10.22,240,10.43,9,0.39,1,0.33,13,4.33,2,0.33,4,0.67,22,3.67,-,-,-,-,11135,300.95
Kagawa,8080,171.91,1042,37.21,606,21.64,2932,104.71,6049,216.04,99,3.54,3478,124.21,18,0.64,316,11.29,632,22.57,39,1.39,-,-,29,5.8,9,1.8,1,0.2,146,29.2,1,0.2,2,0.4,12477,265.47
Ehime,14945,249.08,2324,64.56,864,24,6461,179.47,8947,248.53,169,4.69,4919,136.64,8,0.22,510,14.17,1139,31.64,40,1.11,2,0.25,358,44.75,4,0.67,1,0.17,15,2.5,-,-,5,0.83,17008,283.47
Kochi,9612,218.45,1288,51.52,399,15.96,2899,115.96,2614,104.56,109,4.36,2185,87.4,14,0.56,216,8.64,596,23.84,19,0.76,-,-,12,4,10,1.25,2,0.25,99,12.38,1,0.13,12,1.5,13431,305.25
Fukuoka,66609,336.41,6692,55.77,3034,25.28,27229,226.91,19821,165.18,1045,8.71,15228,126.9,145,1.21,1574,13.12,2697,22.48,194,1.62,10,0.38,276,10.62,18,1.2,18,1.2,223,14.87,1,0.07,13,0.87,52168,263.47
Saga,10557,277.82,1469,66.77,687,31.23,2961,134.59,2044,92.91,132,6,2464,112,7,0.32,420,19.09,765,34.77,16,0.73,1,0.25,27,6.75,13,2.17,12,2,196,32.67,-,-,4,0.67,15645,411.71
Nagasaki,18848,273.16,2214,51.49,1614,37.53,5567,129.47,4129,96.02,208,4.84,5284,122.88,12,0.28,429,9.98,408,9.49,44,1.02,21,3,185,26.43,4,0.33,12,1,144,12,-,-,3,0.25,22730,329.42
Kumamoto,22039,278.97,1440,28.8,1258,25.16,6091,121.82,10913,218.26,365,7.3,5915,118.3,33,0.66,865,17.3,1253,25.06,71,1.42,2,0.25,351,43.88,4,0.27,17,1.13,51,3.4,1,0.07,-,-,27516,348.3
Oita,17060,294.14,1612,44.78,1328,36.89,5070,140.83,12711,353.08,172,4.78,4298,119.39,15,0.42,611,16.97,923,25.64,90,2.5,1,0.2,108,21.6,1,0.09,7,0.64,207,18.82,-,-,4,0.36,18121,312.43
Miyazaki,17381,304.93,2367,67.63,1554,44.4,6578,187.94,7762,221.77,190,5.43,2907,83.06,29,0.83,516,14.74,1561,44.6,56,1.6,2,0.33,172,28.67,-,-,1,0.14,31,4.43,-,-,3,0.43,20131,353.18
Kagoshima,20685,235.06,3145,62.9,4102,82.04,6025,120.5,10839,216.78,265,5.3,8254,165.08,30,0.6,585,11.7,1381,27.62,76,1.52,1,0.14,262,37.43,5,0.42,2,0.17,149,12.42,-,-,1,0.08,30423,345.72
Okinawa,22093,416.85,1407,46.9,855,28.5,3624,120.8,2227,74.23,253,8.43,1323,44.1,11,0.37,205,6.83,429,14.3,64,2.13,4,0.5,413,51.63,10,1.43,12,1.71,341,48.71,-,-,2,0.29,21593,407.42
