"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27th week, 2026",,,,,,"Data collected as of July 8, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,13775,299.46,344,13.23,87,3.35,2251,86.58,3559,136.88,189,7.27,282,10.85,50,1.92,244,9.38,68,2.62,21,0.81,3,0.27,216,19.64,4,0.57,6,0.86,66,9.43,2,0.29,20,2.86,2507,54.5
Gunma,10587,240.61,307,12.79,243,10.13,1778,74.08,6386,266.08,292,12.17,288,12,57,2.38,298,12.42,117,4.88,41,1.71,-,-,93,10.33,-,-,2,0.22,158,17.56,4,0.44,27,3,1575,35.8
Saitama,61255,356.13,910,8.43,882,8.17,8259,76.47,20072,185.85,1483,13.73,2588,23.96,152,1.41,839,7.77,644,5.96,167,1.55,36,0.88,277,6.76,9,0.75,19,1.58,109,9.08,8,0.67,25,2.08,6507,37.83
Chiba,58391,324.39,660,6.11,484,4.48,8011,74.18,14391,133.25,984,9.11,3157,29.23,182,1.69,603,5.58,556,5.15,129,1.19,2,0.06,329,9.97,9,1,10,1.11,32,3.56,10,1.11,15,1.67,5727,31.82
Tokyo,93839,227.76,1532,5.89,1569,6.03,11074,42.59,50364,193.71,2300,8.85,7227,27.8,251,0.97,1921,7.39,1756,6.75,259,1,4,0.11,309,8.13,14,0.56,27,1.08,95,3.8,22,0.88,75,3,7908,19.19
Kanagawa,69866,292.33,1135,8.17,612,4.4,7683,55.27,23323,167.79,1277,9.19,2998,21.57,192,1.38,983,7.07,787,5.66,178,1.28,8,0.16,790,16.12,14,1.27,42,3.82,69,6.27,1,0.09,32,2.91,6021,25.19
Niigata,14139,257.07,372,12.4,201,6.7,3140,104.67,2596,86.53,334,11.13,121,4.03,331,11.03,139,4.63,30,1,25,0.83,11,1.22,68,7.56,9,0.69,3,0.23,142,10.92,3,0.23,5,0.38,2524,45.89
Toyama,12118,257.83,312,11.14,323,11.54,3151,112.54,6076,217,167,5.96,1417,50.61,57,2.04,219,7.82,202,7.21,15,0.54,-,-,21,3.5,1,0.2,2,0.4,20,4,2,0.4,2,0.4,1382,29.4
Ishikawa,11911,253.43,353,12.61,308,11,2558,91.36,6805,243.04,447,15.96,1689,60.32,46,1.64,153,5.46,218,7.79,12,0.43,-,-,232,33.14,1,0.2,1,0.2,13,2.6,8,1.6,7,1.4,1051,22.36
Fukui,8337,213.77,358,14.32,341,13.64,2177,87.08,3731,149.24,301,12.04,974,38.96,114,4.56,140,5.6,121,4.84,16,0.64,-,-,12,4,5,0.83,8,1.33,80,13.33,-,-,14,2.33,1049,26.9
Yamanashi,9463,270.37,149,7.1,68,3.24,464,22.1,1975,94.05,102,4.86,82,3.9,64,3.05,93,4.43,9,0.43,8,0.38,-,-,60,6.67,7,0.7,2,0.2,32,3.2,8,0.8,9,0.9,1305,37.29
Nagano,16373,334.14,303,11.22,197,7.3,2119,78.48,5502,203.78,264,9.78,237,8.78,55,2.04,179,6.63,68,2.52,26,0.96,-,-,242,26.89,10,0.83,10,0.83,85,7.08,4,0.33,25,2.08,2691,54.92
Gifu,10392,236.18,271,10.42,172,6.62,1204,46.31,6441,247.73,128,4.92,356,13.69,96,3.69,152,5.85,84,3.23,23,0.88,-,-,24,2.18,7,1.4,10,2,66,13.2,3,0.6,21,4.2,1237,28.11
Shizuoka,36815,299.31,663,8.61,412,5.35,3244,42.13,8427,109.44,379,4.92,2194,28.49,275,3.57,495,6.43,499,6.48,78,1.01,2,0.09,81,3.68,9,0.9,12,1.2,49,4.9,-,-,3,0.3,3639,29.59
Aichi,49705,304.94,1039,10.29,520,5.15,3867,38.29,15034,148.85,609,6.03,1697,16.8,277,2.74,663,6.56,566,5.6,64,0.63,5,0.14,181,5.17,8,0.53,27,1.8,218,14.53,2,0.13,40,2.67,3545,21.75
Mie,18985,279.19,723,17.21,401,9.55,1896,45.14,6112,145.52,215,5.12,183,4.36,64,1.52,255,6.07,65,1.55,13,0.31,3,0.27,78,7.09,2,0.25,-,-,88,11,-,-,11,1.38,1491,21.93
Shiga,12665,263.85,400,14.29,131,4.68,1312,46.86,3626,129.5,368,13.14,227,8.11,47,1.68,123,4.39,114,4.07,18,0.64,1,0.11,5,0.56,1,0.14,12,1.71,7,1,1,0.14,-,-,918,19.13
Kyoto,17857,274.72,345,9.08,748,19.68,3845,101.18,5866,154.37,682,17.95,866,22.79,56,1.47,242,6.37,182,4.79,41,1.08,3,0.18,50,2.94,4,0.57,6,0.86,109,15.57,12,1.71,19,2.71,1653,25.43
Osaka,56094,195.45,3337,18.23,2210,12.08,10255,56.04,25962,141.87,1542,8.43,2954,16.14,322,1.76,1075,5.87,909,4.97,168,0.92,16,0.31,360,7.06,9,0.5,19,1.06,56,3.11,14,0.78,33,1.83,4200,14.63
Hyogo,45605,283.26,1673,16.4,1238,12.14,6198,60.76,16537,162.13,898,8.8,2229,21.85,338,3.31,678,6.65,407,3.99,99,0.97,6,0.18,182,5.35,11,0.79,44,3.14,57,4.07,9,0.64,23,1.64,3315,20.59
Nara,11355,283.88,415,18.04,305,13.26,1977,85.96,4313,187.52,178,7.74,614,26.7,42,1.83,239,10.39,135,5.87,26,1.13,2,0.22,120,13.33,11,1.83,14,2.33,42,7,-,-,10,1.67,757,18.93
Wakayama,10573,240.3,478,18.38,234,9,1139,43.81,2732,105.08,117,4.5,296,11.38,51,1.96,217,8.35,123,4.73,24,0.92,3,1,18,6,3,0.27,4,0.36,43,3.91,-,-,12,1.09,987,22.43
Tottori,5668,195.45,243,12.79,121,6.37,2839,149.42,2774,146,107,5.63,373,19.63,51,2.68,78,4.11,72,3.79,3,0.16,-,-,12,2.4,9,1.8,9,1.8,45,9,1,0.2,1,0.2,940,32.41
Shimane,5352,267.6,214,19.45,259,23.55,667,60.64,2355,214.09,162,14.73,944,85.82,28,2.55,173,15.73,121,11,6,0.55,-,-,40,13.33,1,0.13,5,0.63,87,10.88,-,-,-,-,756,37.8
Okayama,11568,231.36,480,17.14,156,5.57,1583,56.54,4321,154.32,215,7.68,1118,39.93,185,6.61,246,8.79,246,8.79,35,1.25,3,0.25,34,2.83,1,0.2,7,1.4,44,8.8,1,0.2,10,2,922,18.44
Hiroshima,18859,204.99,614,11.16,568,10.33,3559,64.71,8011,145.65,341,6.2,1159,21.07,156,2.84,235,4.27,520,9.45,38,0.69,1,0.06,244,13.56,1,0.05,3,0.15,202,10.1,2,0.1,20,1,1883,20.47
Yamaguchi,18943,305.53,902,23.13,243,6.23,3324,85.23,5449,139.72,162,4.15,1083,27.77,389,9.97,371,9.51,671,17.21,17,0.44,-,-,128,14.22,1,0.11,3,0.33,67,7.44,1,0.11,6,0.67,1444,23.29
Tokushima,7141,216.39,210,10,119,5.67,579,27.57,2276,108.38,71,3.38,122,5.81,156,7.43,150,7.14,67,3.19,9,0.43,1,0.25,20,5,2,0.29,2,0.29,39,5.57,-,-,6,0.86,1060,32.12
Kagawa,3464,150.61,176,13.54,102,7.85,329,25.31,1950,150,28,2.15,177,13.62,86,6.62,63,4.85,170,13.08,10,0.77,4,1,39,9.75,11,2.2,3,0.6,50,10,-,-,12,2.4,483,21
Ehime,13979,377.81,553,27.65,306,15.3,3091,154.55,4209,210.45,226,11.3,324,16.2,256,12.8,224,11.2,72,3.6,17,0.85,-,-,251,35.86,2,0.33,2,0.33,39,6.5,-,-,-,-,1842,49.78
Kochi,7707,208.3,325,17.11,100,5.26,754,39.68,1416,74.53,61,3.21,308,16.21,146,7.68,98,5.16,111,5.84,7,0.37,-,-,4,1.33,5,0.63,3,0.38,58,7.25,-,-,13,1.63,1061,28.68
Fukuoka,39997,327.84,1668,23.83,1416,20.23,8953,127.9,13104,187.2,1144,16.34,4264,60.91,151,2.16,705,10.07,1148,16.4,69,0.99,27,1.04,582,22.38,10,0.67,15,1,51,3.4,-,-,10,0.67,2431,19.93
Saga,6661,289.61,299,27.18,181,16.45,1345,122.27,1522,138.36,130,11.82,836,76,74,6.73,178,16.18,193,17.55,3,0.27,-,-,12,4,2,0.33,7,1.17,35,5.83,-,-,4,0.67,464,20.17
Nagasaki,17337,346.74,839,27.97,549,18.3,2425,80.83,3530,117.67,322,10.73,1631,54.37,177,5.9,231,7.7,163,5.43,20,0.67,11,1.57,249,35.57,2,0.17,4,0.33,60,5,1,0.08,3,0.25,1529,30.58
Kumamoto,22002,309.89,638,13.57,377,8.02,3328,70.81,6844,145.62,486,10.34,3034,64.55,539,11.47,607,12.91,698,14.85,61,1.3,6,0.75,142,17.75,3,0.2,13,0.87,58,3.87,-,-,15,1,2180,30.7
Oita,22351,385.36,435,12.08,521,14.47,2196,61,8367,232.42,610,16.94,2524,70.11,168,4.67,401,11.14,548,15.22,39,1.08,1,0.2,61,12.2,1,0.09,7,0.64,29,2.64,1,0.09,-,-,1422,24.52
Miyazaki,10611,393,346,24.71,413,29.5,1223,87.36,3184,227.43,195,13.93,1294,92.43,184,13.14,185,13.21,163,11.64,10,0.71,-,-,235,47,-,-,-,-,23,3.29,-,-,5,0.71,1373,50.85
Kagoshima,22470,394.21,953,30.74,844,27.23,2042,65.87,4577,147.65,287,9.26,2597,83.77,431,13.9,278,8.97,434,14,18,0.58,1,0.14,115,16.43,1,0.08,3,0.25,45,3.75,3,0.25,2,0.17,2466,43.26
Okinawa,11664,265.09,566,23.58,215,8.96,902,37.58,2459,102.46,464,19.33,465,19.38,45,1.88,153,6.38,199,8.29,15,0.63,3,0.33,555,61.67,13,1.86,22,3.14,12,1.71,-,-,9,1.29,1327,30.16
