"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"27th week, 2026",,,,,,"Data collected as of July 8, 2026"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,189593,50.88,,,,
Hokkaido,6347,38.23,,,,
Aomori,2021,38.87,,,,
Iwate,2473,58.88,,,,
Miyagi,3270,59.45,,,,
Akita,721,28.84,,,,
Yamagata,1829,48.13,,,,
Fukushima,2668,55.58,,,,
Ibaraki,3443,50.63,,,,
Tochigi,2825,60.11,,,,
Gunma,3077,68.38,,,,
Saitama,12721,72.28,,,,
Chiba,10321,57.34,,,,
Tokyo,21384,51.16,,,,
Kanagawa,15514,64.37,,,,
Niigata,2043,39.29,,,,
Toyama,2840,59.17,,,,
Ishikawa,2172,46.21,,,,
Fukui,1162,29.79,,,,
Yamanashi,1116,31.89,,,,
Nagano,2546,50.92,,,,
Gifu,1636,36.36,,,,
Shizuoka,4876,45.15,,,,
Aichi,10229,62.75,,,,
Mie,2474,36.38,,,,
Shiga,1598,40.97,,,,
Kyoto,3117,51.1,,,,
Osaka,10141,35.58,,,,
Hyogo,7467,46.38,,,,
Nara,1445,35.24,,,,
Wakayama,1656,36.8,,,,
Tottori,1445,49.83,,,,
Shimane,1037,51.85,,,,
Okayama,2470,49.4,,,,
Hiroshima,4074,43.81,,,,
Yamaguchi,3796,62.23,,,,
Tokushima,966,29.27,,,,
Kagawa,960,41.74,,,,
Ehime,2773,72.97,,,,
Kochi,1332,36,,,,
Fukuoka,6410,52.54,,,,
Saga,1374,57.25,,,,
Nagasaki,2899,56.84,,,,
Kumamoto,3408,48.69,,,,
Oita,4375,75.43,,,,
Miyazaki,1329,47.46,,,,
Kagoshima,3627,63.63,,,,
Okinawa,2186,49.68,,,,
