"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45th week, 2025",,,,,,"Data collected as of November 12, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,832531,200.18,99829,38.78,42197,16.39,242769,94.32,706411,274.44,36125,14.03,27795,10.8,148083,57.53,31505,12.24,49025,19.05,5822,2.26,988,1.43,26835,38.78,391,0.81,892,1.86,16109,33.56,116,0.24,1764,3.68,737894,177.42
Hokkaido,37479,204.8,4407,39.7,2281,20.55,15311,137.94,15855,142.84,2011,18.12,4702,42.36,9889,89.09,828,7.46,1723,15.52,193,1.74,6,0.21,253,9.04,3,0.13,25,1.09,1224,53.22,2,0.09,57,2.48,30254,165.32
Aomori,8163,154.02,531,15.62,430,12.65,1396,41.06,5239,154.09,780,22.94,314,9.24,1773,52.15,418,12.29,297,8.74,58,1.71,2,0.22,51,5.67,9,1.5,23,3.83,402,67,-,-,3,0.5,8904,168
Iwate,12713,264.85,775,25.83,531,17.7,3426,114.2,9253,308.43,363,12.1,521,17.37,1948,64.93,485,16.17,215,7.17,67,2.23,2,0.14,243,17.36,10,0.53,16,0.84,435,22.89,-,-,22,1.16,9914,206.54
Miyagi,17854,274.68,1386,36.47,657,17.29,4164,109.58,8698,228.89,531,13.97,265,6.97,3704,97.47,431,11.34,627,16.5,103,2.71,5,0.42,244,20.33,6,0.6,11,1.1,553,55.3,1,0.1,16,1.6,14608,224.74
Akita,5550,173.44,212,11.16,219,11.53,1270,66.84,2834,149.16,209,11,133,7,1003,52.79,145,7.63,244,12.84,16,0.84,32,5.33,98,16.33,2,0.25,1,0.13,1068,133.5,-,-,9,1.13,5751,179.72
Yamagata,8552,219.28,1420,56.8,465,18.6,2573,102.92,6059,242.36,416,16.64,378,15.12,4121,164.84,420,16.8,673,26.92,40,1.6,2,0.29,209,29.86,2,0.2,7,0.7,383,38.3,-,-,28,2.8,6366,163.23
Fukushima,15137,260.98,1589,46.74,619,18.21,3049,89.68,6864,201.88,585,17.21,348,10.24,3468,102,432,12.71,276,8.12,107,3.15,5,0.42,931,77.58,4,0.57,3,0.43,195,27.86,4,0.57,25,3.57,13727,236.67
Ibaraki,20971,252.66,1437,29.33,773,15.78,9503,193.94,13096,267.27,593,12.1,251,5.12,3025,61.73,430,8.78,617,12.59,76,1.55,7,0.44,2543,158.94,10,0.77,16,1.23,481,37,2,0.15,9,0.69,21603,260.28
Tochigi,12658,230.15,1440,43.64,329,9.97,4634,140.42,7138,216.3,296,8.97,244,7.39,3787,114.76,550,16.67,510,15.45,70,2.12,3,0.27,482,43.82,7,1,11,1.57,384,54.86,4,0.57,20,2.86,12010,218.36
Gunma,13379,238.91,1465,44.39,580,17.58,2063,62.52,12178,369.03,421,12.76,214,6.48,3024,91.64,566,17.15,521,15.79,111,3.36,1,0.08,769,59.15,4,0.44,8,0.89,754,83.78,2,0.22,49,5.44,10244,182.93
Saitama,49702,253.58,4591,37.33,2285,18.58,17265,140.37,38134,310.03,3666,29.8,1371,11.15,8319,67.63,1747,14.2,2231,18.14,427,3.47,244,5.95,1312,32,11,0.92,42,3.5,506,42.17,11,0.92,67,5.58,43584,222.37
Chiba,42787,227.59,2694,22.83,1448,12.27,15039,127.45,30931,262.13,1500,12.71,1261,10.69,6687,56.67,1216,10.31,1773,15.03,369,3.13,23,0.68,1815,53.38,14,1.56,16,1.78,95,10.56,3,0.33,6,0.67,38027,202.27
Tokyo,66348,160.65,6350,24.42,2987,11.49,28301,108.85,78685,302.63,5553,21.36,2944,11.32,8460,32.54,3304,12.71,5339,20.53,712,2.74,21,0.55,1050,27.63,24,0.96,42,1.68,460,18.4,32,1.28,104,4.16,44716,108.27
Kanagawa,52888,194.44,5070,30.91,1616,9.85,14120,86.1,43169,263.23,4073,24.84,1338,8.16,7019,42.8,1917,11.69,2212,13.49,478,2.91,29,0.58,2637,52.74,31,2.82,74,6.73,334,30.36,1,0.09,34,3.09,42480,156.18
Niigata,15905,248.52,1507,40.73,651,17.59,4980,134.59,6697,181,720,19.46,293,7.92,2762,74.65,397,10.73,690,18.65,96,2.59,38,3.8,353,35.3,5,0.38,19,1.46,447,34.38,2,0.15,16,1.23,14822,231.59
Toyama,7667,163.13,927,33.11,554,19.79,4556,162.71,8854,316.21,492,17.57,159,5.68,2635,94.11,351,12.54,662,23.64,60,2.14,100,16.67,86,14.33,2,0.4,2,0.4,124,24.8,-,-,5,1,7445,158.4
Ishikawa,9589,204.02,1087,38.82,408,14.57,2446,87.36,10999,392.82,375,13.39,95,3.39,2592,92.57,329,11.75,681,24.32,35,1.25,66,9.43,577,82.43,-,-,3,0.6,88,17.6,-,-,11,2.2,8860,188.51
Fukui,6010,154.1,1512,60.48,655,26.2,1647,65.88,8178,327.12,270,10.8,153,6.12,1459,58.36,227,9.08,607,24.28,45,1.8,-,-,19,6.33,4,0.67,13,2.17,352,58.67,2,0.33,33,5.5,4968,127.38
Yamanashi,5037,139.92,277,13.19,219,10.43,685,32.62,5159,245.67,96,4.57,95,4.52,834,39.71,144,6.86,99,4.71,29,1.38,1,0.11,567,63,8,0.8,6,0.6,89,8.9,2,0.2,6,0.6,7303,202.86
Nagano,16947,206.67,1237,24.25,406,7.96,3644,71.45,11738,230.16,625,12.25,399,7.82,4281,83.94,540,10.59,1014,19.88,69,1.35,-,-,763,84.78,11,0.92,17,1.42,285,23.75,1,0.08,28,2.33,17477,213.13
Gifu,14387,248.05,1512,43.2,444,12.69,1991,56.89,10432,298.06,172,4.91,190,5.43,1465,41.86,366,10.46,408,11.66,60,1.71,2,0.18,106,9.64,6,1.2,23,4.6,234,46.8,-,-,34,6.8,13619,234.81
Shizuoka,26649,191.72,3119,35.04,1064,11.96,4415,49.61,19270,216.52,511,5.74,667,7.49,6203,69.7,993,11.16,1504,16.9,194,2.18,5,0.24,518,24.67,12,1.2,26,2.6,209,20.9,-,-,-,-,25901,186.34
Aichi,37628,218.77,3474,27.57,1583,12.56,6533,51.85,28715,227.9,785,6.23,654,5.19,5909,46.9,1201,9.53,1497,11.88,218,1.73,58,1.66,779,22.26,30,2,45,3,832,55.47,1,0.07,61,4.07,40972,238.21
Mie,11393,162.76,2502,58.19,781,18.16,3524,81.95,10649,247.65,270,6.28,385,8.95,3323,77.28,437,10.16,1230,28.6,52,1.21,10,0.91,119,10.82,7,0.78,4,0.44,241,26.78,3,0.33,11,1.22,11871,169.59
Shiga,8692,149.86,870,25.59,325,9.56,2499,73.5,7276,214,525,15.44,231,6.79,1965,57.79,332,9.76,781,22.97,75,2.21,2,0.22,30,3.33,4,0.57,12,1.71,47,6.71,-,-,5,0.71,8085,139.4
Kyoto,17271,205.61,1424,28.48,1396,27.92,5035,100.7,12310,246.2,640,12.8,451,9.02,2369,47.38,428,8.56,784,15.68,116,2.32,6,0.35,214,12.59,2,0.33,17,2.83,285,47.5,10,1.67,12,2,13819,164.51
Osaka,43326,148.38,9046,48.63,3762,20.23,10944,58.84,49925,268.41,1632,8.77,2131,11.46,9284,49.91,1954,10.51,3711,19.95,423,2.27,48,0.94,1109,21.75,16,0.94,52,3.06,203,11.94,19,1.12,227,13.35,34880,119.45
Hyogo,30987,179.12,5266,47.44,2556,23.03,7014,63.19,34316,309.15,1028,9.26,1139,10.26,5460,49.19,1264,11.39,2346,21.14,239,2.15,47,1.38,1024,30.12,24,1.71,101,7.21,387,27.64,9,0.64,40,2.86,25475,147.25
Nara,7651,173.89,1626,62.54,526,20.23,1479,56.88,8654,332.85,260,10,733,28.19,1463,56.27,336,12.92,450,17.31,36,1.38,4,0.44,274,30.44,12,2,17,2.83,213,35.5,-,-,37,6.17,7736,175.82
Wakayama,8380,186.22,1359,50.33,307,11.37,1162,43.04,6167,228.41,393,14.56,242,8.96,2150,79.63,377,13.96,423,15.67,56,2.07,10,3.33,85,28.33,6,0.55,13,1.18,128,11.64,-,-,39,3.55,7634,169.64
Tottori,4119,142.03,536,28.21,210,11.05,2719,143.11,4813,253.32,240,12.63,72,3.79,567,29.84,147,7.74,306,16.11,20,1.05,1,0.2,100,20,4,0.8,14,2.8,296,59.2,1,0.2,12,2.4,4837,166.79
Shimane,4988,199.52,470,33.57,411,29.36,806,57.57,5102,364.43,182,13,117,8.36,984,70.29,319,22.79,265,18.93,19,1.36,-,-,20,6.67,8,1,4,0.5,180,22.5,-,-,32,4,4605,184.2
Okayama,11354,189.23,1211,33.64,423,11.75,1756,48.78,10590,294.17,243,6.75,358,9.94,909,25.25,484,13.44,807,22.42,129,3.58,13,1.08,202,16.83,5,1,13,2.6,205,41,-,-,24,4.8,11555,192.58
Hiroshima,14680,146.8,2394,39.25,1138,18.66,5928,97.18,19527,320.11,340,5.57,610,10,2669,43.75,526,8.62,940,15.41,102,1.67,16,0.89,991,55.06,6,0.3,27,1.35,933,46.65,1,0.05,148,7.4,16215,162.15
Yamaguchi,11278,176.22,3196,79.9,388,9.7,4930,123.25,12429,310.73,210,5.25,262,6.55,1334,33.35,667,16.68,1741,43.53,64,1.6,-,-,320,35.56,3,0.33,11,1.22,247,27.44,-,-,52,5.78,11406,178.22
Tokushima,6600,194.12,871,41.48,232,11.05,561,26.71,4832,230.1,111,5.29,134,6.38,406,19.33,256,12.19,415,19.76,16,0.76,12,4,13,4.33,4,0.57,4,0.57,199,28.43,-,-,15,2.14,7587,223.15
Kagawa,7922,188.62,1071,41.19,336,12.92,1483,57.04,9732,374.31,141,5.42,235,9.04,840,32.31,397,15.27,1017,39.12,74,2.85,6,1.2,37,7.4,9,2.25,7,1.75,120,30,-,-,23,5.75,6567,156.36
Ehime,10393,236.2,1694,67.76,776,31.04,4528,181.12,11764,470.56,143,5.72,75,3,1293,51.72,459,18.36,447,17.88,57,2.28,4,0.57,1135,162.14,3,0.5,2,0.33,210,35,-,-,27,4.5,10063,228.7
Kochi,8410,215.64,995,47.38,222,10.57,1829,87.1,3284,156.38,152,7.24,385,18.33,783,37.29,233,11.1,795,37.86,33,1.57,-,-,31,10.33,3,0.38,7,0.88,284,35.5,-,-,23,2.88,8365,214.49
Fukuoka,31567,217.7,6264,73.69,2130,25.06,12328,145.04,31010,364.82,1326,15.6,922,10.85,5670,66.71,1444,16.99,2563,30.15,200,2.35,36,1.38,778,29.92,13,0.87,29,1.93,378,25.2,-,-,112,7.47,25469,175.65
Saga,7012,250.43,884,58.93,388,25.87,1682,112.13,4712,314.13,126,8.4,102,6.8,982,65.47,368,24.53,399,26.6,20,1.33,-,-,36,12,6,1,12,2,88,14.67,-,-,44,7.33,6335,226.25
Nagasaki,12955,231.34,1524,44.82,706,20.76,3890,114.41,8394,246.88,542,15.94,241,7.09,1820,53.53,476,14,846,24.88,55,1.62,100,14.29,734,104.86,17,1.42,30,2.5,290,24.17,1,0.08,93,7.75,12529,223.73
Kumamoto,14445,195.2,1611,33.56,554,11.54,3233,67.35,16320,340,526,10.96,535,11.15,2385,49.69,1106,23.04,1479,30.81,97,2.02,4,0.44,515,57.22,9,0.6,14,0.93,631,42.07,1,0.07,47,3.13,15826,213.86
Oita,11110,191.55,2004,55.67,892,24.78,4465,124.03,18794,522.06,649,18.03,328,9.11,3161,87.81,788,21.89,1126,31.28,123,3.42,1,0.2,243,48.6,5,0.45,6,0.55,93,8.45,-,-,42,3.82,12418,214.1
