"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"50th week, 2025",,,,,,"Data collected as of December 17, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,310970,80.96,,,,
Hokkaido,11118,66.57,,,,
Aomori,3264,62.77,,,,
Iwate,3912,93.14,,,,
Miyagi,4478,81.42,,,,
Akita,1259,50.36,,,,
Yamagata,2992,78.74,,,,
Fukushima,3473,72.35,,,,
Ibaraki,6334,94.54,,,,
Tochigi,4720,100.43,,,,
Gunma,4640,103.11,,,,
Saitama,18404,104.57,,,,
Chiba,14552,79.96,,,,
Tokyo,26476,63.34,,,,
Kanagawa,18729,78.69,,,,
Niigata,4546,87.42,,,,
Toyama,4762,101.32,,,,
Ishikawa,3953,84.11,,,,
Fukui,1844,47.28,,,,
Yamanashi,2241,64.03,,,,
Nagano,7304,91.3,,,,
Gifu,3095,68.78,,,,
Shizuoka,10005,71.98,,,,
Aichi,16384,100.52,,,,
Mie,5311,75.87,,,,
Shiga,4479,77.22,,,,
Kyoto,5561,86.89,,,,
Osaka,15130,52.17,,,,
Hyogo,12871,78.48,,,,
Nara,2451,58.36,,,,
Wakayama,2533,56.29,,,,
Tottori,2502,86.28,,,,
Shimane,1796,89.8,,,,
Okayama,4907,98.14,,,,
Hiroshima,7749,82.44,,,,
Yamaguchi,7366,116.92,,,,
Tokushima,2584,78.3,,,,
Kagawa,4440,111,,,,
Ehime,3794,102.54,,,,
Kochi,2914,76.68,,,,
Fukuoka,11839,97.04,,,,
Saga,2037,84.88,,,,
Nagasaki,5336,104.63,,,,
Kumamoto,7096,98.56,,,,
Oita,6651,114.67,,,,
Miyazaki,3821,136.46,,,,
Kagoshima,6901,121.07,,,,
Okinawa,2416,53.69,,,,
