"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50th week, 2025",,,,,,"Data collected as of December 17, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1639828,397.25,107394,42.12,45472,17.83,271400,106.43,754395,295.84,39970,15.67,28973,11.36,155254,60.88,34011,13.34,49530,19.42,6279,2.46,1017,1.47,29260,42.28,417,0.87,959,2,18974,39.53,138,0.29,1786,3.72,766000,185.56
Hokkaido,71335,394.12,5078,46.16,2465,22.41,17170,156.09,17104,155.49,2276,20.69,4919,44.72,10121,92.01,885,8.05,1736,15.78,208,1.89,6,0.21,280,10,4,0.17,27,1.17,1540,66.96,2,0.09,60,2.61,33209,183.48
Aomori,19126,360.87,591,17.38,471,13.85,1533,45.09,5592,164.47,896,26.35,322,9.47,1791,52.68,449,13.21,315,9.26,59,1.74,2,0.22,61,6.78,9,1.5,23,3.83,446,74.33,-,-,3,0.5,9466,178.6
Iwate,23756,505.45,823,27.43,564,18.8,3808,126.93,10034,334.47,428,14.27,531,17.7,2111,70.37,518,17.27,232,7.73,71,2.37,2,0.14,259,18.5,11,0.58,16,0.84,498,26.21,-,-,22,1.16,10496,223.32
Miyagi,32973,515.2,1416,38.27,679,18.35,4515,122.03,9132,246.81,578,15.62,267,7.22,3806,102.86,463,12.51,628,16.97,115,3.11,5,0.42,276,23,6,0.6,12,1.2,658,65.8,1,0.1,16,1.6,15283,238.8
Akita,10897,351.52,231,12.83,226,12.56,1363,75.72,3022,167.89,242,13.44,134,7.44,1085,60.28,164,9.11,247,13.72,19,1.06,41,6.83,105,17.5,2,0.25,1,0.13,1193,149.13,-,-,9,1.13,6142,198.13
Yamagata,17901,459,1547,61.88,513,20.52,2996,119.84,6443,257.72,483,19.32,380,15.2,4278,171.12,458,18.32,678,27.12,43,1.72,2,0.29,219,31.29,3,0.3,9,0.9,440,44,-,-,28,2.8,6736,172.72
Fukushima,27653,485.14,1656,50.18,646,19.58,3259,98.76,7338,222.36,662,20.06,350,10.61,3504,106.18,463,14.03,284,8.61,115,3.48,6,0.5,963,80.25,5,0.71,3,0.43,267,38.14,5,0.71,25,3.57,14389,252.44
Ibaraki,36824,454.62,1490,31.7,823,17.51,10437,222.06,13892,295.57,656,13.96,255,5.43,3061,65.13,464,9.87,625,13.3,77,1.64,8,0.5,2717,169.81,10,0.77,16,1.23,603,46.38,2,0.15,9,0.69,22301,275.32
Tochigi,24720,457.78,1531,47.84,342,10.69,5154,161.06,7475,233.59,333,10.41,246,7.69,3814,119.19,584,18.25,514,16.06,77,2.41,4,0.36,523,47.55,7,1,11,1.57,485,69.29,5,0.71,21,3,12598,233.3
