"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17th week, 2024",,,,,,"Data collected as of May 1, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,5234,1.07,5379,1.73,2193,0.7,14518,4.66,14328,4.6,547,0.18,1796,0.58,92,0.03,980,0.31,283,0.09,152,0.05,13,0.02,426,0.63,7,0.01,10,0.02,77,0.16,-,-,9,0.02,15786,3.22
Hokkaido,327,1.47,247,1.8,182,1.33,1119,8.17,662,4.83,49,0.36,5,0.04,-,-,16,0.12,1,0.01,2,0.01,-,-,2,0.07,-,-,-,-,2,0.09,-,-,-,-,829,3.72
Aomori,57,1,3,0.08,38,1.06,111,3.08,127,3.53,4,0.11,5,0.14,-,-,9,0.25,-,-,1,0.03,-,-,5,0.5,-,-,-,-,1,0.17,-,-,-,-,343,6.02
Iwate,144,2.29,5,0.13,105,2.63,150,3.75,142,3.55,5,0.13,-,-,7,0.18,19,0.48,1,0.03,1,0.03,-,-,8,0.57,-,-,-,-,-,-,-,-,-,-,388,6.16
Miyagi,120,1.33,52,0.96,44,0.81,275,5.09,274,5.07,8,0.15,1,0.02,1,0.02,15,0.28,-,-,1,0.02,-,-,6,0.5,-,-,-,-,1,0.1,-,-,-,-,454,5.04
Akita,125,2.4,8,0.24,11,0.32,129,3.79,108,3.18,1,0.03,1,0.03,-,-,4,0.12,1,0.03,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-,-,-,334,6.42
Yamagata,153,3.56,20,0.71,31,1.11,323,11.54,103,3.68,5,0.18,1,0.04,1,0.04,8,0.29,-,-,-,-,-,-,3,0.38,-,-,-,-,-,-,-,-,-,-,221,5.14
Fukushima,109,1.33,54,1.1,38,0.78,216,4.41,169,3.45,6,0.12,1,0.02,1,0.02,23,0.47,1,0.02,2,0.04,-,-,7,0.54,-,-,-,-,-,-,-,-,-,-,252,3.07
Ibaraki,270,2.25,67,0.89,40,0.53,492,6.56,235,3.13,8,0.11,9,0.12,-,-,11,0.15,3,0.04,2,0.03,-,-,19,1.19,-,-,-,-,-,-,-,-,-,-,372,3.1
Tochigi,84,1.11,67,1.4,12,0.25,243,5.06,74,1.54,1,0.02,13,0.27,2,0.04,24,0.5,1,0.02,2,0.04,-,-,8,0.67,-,-,-,-,-,-,-,-,-,-,274,3.61
Gunma,92,1.1,102,1.92,47,0.89,227,4.28,230,4.34,5,0.09,104,1.96,-,-,22,0.42,23,0.43,4,0.08,-,-,3,0.21,-,-,-,-,-,-,-,-,-,-,262,3.12
Saitama,205,0.81,352,2.19,84,0.52,847,5.26,781,4.85,47,0.29,24,0.15,5,0.03,70,0.43,3,0.02,17,0.11,2,0.05,32,0.82,-,-,1,0.08,-,-,-,-,-,-,791,3.11
Chiba,268,1.33,194,1.55,59,0.47,815,6.52,598,4.78,32,0.26,19,0.15,1,0.01,39,0.31,4,0.03,6,0.05,1,0.03,13,0.42,1,0.11,-,-,1,0.11,-,-,2,0.22,725,3.61
Tokyo,298,0.72,483,1.84,94,0.36,1072,4.09,1284,4.9,49,0.19,26,0.1,39,0.15,72,0.27,10,0.04,14,0.05,1,0.03,35,0.9,-,-,-,-,5,0.2,-,-,-,-,995,2.39
Kanagawa,281,0.79,324,1.44,66,0.29,808,3.59,729,3.24,43,0.19,44,0.2,10,0.04,65,0.29,4,0.02,14,0.06,4,0.1,88,2.1,-,-,-,-,3,0.25,-,-,-,-,1036,2.92
Niigata,160,1.84,131,2.38,101,1.84,316,5.75,222,4.04,6,0.11,5,0.09,-,-,18,0.33,-,-,-,-,-,-,1,0.1,-,-,-,-,-,-,-,-,-,-,413,4.75
Toyama,55,1.17,35,1.25,71,2.54,149,5.32,334,11.93,7,0.25,2,0.07,-,-,8,0.29,3,0.11,-,-,1,0.14,9,1.29,-,-,-,-,-,-,-,-,1,0.2,154,3.28
Ishikawa,48,1,43,1.48,16,0.55,73,2.52,243,8.38,14,0.48,19,0.66,-,-,5,0.17,2,0.07,1,0.03,-,-,6,0.86,-,-,-,-,-,-,-,-,-,-,145,3.02
Fukui,44,1.13,111,4.44,24,0.96,128,5.12,162,6.48,5,0.2,106,4.24,1,0.04,7,0.28,7,0.28,-,-,-,-,-,-,-,-,1,0.17,1,0.17,-,-,-,-,82,2.1
Yamanashi,111,2.71,17,0.71,19,0.79,104,4.33,84,3.5,1,0.04,5,0.21,1,0.04,6,0.25,-,-,2,0.08,-,-,11,1.22,-,-,1,0.1,-,-,-,-,-,-,174,4.24
Nagano,230,2.61,43,0.8,30,0.56,217,4.02,215,3.98,9,0.17,6,0.11,1,0.02,15,0.28,2,0.04,2,0.04,-,-,21,2.1,-,-,-,-,-,-,-,-,-,-,363,4.13
Gifu,55,0.63,65,1.23,15,0.28,188,3.55,161,3.04,5,0.09,10,0.19,-,-,12,0.23,1,0.02,1,0.02,-,-,-,-,-,-,1,0.2,2,0.4,-,-,-,-,301,3.46
Shizuoka,149,1.07,120,1.35,70,0.79,387,4.35,305,3.43,5,0.06,10,0.11,4,0.04,21,0.24,5,0.06,6,0.07,-,-,8,0.36,1,0.1,1,0.1,4,0.4,-,-,-,-,406,2.92
Aichi,159,0.82,298,1.64,77,0.42,619,3.4,554,3.04,18,0.1,39,0.21,-,-,33,0.18,5,0.03,9,0.05,1,0.03,8,0.23,-,-,-,-,8,0.53,-,-,-,-,633,3.25
Mie,31,0.43,142,3.16,42,0.93,245,5.44,223,4.96,2,0.04,43,0.96,2,0.04,8,0.18,3,0.07,3,0.07,-,-,1,0.08,-,-,1,0.11,-,-,-,-,-,-,147,2.04
Shiga,24,0.4,65,1.81,16,0.44,95,2.64,204,5.67,9,0.25,14,0.39,-,-,7,0.19,1,0.03,2,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,160,2.67
Kyoto,135,1.1,182,2.39,60,0.79,174,2.29,456,6,11,0.14,51,0.67,2,0.03,18,0.24,5,0.07,1,0.01,-,-,5,0.28,-,-,-,-,-,-,-,-,-,-,404,3.28
Osaka,222,0.73,585,2.98,91,0.46,778,3.97,1098,5.6,28,0.14,255,1.3,2,0.01,51,0.26,16,0.08,10,0.05,-,-,30,0.58,-,-,-,-,12,0.67,-,-,2,0.11,807,2.65
Hyogo,115,0.58,286,2.23,84,0.66,505,3.95,877,6.85,19,0.15,81,0.63,2,0.02,41,0.32,7,0.05,7,0.05,-,-,14,0.41,-,-,1,0.07,4,0.29,-,-,-,-,672,3.41
Nara,50,0.93,181,5.32,19,0.56,100,2.94,180,5.29,1,0.03,36,1.06,-,-,15,0.44,1,0.03,2,0.06,-,-,3,0.3,-,-,-,-,-,-,-,-,-,-,172,3.19
Wakayama,37,0.76,105,3.5,6,0.2,115,3.83,158,5.27,9,0.3,13,0.43,-,-,11,0.37,1,0.03,2,0.07,-,-,2,0.5,-,-,1,0.09,1,0.09,-,-,-,-,151,3.08
Tottori,29,1,7,0.37,24,1.26,160,8.42,108,5.68,-,-,1,0.05,-,-,2,0.11,1,0.05,-,-,-,-,2,0.4,-,-,1,0.2,-,-,-,-,-,-,90,3.1
Shimane,52,1.37,10,0.43,15,0.65,71,3.09,69,3,7,0.3,8,0.35,-,-,14,0.61,-,-,1,0.04,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-,115,3.03
Okayama,34,0.4,20,0.37,40,0.74,169,3.13,214,3.96,2,0.04,46,0.85,-,-,17,0.31,3,0.06,4,0.07,-,-,2,0.17,-,-,-,-,-,-,-,-,-,-,259,3.08
Hiroshima,76,0.69,99,1.48,45,0.67,277,4.13,359,5.36,11,0.16,28,0.42,2,0.03,23,0.34,5,0.07,5,0.07,1,0.05,11,0.58,1,0.05,-,-,-,-,-,-,-,-,287,2.61
Yamaguchi,84,1.27,115,2.74,23,0.55,305,7.26,185,4.4,3,0.07,2,0.05,-,-,21,0.5,9,0.21,2,0.05,-,-,2,0.22,-,-,-,-,2,0.22,-,-,-,-,152,2.3
Tokushima,32,0.86,27,1.17,4,0.17,56,2.43,76,3.3,8,0.35,42,1.83,-,-,11,0.48,1,0.04,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,1.81
Kagawa,66,1.4,39,1.39,9,0.32,71,2.54,124,4.43,1,0.04,5,0.18,-,-,14,0.5,-,-,-,-,-,-,1,0.2,1,0.2,-,-,3,0.6,-,-,-,-,115,2.45
Ehime,79,1.3,67,1.81,13,0.35,236,6.38,211,5.7,4,0.11,133,3.59,-,-,11,0.3,63,1.7,-,-,-,-,5,0.71,-,-,-,-,-,-,-,-,-,-,115,1.89
Kochi,31,0.7,37,1.48,15,0.6,79,3.16,59,2.36,8,0.32,22,0.88,-,-,6,0.24,3,0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,108,2.45
Fukuoka,61,0.31,190,1.58,95,0.79,890,7.42,592,4.93,38,0.32,102,0.85,1,0.01,46,0.38,8,0.07,12,0.1,1,0.04,11,0.42,-,-,-,-,5,0.33,-,-,3,0.2,471,2.38
Saga,8,0.21,70,3.18,12,0.55,100,4.55,44,2,4,0.18,3,0.14,-,-,16,0.73,1,0.05,-,-,-,-,-,-,1,0.17,-,-,1,0.17,-,-,-,-,96,2.53
Nagasaki,62,0.9,36,0.84,48,1.12,170,3.95,117,2.72,7,0.16,22,0.51,1,0.02,10,0.23,2,0.05,-,-,-,-,8,1,1,0.08,-,-,1,0.08,-,-,-,-,167,2.42
Kumamoto,68,0.86,49,0.98,25,0.5,216,4.32,313,6.26,12,0.24,46,0.92,1,0.02,42,0.84,9,0.18,-,-,-,-,10,1.11,-,-,1,0.07,-,-,-,-,-,-,213,2.7
Oita,44,0.76,36,1,44,1.22,174,4.83,328,9.11,1,0.03,175,4.86,-,-,23,0.64,40,1.11,4,0.11,-,-,2,0.4,-,-,-,-,1,0.09,-,-,1,0.09,86,1.48
Miyazaki,59,1.02,37,1.03,45,1.25,218,6.06,192,5.33,13,0.36,77,2.14,4,0.11,19,0.53,6,0.17,1,0.03,-,-,1,0.17,-,-,-,-,-,-,-,-,-,-,173,2.98
Kagoshima,125,1.4,114,2.24,115,2.25,206,4.04,297,5.82,7,0.14,106,2.08,1,0.02,24,0.47,12,0.24,3,0.06,-,-,8,1.14,-,-,-,-,-,-,-,-,-,-,370,4.16
Okinawa,166,3.13,39,1.3,29,0.97,100,3.33,48,1.6,9,0.3,30,1,-,-,8,0.27,9,0.3,4,0.13,-,-,15,1.88,-,-,-,-,19,2.71,-,-,-,-,442,8.34
