"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"44th week, 2025",,,,,,"Data collected as of November 5, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,307447,80.02,,,,
Hokkaido,14422,86.36,,,,
Aomori,3546,68.19,,,,
Iwate,5181,123.36,,,,
Miyagi,6573,119.51,,,,
Akita,1891,75.64,,,,
Yamagata,3806,100.16,,,,
Fukushima,4686,97.63,,,,
Ibaraki,6348,93.35,,,,
Tochigi,5188,110.38,,,,
Gunma,5410,120.22,,,,
Saitama,19918,115.13,,,,
Chiba,18189,100.49,,,,
Tokyo,36005,85.93,,,,
Kanagawa,25658,107.36,,,,
Niigata,4503,86.6,,,,
Toyama,4412,91.92,,,,
Ishikawa,3594,76.47,,,,
Fukui,1670,42.82,,,,
Yamanashi,1876,53.6,,,,
Nagano,5667,69.96,,,,
Gifu,2253,50.07,,,,
Shizuoka,9500,68.84,,,,
Aichi,15094,92.6,,,,
Mie,4315,61.64,,,,
Shiga,3626,62.52,,,,
Kyoto,4670,74.13,,,,
Osaka,15437,53.05,,,,
Hyogo,11897,72.54,,,,
Nara,2090,49.76,,,,
Wakayama,2580,57.33,,,,
Tottori,1917,66.1,,,,
Shimane,1438,71.9,,,,
Okayama,3354,67.08,,,,
Hiroshima,5850,62.23,,,,
Yamaguchi,5193,82.43,,,,
Tokushima,1569,46.15,,,,
Kagawa,2413,60.33,,,,
Ehime,3798,102.65,,,,
Kochi,1563,41.13,,,,
Fukuoka,8165,66.93,,,,
Saga,1431,59.63,,,,
Nagasaki,3501,68.65,,,,
Kumamoto,4070,56.53,,,,
Oita,4939,85.16,,,,
Miyazaki,1420,50.71,,,,
Kagoshima,3722,65.3,,,,
Okinawa,3099,68.87,,,,
