"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6th week, 2025",,,,,,"Data collected as of February 12, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,18592,3.78,2989,0.96,995,0.32,7748,2.48,23101,7.39,907,0.29,236,0.08,2104,0.67,622,0.2,32,0.01,90,0.03,33,0.05,554,0.8,9,0.02,12,0.02,225,0.47,1,0,29,0.06,28662,5.82
Hokkaido,962,4.37,223,1.66,62,0.46,539,4.02,284,2.12,71,0.53,27,0.2,67,0.5,20,0.15,2,0.01,3,0.02,-,-,11,0.38,1,0.04,-,-,11,0.48,-,-,1,0.04,1716,7.8
Aomori,282,4.86,13,0.35,17,0.46,34,0.92,136,3.68,11,0.3,13,0.35,74,2,8,0.22,1,0.03,2,0.05,-,-,-,-,-,-,3,0.5,2,0.33,-,-,-,-,393,6.78
Iwate,554,8.94,32,0.82,7,0.18,178,4.56,282,7.23,11,0.28,8,0.21,26,0.67,13,0.33,1,0.03,2,0.05,-,-,6,0.43,2,0.11,1,0.05,9,0.47,-,-,-,-,461,7.44
Miyagi,547,6.01,41,0.75,26,0.47,122,2.22,289,5.25,15,0.27,16,0.29,79,1.44,8,0.15,-,-,1,0.02,-,-,8,0.67,1,0.1,-,-,4,0.4,-,-,-,-,648,7.12
Akita,187,3.6,6,0.18,3,0.09,41,1.21,113,3.32,8,0.24,1,0.03,8,0.24,7,0.21,-,-,-,-,-,-,2,0.29,-,-,-,-,4,0.5,-,-,-,-,288,5.54
Yamagata,352,8.59,11,0.42,8,0.31,69,2.65,99,3.81,7,0.27,14,0.54,16,0.62,3,0.12,1,0.04,1,0.04,-,-,10,1.25,-,-,-,-,8,0.8,-,-,-,-,197,4.8
Fukushima,172,2.12,27,0.56,25,0.52,99,2.06,189,3.94,7,0.15,3,0.06,97,2.02,13,0.27,-,-,3,0.06,-,-,36,2.77,-,-,-,-,5,0.71,-,-,1,0.14,586,7.23
Ibaraki,330,2.75,44,0.59,18,0.24,402,5.36,484,6.45,27,0.36,1,0.01,54,0.72,9,0.12,2,0.03,-,-,-,-,38,2.24,-,-,-,-,5,0.38,-,-,-,-,952,7.93
Tochigi,383,5.04,47,0.98,26,0.54,106,2.21,335,6.98,7,0.15,2,0.04,69,1.44,10,0.21,1,0.02,-,-,-,-,5,0.42,-,-,-,-,2,0.29,-,-,1,0.14,554,7.29
Gunma,593,6.98,79,1.49,19,0.36,63,1.19,492,9.28,6,0.11,5,0.09,31,0.58,10,0.19,1,0.02,3,0.06,-,-,6,0.43,1,0.11,-,-,7,0.78,1,0.11,-,-,524,6.16
Saitama,1096,4.22,155,0.95,48,0.29,485,2.98,1456,8.93,74,0.45,8,0.05,303,1.86,27,0.17,3,0.02,5,0.03,9,0.21,20,0.48,-,-,1,0.08,6,0.5,-,-,3,0.25,2042,7.85
Chiba,828,4.1,64,0.5,40,0.31,505,3.95,1149,8.98,24,0.19,10,0.08,213,1.66,29,0.23,-,-,4,0.03,-,-,33,0.94,-,-,-,-,3,0.33,-,-,-,-,1476,7.31
Tokyo,1124,2.69,182,0.69,37,0.14,698,2.65,2630,10,95,0.36,11,0.04,374,1.42,51,0.19,1,0,11,0.04,-,-,20,0.51,-,-,-,-,8,0.32,-,-,2,0.08,1476,3.53
Kanagawa,1132,3.13,168,0.73,31,0.14,391,1.71,1673,7.31,116,0.51,12,0.05,254,1.11,35,0.15,3,0.01,17,0.07,-,-,61,1.33,1,0.08,-,-,1,0.08,-,-,1,0.08,1729,4.78
Niigata,928,10.79,25,0.45,28,0.51,229,4.16,227,4.13,38,0.69,2,0.04,37,0.67,9,0.16,-,-,2,0.04,-,-,2,0.2,-,-,-,-,12,0.92,-,-,-,-,533,6.2
Toyama,200,4.17,11,0.38,20,0.69,138,4.76,291,10.03,3,0.1,-,-,21,0.72,3,0.1,1,0.03,-,-,-,-,1,0.14,-,-,-,-,6,1.2,-,-,-,-,213,4.44
Ishikawa,285,5.94,21,0.72,10,0.34,85,2.93,250,8.62,17,0.59,-,-,11,0.38,3,0.1,1,0.03,1,0.03,-,-,17,2.43,-,-,-,-,-,-,-,-,-,-,232,4.83
Fukui,145,3.72,38,1.52,9,0.36,49,1.96,184,7.36,27,1.08,7,0.28,6,0.24,4,0.16,-,-,1,0.04,-,-,-,-,-,-,-,-,9,1.5,-,-,-,-,180,4.62
Yamanashi,73,1.78,17,0.71,5,0.21,14,0.58,199,8.29,2,0.08,-,-,10,0.42,3,0.13,-,-,-,-,-,-,36,4,-,-,-,-,1,0.1,-,-,-,-,186,4.54
Nagano,521,6.06,35,0.66,18,0.34,118,2.23,246,4.64,15,0.28,3,0.06,37,0.7,9,0.17,3,0.06,1,0.02,-,-,29,2.9,-,-,-,-,13,1.08,-,-,-,-,671,7.8
Gifu,242,2.78,71,1.34,4,0.08,72,1.36,234,4.42,2,0.04,1,0.02,1,0.02,9,0.17,-,-,1,0.02,-,-,-,-,-,-,-,-,2,0.4,-,-,1,0.2,616,7.08
Shizuoka,676,4.86,71,0.8,21,0.24,112,1.26,544,6.11,10,0.11,2,0.02,39,0.44,17,0.19,-,-,2,0.02,-,-,4,0.18,1,0.1,-,-,1,0.1,-,-,-,-,920,6.62
Aichi,779,3.99,127,0.7,49,0.27,230,1.26,954,5.24,11,0.06,3,0.02,21,0.12,16,0.09,-,-,2,0.01,1,0.03,8,0.23,-,-,-,-,11,0.73,-,-,2,0.13,1589,8.15
Mie,180,2.5,59,1.31,11,0.24,102,2.27,286,6.36,10,0.22,1,0.02,4,0.09,9,0.2,-,-,1,0.02,-,-,4,0.36,-,-,-,-,4,0.44,-,-,-,-,345,4.79
Shiga,136,2.27,47,1.31,7,0.19,61,1.69,171,4.75,7,0.19,-,-,5,0.14,3,0.08,-,-,1,0.03,-,-,1,0.11,-,-,-,-,1,0.14,-,-,-,-,268,4.47
Kyoto,299,2.41,68,0.91,63,0.84,99,1.32,440,5.87,12,0.16,8,0.11,42,0.56,11,0.15,-,-,2,0.03,-,-,5,0.29,-,-,-,-,2,0.29,-,-,-,-,554,4.47
Osaka,706,2.35,339,1.76,61,0.32,292,1.51,1406,7.28,34,0.18,13,0.07,29,0.15,43,0.22,1,0.01,-,-,5,0.1,6,0.12,-,-,1,0.06,9,0.5,-,-,7,0.39,1201,3.99
Hyogo,500,2.53,210,1.64,37,0.29,225,1.76,912,7.13,17,0.13,5,0.04,20,0.16,27,0.21,1,0.01,4,0.03,2,0.06,26,0.74,-,-,1,0.07,7,0.5,-,-,-,-,991,5.01
Nara,247,4.49,71,2.09,8,0.24,36,1.06,226,6.65,8,0.24,3,0.09,15,0.44,9,0.26,-,-,-,-,-,-,1,0.1,2,0.33,-,-,4,0.67,-,-,-,-,328,5.96
Wakayama,199,4.15,31,1.07,8,0.28,36,1.24,221,7.62,13,0.45,1,0.03,3,0.1,7,0.24,-,-,-,-,-,-,-,-,-,-,-,-,2,0.18,-,-,-,-,283,5.9
Tottori,67,2.31,10,0.53,5,0.26,62,3.26,74,3.89,3,0.16,-,-,2,0.11,4,0.21,-,-,-,-,-,-,-,-,-,-,2,0.4,2,0.4,-,-,-,-,235,8.1
Shimane,88,2.32,17,0.74,11,0.48,41,1.78,125,5.43,4,0.17,1,0.04,3,0.13,6,0.26,-,-,1,0.04,-,-,-,-,-,-,-,-,4,0.5,-,-,-,-,229,6.03
Okayama,188,2.24,19,0.35,11,0.2,65,1.2,393,7.28,7,0.13,5,0.09,1,0.02,12,0.22,-,-,3,0.06,1,0.08,8,0.67,-,-,-,-,-,-,-,-,-,-,395,4.7
Hiroshima,225,1.92,75,1.01,34,0.46,197,2.66,757,10.23,5,0.07,5,0.07,7,0.09,8,0.11,-,-,2,0.03,1,0.05,32,1.68,-,-,-,-,9,0.45,-,-,1,0.05,615,5.26
Yamaguchi,174,2.6,116,2.7,6,0.14,158,3.67,434,10.09,8,0.19,-,-,8,0.19,12,0.28,1,0.02,1,0.02,-,-,8,0.89,-,-,-,-,2,0.22,-,-,-,-,378,5.64
Tokushima,99,2.68,33,1.43,2,0.09,14,0.61,131,5.7,2,0.09,2,0.09,3,0.13,3,0.13,-,-,-,-,1,0.25,-,-,-,-,-,-,-,-,-,-,1,0.14,223,6.03
Kagawa,182,3.87,23,0.82,12,0.43,46,1.64,319,11.39,2,0.07,-,-,1,0.04,4,0.14,1,0.04,2,0.07,1,0.2,-,-,-,-,-,-,2,0.4,-,-,-,-,222,4.72
Ehime,195,3.25,37,1.03,12,0.33,153,4.25,401,11.14,3,0.08,2,0.06,6,0.17,9,0.25,-,-,2,0.06,-,-,29,3.63,-,-,-,-,4,0.67,-,-,1,0.17,452,7.53
Kochi,230,5.23,10,0.4,3,0.12,71,2.84,85,3.4,3,0.12,2,0.08,29,1.16,4,0.16,-,-,-,-,-,-,-,-,-,-,1,0.13,8,1,-,-,2,0.25,292,6.64
Fukuoka,566,2.87,136,1.14,39,0.33,461,3.87,1142,9.6,58,0.49,5,0.04,17,0.14,33,0.28,2,0.02,3,0.03,1,0.04,8,0.31,-,-,1,0.07,9,0.6,-,-,1,0.07,1351,6.86
Saga,160,4.1,26,1.13,8,0.35,57,2.48,255,11.09,12,0.52,8,0.35,2,0.09,9,0.39,-,-,-,-,-,-,1,0.25,-,-,-,-,1,0.17,-,-,1,0.17,243,6.23
Nagasaki,308,4.4,16,0.36,14,0.32,169,3.84,325,7.39,17,0.39,5,0.11,13,0.3,15,0.34,-,-,2,0.05,2,0.25,11,1.38,-,-,-,-,3,0.25,-,-,1,0.08,469,6.7
Kumamoto,283,3.54,39,0.78,9,0.18,166,3.32,651,13.02,21,0.42,3,0.06,7,0.14,30,0.6,1,0.02,-,-,6,0.67,7,0.78,-,-,-,-,7,0.47,-,-,-,-,453,5.66
Oita,108,1.86,30,0.83,13,0.36,127,3.53,657,18.25,13,0.36,7,0.19,1,0.03,9,0.25,2,0.06,1,0.03,-,-,4,0.8,-,-,-,-,3,0.27,-,-,1,0.09,322,5.55
Miyazaki,210,3.62,30,0.83,24,0.67,91,2.53,295,8.19,3,0.08,4,0.11,19,0.53,15,0.42,2,0.06,1,0.03,-,-,6,1,-,-,-,-,4,0.57,-,-,-,-,273,4.71
Kagoshima,209,2.35,33,0.65,62,1.22,149,2.92,558,10.94,24,0.47,3,0.06,8,0.16,15,0.29,-,-,-,-,1,0.14,3,0.43,-,-,-,-,8,0.67,-,-,-,-,301,3.38
Okinawa,642,11.46,6,0.19,4,0.13,91,2.84,97,3.03,17,0.53,4,0.13,11,0.34,9,0.28,-,-,2,0.06,2,0.22,41,4.56,-,-,1,0.14,-,-,-,-,1,0.14,57,1.02
