"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10th week, 2024",,,,,,"Data collected as of March 13, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,79643,16.14,1171,0.37,2747,0.88,13808,4.41,17577,5.61,428,0.14,545,0.17,68,0.02,634,0.2,80,0.03,78,0.02,12,0.02,297,0.43,9,0.02,11,0.02,56,0.12,-,-,6,0.01,32236,6.53
Hokkaido,7842,35.01,130,0.94,268,1.94,1404,10.17,537,3.89,21,0.15,4,0.03,1,0.01,11,0.08,1,0.01,3,0.02,-,-,2,0.07,-,-,-,-,1,0.04,-,-,-,-,1291,5.76
Aomori,1209,20.84,1,0.03,56,1.51,153,4.14,102,2.76,9,0.24,2,0.05,-,-,8,0.22,-,-,1,0.03,-,-,5,0.5,-,-,-,-,3,0.5,-,-,-,-,609,10.5
Iwate,890,14.59,4,0.1,54,1.38,111,2.85,307,7.87,8,0.21,1,0.03,-,-,12,0.31,2,0.05,1,0.03,-,-,4,0.29,-,-,-,-,1,0.05,-,-,-,-,665,10.9
Miyagi,1910,20.99,21,0.38,67,1.22,213,3.87,321,5.84,14,0.25,-,-,-,-,5,0.09,-,-,1,0.02,-,-,4,0.33,-,-,-,-,2,0.2,-,-,-,-,1101,12.1
Akita,593,11.63,4,0.12,15,0.45,104,3.15,89,2.7,3,0.09,4,0.12,1,0.03,5,0.15,1,0.03,-,-,-,-,1,0.14,-,-,-,-,-,-,-,-,-,-,512,10.04
Yamagata,1216,28.28,5,0.18,75,2.68,285,10.18,141,5.04,5,0.18,1,0.04,-,-,11,0.39,2,0.07,-,-,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-,480,11.16
Fukushima,1296,15.8,29,0.59,55,1.12,228,4.65,285,5.82,17,0.35,1,0.02,1,0.02,14,0.29,-,-,1,0.02,-,-,4,0.31,1,0.14,-,-,1,0.14,-,-,2,0.29,745,9.09
Ibaraki,1530,12.75,25,0.33,41,0.55,388,5.17,340,4.53,4,0.05,3,0.04,1,0.01,5,0.07,4,0.05,2,0.03,-,-,20,1.18,-,-,1,0.08,1,0.08,-,-,-,-,1012,8.43
Tochigi,1144,15.05,33,0.69,24,0.5,153,3.19,131,2.73,4,0.08,4,0.08,-,-,12,0.25,1,0.02,4,0.08,-,-,4,0.33,-,-,-,-,3,0.43,-,-,-,-,556,7.32
Gunma,1883,22.42,37,0.7,38,0.72,214,4.04,277,5.23,3,0.06,22,0.42,2,0.04,11,0.21,2,0.04,1,0.02,-,-,5,0.36,-,-,-,-,-,-,-,-,-,-,603,7.18
Saitama,5150,19.73,40,0.24,72,0.44,771,4.7,955,5.82,40,0.24,5,0.03,1,0.01,29,0.18,1,0.01,4,0.02,1,0.02,14,0.33,-,-,-,-,2,0.17,-,-,1,0.08,1741,6.67
Chiba,3833,18.98,19,0.15,64,0.51,717,5.74,761,6.09,14,0.11,1,0.01,1,0.01,33,0.26,1,0.01,1,0.01,1,0.03,6,0.18,-,-,-,-,-,-,-,-,-,-,1534,7.59
Tokyo,5588,13.43,65,0.25,61,0.23,879,3.35,1408,5.37,57,0.22,1,0,16,0.06,58,0.22,3,0.01,12,0.05,-,-,10,0.26,-,-,-,-,-,-,-,-,1,0.04,1767,4.25
Kanagawa,6280,17.16,46,0.2,92,0.4,749,3.26,899,3.91,34,0.15,7,0.03,10,0.04,40,0.17,5,0.02,7,0.03,1,0.02,50,0.98,-,-,1,0.08,1,0.08,-,-,-,-,1806,4.93
Niigata,2734,31.79,8,0.15,194,3.53,407,7.4,255,4.64,14,0.25,1,0.02,2,0.04,11,0.2,1,0.02,1,0.02,1,0.1,3,0.3,-,-,-,-,1,0.08,-,-,-,-,1027,11.94
Toyama,1258,26.21,9,0.31,85,2.93,212,7.31,348,12,-,-,1,0.03,-,-,8,0.28,-,-,-,-,1,0.14,1,0.14,-,-,-,-,-,-,-,-,-,-,329,6.85
Ishikawa,1781,37.1,7,0.24,28,0.97,107,3.69,261,9,6,0.21,1,0.03,1,0.03,6,0.21,1,0.03,2,0.07,-,-,10,1.43,-,-,-,-,-,-,-,-,-,-,416,8.67
Fukui,719,18.44,15,0.6,38,1.52,141,5.64,231,9.24,4,0.16,27,1.08,-,-,4,0.16,1,0.04,1,0.04,-,-,-,-,-,-,-,-,7,1.17,-,-,-,-,243,6.23
Yamanashi,383,9.34,5,0.21,8,0.33,47,1.96,99,4.13,-,-,2,0.08,1,0.04,8,0.33,-,-,-,-,-,-,3,0.33,-,-,-,-,-,-,-,-,-,-,364,8.88
Nagano,1380,15.68,10,0.19,37,0.69,256,4.74,253,4.69,6,0.11,-,-,2,0.04,5,0.09,-,-,3,0.06,-,-,17,1.7,-,-,-,-,-,-,-,-,-,-,634,7.2
Gifu,836,9.61,13,0.25,23,0.43,145,2.74,201,3.79,1,0.02,8,0.15,1,0.02,10,0.19,1,0.02,-,-,-,-,-,-,-,-,1,0.2,-,-,-,-,-,-,730,8.39
Shizuoka,1663,11.96,15,0.17,85,0.96,369,4.15,480,5.39,9,0.1,9,0.1,4,0.04,22,0.25,1,0.01,5,0.06,-,-,4,0.18,-,-,2,0.2,3,0.3,-,-,-,-,885,6.37
Aichi,2819,14.46,30,0.16,74,0.41,495,2.72,769,4.23,9,0.05,8,0.04,3,0.02,33,0.18,2,0.01,8,0.04,-,-,9,0.26,1,0.07,2,0.13,5,0.33,-,-,-,-,1499,7.69
Mie,990,13.75,9,0.2,43,0.96,200,4.44,248,5.51,4,0.09,9,0.2,1,0.02,7,0.16,-,-,-,-,-,-,1,0.08,1,0.11,-,-,-,-,-,-,-,-,514,7.14
Shiga,718,11.97,6,0.17,23,0.64,66,1.83,177,4.92,11,0.31,8,0.22,-,-,7,0.19,-,-,-,-,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-,427,7.12
Kyoto,1219,9.83,28,0.37,51,0.68,172,2.29,371,4.95,3,0.04,21,0.28,-,-,6,0.08,2,0.03,1,0.01,-,-,1,0.06,-,-,-,-,1,0.14,-,-,-,-,747,6.02
