"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42nd week, 2023",,,,,,"Data collected as of October 25, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Yamanashi,752,18.34,1,0.04,5,0.21,11,0.46,103,4.29,-,-,19,0.79,-,-,10,0.42,1,0.04,-,-,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-,190,4.63
Nagano,1296,14.73,4,0.07,37,0.69,128,2.37,130,2.41,7,0.13,28,0.52,-,-,6,0.11,7,0.13,1,0.02,-,-,26,2.6,-,-,1,0.08,-,-,-,-,-,-,455,5.17
Gifu,1206,13.86,2,0.04,85,1.6,96,1.81,130,2.45,3,0.06,15,0.28,-,-,8,0.15,7,0.13,-,-,-,-,2,0.18,1,0.2,-,-,-,-,-,-,-,-,352,4.05
Shizuoka,2833,20.38,2,0.02,139,1.56,125,1.4,219,2.46,2,0.02,44,0.49,2,0.02,30,0.34,14,0.16,1,0.01,-,-,6,0.27,-,-,-,-,1,0.1,-,-,-,-,478,3.44
Aichi,3179,16.3,5,0.03,325,1.79,386,2.12,465,2.55,14,0.08,51,0.28,1,0.01,27,0.15,4,0.02,6,0.03,-,-,20,0.57,2,0.13,2,0.13,2,0.13,-,-,-,-,795,4.08
Mie,712,10.03,2,0.04,138,3.07,91,2.02,168,3.73,5,0.11,21,0.47,-,-,6,0.13,12,0.27,1,0.02,-,-,4,0.33,-,-,-,-,-,-,-,-,-,-,164,2.31
Shiga,527,8.78,2,0.06,17,0.47,72,2,90,2.5,6,0.17,21,0.58,-,-,6,0.17,7,0.19,1,0.03,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-,171,2.85
Kyoto,1469,11.66,4,0.05,245,3.18,196,2.55,137,1.78,6,0.08,48,0.62,1,0.01,10,0.13,19,0.25,3,0.04,-,-,8,0.44,1,0.14,-,-,-,-,-,-,-,-,406,3.22
Osaka,3438,11.27,26,0.13,705,3.58,653,3.31,619,3.14,29,0.15,87,0.44,2,0.01,29,0.15,36,0.18,13,0.07,-,-,40,0.77,1,0.06,1,0.06,-,-,-,-,-,-,771,2.53
Hyogo,4648,23.36,6,0.05,337,2.61,334,2.59,479,3.71,15,0.12,73,0.57,1,0.01,28,0.22,32,0.25,5,0.04,-,-,48,1.37,1,0.07,-,-,1,0.07,-,-,1,0.07,659,3.31
Nara,545,9.91,1,0.03,186,5.47,121,3.56,90,2.65,-,-,10,0.29,-,-,6,0.18,3,0.09,2,0.06,-,-,15,1.5,-,-,-,-,-,-,-,-,-,-,152,2.76
Wakayama,527,10.76,4,0.13,81,2.7,38,1.27,51,1.7,3,0.1,10,0.33,1,0.03,9,0.3,2,0.07,2,0.07,-,-,7,1.75,-,-,-,-,-,-,-,-,-,-,208,4.24
Tottori,394,13.59,2,0.11,7,0.37,145,7.63,60,3.16,2,0.11,28,1.47,-,-,4,0.21,5,0.26,-,-,-,-,1,0.2,-,-,1,0.2,-,-,-,-,-,-,83,2.86
Shimane,375,9.87,1,0.04,25,1.09,19,0.83,96,4.17,1,0.04,29,1.26,-,-,10,0.43,2,0.09,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,1.87
Okayama,816,9.71,3,0.06,43,0.8,69,1.28,155,2.87,7,0.13,53,0.98,1,0.02,7,0.13,12,0.22,3,0.06,-,-,7,0.58,-,-,-,-,-,-,-,-,-,-,255,3.04
Hiroshima,1106,9.88,3,0.04,52,0.74,203,2.9,222,3.17,4,0.06,81,1.16,1,0.01,12,0.17,24,0.34,1,0.01,-,-,27,1.42,-,-,-,-,-,-,-,-,-,-,303,2.71
Yamaguchi,1279,19.09,2,0.05,32,0.74,152,3.53,114,2.65,4,0.09,26,0.6,-,-,12,0.28,9,0.21,2,0.05,-,-,1,0.11,-,-,-,-,1,0.11,-,-,-,-,212,3.16
Tokushima,330,8.92,1,0.04,53,2.3,22,0.96,59,2.57,2,0.09,24,1.04,-,-,6,0.26,11,0.48,1,0.04,-,-,1,0.25,1,0.14,1,0.14,-,-,-,-,-,-,92,2.49
Kagawa,543,11.55,-,-,68,2.43,32,1.14,205,7.32,-,-,27,0.96,-,-,8,0.29,14,0.5,-,-,-,-,3,0.6,-,-,-,-,-,-,-,-,-,-,181,3.85
Ehime,2434,39.9,39,1.05,52,1.41,114,3.08,91,2.46,3,0.08,20,0.54,-,-,12,0.32,15,0.41,2,0.05,-,-,21,2.63,-,-,1,0.17,1,0.17,-,-,-,-,216,3.54
Kochi,751,17.07,-,-,42,1.62,56,2.15,26,1,2,0.08,39,1.5,-,-,7,0.27,23,0.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,115,2.61
Fukuoka,3153,15.92,18,0.15,759,6.33,491,4.09,538,4.48,17,0.14,225,1.88,1,0.01,61,0.51,63,0.53,4,0.03,-,-,48,1.85,-,-,-,-,-,-,-,-,-,-,453,2.29
Saga,501,12.85,3,0.13,92,4,59,2.57,63,2.74,4,0.17,60,2.61,-,-,18,0.78,22,0.96,1,0.04,-,-,2,0.5,-,-,1,0.17,1,0.17,-,-,-,-,120,3.08
Nagasaki,916,13.09,10,0.23,114,2.59,150,3.41,71,1.61,3,0.07,75,1.7,-,-,13,0.3,14,0.32,2,0.05,1,0.13,7,0.88,-,-,-,-,-,-,-,-,1,0.08,171,2.44
Kumamoto,969,12.11,1,0.02,84,1.68,143,2.86,282,5.64,6,0.12,114,2.28,-,-,30,0.6,36,0.72,2,0.04,-,-,11,1.22,1,0.07,1,0.07,3,0.2,-,-,-,-,212,2.65
Oita,1121,19.33,5,0.14,72,2,83,2.31,234,6.5,1,0.03,45,1.25,-,-,10,0.28,15,0.42,1,0.03,-,-,4,0.8,-,-,-,-,2,0.18,-,-,-,-,133,2.29
Miyazaki,661,11.4,4,0.11,88,2.44,154,4.28,170,4.72,4,0.11,89,2.47,-,-,18,0.5,10,0.28,2,0.06,-,-,7,1.17,-,-,-,-,-,-,-,-,-,-,140,2.41
Kagoshima,1140,12.95,13,0.25,58,1.14,74,1.45,187,3.67,7,0.14,86,1.69,-,-,15,0.29,11,0.22,3,0.06,-,-,6,0.86,-,-,-,-,-,-,-,-,-,-,224,2.55
Okinawa,987,18.28,1,0.03,214,6.9,56,1.81,34,1.1,6,0.19,48,1.55,-,-,4,0.13,9,0.29,2,0.06,-,-,19,2.38,1,0.14,-,-,2,0.29,-,-,-,-,200,3.7
