"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44th week, 2023",,,,,,"Data collected as of November 8, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,14147,186.14,1955,40.73,610,12.71,1822,37.96,5647,117.65,151,3.15,1834,38.21,33,0.69,662,13.79,2786,58.04,70,1.46,-,-,211,17.58,6,0.86,10,1.43,1,0.14,-,-,2,0.29,18152,238.84
Gunma,14558,169.28,1441,27.19,1364,25.74,1627,30.7,11089,209.23,245,4.62,1219,23,28,0.53,768,14.49,3907,73.72,160,3.02,2,0.14,219,15.64,6,0.67,6,0.67,8,0.89,2,0.22,-,-,17779,206.73
Saitama,80718,314.08,5600,34.78,5143,31.94,10575,65.68,41007,254.7,976,6.06,5779,35.89,109,0.68,1987,12.34,10322,64.11,473,2.94,68,1.66,657,16.02,10,0.91,30,2.73,14,1.27,-,-,6,0.55,72002,280.16
Chiba,65077,317.45,3236,25.28,3264,25.5,6864,53.63,28023,218.93,444,3.47,3369,26.32,61,0.48,1202,9.39,8110,63.36,293,2.29,9,0.26,633,18.62,12,1.33,15,1.67,6,0.67,-,-,-,-,63933,311.87
Tokyo,111790,270.68,6950,26.83,7812,30.16,14046,54.23,57582,222.32,1234,4.76,6185,23.88,266,1.03,3010,11.62,15984,61.71,516,1.99,16,0.42,695,18.29,27,1.13,33,1.38,30,1.25,8,0.33,4,0.17,82771,200.41
Kanagawa,99599,275.9,5536,24.28,4370,19.17,9814,43.04,42030,184.34,842,3.69,4849,21.27,159,0.7,2394,10.5,11830,51.89,540,2.37,27,0.54,2082,41.64,18,1.64,47,4.27,37,3.36,-,-,1,0.09,80052,221.75
Niigata,23945,281.71,3874,71.74,974,18.04,2739,50.72,10443,193.39,239,4.43,4206,77.89,30,0.56,585,10.83,4091,75.76,109,2.02,10,1,62,6.2,5,0.42,8,0.67,21,1.75,-,-,4,0.33,22517,264.91
Toyama,12667,263.9,1702,58.69,991,34.17,2294,79.1,8657,298.52,132,4.55,1181,40.72,9,0.31,274,9.45,1755,60.52,33,1.14,-,-,51,7.29,2,0.4,-,-,8,1.6,-,-,5,1,10422,217.13
Ishikawa,16372,341.08,1374,47.38,622,21.45,974,33.59,9287,320.24,111,3.83,1002,34.55,13,0.45,343,11.83,1716,59.17,39,1.34,9,1.29,161,23,2,0.4,7,1.4,12,2.4,-,-,2,0.4,15737,327.85
Fukui,10957,288.34,1501,62.54,1035,43.13,1402,58.42,5155,214.79,146,6.08,1468,61.17,19,0.79,261,10.88,1126,46.92,50,2.08,-,-,8,2.67,9,1.5,12,2,10,1.67,-,-,1,0.17,6833,179.82
Yamanashi,7410,180.73,670,27.92,201,8.38,162,6.75,4879,203.29,45,1.88,242,10.08,6,0.25,289,12.04,1011,42.13,36,1.5,1,0.11,130,14.44,7,0.7,2,0.2,2,0.2,-,-,3,0.3,11178,272.63
Nagano,17760,204.14,1893,35.72,624,11.77,1575,29.72,12616,238.04,209,3.94,529,9.98,36,0.68,442,8.34,4346,82,76,1.43,21,2.1,493,49.3,4,0.33,15,1.25,14,1.17,-,-,2,0.17,22355,256.95
Gifu,12612,146.65,2593,49.87,1081,20.79,1692,32.54,8249,158.63,110,2.12,454,8.73,30,0.58,447,8.6,2049,39.4,63,1.21,1,0.09,83,7.55,1,0.2,14,2.8,6,1.2,1,0.2,2,0.4,27410,318.72
Shizuoka,27685,199.17,4069,46.24,1706,19.39,2432,27.64,16618,188.84,282,3.2,1528,17.36,129,1.47,986,11.2,6149,69.88,171,1.94,4,0.18,191,8.68,17,1.7,20,2,30,3,-,-,2,0.2,37639,270.78
Aichi,53157,272.6,6073,33.37,4165,22.88,8010,44.01,34432,189.19,497,2.73,1486,8.16,84,0.46,1347,7.4,8871,48.74,272,1.49,4,0.11,313,8.94,17,1.13,26,1.73,10,0.67,2,0.13,3,0.2,64360,330.05
Mie,16701,235.23,2922,66.41,1474,33.5,1301,29.57,9955,226.25,229,5.2,617,14.02,17,0.39,436,9.91,4032,91.64,37,0.84,-,-,61,5.08,12,1.33,22,2.44,6,0.67,1,0.11,-,-,18575,261.62
Shiga,13466,228.24,1325,37.86,382,10.91,1558,44.51,5942,169.77,286,8.17,606,17.31,7,0.2,328,9.37,2026,57.89,69,1.97,-,-,9,1.13,4,0.57,25,3.57,5,0.71,-,-,-,-,12919,218.97
Kyoto,35869,286.95,2425,31.91,3114,40.97,4962,65.29,11748,154.58,289,3.8,924,12.16,35,0.46,520,6.84,2767,36.41,97,1.28,5,0.29,122,7.18,3,0.43,5,0.71,4,0.57,-,-,12,1.71,28418,227.34
Osaka,85380,286.51,10290,53.04,11905,61.37,14079,72.57,37158,191.54,780,4.02,2440,12.58,82,0.42,1892,9.75,10707,55.19,448,2.31,23,0.45,786,15.41,6,0.38,22,1.38,10,0.63,-,-,10,0.63,59346,199.15
Hyogo,55579,280.7,7668,59.91,5631,43.99,5771,45.09,31723,247.84,495,3.87,2500,19.53,69,0.54,1255,9.8,6431,50.24,262,2.05,23,0.66,798,22.8,17,1.21,31,2.21,8,0.57,1,0.07,7,0.5,40393,204.01
Nara,12040,218.91,1974,58.06,1770,52.06,2304,67.76,6838,201.12,114,3.35,474,13.94,13,0.38,388,11.41,1628,47.88,40,1.18,4,0.4,259,25.9,9,1.5,7,1.17,3,0.5,1,0.17,1,0.17,13999,254.53
Wakayama,9114,186,2127,70.9,863,28.77,1217,40.57,4615,153.83,83,2.77,225,7.5,8,0.27,299,9.97,2041,68.03,56,1.87,6,1.5,64,16,3,0.27,18,1.64,11,1,1,0.09,4,0.36,11492,234.53
Tottori,5078,175.1,918,48.32,240,12.63,2283,120.16,5096,268.21,51,2.68,811,42.68,8,0.42,191,10.05,994,52.32,14,0.74,1,0.2,32,6.4,5,1,8,1.6,-,-,-,-,5,1,7976,275.03
Shimane,6176,162.53,1434,62.35,404,17.57,440,19.13,5099,221.7,85,3.7,1742,75.74,4,0.17,374,16.26,583,25.35,28,1.22,1,0.33,13,4.33,9,1.13,9,1.13,2,0.25,-,-,1,0.13,7667,201.76
Okayama,16495,196.37,1822,33.74,848,15.7,1258,23.3,10916,202.15,159,2.94,2434,45.07,25,0.46,540,10,2104,38.96,117,2.17,8,0.67,163,13.58,2,0.4,22,4.4,2,0.4,-,-,3,0.6,17787,211.75
Hiroshima,24105,213.32,3443,48.49,1513,21.31,4189,59,14898,209.83,233,3.28,2156,30.37,15,0.21,682,9.61,2551,35.93,107,1.51,13,0.72,457,25.39,8,0.38,18,0.86,13,0.62,-,-,5,0.24,23858,211.13
Yamaguchi,18264,276.73,3641,84.67,487,11.33,3198,74.37,9251,215.14,145,3.37,2010,46.74,23,0.53,662,15.4,2229,51.84,101,2.35,-,-,109,12.11,2,0.22,4,0.44,31,3.44,-,-,-,-,15962,241.85
Tokushima,6819,184.3,1583,68.83,529,23,282,12.26,4240,184.35,61,2.65,456,19.83,7,0.3,300,13.04,1091,47.43,22,0.96,2,0.5,16,4,5,0.71,11,1.57,-,-,-,-,-,-,9125,246.62
Kagawa,10460,222.55,1227,43.82,926,33.07,414,14.79,8426,300.93,79,2.82,803,28.68,5,0.18,414,14.79,1576,56.29,69,2.46,1,0.2,32,6.4,1,0.2,4,0.8,2,0.4,-,-,-,-,10872,231.32
Ehime,22456,374.27,2646,73.5,1287,35.75,1749,48.58,11190,310.83,102,2.83,500,13.89,8,0.22,671,18.64,2394,66.5,84,2.33,1,0.13,393,49.13,-,-,3,0.5,6,1,-,-,3,0.5,15513,258.55
Kochi,9869,224.3,1274,49,439,16.88,865,33.27,3607,138.73,142,5.46,745,28.65,21,0.81,302,11.62,1141,43.88,20,0.77,-,-,12,4,5,0.63,7,0.88,23,2.88,-,-,7,0.88,11125,252.84
Fukuoka,75016,378.87,8893,74.11,9407,78.39,14405,120.04,27785,231.54,650,5.42,7602,63.35,49,0.41,1998,16.65,7791,64.93,268,2.23,8,0.31,639,24.58,17,1.13,20,1.33,4,0.27,-,-,3,0.2,49335,249.17
Saga,12536,321.44,1629,70.83,1071,46.57,910,39.57,2692,117.04,74,3.22,1576,68.52,12,0.52,535,23.26,2005,87.17,35,1.52,-,-,37,9.25,8,1.33,14,2.33,9,1.5,-,-,6,1,13120,336.41
Nagasaki,22462,325.54,2127,48.34,1320,30,3513,79.84,5272,119.82,169,3.84,1584,36,12,0.27,568,12.91,2573,58.48,77,1.75,34,4.25,139,17.38,9,0.75,16,1.33,13,1.08,-,-,1,0.08,20333,294.68
Kumamoto,22656,286.78,2574,52.53,1195,24.39,2031,41.45,12483,254.76,213,4.35,2221,45.33,21,0.43,1004,20.49,3550,72.45,136,2.78,1,0.11,170,18.89,8,0.57,18,1.29,6,0.43,-,-,-,-,22421,283.81
Oita,21037,362.71,2878,79.94,1237,34.36,1462,40.61,14917,414.36,254,7.06,1444,40.11,31,0.86,720,20,2421,67.25,98,2.72,-,-,131,26.2,3,0.27,4,0.36,52,4.73,-,-,-,-,16062,276.93
Miyazaki,22645,397.28,2508,71.66,886,25.31,2106,60.17,11493,328.37,161,4.6,2556,73.03,17,0.49,762,21.77,3373,96.37,70,2,4,0.67,229,38.17,1,0.14,2,0.29,1,0.14,-,-,-,-,17217,302.05
Kagoshima,30432,338.13,4285,82.4,1459,28.06,1527,29.37,12808,246.31,198,3.81,1685,32.4,58,1.12,730,14.04,5257,101.1,146,2.81,2,0.29,152,21.71,4,0.33,6,0.5,-,-,-,-,-,-,25153,279.48
Okinawa,28193,522.09,1542,49.74,1700,54.84,2182,70.39,3004,96.9,110,3.55,2273,73.32,17,0.55,312,10.06,432,13.94,71,2.29,13,1.63,416,52,19,2.71,13,1.86,11,1.57,2,0.29,-,-,21775,403.24
