"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"35th week, 2025",,,,,,"Data collected as of September 3, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Gunma,11,0.24,47,1.88,3,0.12,37,1.48,221,8.84,1,0.04,11,0.44,62,2.48,15,0.6,41,1.64,2,0.08,-,-,36,2.57,-,-,-,-,28,3.11,-,-,-,-,289,6.42
Saitama,61,0.35,149,1.34,31,0.28,249,2.24,525,4.73,43,0.39,59,0.53,86,0.77,54,0.49,214,1.93,11,0.1,-,-,49,1.14,-,-,1,0.08,18,1.5,-,-,-,-,1655,9.4
Chiba,75,0.41,113,1,25,0.22,207,1.83,414,3.66,17,0.15,67,0.59,113,1,30,0.27,127,1.12,9,0.08,-,-,64,1.83,1,0.11,1,0.11,2,0.22,-,-,-,-,1523,8.23
Tokyo,98,0.24,317,1.21,70,0.27,404,1.54,1126,4.28,67,0.25,150,0.57,83,0.32,67,0.25,397,1.51,18,0.07,-,-,34,0.87,-,-,-,-,9,0.36,-,-,1,0.04,1924,4.63
Kanagawa,119,0.5,216,1.57,19,0.14,239,1.73,596,4.32,36,0.26,57,0.41,102,0.74,57,0.41,203,1.47,3,0.02,-,-,80,1.54,-,-,1,0.09,2,0.18,-,-,1,0.09,1557,6.6
Niigata,8,0.15,23,0.77,7,0.23,68,2.27,109,3.63,8,0.27,10,0.33,76,2.53,7,0.23,68,2.27,1,0.03,-,-,6,0.6,-,-,2,0.15,15,1.15,-,-,-,-,631,11.69
Toyama,33,0.7,46,1.64,2,0.07,67,2.39,132,4.71,8,0.29,3,0.11,74,2.64,12,0.43,87,3.11,1,0.04,-,-,3,0.43,-,-,-,-,2,0.4,-,-,-,-,371,7.89
Ishikawa,25,0.53,59,2.11,5,0.18,35,1.25,177,6.32,9,0.32,10,0.36,73,2.61,8,0.29,68,2.43,1,0.04,-,-,13,1.86,-,-,-,-,2,0.4,-,-,-,-,532,11.32
Fukui,19,0.49,36,1.44,9,0.36,24,0.96,154,6.16,7,0.28,3,0.12,64,2.56,3,0.12,31,1.24,-,-,-,-,-,-,-,-,-,-,10,1.67,-,-,1,0.17,306,7.85
Yamanashi,3,0.09,6,0.29,4,0.19,6,0.29,81,3.86,3,0.14,4,0.19,19,0.9,3,0.14,12,0.57,-,-,-,-,12,1.33,-,-,-,-,2,0.2,-,-,-,-,356,10.17
Nagano,25,0.31,23,0.45,7,0.14,90,1.76,203,3.98,7,0.14,27,0.53,116,2.27,17,0.33,91,1.78,2,0.04,-,-,7,0.7,-,-,-,-,10,0.83,1,0.08,-,-,651,8.04
Gifu,9,0.2,24,0.89,12,0.44,37,1.37,190,7.04,6,0.22,9,0.33,96,3.56,4,0.15,29,1.07,-,-,-,-,5,0.45,-,-,2,0.4,4,0.8,-,-,-,-,472,10.49
Shizuoka,16,0.12,134,1.51,16,0.18,73,0.82,298,3.35,12,0.13,50,0.56,173,1.94,23,0.26,145,1.63,4,0.04,1,0.05,19,0.86,-,-,1,0.1,13,1.3,-,-,-,-,1136,8.17
Aichi,38,0.23,67,0.66,17,0.17,103,1.02,421,4.17,10,0.1,17,0.17,317,3.14,36,0.36,100,0.99,4,0.04,-,-,25,0.71,3,0.2,1,0.07,37,2.47,-,-,1,0.07,1858,11.4
Mie,13,0.19,95,2.16,10,0.23,51,1.16,222,5.05,4,0.09,12,0.27,127,2.89,21,0.48,45,1.02,-,-,1,0.08,9,0.75,-,-,1,0.11,1,0.11,-,-,-,-,563,8.04
Shiga,14,0.24,14,0.4,1,0.03,59,1.69,153,4.37,9,0.26,7,0.2,76,2.17,14,0.4,30,0.86,1,0.03,-,-,2,0.22,-,-,-,-,-,-,-,-,-,-,353,6.09
Kyoto,50,0.75,15,0.38,24,0.6,85,2.13,125,3.13,14,0.35,14,0.35,69,1.73,14,0.35,22,0.55,3,0.08,-,-,5,0.28,-,-,1,0.14,8,1.14,-,-,1,0.14,557,8.31
Osaka,90,0.31,271,1.46,52,0.28,208,1.12,666,3.6,30,0.16,30,0.16,405,2.19,38,0.21,152,0.82,17,0.09,-,-,33,0.63,-,-,-,-,1,0.06,1,0.06,-,-,1626,5.59
Hyogo,97,0.6,111,1.07,45,0.43,123,1.18,433,4.16,30,0.29,28,0.27,218,2.1,38,0.37,85,0.82,6,0.06,-,-,18,0.51,-,-,7,0.5,8,0.57,-,-,-,-,1265,7.76
Nara,7,0.17,31,1.29,9,0.38,27,1.13,149,6.21,1,0.04,22,0.92,83,3.46,9,0.38,25,1.04,-,-,-,-,19,1.9,-,-,1,0.17,7,1.17,-,-,-,-,378,9
Wakayama,10,0.22,23,0.85,5,0.19,14,0.52,98,3.63,2,0.07,4,0.15,107,3.96,8,0.3,28,1.04,-,-,-,-,-,-,-,-,-,-,4,0.36,-,-,-,-,396,8.8
Tottori,2,0.07,9,0.47,1,0.05,42,2.21,105,5.53,2,0.11,1,0.05,13,0.68,6,0.32,4,0.21,-,-,-,-,6,1.2,-,-,-,-,9,1.8,-,-,-,-,251,8.66
Shimane,-,-,14,1.27,5,0.45,5,0.45,79,7.18,4,0.36,4,0.36,33,3,8,0.73,4,0.36,-,-,-,-,-,-,-,-,-,-,5,0.63,-,-,-,-,161,8.05
Okayama,23,0.46,45,1.61,8,0.29,18,0.64,101,3.61,3,0.11,15,0.54,53,1.89,9,0.32,27,0.96,2,0.07,-,-,2,0.17,-,-,1,0.2,5,1,-,-,-,-,522,10.44
Hiroshima,19,0.2,47,0.81,12,0.21,89,1.53,282,4.86,8,0.14,14,0.24,146,2.52,11,0.19,28,0.48,1,0.02,-,-,19,1,-,-,1,0.05,26,1.3,-,-,-,-,788,8.29
Yamaguchi,17,0.27,65,1.63,7,0.18,97,2.43,147,3.68,4,0.1,14,0.35,70,1.75,16,0.4,17,0.43,-,-,-,-,6,0.67,-,-,-,-,6,0.67,-,-,-,-,854,13.56
Tokushima,7,0.21,20,0.95,1,0.05,2,0.1,68,3.24,2,0.1,4,0.19,17,0.81,8,0.38,40,1.9,1,0.05,-,-,-,-,-,-,-,-,7,1,-,-,-,-,433,12.74
Kagawa,3,0.08,37,1.42,2,0.08,20,0.77,126,4.85,2,0.08,14,0.54,37,1.42,4,0.15,22,0.85,-,-,-,-,-,-,-,-,-,-,1,0.2,-,-,-,-,298,7.45
Ehime,16,0.42,35,1.67,11,0.52,93,4.43,97,4.62,2,0.1,2,0.1,67,3.19,7,0.33,39,1.86,1,0.05,2,0.25,42,5.25,-,-,-,-,6,1,-,-,-,-,408,10.74
Kochi,28,0.74,26,1.3,2,0.1,20,1,41,2.05,-,-,24,1.2,14,0.7,11,0.55,25,1.25,1,0.05,-,-,-,-,1,0.13,-,-,14,1.75,-,-,-,-,405,10.66
Fukuoka,56,0.46,195,2.79,43,0.61,175,2.5,476,6.8,12,0.17,37,0.53,275,3.93,38,0.54,25,0.36,4,0.06,2,0.08,34,1.31,-,-,2,0.13,8,0.53,-,-,-,-,1127,9.24
Saga,-,-,25,2.08,4,0.33,21,1.75,55,4.58,-,-,1,0.08,48,4,8,0.67,8,0.67,2,0.17,-,-,1,0.25,-,-,-,-,2,0.33,-,-,-,-,249,10.38
Nagasaki,22,0.43,65,2.1,14,0.45,85,2.74,80,2.58,6,0.19,9,0.29,147,4.74,14,0.45,11,0.35,1,0.03,1,0.13,17,2.13,1,0.08,1,0.08,14,1.17,-,-,-,-,710,13.92
Kumamoto,21,0.3,30,0.64,9,0.19,40,0.85,215,4.57,6,0.13,14,0.3,125,2.66,17,0.36,10,0.21,3,0.06,-,-,14,1.56,-,-,-,-,25,1.67,-,-,-,-,901,12.69
Oita,9,0.16,73,2.03,20,0.56,71,1.97,290,8.06,19,0.53,13,0.36,199,5.53,20,0.56,12,0.33,4,0.11,-,-,4,0.8,-,-,-,-,2,0.18,-,-,-,-,738,12.72
Miyazaki,1,0.04,33,2.2,6,0.4,34,2.27,114,7.6,5,0.33,-,-,33,2.2,9,0.6,15,1,-,-,2,0.33,21,3.5,-,-,-,-,4,0.57,-,-,-,-,499,17.82
Kagoshima,44,0.77,51,1.65,15,0.48,43,1.39,132,4.26,13,0.42,8,0.26,92,2.97,12,0.39,47,1.52,1,0.03,-,-,4,0.57,-,-,1,0.08,14,1.17,-,-,-,-,846,14.84
Okinawa,103,2.29,28,1.12,14,0.56,31,1.24,94,3.76,3,0.12,25,1,36,1.44,10,0.4,7,0.28,1,0.04,-,-,44,4.89,-,-,1,0.14,-,-,-,-,-,-,293,6.51
