"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"35th week, 2025",,,,,,"Data collected as of September 3, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,191135,49.75,,,,
Hokkaido,7542,45.16,,,,
Aomori,2457,47.25,,,,
Iwate,3333,81.29,,,,
Miyagi,3639,66.16,,,,
Akita,1128,45.12,,,,
Yamagata,2363,62.18,,,,
Fukushima,2997,62.44,,,,
Ibaraki,4101,60.31,,,,
Tochigi,3359,71.47,,,,
Gunma,3618,80.4,,,,
Saitama,11699,66.47,,,,
Chiba,9908,53.56,,,,
Tokyo,18729,45.02,,,,
Kanagawa,13197,55.92,,,,
Niigata,2903,56.92,,,,
Toyama,2809,59.77,,,,
Ishikawa,2360,50.21,,,,
Fukui,1278,32.77,,,,
Yamanashi,1360,38.86,,,,
Nagano,4238,52.32,,,,
Gifu,1639,36.42,,,,
Shizuoka,6111,43.96,,,,
Aichi,9375,57.52,,,,
Mie,3059,43.7,,,,
Shiga,2541,43.81,,,,
Kyoto,2857,44.64,,,,
Osaka,8897,30.57,,,,
Hyogo,6760,41.47,,,,
Nara,1492,35.52,,,,
Wakayama,1750,38.89,,,,
Tottori,1574,54.28,,,,
Shimane,1058,52.9,,,,
Okayama,2523,50.46,,,,
Hiroshima,4181,44.01,,,,
Yamaguchi,3636,57.71,,,,
Tokushima,1503,44.21,,,,
Kagawa,1717,42.93,,,,
Ehime,2293,60.34,,,,
Kochi,1602,42.16,,,,
Fukuoka,5336,43.74,,,,
Saga,1050,43.75,,,,
Nagasaki,3210,62.94,,,,
Kumamoto,3544,49.92,,,,
Oita,3600,62.07,,,,
Miyazaki,1601,57.18,,,,
Kagoshima,3318,58.21,,,,
Okinawa,1890,42,,,,
