"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"43rd week, 2025",,,,,,"Data collected as of October 29, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,245331,63.74,,,,
Hokkaido,12288,73.58,,,,
Aomori,3410,65.58,,,,
Iwate,4600,109.52,,,,
Miyagi,5133,93.33,,,,
Akita,1621,64.84,,,,
Yamagata,3263,85.87,,,,
Fukushima,4010,83.54,,,,
Ibaraki,5060,74.41,,,,
Tochigi,4115,87.55,,,,
Gunma,4762,105.82,,,,
Saitama,16835,96.2,,,,
Chiba,14325,77.85,,,,
Tokyo,27757,66.4,,,,
Kanagawa,19943,83.1,,,,
Niigata,3667,70.52,,,,
Toyama,3446,71.79,,,,
Ishikawa,2868,61.02,,,,
Fukui,1349,34.59,,,,
Yamanashi,1428,40.8,,,,
Nagano,5043,63.04,,,,
Gifu,1848,41.07,,,,
Shizuoka,7577,54.51,,,,
Aichi,11099,68.09,,,,
Mie,3400,48.57,,,,
Shiga,2802,48.31,,,,
Kyoto,3656,57.13,,,,
Osaka,11997,41.09,,,,
Hyogo,8731,53.24,,,,
Nara,1631,38.83,,,,
Wakayama,2132,47.38,,,,
Tottori,1635,56.38,,,,
Shimane,1078,53.9,,,,
Okayama,2800,56,,,,
Hiroshima,4624,49.19,,,,
Yamaguchi,3998,63.46,,,,
Tokushima,1293,38.03,,,,
Kagawa,1878,46.95,,,,
Ehime,2787,75.32,,,,
Kochi,1421,37.39,,,,
Fukuoka,6245,51.19,,,,
Saga,1175,48.96,,,,
Nagasaki,2891,56.69,,,,
Kumamoto,3423,47.54,,,,
Oita,3600,62.07,,,,
Miyazaki,1296,46.29,,,,
Kagoshima,3168,55.58,,,,
Okinawa,2223,49.4,,,,
