"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43rd week, 2025",,,,,,"Data collected as of October 29, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Nagano,114,1.41,61,1.2,2,0.04,55,1.08,116,2.27,4,0.08,8,0.16,11,0.22,6,0.12,29,0.57,1,0.02,-,-,18,1.8,-,-,-,-,12,1,-,-,-,-,212,2.62
Gifu,96,2.13,44,1.63,8,0.3,25,0.93,165,6.11,4,0.15,1,0.04,34,1.26,8,0.3,6,0.22,1,0.04,-,-,4,0.36,-,-,1,0.2,8,1.6,-,-,-,-,100,2.22
Shizuoka,730,5.25,66,0.74,13,0.15,112,1.26,248,2.79,10,0.11,20,0.22,45,0.51,18,0.2,48,0.54,2,0.02,-,-,12,0.55,-,-,2,0.2,8,0.8,-,-,-,-,371,2.67
Aichi,593,3.64,141,1.4,17,0.17,95,0.94,320,3.17,20,0.2,11,0.11,133,1.32,18,0.18,23,0.23,3,0.03,-,-,19,0.54,3,0.2,-,-,30,2,-,-,1,0.07,478,2.93
Mie,326,4.66,100,2.27,15,0.34,64,1.45,145,3.3,4,0.09,-,-,38,0.86,9,0.2,3,0.07,-,-,-,-,1,0.09,-,-,-,-,9,1,-,-,-,-,149,2.13
Shiga,162,2.79,48,1.37,3,0.09,53,1.51,92,2.63,6,0.17,3,0.09,28,0.8,10,0.29,1,0.03,-,-,-,-,-,-,-,-,1,0.14,1,0.14,-,-,-,-,79,1.36
Kyoto,301,4.49,77,1.93,20,0.5,118,2.95,103,2.58,18,0.45,6,0.15,15,0.38,8,0.2,3,0.08,1,0.03,-,-,2,0.11,-,-,-,-,9,1.29,-,-,1,0.14,129,1.93
Osaka,1659,5.68,336,1.81,75,0.4,235,1.26,576,3.1,26,0.14,19,0.1,99,0.53,32,0.17,24,0.13,8,0.04,1,0.02,64,1.23,-,-,-,-,3,0.17,1,0.06,-,-,377,1.29
Hyogo,959,5.85,137,1.3,23,0.22,162,1.54,386,3.68,21,0.2,7,0.07,93,0.89,33,0.31,7,0.07,1,0.01,-,-,24,0.69,-,-,4,0.29,5,0.36,-,-,-,-,371,2.26
Nara,179,4.26,62,2.58,10,0.42,36,1.5,92,3.83,4,0.17,5,0.21,16,0.67,9,0.38,1,0.04,1,0.04,-,-,9,0.9,-,-,-,-,5,0.83,-,-,-,-,79,1.88
Wakayama,324,7.2,47,1.74,9,0.33,15,0.56,53,1.96,10,0.37,3,0.11,38,1.41,8,0.3,-,-,-,-,-,-,3,0.75,-,-,-,-,5,0.45,-,-,-,-,99,2.2
Tottori,31,1.07,23,1.21,2,0.11,34,1.79,59,3.11,11,0.58,-,-,3,0.16,1,0.05,-,-,-,-,-,-,5,1,-,-,-,-,11,2.2,-,-,-,-,40,1.38
Shimane,56,2.8,19,1.73,10,0.91,7,0.64,54,4.91,1,0.09,-,-,4,0.36,6,0.55,1,0.09,-,-,-,-,-,-,-,-,-,-,6,0.75,-,-,-,-,27,1.35
Okayama,144,2.88,56,2,4,0.14,17,0.61,69,2.46,1,0.04,4,0.14,31,1.11,7,0.25,3,0.11,-,-,-,-,5,0.42,-,-,-,-,4,0.8,-,-,-,-,122,2.44
Hiroshima,190,2.02,86,1.51,17,0.3,108,1.89,209,3.67,11,0.19,20,0.35,38,0.67,8,0.14,9,0.16,3,0.05,2,0.11,36,1.89,-,-,1,0.05,44,2.2,-,-,-,-,205,2.18
Yamaguchi,249,3.95,62,1.55,12,0.3,79,1.98,173,4.33,10,0.25,1,0.03,54,1.35,15,0.38,2,0.05,-,-,-,-,9,1,1,0.11,-,-,12,1.33,-,-,-,-,124,1.97
Tokushima,29,0.85,31,1.48,3,0.14,5,0.24,46,2.19,1,0.05,-,-,21,1,2,0.1,7,0.33,-,-,-,-,1,0.25,-,-,-,-,3,0.43,-,-,-,-,87,2.56
Kagawa,52,1.3,53,2.04,4,0.15,20,0.77,104,4,2,0.08,3,0.12,28,1.08,10,0.38,5,0.19,2,0.08,-,-,1,0.2,-,-,-,-,6,1.2,-,-,-,-,93,2.33
Ehime,244,6.59,21,1.05,10,0.5,69,3.45,88,4.4,3,0.15,2,0.1,36,1.8,11,0.55,9,0.45,1,0.05,-,-,19,2.38,-,-,-,-,10,1.67,-,-,-,-,182,4.92
Kochi,23,0.61,31,1.55,3,0.15,17,0.85,40,2,4,0.2,1,0.05,20,1,6,0.3,2,0.1,1,0.05,-,-,-,-,-,-,-,-,8,1,-,-,-,-,106,2.79
Fukuoka,479,3.93,169,2.41,34,0.49,240,3.43,322,4.6,16,0.23,17,0.24,95,1.36,18,0.26,14,0.2,2,0.03,2,0.08,47,1.81,-,-,1,0.07,12,0.8,-,-,-,-,208,1.7
Saga,19,0.79,20,1.67,4,0.33,19,1.58,32,2.67,1,0.08,3,0.25,39,3.25,7,0.58,4,0.33,-,-,-,-,2,0.5,-,-,1,0.17,1,0.17,-,-,-,-,57,2.38
Nagasaki,114,2.24,42,1.35,26,0.84,46,1.48,83,2.68,3,0.1,5,0.16,59,1.9,5,0.16,-,-,2,0.06,1,0.13,17,2.13,-,-,5,0.42,16,1.33,-,-,-,-,71,1.39
Kumamoto,193,2.68,62,1.29,10,0.21,50,1.04,210,4.38,4,0.08,7,0.15,103,2.15,26,0.54,2,0.04,2,0.04,-,-,22,2.44,-,-,-,-,19,1.27,-,-,-,-,147,2.04
Oita,352,6.07,60,1.67,20,0.56,72,2,230,6.39,12,0.33,10,0.28,56,1.56,14,0.39,4,0.11,3,0.08,-,-,4,0.8,-,-,-,-,5,0.45,-,-,-,-,122,2.1
Miyazaki,44,1.57,36,2.4,3,0.2,24,1.6,114,7.6,5,0.33,-,-,36,2.4,8,0.53,1,0.07,1,0.07,-,-,16,2.67,-,-,-,-,5,0.71,-,-,-,-,57,2.04
Kagoshima,155,2.72,59,1.9,18,0.58,70,2.26,134,4.32,3,0.1,12,0.39,67,2.16,8,0.26,4,0.13,1,0.03,-,-,6,0.86,-,-,-,-,13,1.08,-,-,-,-,124,2.18
Okinawa,873,19.4,6,0.24,16,0.64,24,0.96,93,3.72,21,0.84,40,1.6,14,0.56,10,0.4,7,0.28,2,0.08,-,-,34,3.78,-,-,-,-,-,-,-,-,-,-,76,1.69
