"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"7th week, 2026",,,,,,"Data collected as of February 18, 2026"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,353864,93.17,,,,
Hokkaido,11630,69.23,,,,
Aomori,3515,67.6,,,,
Iwate,5566,132.52,,,,
Miyagi,6329,115.07,,,,
Akita,1665,66.6,,,,
Yamagata,3555,93.55,,,,
Fukushima,5551,115.65,,,,
Ibaraki,7769,115.96,,,,
Tochigi,6106,129.91,,,,
Gunma,5154,114.53,,,,
Saitama,24608,139.82,,,,
Chiba,19686,108.76,,,,
Tokyo,37529,89.78,,,,
Kanagawa,26754,109.2,,,,
Niigata,4164,80.08,,,,
Toyama,4776,101.62,,,,
Ishikawa,4226,89.91,,,,
Fukui,1917,49.15,,,,
Yamanashi,2437,69.63,,,,
Nagano,5635,112.7,,,,
Gifu,3487,77.49,,,,
Shizuoka,10270,73.88,,,,
Aichi,17947,110.1,,,,
Mie,6065,87.9,,,,
Shiga,4494,77.48,,,,
Kyoto,5712,89.25,,,,
Osaka,18654,64.32,,,,
Hyogo,14520,88.54,,,,
Nara,3423,83.49,,,,
Wakayama,3186,70.8,,,,
Tottori,1889,65.14,,,,
Shimane,1616,80.8,,,,
Okayama,4200,84,,,,
Hiroshima,6666,71.68,,,,
Yamaguchi,7198,114.25,,,,
Tokushima,2221,67.3,,,,
Kagawa,1859,80.83,,,,
Ehime,4061,109.76,,,,
Kochi,2036,53.58,,,,
Fukuoka,11744,96.26,,,,
Saga,1716,71.5,,,,
Nagasaki,5526,108.35,,,,
Kumamoto,8038,111.64,,,,
Oita,7618,131.34,,,,
Miyazaki,2494,89.07,,,,
Kagoshima,5701,100.02,,,,
Okinawa,2951,65.58,,,,
