"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"2nd week, 2026",,,,,,"Data collected as of January 14, 2026"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,201687,53.43,,,,
Hokkaido,7461,44.68,,,,
Aomori,2326,44.73,,,,
Iwate,2774,66.05,,,,
Miyagi,3565,64.82,,,,
Akita,1025,41,,,,
Yamagata,2108,55.47,,,,
Fukushima,2822,58.79,,,,
Ibaraki,4489,67,,,,
Tochigi,3359,71.47,,,,
Gunma,3140,69.78,,,,
Saitama,11188,64.67,,,,
Chiba,10852,61.31,,,,
Tokyo,19652,47.01,,,,
Kanagawa,14255,60.92,,,,
Niigata,2651,50.98,,,,
Toyama,2757,58.66,,,,
Ishikawa,2308,49.11,,,,
Fukui,1316,33.74,,,,
Yamanashi,1379,39.4,,,,
Nagano,3217,67.02,,,,
Gifu,1956,43.47,,,,
Shizuoka,6619,47.62,,,,
Aichi,11219,68.83,,,,
Mie,3339,50.59,,,,
Shiga,2818,48.59,,,,
Kyoto,3049,48.4,,,,
Osaka,10946,37.74,,,,
Hyogo,8520,51.95,,,,
Nara,1557,37.98,,,,
Wakayama,2144,47.64,,,,
Tottori,1509,52.03,,,,
Shimane,1187,59.35,,,,
Okayama,2634,52.68,,,,
Hiroshima,4590,49.35,,,,
Yamaguchi,3894,61.81,,,,
Tokushima,1447,43.85,,,,
Kagawa,964,41.91,,,,
Ehime,2481,67.05,,,,
Kochi,1819,47.87,,,,
Fukuoka,6535,52.7,,,,
Saga,1370,57.08,,,,
Nagasaki,3116,61.1,,,,
Kumamoto,3498,48.58,,,,
Oita,3373,58.16,,,,
Miyazaki,2011,71.82,,,,
Kagoshima,3694,64.81,,,,
Okinawa,2754,61.2,,,,
