"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1st week, 2025",,,,,,"Data collected as of January 9, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,1460,28.63,11,0.33,3,0.09,27,0.82,17,0.52,3,0.09,10,0.3,14,0.42,6,0.18,-,-,1,0.03,-,-,1,0.11,-,-,-,-,2,0.29,-,-,-,-,387,7.59
Gunma,1964,35.71,5,0.14,7,0.2,16,0.46,47,1.34,11,0.31,2,0.06,8,0.23,3,0.09,-,-,-,-,-,-,1,0.17,-,-,1,0.11,5,0.56,-,-,1,0.11,378,6.87
Saitama,6174,46.07,31,0.35,17,0.19,72,0.81,99,1.11,17,0.19,11,0.12,71,0.8,6,0.07,1,0.01,2,0.02,2,0.11,5,0.28,-,-,1,0.08,24,2,-,-,1,0.08,900,6.72
Chiba,4872,28.33,9,0.09,2,0.02,69,0.66,107,1.03,8,0.08,8,0.08,44,0.42,4,0.04,-,-,1,0.01,-,-,4,0.14,-,-,-,-,5,0.56,-,-,-,-,726,4.22
Tokyo,4474,13.81,17,0.08,12,0.06,89,0.44,174,0.85,32,0.16,11,0.05,77,0.38,9,0.04,-,-,2,0.01,-,-,12,0.4,-,-,1,0.04,17,0.68,-,-,1,0.04,428,1.32
Kanagawa,2948,12.44,22,0.15,7,0.05,22,0.15,115,0.78,16,0.11,11,0.07,51,0.34,4,0.03,-,-,-,-,-,-,5,0.15,-,-,-,-,2,0.17,-,-,-,-,424,1.79
Niigata,1911,21.97,7,0.13,13,0.24,78,1.42,9,0.16,19,0.35,4,0.07,4,0.07,3,0.05,1,0.02,2,0.04,2,0.2,1,0.1,-,-,-,-,16,1.23,-,-,-,-,375,4.31
Toyama,622,13.82,4,0.14,1,0.04,18,0.64,55,1.96,2,0.07,-,-,1,0.04,2,0.07,1,0.04,2,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,131,2.91
Ishikawa,1239,25.81,3,0.1,2,0.07,20,0.69,55,1.9,5,0.17,-,-,2,0.07,1,0.03,-,-,-,-,-,-,6,0.86,-,-,-,-,7,1.4,-,-,-,-,175,3.65
Fukui,1042,26.72,9,0.36,5,0.2,8,0.32,64,2.56,3,0.12,-,-,1,0.04,1,0.04,1,0.04,-,-,-,-,-,-,-,-,-,-,4,0.67,-,-,-,-,128,3.28
Yamanashi,786,19.17,-,-,1,0.04,2,0.08,6,0.25,1,0.04,2,0.08,5,0.21,-,-,-,-,-,-,-,-,-,-,2,0.2,-,-,5,0.5,-,-,-,-,142,3.46
Nagano,3115,47.92,5,0.13,4,0.1,26,0.65,38,0.95,3,0.08,8,0.2,15,0.38,2,0.05,-,-,-,-,-,-,12,2,-,-,-,-,3,0.25,-,-,-,-,703,10.82
Gifu,6148,70.67,5,0.09,4,0.08,15,0.28,56,1.06,-,-,-,-,1,0.02,4,0.08,-,-,1,0.02,-,-,-,-,-,-,2,0.4,10,2,-,-,-,-,1210,13.91
Shizuoka,5047,36.31,10,0.11,5,0.06,19,0.21,114,1.28,7,0.08,-,-,5,0.06,3,0.03,-,-,-,-,-,-,4,0.18,-,-,-,-,4,0.4,-,-,-,-,765,5.5
Aichi,10914,55.97,18,0.1,4,0.02,23,0.13,123,0.68,11,0.06,-,-,2,0.01,3,0.02,-,-,-,-,-,-,-,-,-,-,-,-,10,0.67,-,-,-,-,1868,9.58
Mie,1973,36.54,8,0.23,7,0.2,21,0.6,64,1.83,6,0.17,1,0.03,2,0.06,2,0.06,-,-,-,-,-,-,-,-,-,-,-,-,2,0.22,-,-,1,0.11,287,5.31
Shiga,2103,52.58,4,0.17,5,0.22,10,0.43,26,1.13,9,0.39,1,0.04,-,-,-,-,-,-,2,0.09,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-,346,8.65
Kyoto,3538,30.24,11,0.16,5,0.07,40,0.59,46,0.68,1,0.01,-,-,6,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,0.86,-,-,-,-,407,3.48
Osaka,7658,25.36,59,0.31,8,0.04,46,0.24,135,0.7,7,0.04,7,0.04,2,0.01,6,0.03,-,-,5,0.03,-,-,-,-,1,0.06,-,-,7,0.39,-,-,2,0.11,718,2.38
Hyogo,3771,22.18,11,0.1,4,0.04,15,0.14,96,0.9,9,0.08,3,0.03,3,0.03,5,0.05,-,-,-,-,-,-,6,0.21,1,0.07,1,0.07,13,0.93,-,-,-,-,499,2.94
Nara,496,24.8,3,0.3,-,-,2,0.2,9,0.9,-,-,-,-,-,-,-,-,-,-,1,0.1,-,-,-,-,-,-,-,-,6,1,-,-,-,-,76,3.8
Wakayama,1179,26.2,7,0.25,2,0.07,11,0.39,31,1.11,-,-,2,0.07,2,0.07,1,0.04,-,-,1,0.04,-,-,-,-,-,-,-,-,7,0.64,-,-,-,-,154,3.42
Tottori,1413,48.72,-,-,1,0.05,11,0.58,31,1.63,3,0.16,1,0.05,4,0.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,1.4,-,-,-,-,237,8.17
Shimane,1744,45.89,-,-,1,0.04,9,0.39,20,0.87,-,-,-,-,-,-,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,4,0.5,-,-,-,-,188,4.95
Okayama,2883,34.32,2,0.04,2,0.04,31,0.57,119,2.2,4,0.07,4,0.07,2,0.04,7,0.13,1,0.02,1,0.02,1,0.08,1,0.08,1,0.2,-,-,17,3.4,-,-,-,-,464,5.52
Hiroshima,3596,40.4,5,0.09,4,0.08,17,0.32,47,0.89,7,0.13,4,0.08,1,0.02,1,0.02,-,-,-,-,-,-,2,0.2,-,-,-,-,50,2.5,-,-,-,-,547,6.15
Yamaguchi,1957,29.21,9,0.21,6,0.14,56,1.3,47,1.09,2,0.05,4,0.09,4,0.09,4,0.09,-,-,-,-,-,-,-,-,-,-,-,-,5,0.56,-,-,-,-,154,2.3
Tokushima,1566,42.32,11,0.48,3,0.13,9,0.39,34,1.48,1,0.04,-,-,1,0.04,2,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,242,6.54
Kagawa,1749,37.21,-,-,1,0.04,16,0.57,26,0.93,2,0.07,5,0.18,2,0.07,3,0.11,-,-,-,-,-,-,-,-,-,-,-,-,8,1.6,-,-,-,-,323,6.87
Ehime,1509,34.3,4,0.17,3,0.13,26,1.13,71,3.09,3,0.13,-,-,-,-,2,0.09,-,-,-,-,1,0.17,4,0.67,-,-,-,-,3,0.5,-,-,-,-,162,3.68
Kochi,2045,46.48,-,-,-,-,21,0.84,12,0.48,2,0.08,2,0.08,5,0.2,1,0.04,-,-,-,-,-,-,-,-,-,-,-,-,3,0.38,-,-,1,0.13,402,9.14
Fukuoka,7958,40.4,19,0.16,32,0.27,114,0.96,157,1.32,43,0.36,5,0.04,8,0.07,7,0.06,1,0.01,4,0.03,-,-,4,0.15,1,0.07,-,-,10,0.67,-,-,-,-,549,2.79
Saga,1635,45.42,1,0.05,1,0.05,7,0.33,28,1.33,1,0.05,1,0.05,-,-,5,0.24,-,-,-,-,-,-,-,-,-,-,-,-,5,0.83,-,-,-,-,162,4.5
Nagasaki,3192,45.6,2,0.05,3,0.07,56,1.27,28,0.64,12,0.27,6,0.14,4,0.09,3,0.07,-,-,2,0.05,1,0.13,7,0.88,1,0.08,-,-,6,0.5,-,-,4,0.33,351,5.01
Kumamoto,3782,47.87,3,0.06,6,0.12,39,0.8,95,1.94,14,0.29,9,0.18,3,0.06,4,0.08,-,-,-,-,-,-,4,0.44,-,-,-,-,5,0.33,-,-,-,-,229,2.9
Oita,3147,54.26,4,0.11,16,0.44,52,1.44,131,3.64,1,0.03,11,0.31,-,-,4,0.11,-,-,2,0.06,-,-,10,2,-,-,-,-,1,0.09,-,-,-,-,264,4.55
Miyazaki,2354,45.27,-,-,9,0.27,19,0.58,52,1.58,6,0.18,1,0.03,5,0.15,4,0.12,-,-,-,-,-,-,1,0.25,1,0.14,-,-,2,0.29,-,-,-,-,179,3.44
Kagoshima,3236,36.36,13,0.25,13,0.25,26,0.51,90,1.76,14,0.27,26,0.51,1,0.02,1,0.02,1,0.02,-,-,-,-,3,0.43,-,-,-,-,4,0.33,-,-,-,-,245,2.75
Okinawa,2074,37.04,-,-,-,-,31,0.97,72,2.25,11,0.34,3,0.09,1,0.03,3,0.09,1,0.03,-,-,-,-,-,-,-,-,-,-,3,0.43,-,-,-,-,126,2.25
