disease_id,local_name,local_code,category,aliases,notes,data_source,source_id,series_id,mapping_scope,target_kind,target_code,mapping_relation,comparability,projection_policy,aggregation_policy,definition_version
,Clostridium difficile Associated Diarrhea,211,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved; source identity retained without canonical projection; legacy flat-target compatibility is intentionally disabled,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D211_ANNUAL,source_category_dimension,group,G_UNMAPPED_SOURCE_CATEGORIES,unmapped,not_comparable,no_projection,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D168,Congenital Rubella Syndrome,107,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D107_ANNUAL,source_category_dimension,concept,D168,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D144,Creutzfeldt-Jakob Disease,178,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D178_ANNUAL,source_category_dimension,concept,D144,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D096,Cryptosporidiosis,176,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D176_ANNUAL,source_category_dimension,concept,D096,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D097,Cyclosporiasis,179,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D179_ANNUAL,source_category_dimension,concept,D097,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D029,Diphtheria,32,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D32_ANNUAL,source_category_dimension,concept,D029,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
,Dysentery - Type Unspecified,170,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved; source identity retained without canonical projection; legacy flat-target compatibility is intentionally disabled,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D170_ANNUAL,source_category_dimension,group,G_UNMAPPED_SOURCE_CATEGORIES,unmapped,not_comparable,no_projection,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
,Food Poisoning,157,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved; source identity retained without canonical projection; legacy flat-target compatibility is intentionally disabled,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D157_ANNUAL,source_category_dimension,group,G_UNMAPPED_SOURCE_CATEGORIES,unmapped,not_comparable,no_projection,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D099,Giardiasis,43,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D43_ANNUAL,source_category_dimension,concept,D099,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D033,Gonorrhea,45,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D45_ANNUAL,source_category_dimension,concept,D033,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D157,"Group A Streptococcal Disease, Invasive",153,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D153_ANNUAL,source_category_dimension,concept,D157,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D245,Group B Streptococcal Disease of the Newborn,136,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D136_ANNUAL,source_category_dimension,concept,D245,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D100,"Haemophilus influenzae Disease, non-b, Invasive",242,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved; source identity retained without canonical projection,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D242_ANNUAL,source_category_dimension,concept,D100,narrower,conditional,no_projection,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D100,"Haemophilus influenzae Disease, type b, Invasive",142,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved; source identity retained without canonical projection,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D142_ANNUAL,source_category_dimension,concept,D100,narrower,conditional,no_projection,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D102,Hantavirus Pulmonary Syndrome,180,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D180_ANNUAL,source_category_dimension,concept,D102,narrower,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D007,Hepatitis A,48,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D48_ANNUAL,source_category_dimension,concept,D007,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D008,Hepatitis B,49,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D49_ANNUAL,source_category_dimension,concept,D008,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D009,Hepatitis C,173,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D173_ANNUAL,source_category_dimension,concept,D009,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D071,"Hepatitis, non-A, non-B",51,National annual,,Reviewed PHAC CNDSS national annual reported count; historical non-A/non-B terminology can span more than today's unspecified-hepatitis concept; source identity retained without canonical projection,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D51_ANNUAL,source_category_dimension,concept,D071,related,not_comparable,no_projection,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D071,"Hepatitis, Unspecified",52,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D52_ANNUAL,source_category_dimension,concept,D071,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D162,Human Immunodeficiency Virus Infection,128,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D128_ANNUAL,source_category_dimension,concept,D162,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D038,"Influenza, Epidemic",958,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D958_ANNUAL,source_category_dimension,concept,D038,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D038,"Influenza, Laboratory Confirmed",58,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D58_ANNUAL,source_category_dimension,concept,D038,narrower,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D107,Legionellosis,61,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D61_ANNUAL,source_category_dimension,concept,D107,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D042,Leprosy,64,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D64_ANNUAL,source_category_dimension,concept,D042,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D108,Listeriosis,66,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D66_ANNUAL,source_category_dimension,concept,D108,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D109,Lyme Disease,144,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D144_ANNUAL,source_category_dimension,concept,D109,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D037,Malaria,69,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D69_ANNUAL,source_category_dimension,concept,D037,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D017,Measles,70,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D70_ANNUAL,source_category_dimension,concept,D017,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D135,"Meningitis, Other Bacterial",72,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D72_ANNUAL,source_category_dimension,concept,D135,narrower,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D106,"Meningitis, Pneumococcal",151,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D151_ANNUAL,source_category_dimension,concept,D106,narrower,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D134,"Meningitis, Viral",73,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D73_ANNUAL,source_category_dimension,concept,D134,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D110,"Meningococcal Disease, Invasive",74,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D74_ANNUAL,source_category_dimension,concept,D110,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D039,Mumps,78,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D78_ANNUAL,source_category_dimension,concept,D039,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
,Norovirus Infection,220,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved; source identity retained without canonical projection; legacy flat-target compatibility is intentionally disabled,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D220_ANNUAL,source_category_dimension,group,G_UNMAPPED_SOURCE_CATEGORIES,unmapped,not_comparable,no_projection,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D247,Paralytic Shellfish Poisoning,221,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D221_ANNUAL,source_category_dimension,concept,D247,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D234,Paratyphoid,83,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D83_ANNUAL,source_category_dimension,concept,D234,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D028,Pertussis,85,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D85_ANNUAL,source_category_dimension,concept,D028,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D001,Plague,89,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D89_ANNUAL,source_category_dimension,concept,D001,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D106,"Pneumococcal Disease, Invasive",182,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D182_ANNUAL,source_category_dimension,concept,D106,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D013,Poliomyelitis,94,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D94_ANNUAL,source_category_dimension,concept,D013,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D019,Rabies,98,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D98_ANNUAL,source_category_dimension,concept,D019,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D040,Rubella,106,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D106_ANNUAL,source_category_dimension,concept,D040,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D114,Salmonellosis,108,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D108_ANNUAL,source_category_dimension,concept,D114,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
,Scarlet Fever and Streptococcal Sore Throat,115,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved; source identity retained without canonical projection; legacy flat-target compatibility is intentionally disabled,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D115_ANNUAL,source_category_dimension,group,G_STREPTOCOCCAL_DISEASE_SPECTRUM,aggregate,not_comparable,no_projection,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D003,Severe Acute Respiratory Syndrome,199,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D199_ANNUAL,source_category_dimension,concept,D003,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D105,Shigellosis,111,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D111_ANNUAL,source_category_dimension,concept,D105,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D064,Smallpox,112,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D112_ANNUAL,source_category_dimension,concept,D064,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D034,Syphilis,117,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D117_ANNUAL,source_category_dimension,concept,D034,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D167,"Syphilis, Congenital",174,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D174_ANNUAL,source_category_dimension,concept,D167,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D120,Tetanus,120,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D120_ANNUAL,source_category_dimension,concept,D120,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D122,Trichinosis,123,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D123_ANNUAL,source_category_dimension,concept,D122,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D025,Tuberculosis,119,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D119_ANNUAL,source_category_dimension,concept,D025,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D123,Tularemia,127,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D127_ANNUAL,source_category_dimension,concept,D123,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D026,Typhoid and Paratyphoid,161,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D161_ANNUAL,source_category_dimension,concept,D026,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D124,Typhoid Fever,129,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D129_ANNUAL,source_category_dimension,concept,D124,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D115,Verotoxigenic Escherichia coli Infection,147,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D147_ANNUAL,source_category_dimension,concept,D115,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D127,Viral Haemorrhagic Fever,141,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D141_ANNUAL,source_category_dimension,concept,D127,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D128,West Nile Virus Infection,196,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D196_ANNUAL,source_category_dimension,concept,D128,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
D059,Yellow Fever,134,National annual,,Reviewed PHAC CNDSS national annual reported count; null cells are unknown and explicit zeroes are preserved,Canadian Notifiable Disease Surveillance System (CNDSS),SRC_CA_PHAC_CNDSS,SER_CA_PHAC_CNDSS_D134_ANNUAL,source_category_dimension,concept,D059,exact,conditional,canonical,non_additive,CNDSS_NATIONAL_ANNUAL_2026_08
