disease_id,local_name,local_code,category,aliases,notes,data_source,source_id,series_id,mapping_scope,target_kind,target_code,mapping_relation,comparability,projection_policy,aggregation_policy,definition_version
D059,Yellow Fever,yellow_fever,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_YELLOW_FEVER,"source_category_dimension","concept",D059,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D059,Yellow Fever,yellow_fever,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_YELLOW_FEVER,"source_category_dimension","concept",D059,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D021,"Dengue","dengue","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_DENGUE,"source_category_dimension","concept",D021,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D021,"Dengue","dengue","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_DENGUE,"source_category_dimension","concept",D021,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D021,DHF,"dengue_haemorrhagic_fever","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_DENGUE_HAEMORRHAGIC_FEVER,"source_category_dimension","concept",D021,"narrower","conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D021,DHF,"dengue_haemorrhagic_fever","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_DENGUE_HAEMORRHAGIC_FEVER,"source_category_dimension","concept",D021,"narrower","conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D037,Malaria,malaria,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_MALARIA,"source_category_dimension","concept",D037,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D037,Malaria,malaria,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_MALARIA,"source_category_dimension","concept",D037,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D052,"Chikungunya","chikungunya","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_CHIKUNGUNYA,"source_category_dimension","concept",D052,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D052,"Chikungunya","chikungunya","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_CHIKUNGUNYA,"source_category_dimension","concept",D052,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D029,Diphtheria,diphtheria,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_DIPHTHERIA,"source_category_dimension","concept",D029,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D029,Diphtheria,diphtheria,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_DIPHTHERIA,"source_category_dimension","concept",D029,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D017,Measles,measles,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_MEASLES,"source_category_dimension","concept",D017,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D017,Measles,measles,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_MEASLES,"source_category_dimension","concept",D017,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D039,Mumps,mumps,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_MUMPS,"source_category_dimension","concept",D039,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D039,Mumps,mumps,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_MUMPS,"source_category_dimension","concept",D039,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D040,Rubella,rubella,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_RUBELLA,"source_category_dimension","concept",D040,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D040,Rubella,rubella,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_RUBELLA,"source_category_dimension","concept",D040,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D003,SARS,sars,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_SARS,"source_category_dimension","concept",D003,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D003,SARS,sars,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_SARS,"source_category_dimension","concept",D003,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D175,Nipah,"nipah","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_NIPAH,"source_category_dimension","concept",D175,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D175,Nipah,"nipah","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_NIPAH,"source_category_dimension","concept",D175,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D068,Acute Viral Hepatitis B,acute_viral_hepatitis_b,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_ACUTE_VIRAL_HEPATITIS_B,"source_category_dimension","concept",D068,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D068,Acute Viral Hepatitis B,acute_viral_hepatitis_b,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_ACUTE_VIRAL_HEPATITIS_B,"source_category_dimension","concept",D068,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D107,"Legionellosis","legionellosis","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_LEGIONELLOSIS,"source_category_dimension","concept",D107,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D107,"Legionellosis","legionellosis","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_LEGIONELLOSIS,"source_category_dimension","concept",D107,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D092,"Campylobacter enteritis","campylobacter_enteritis","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_CAMPYLOBACTER_ENTERITIS,"source_category_dimension","concept",D092,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D092,"Campylobacter enteritis","campylobacter_enteritis","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_CAMPYLOBACTER_ENTERITIS,"source_category_dimension","concept",D092,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D210,Acute Viral Hepatitis C,acute_viral_hepatitis_c,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_ACUTE_VIRAL_HEPATITIS_C,"source_category_dimension","concept",D210,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D210,Acute Viral Hepatitis C,acute_viral_hepatitis_c,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_ACUTE_VIRAL_HEPATITIS_C,"source_category_dimension","concept",D210,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D035,Leptospirosis,leptospirosis,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_LEPTOSPIROSIS,"source_category_dimension","concept",D035,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D035,Leptospirosis,leptospirosis,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_LEPTOSPIROSIS,"source_category_dimension","concept",D035,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D116,Melioidosis,melioidosis,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_MELIOIDOSIS,"source_category_dimension","concept",D116,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D116,Melioidosis,melioidosis,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_MELIOIDOSIS,"source_category_dimension","concept",D116,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D110,"Meningococcal Infection","meningococcal_infection","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_MENINGOCOCCAL_INFECTION,"source_category_dimension","concept",D110,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D110,"Meningococcal Infection","meningococcal_infection","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_MENINGOCOCCAL_INFECTION,"source_category_dimension","concept",D110,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D028,Pertussis,pertussis,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_PERTUSSIS,"source_category_dimension","concept",D028,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D028,Pertussis,pertussis,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_PERTUSSIS,"source_category_dimension","concept",D028,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D106,"Pneumococcal Disease (invasive)","invasive_pneumococcal_disease","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_INVASIVE_PNEUMOCOCCAL_DISEASE,"source_category_dimension","concept",D106,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D106,"Pneumococcal Disease (invasive)","invasive_pneumococcal_disease","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_INVASIVE_PNEUMOCOCCAL_DISEASE,"source_category_dimension","concept",D106,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D100,"Haemophilus influenzae type b","haemophilus_influenzae_type_b","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_HAEMOPHILUS_INFLUENZAE_TYPE_B,"source_category_dimension","concept",D100,"narrower","conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D100,"Haemophilus influenzae type b","haemophilus_influenzae_type_b","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_HAEMOPHILUS_INFLUENZAE_TYPE_B,"source_category_dimension","concept",D100,"narrower","conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D114,"Salmonellosis (non-enteric fevers)","salmonellosis_non_enteric_fevers","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_SALMONELLOSIS_NON_ENTERIC_FEVERS,"source_category_dimension","concept",D114,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D114,"Salmonellosis (non-enteric fevers)","salmonellosis_non_enteric_fevers","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_SALMONELLOSIS_NON_ENTERIC_FEVERS,"source_category_dimension","concept",D114,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D016,"Avian Influenza","avian_influenza","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_AVIAN_INFLUENZA,"source_category_dimension","concept",D016,"narrower","conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D016,"Avian Influenza","avian_influenza","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_AVIAN_INFLUENZA,"source_category_dimension","concept",D016,"narrower","conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D051,Zika,zika,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_ZIKA,"source_category_dimension","concept",D051,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D051,Zika,zika,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_ZIKA,"source_category_dimension","concept",D051,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D050,Ebola Virus Disease,ebola_virus_disease,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_EBOLA_VIRUS_DISEASE,"source_category_dimension","concept",D050,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D050,Ebola Virus Disease,ebola_virus_disease,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_EBOLA_VIRUS_DISEASE,"source_category_dimension","concept",D050,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D020,"Japanese Encephalitis","japanese_encephalitis","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_JAPANESE_ENCEPHALITIS,"source_category_dimension","concept",D020,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D020,"Japanese Encephalitis","japanese_encephalitis","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_JAPANESE_ENCEPHALITIS,"source_category_dimension","concept",D020,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D120,"Tetanus","tetanus","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_TETANUS,"source_category_dimension","concept",D120,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D120,"Tetanus","tetanus","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_TETANUS,"source_category_dimension","concept",D120,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D091,Botulism,botulism,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_BOTULISM,"source_category_dimension","concept",D091,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D091,Botulism,botulism,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_BOTULISM,"source_category_dimension","concept",D091,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D169,"Murine Typhus","murine_typhus","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_MURINE_TYPHUS,"source_category_dimension","concept",D169,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D169,"Murine Typhus","murine_typhus","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_MURINE_TYPHUS,"source_category_dimension","concept",D169,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D065,Mpox,mpox,"National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_MPOX,"source_category_dimension","concept",D065,exact,"conditional","canonical","non_additive",SG_DATA_GOV_2012_2022
D065,Mpox,mpox,"National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_MPOX,"source_category_dimension","concept",D065,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D049,"Middle East Respiratory Syndrome","middle_east_respiratory_syndrome","National weekly",,"Reviewed Singapore source category","Singapore CDA Weekly Infectious Diseases Bulletin",SRC_SG_CDA_WIDB,SER_SG_CDA_MIDDLE_EAST_RESPIRATORY_SYNDROME,"source_category_dimension","concept",D049,exact,"conditional","canonical","non_additive",SG_CDA_WIDB_2023_CURRENT
D240,"Encephalitis","encephalitis","National weekly",,"Reviewed Singapore source category","Singapore data.gov.sg Weekly Infectious Diseases Bulletin (2012-2022)",SRC_SG_DATA_GOV_WIDB,SER_SG_HIST_ENCEPHALITIS,"source_category_dimension","concept",D240,aggregate,"not_comparable","no_projection","non_additive",SG_DATA_GOV_2012_2022
