"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51st week, 2024",,,,,,"Data collected as of December 25, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Saitama,13326,51.06,67,0.41,96,0.59,444,2.71,972,5.93,71,0.43,183,1.12,608,3.71,30,0.18,2,0.01,10,0.06,12,0.29,37,0.88,-,-,-,-,21,1.75,-,-,-,-,1687,6.46
Chiba,12187,60.03,20,0.16,39,0.31,471,3.74,659,5.23,33,0.26,143,1.13,277,2.2,26,0.21,-,-,4,0.03,1,0.03,31,0.89,-,-,-,-,12,1.33,-,-,-,-,1187,5.85
Tokyo,16727,40.02,71,0.27,80,0.3,827,3.13,1783,6.75,157,0.59,170,0.64,801,3.03,70,0.27,4,0.02,17,0.06,-,-,36,0.92,2,0.08,-,-,47,1.88,2,0.08,1,0.04,1379,3.3
Kanagawa,17918,48.56,65,0.28,57,0.24,430,1.85,1300,5.58,92,0.39,165,0.71,449,1.93,38,0.16,8,0.03,8,0.03,-,-,55,1.06,1,0.08,1,0.08,9,0.75,-,-,1,0.08,1553,4.21
Niigata,2122,24.39,25,0.45,55,1,266,4.84,173,3.15,49,0.89,112,2.04,45,0.82,9,0.16,5,0.09,3,0.05,5,0.5,3,0.3,-,-,-,-,24,1.85,-,-,-,-,605,6.95
Toyama,628,13.36,6,0.21,17,0.61,101,3.61,275,9.82,6,0.21,10,0.36,3,0.11,3,0.11,1,0.04,-,-,-,-,5,0.71,-,-,-,-,8,1.6,-,-,2,0.4,198,4.21
Ishikawa,992,20.67,8,0.28,8,0.28,66,2.28,315,10.86,20,0.69,9,0.31,4,0.14,8,0.28,1,0.03,-,-,3,0.43,17,2.43,-,-,-,-,7,1.4,-,-,-,-,222,4.63
Fukui,846,21.69,10,0.4,20,0.8,38,1.52,240,9.6,8,0.32,13,0.52,3,0.12,6,0.24,2,0.08,1,0.04,-,-,-,-,-,-,-,-,15,2.5,-,-,-,-,96,2.46
Yamanashi,2281,55.63,3,0.13,5,0.21,16,0.67,64,2.67,3,0.13,30,1.25,14,0.58,4,0.17,-,-,2,0.08,-,-,44,4.89,1,0.1,-,-,9,0.9,-,-,-,-,367,8.95
Nagano,3128,35.55,15,0.28,19,0.35,80,1.48,140,2.59,6,0.11,99,1.83,35,0.65,6,0.11,4,0.07,-,-,-,-,29,2.9,1,0.08,-,-,13,1.08,-,-,-,-,721,8.19
Gifu,3463,39.8,16,0.3,13,0.25,74,1.4,247,4.66,7,0.13,12,0.23,1,0.02,5,0.09,-,-,-,-,-,-,-,-,-,-,-,-,10,2,-,-,-,-,635,7.3
Shizuoka,5301,38.14,17,0.19,22,0.25,123,1.38,402,4.52,14,0.16,19,0.21,28,0.31,21,0.24,-,-,4,0.04,-,-,8,0.36,-,-,-,-,13,1.3,-,-,-,-,877,6.31
Aichi,11074,56.79,35,0.19,41,0.23,291,1.6,1019,5.6,22,0.12,35,0.19,20,0.11,18,0.1,3,0.02,1,0.01,-,-,8,0.23,-,-,-,-,40,2.67,-,-,-,-,1318,6.76
Mie,3183,44.21,21,0.47,8,0.18,130,2.89,221,4.91,19,0.42,7,0.16,6,0.13,11,0.24,1,0.02,-,-,-,-,2,0.18,-,-,-,-,5,0.56,-,-,-,-,400,5.56
Shiga,2252,37.53,3,0.08,1,0.03,55,1.53,133,3.69,23,0.64,4,0.11,12,0.33,7,0.19,-,-,2,0.06,-,-,1,0.11,-,-,-,-,7,1,-,-,-,-,275,4.58
Kyoto,4433,35.46,21,0.28,59,0.78,216,2.84,354,4.66,7,0.09,30,0.39,41,0.54,11,0.14,1,0.01,3,0.04,-,-,13,0.72,-,-,-,-,11,1.57,-,-,-,-,422,3.38
Osaka,13953,45.75,189,0.96,72,0.37,350,1.79,991,5.06,41,0.21,111,0.57,27,0.14,44,0.22,2,0.01,10,0.05,3,0.06,22,0.42,1,0.06,1,0.06,29,1.61,-,-,2,0.11,874,2.87
Hyogo,9237,46.65,54,0.42,54,0.42,236,1.84,849,6.63,36,0.28,80,0.63,33,0.26,25,0.2,1,0.01,4,0.03,7,0.2,34,0.97,1,0.07,-,-,16,1.14,-,-,-,-,663,3.35
Nara,2472,45.78,29,0.88,22,0.67,42,1.27,170,5.15,5,0.15,26,0.79,12,0.36,9,0.27,-,-,1,0.03,-,-,4,0.4,-,-,-,-,11,1.83,-,-,-,-,180,3.33
Wakayama,1470,30.63,7,0.24,10,0.34,33,1.14,118,4.07,2,0.07,12,0.41,3,0.1,4,0.14,-,-,1,0.03,1,0.25,2,0.5,-,-,-,-,8,0.73,-,-,-,-,119,2.48
Tottori,891,30.72,-,-,10,0.53,58,3.05,127,6.68,11,0.58,7,0.37,16,0.84,2,0.11,-,-,-,-,-,-,1,0.2,-,-,1,0.2,9,1.8,-,-,1,0.2,130,4.48
Shimane,1507,39.66,7,0.3,5,0.22,49,2.13,117,5.09,5,0.22,-,-,3,0.13,6,0.26,-,-,2,0.09,-,-,-,-,-,-,-,-,10,1.25,-,-,-,-,111,2.92
Okayama,2684,31.95,8,0.15,15,0.28,62,1.15,222,4.11,4,0.07,32,0.59,2,0.04,13,0.24,4,0.07,4,0.07,1,0.08,7,0.58,-,-,-,-,5,1,-,-,-,-,401,4.77
Hiroshima,4604,39.35,14,0.19,43,0.58,119,1.61,290,3.92,34,0.46,12,0.16,5,0.07,12,0.16,1,0.01,2,0.03,-,-,35,1.84,-,-,1,0.05,53,2.65,-,-,-,-,504,4.31
Yamaguchi,3352,50.03,21,0.49,15,0.35,179,4.16,263,6.12,4,0.09,41,0.95,8,0.19,16,0.37,-,-,-,-,-,-,6,0.67,-,-,-,-,8,0.89,-,-,-,-,322,4.81
Tokushima,1065,28.78,6,0.26,9,0.39,12,0.52,92,4,1,0.04,9,0.39,12,0.52,8,0.35,2,0.09,-,-,-,-,-,-,-,-,-,-,6,0.86,-,-,-,-,246,6.65
Kagawa,1312,27.91,12,0.43,13,0.46,54,1.93,122,4.36,2,0.07,20,0.71,1,0.04,9,0.32,1,0.04,-,-,-,-,-,-,-,-,-,-,3,0.6,-,-,-,-,286,6.09
Ehime,3161,52.68,17,0.47,21,0.58,100,2.78,182,5.06,4,0.11,48,1.33,3,0.08,13,0.36,-,-,5,0.14,-,-,13,1.63,-,-,-,-,5,0.83,-,-,-,-,218,3.63
Kochi,1371,31.16,1,0.04,1,0.04,66,2.64,46,1.84,5,0.2,54,2.16,12,0.48,4,0.16,1,0.04,-,-,-,-,-,-,1,0.13,-,-,8,1,2,0.25,-,-,286,6.5
Fukuoka,11853,59.86,22,0.18,52,0.43,430,3.58,678,5.65,61,0.51,105,0.88,11,0.09,28,0.23,2,0.02,2,0.02,2,0.08,13,0.5,1,0.07,-,-,34,2.27,-,-,-,-,426,2.15
Saga,2403,61.62,4,0.17,22,0.96,72,3.13,109,4.74,10,0.43,20,0.87,1,0.04,11,0.48,4,0.17,2,0.09,-,-,3,0.75,1,0.17,-,-,9,1.5,-,-,-,-,166,4.26
Nagasaki,2937,41.96,2,0.05,6,0.14,174,3.95,156,3.55,16,0.36,19,0.43,11,0.25,14,0.32,1,0.02,1,0.02,6,0.75,18,2.25,1,0.08,-,-,8,0.67,-,-,-,-,325,4.64
Kumamoto,3879,49.1,5,0.1,16,0.33,179,3.65,343,7,11,0.22,92,1.88,2,0.04,26,0.53,5,0.1,-,-,-,-,9,1,-,-,3,0.2,20,1.33,-,-,-,-,290,3.67
Oita,4793,82.64,5,0.14,36,1,140,3.89,458,12.72,8,0.22,44,1.22,-,-,18,0.5,2,0.06,-,-,-,-,4,0.8,-,-,-,-,4,0.36,-,-,-,-,204,3.52
Miyazaki,2937,50.64,8,0.22,13,0.36,194,5.39,268,7.44,4,0.11,18,0.5,19,0.53,14,0.39,3,0.08,1,0.03,-,-,2,0.33,-,-,-,-,15,2.14,-,-,-,-,225,3.88
Kagoshima,5836,65.57,20,0.39,37,0.73,109,2.14,274,5.37,21,0.41,127,2.49,2,0.04,20,0.39,1,0.02,-,-,-,-,4,0.57,-,-,-,-,20,1.67,-,-,-,-,218,2.45
Okinawa,584,10.43,4,0.13,1,0.03,72,2.25,74,2.31,7,0.22,34,1.06,5,0.16,9,0.28,1,0.03,1,0.03,-,-,6,0.67,-,-,-,-,2,0.29,-,-,-,-,52,0.93
