"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48th week, 2024",,,,,,"Data collected as of December 4, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Shiga,12388,209.97,1044,29.83,909,25.97,3499,99.97,5627,160.77,285,8.14,8320,237.71,85,2.43,372,10.63,445,12.71,69,1.97,1,0.13,59,7.38,7,1,17,2.43,199,28.43,-,-,10,1.43,15022,254.61
Kyoto,29287,236.19,2067,27.2,2120,27.89,7182,94.5,12741,167.64,681,8.96,12248,161.16,182,2.39,630,8.29,1135,14.93,123,1.62,2,0.12,219,12.88,3,0.5,10,1.67,401,66.83,-,-,2,0.33,32165,259.4
Osaka,67166,220.22,10122,51.64,4075,20.79,24831,126.69,41052,209.45,1518,7.74,33066,168.7,287,1.46,2065,10.54,3767,19.22,393,2.01,30,0.59,833,16.33,24,1.41,27,1.59,1431,84.18,4,0.24,41,2.41,65585,215.03
Hyogo,40762,205.87,5657,44.2,3083,24.09,14485,113.16,32964,257.53,805,6.29,27073,211.51,302,2.36,1401,10.95,2509,19.6,264,2.06,24,0.71,904,26.59,28,2,40,2.86,760,54.29,-,-,5,0.36,47145,238.11
Nara,12642,234.11,1891,57.3,858,26,3660,110.91,7055,213.79,187,5.67,6748,204.48,53,1.61,422,12.79,335,10.15,30,0.91,7,0.78,261,29,10,1.67,12,2,281,46.83,-,-,1,0.17,16604,307.48
Wakayama,9682,201.71,1667,57.48,506,17.45,2733,94.24,5554,191.52,187,6.45,5896,203.31,19,0.66,385,13.28,462,15.93,41,1.41,6,1.5,37,9.25,5,0.45,15,1.36,276,25.09,3,0.27,5,0.45,13017,271.19
Tottori,5347,184.38,819,43.11,780,41.05,5786,304.53,4290,225.79,114,6,2630,138.42,56,2.95,194,10.21,401,21.11,16,0.84,1,0.2,59,11.8,11,2.2,24,4.8,72,14.4,1,0.2,15,3,8852,305.24
Shimane,6072,164.11,775,35.23,501,22.77,2002,91,4905,222.95,138,6.27,3651,165.95,21,0.95,458,20.82,240,10.91,26,1.18,-,-,17,5.67,8,1,3,0.38,131,16.38,-,-,1,0.13,9943,268.73
Okayama,15671,186.56,1714,31.74,1393,25.8,5130,95,9759,180.72,185,3.43,8061,149.28,101,1.87,577,10.69,968,17.93,117,2.17,5,0.42,126,10.5,4,0.8,23,4.6,166,33.2,-,-,4,0.8,24231,288.46
Hiroshima,23645,207.41,2704,38.08,2587,36.44,8726,122.9,15858,223.35,439,6.18,13582,191.3,55,0.77,791,11.14,943,13.28,88,1.24,6,0.33,663,36.83,11,0.55,16,0.8,1065,53.25,-,-,20,1,30152,264.49
Yamaguchi,16431,245.24,3074,71.49,1025,23.84,8394,195.21,8189,190.44,176,4.09,9692,225.4,51,1.19,741,17.23,1254,29.16,41,0.95,-,-,158,17.56,3,0.33,2,0.22,267,29.67,1,0.11,1,0.11,18523,276.46
Tokushima,7287,196.95,1124,48.87,398,17.3,1444,62.78,4307,187.26,116,5.04,3554,154.52,20,0.87,320,13.91,291,12.65,12,0.52,1,0.33,14,4.67,6,1,7,1.17,44,7.33,-,-,-,-,12089,326.73
Kagawa,8415,179.04,1127,40.25,675,24.11,3475,124.11,7249,258.89,136,4.86,6777,242.04,23,0.82,424,15.14,696,24.86,46,1.64,-,-,37,7.4,10,2,4,0.8,247,49.4,1,0.2,2,0.4,13667,290.79
Ehime,15981,266.35,2530,70.28,959,26.64,7722,214.5,10483,291.19,255,7.08,12124,336.78,21,0.58,658,18.28,1228,34.11,50,1.39,2,0.25,479,59.88,5,0.83,1,0.17,93,15.5,-,-,5,0.83,18797,313.28
Kochi,9850,223.86,1446,57.84,452,18.08,3512,140.48,3147,125.88,142,5.68,4127,165.08,49,1.96,303,12.12,683,27.32,23,0.92,-,-,21,7,10,1.25,3,0.38,277,34.63,2,0.25,12,1.5,14669,333.39
Fukuoka,72153,364.41,7061,58.84,3384,28.2,33341,277.84,25317,210.98,1521,12.68,25159,209.66,266,2.22,2109,17.58,3178,26.48,262,2.18,14,0.54,396,15.23,20,1.33,31,2.07,624,41.6,2,0.13,13,0.87,55327,279.43
Saga,10989,289.18,1501,68.23,808,36.73,3447,156.68,2557,116.23,183,8.32,4011,182.32,8,0.36,540,24.55,1058,48.09,25,1.14,1,0.25,38,9.5,15,2.5,15,2.5,356,59.33,-,-,5,0.83,16295,428.82
Nagasaki,19857,287.78,2268,52.74,1724,40.09,7080,164.65,4915,114.3,279,6.49,7857,182.72,49,1.14,567,13.19,603,14.02,62,1.44,26,3.71,226,32.29,4,0.33,18,1.5,434,36.17,-,-,8,0.67,23896,346.32
Kumamoto,23097,292.37,1655,33.78,1367,27.9,7757,158.31,13765,280.92,434,8.86,10019,204.47,59,1.2,1139,23.24,1462,29.84,84,1.71,3,0.38,520,65,5,0.33,20,1.33,257,17.13,1,0.07,-,-,29284,370.68
Oita,18025,310.78,1826,50.72,1516,42.11,6412,178.11,16011,444.75,248,6.89,7338,203.83,26,0.72,825,22.92,1139,31.64,110,3.06,1,0.2,144,28.8,2,0.18,9,0.82,417,37.91,-,-,4,0.36,19222,331.41
Miyazaki,18391,322.65,2432,69.49,1701,48.6,8069,230.54,9940,284,237,6.77,7532,215.2,165,4.71,693,19.8,1871,53.46,69,1.97,2,0.33,231,38.5,-,-,1,0.14,158,22.57,-,-,3,0.43,21121,370.54
Kagoshima,22241,252.74,3541,70.82,4500,90,6912,138.24,12873,257.46,362,7.24,13321,266.42,60,1.2,806,16.12,1892,37.84,101,2.02,1,0.14,322,46,6,0.5,2,0.17,378,31.5,-,-,1,0.08,31733,360.6
Okinawa,30111,557.61,1460,48.67,962,32.07,4300,143.33,2847,94.9,311,10.37,3851,128.37,82,2.73,291,9.7,466,15.53,81,2.7,5,0.63,488,61,13,1.86,13,1.86,398,56.86,-,-,4,0.57,22383,414.5
