"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2026",,,,,,"Data collected as of May 8, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1019661,271.76,23200,10.21,10482,4.61,105601,46.48,258039,113.57,13922,6.13,3914,1.72,6026,2.65,9147,4.03,1003,0.44,1111,0.49,113,0.17,4787,7.02,154,0.32,268,0.56,2408,5.02,97,0.2,501,1.04,92408,24.63
Hokkaido,37393,226.62,1561,15.77,449,4.54,10182,102.85,7661,77.38,1070,10.81,59,0.6,328,3.31,231,2.33,21,0.21,22,0.22,-,-,49,1.75,1,0.04,4,0.17,137,5.96,10,0.43,18,0.78,9955,60.33
Aomori,12130,237.84,239,7.24,147,4.45,1210,36.67,1917,58.09,168,5.09,15,0.45,21,0.64,122,3.7,5,0.15,8,0.24,1,0.11,7,0.78,3,0.5,1,0.17,84,14,-,-,2,0.33,2470,48.43
Iwate,11766,280.14,390,14.44,104,3.85,1834,67.93,3279,121.44,190,7.04,11,0.41,284,10.52,148,5.48,3,0.11,5,0.19,-,-,59,4.21,2,0.11,10,0.53,69,3.63,2,0.11,32,1.68,3367,80.17
Miyagi,17087,310.67,263,8.48,94,3.03,1285,41.45,2851,91.97,161,5.19,3,0.1,68,2.19,98,3.16,2,0.06,13,0.42,2,0.17,92,7.67,1,0.1,1,0.1,48,4.8,-,-,3,0.3,2870,52.18
Akita,4711,196.29,93,7.75,43,3.58,482,40.17,1347,112.25,142,11.83,7,0.58,37,3.08,41,3.42,3,0.25,12,1,5,0.83,43,7.17,-,-,-,-,61,7.63,-,-,-,-,1295,53.96
Yamagata,9605,252.76,597,23.88,166,6.64,2236,89.44,2932,117.28,270,10.8,13,0.52,83,3.32,150,6,3,0.12,4,0.16,-,-,83,11.86,3,0.3,2,0.2,40,4,-,-,1,0.1,1768,46.53
Fukushima,14340,298.75,401,14.32,99,3.54,933,33.32,2724,97.29,280,10,4,0.14,28,1,151,5.39,7,0.25,18,0.64,1,0.08,133,10.23,3,0.43,5,0.71,31,4.43,3,0.43,4,0.57,2484,51.75
Ibaraki,19560,296.36,224,6.22,130,3.61,2891,80.31,4792,133.11,184,5.11,24,0.67,30,0.83,127,3.53,13,0.36,15,0.42,-,-,308,19.25,1,0.08,7,0.54,97,7.46,-,-,11,0.85,2682,40.64
Tochigi,13752,305.6,299,11.5,56,2.15,1357,52.19,2651,101.96,104,4,5,0.19,47,1.81,140,5.38,7,0.27,9,0.35,-,-,126,11.45,1,0.14,4,0.57,56,8,2,0.29,17,2.43,2386,53.02
Gunma,10571,245.84,275,11.46,125,5.21,990,41.25,4826,201.08,198,8.25,4,0.17,31,1.29,170,7.08,2,0.08,18,0.75,-,-,68,7.56,-,-,2,0.22,125,13.89,2,0.22,26,2.89,1430,33.26
Saitama,61086,357.23,719,6.72,350,3.27,5280,49.35,14516,135.66,833,7.79,154,1.44,111,1.04,464,4.34,39,0.36,92,0.86,22,0.54,156,3.8,8,0.67,14,1.17,68,5.67,5,0.42,19,1.58,5848,34.2
Chiba,58208,325.18,482,4.42,187,1.72,5595,51.33,10932,100.29,578,5.3,52,0.48,138,1.27,322,2.95,23,0.21,75,0.69,-,-,228,6.91,6,0.67,5,0.56,20,2.22,6,0.67,12,1.33,4674,26.11
Tokyo,93561,228.76,1161,4.52,625,2.43,7444,28.96,38015,147.92,1502,5.84,217,0.84,187,0.73,1059,4.12,55,0.21,151,0.59,2,0.05,171,4.5,9,0.36,13,0.52,71,2.84,16,0.64,59,2.36,7294,17.83
Kanagawa,69642,295.09,796,5.77,241,1.75,5229,37.89,17844,129.3,785,5.69,53,0.38,151,1.09,507,3.67,21,0.15,95,0.69,7,0.15,472,9.83,10,0.83,26,2.17,43,3.58,-,-,25,2.08,5646,23.92
Niigata,14042,255.31,265,8.83,84,2.8,2261,75.37,1816,60.53,206,6.87,11,0.37,251,8.37,88,2.93,9,0.3,17,0.57,8,0.89,31,3.44,7,0.54,1,0.08,109,8.38,3,0.23,2,0.15,2348,42.69
Toyama,12048,261.91,235,8.39,214,7.64,2525,90.18,4386,156.64,132,4.71,49,1.75,42,1.5,119,4.25,18,0.64,8,0.29,-,-,11,1.83,1,0.2,-,-,16,3.2,2,0.4,2,0.4,1270,27.61
