"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2025",,,,,,"Data collected as of May 8, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,24,0.51,11,0.41,1,0.04,95,3.52,113,4.19,3,0.11,-,-,121,4.48,8,0.3,-,-,1,0.04,-,-,28,2.33,-,-,-,-,-,-,-,-,2,0.29,59,1.26
Gunma,29,0.64,14,0.56,13,0.52,46,1.84,183,7.32,3,0.12,-,-,93,3.72,14,0.56,-,-,2,0.08,-,-,6,0.43,-,-,-,-,3,0.33,-,-,6,0.67,54,1.2
Saitama,161,0.95,28,0.27,31,0.3,417,3.97,718,6.84,112,1.07,19,0.18,221,2.1,44,0.42,1,0.01,4,0.04,4,0.11,16,0.43,-,-,-,-,5,0.42,-,-,2,0.17,241,1.43
Chiba,128,0.74,43,0.38,24,0.21,294,2.63,441,3.94,39,0.35,10,0.09,123,1.1,24,0.21,2,0.02,7,0.06,-,-,28,0.88,-,-,-,-,-,-,-,-,-,-,150,0.86
Tokyo,234,0.57,58,0.22,68,0.26,768,2.95,1699,6.53,177,0.68,25,0.1,183,0.7,85,0.33,5,0.02,27,0.1,1,0.03,15,0.38,2,0.08,1,0.04,4,0.16,-,-,2,0.08,255,0.62
Kanagawa,155,0.66,42,0.3,32,0.23,274,1.97,703,5.06,127,0.91,12,0.09,146,1.05,39,0.28,-,-,7,0.05,1,0.02,59,1.26,1,0.08,5,0.42,2,0.17,-,-,2,0.17,183,0.78
Niigata,64,1.16,42,1.4,7,0.23,92,3.07,124,4.13,11,0.37,3,0.1,45,1.5,9,0.3,-,-,2,0.07,2,0.2,9,0.9,-,-,-,-,3,0.23,-,-,-,-,154,2.8
Toyama,45,0.94,18,0.62,14,0.48,120,4.14,209,7.21,10,0.34,-,-,66,2.28,5,0.17,-,-,2,0.07,4,0.57,1,0.14,-,-,-,-,-,-,-,-,-,-,53,1.1
Ishikawa,10,0.21,15,0.52,13,0.45,59,2.03,318,10.97,10,0.34,-,-,82,2.83,9,0.31,1,0.03,-,-,7,1,14,2,-,-,-,-,1,0.2,-,-,1,0.2,68,1.42
Fukui,18,0.46,19,0.76,21,0.84,23,0.92,211,8.44,3,0.12,1,0.04,27,1.08,2,0.08,-,-,2,0.08,-,-,-,-,1,0.17,-,-,9,1.5,-,-,3,0.5,34,0.87
Yamanashi,25,0.71,1,0.05,3,0.14,16,0.76,76,3.62,2,0.1,2,0.1,7,0.33,3,0.14,1,0.05,3,0.14,-,-,10,1.11,-,-,-,-,2,0.2,-,-,-,-,51,1.46
Nagano,123,1.56,29,0.58,12,0.24,88,1.76,334,6.68,12,0.24,-,-,84,1.68,23,0.46,-,-,1,0.02,-,-,20,2.22,-,-,-,-,5,0.42,-,-,-,-,162,2.05
Gifu,50,1.11,7,0.26,6,0.22,18,0.67,299,11.07,2,0.07,1,0.04,17,0.63,6,0.22,-,-,-,-,-,-,-,-,1,0.2,1,0.2,2,0.4,-,-,5,1,90,2
Shizuoka,33,0.24,37,0.42,19,0.21,115,1.29,400,4.49,11,0.12,4,0.04,164,1.84,35,0.39,-,-,11,0.12,-,-,9,0.41,1,0.1,-,-,2,0.2,-,-,-,-,134,0.96
Aichi,57,0.35,45,0.45,29,0.29,123,1.22,597,5.91,18,0.18,5,0.05,35,0.35,29,0.29,2,0.02,6,0.06,2,0.06,6,0.17,1,0.07,3,0.2,8,0.53,-,-,4,0.27,259,1.59
Mie,28,0.39,32,0.71,14,0.31,66,1.47,280,6.22,4,0.09,3,0.07,45,1,7,0.16,-,-,3,0.07,-,-,-,-,-,-,-,-,6,0.67,-,-,3,0.33,65,0.92
Shiga,39,0.67,19,0.54,9,0.26,59,1.69,130,3.71,7,0.2,2,0.06,23,0.66,12,0.34,1,0.03,2,0.06,-,-,1,0.11,-,-,-,-,1,0.14,-,-,-,-,72,1.24
Kyoto,49,0.73,21,0.53,18,0.45,101,2.53,287,7.18,16,0.4,1,0.03,49,1.23,9,0.23,2,0.05,1,0.03,-,-,3,0.18,-,-,-,-,4,0.67,-,-,2,0.33,85,1.27
Osaka,169,0.58,75,0.4,95,0.51,209,1.12,1511,8.12,41,0.22,16,0.09,121,0.65,52,0.28,2,0.01,16,0.09,-,-,11,0.21,-,-,-,-,3,0.17,1,0.06,15,0.83,249,0.85
Hyogo,239,1.48,50,0.48,57,0.55,168,1.62,804,7.73,30,0.29,10,0.1,59,0.57,26,0.25,4,0.04,9,0.09,1,0.03,20,0.57,1,0.07,2,0.14,5,0.36,-,-,1,0.07,193,1.2
Nara,38,0.93,9,0.38,10,0.42,22,0.92,191,7.96,7,0.29,16,0.67,8,0.33,6,0.25,1,0.04,2,0.08,-,-,5,0.5,-,-,-,-,1,0.17,-,-,3,0.5,36,0.88
Wakayama,17,0.38,9,0.33,1,0.04,30,1.11,160,5.93,12,0.44,1,0.04,21,0.78,8,0.3,1,0.04,-,-,-,-,1,0.25,-,-,-,-,1,0.09,-,-,6,0.55,46,1.02
Tottori,38,1.31,11,0.58,9,0.47,79,4.16,108,5.68,14,0.74,1,0.05,19,1,8,0.42,1,0.05,-,-,-,-,-,-,-,-,-,-,1,0.2,-,-,3,0.6,37,1.28
Shimane,2,0.1,1,0.09,14,1.27,16,1.45,102,9.27,2,0.18,-,-,7,0.64,5,0.45,1,0.09,-,-,-,-,-,-,-,-,-,-,3,0.38,-,-,2,0.25,13,0.65
Okayama,46,0.92,12,0.43,11,0.39,41,1.46,257,9.18,9,0.32,-,-,5,0.18,7,0.25,-,-,2,0.07,-,-,8,0.67,-,-,-,-,4,0.8,-,-,3,0.6,43,0.86
Hiroshima,66,0.7,41,0.71,34,0.59,157,2.71,422,7.28,8,0.14,10,0.17,30,0.52,11,0.19,-,-,4,0.07,-,-,14,0.74,-,-,-,-,11,0.55,-,-,12,0.6,80,0.85
Yamaguchi,106,1.68,30,0.75,10,0.25,116,2.9,503,12.58,3,0.08,5,0.13,10,0.25,12,0.3,-,-,4,0.1,-,-,5,0.56,-,-,1,0.11,2,0.22,-,-,4,0.44,54,0.86
Tokushima,14,0.41,6,0.29,2,0.1,16,0.76,113,5.38,10,0.48,-,-,5,0.24,7,0.33,-,-,2,0.1,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-,44,1.29
Kagawa,90,2.25,6,0.23,7,0.27,42,1.62,291,11.19,1,0.04,-,-,10,0.38,12,0.46,-,-,1,0.04,-,-,-,-,-,-,-,-,1,0.2,-,-,8,1.6,45,1.13
Ehime,40,1.05,15,0.71,15,0.71,54,2.57,256,12.19,2,0.1,1,0.05,3,0.14,16,0.76,-,-,1,0.05,-,-,25,3.13,-,-,-,-,2,0.33,-,-,-,-,67,1.76
Kochi,17,0.45,30,1.5,9,0.45,25,1.25,51,2.55,3,0.15,4,0.2,9,0.45,4,0.2,1,0.05,-,-,-,-,2,0.67,-,-,-,-,3,0.38,-,-,2,0.25,34,0.89
Fukuoka,90,0.74,52,0.74,38,0.54,196,2.8,591,8.44,23,0.33,10,0.14,72,1.03,38,0.54,1,0.01,11,0.16,-,-,7,0.27,1,0.07,1,0.07,3,0.2,-,-,2,0.13,89,0.73
Saga,33,1.38,8,0.67,10,0.83,42,3.5,80,6.67,4,0.33,-,-,7,0.58,3,0.25,1,0.08,2,0.17,-,-,-,-,-,-,-,-,2,0.33,-,-,3,0.5,20,0.83
Nagasaki,12,0.24,10,0.32,18,0.58,59,1.9,203,6.55,13,0.42,1,0.03,8,0.26,4,0.13,1,0.03,-,-,2,0.25,21,2.63,2,0.17,-,-,2,0.17,-,-,6,0.5,56,1.1
Kumamoto,25,0.34,21,0.43,16,0.33,75,1.53,324,6.61,16,0.33,3,0.06,15,0.31,25,0.51,3,0.06,1,0.02,-,-,11,1.22,-,-,-,-,7,0.47,-,-,6,0.4,77,1.05
Oita,31,0.53,14,0.39,18,0.5,111,3.08,482,13.39,12,0.33,2,0.06,31,0.86,32,0.89,1,0.03,3,0.08,-,-,3,0.6,-,-,-,-,1,0.09,-,-,2,0.18,51,0.88
Miyazaki,20,0.71,7,0.47,22,1.47,33,2.2,167,11.13,4,0.27,2,0.13,10,0.67,9,0.6,-,-,2,0.13,-,-,4,0.67,-,-,-,-,1,0.14,-,-,3,0.43,16,0.57
Kagoshima,45,0.79,36,1.16,41,1.32,82,2.65,315,10.16,10,0.32,7,0.23,6,0.19,17,0.55,5,0.16,3,0.1,-,-,9,1.29,-,-,-,-,5,0.42,-,-,-,-,54,0.95
Okinawa,146,3.24,35,1.4,7,0.28,35,1.4,96,3.84,19,0.76,5,0.2,8,0.32,6,0.24,4,0.16,4,0.16,-,-,45,5,-,-,-,-,1,0.14,-,-,2,0.29,53,1.18
