"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2025",,,,,,"Data collected as of May 8, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Gunma,11408,154.16,721,16.02,241,5.36,897,19.93,7279,161.76,273,6.07,60,1.33,888,19.73,227,5.04,12,0.27,47,1.04,1,0.08,148,11.38,4,0.44,4,0.44,87,9.67,1,0.11,33,3.67,6643,89.77
Saitama,31129,135.93,2078,14.43,717,4.98,6883,47.8,22327,155.05,1384,9.61,225,1.56,4574,31.76,597,4.15,38,0.26,160,1.11,168,4.2,397,9.93,5,0.42,9,0.75,145,12.08,4,0.33,50,4.17,21281,92.93
Chiba,26260,133.98,1000,8.13,409,3.33,6592,53.59,18508,150.47,528,4.29,129,1.05,3596,29.24,404,3.28,22,0.18,131,1.07,11,0.32,551,16.21,7,0.78,2,0.22,39,4.33,-,-,6,0.67,17499,89.28
Tokyo,30602,74.28,2261,8.7,727,2.8,11112,42.74,41206,158.48,2045,7.87,275,1.06,5267,20.26,1015,3.9,40,0.15,233,0.9,7,0.18,360,9.47,13,0.52,8,0.32,140,5.6,9,0.36,83,3.32,17685,42.92
Kanagawa,28950,89.63,1946,9.68,456,2.27,5683,28.27,26390,131.29,1713,8.52,188,0.94,3772,18.77,675,3.36,26,0.13,186,0.93,21,0.43,883,18.02,10,0.83,21,1.75,51,4.25,-,-,28,2.33,19528,60.46
Niigata,14465,183.1,796,16.24,323,6.59,3246,66.24,4028,82.2,458,9.35,90,1.84,849,17.33,175,3.57,5,0.1,48,0.98,29,2.9,96,9.6,2,0.15,2,0.15,138,10.62,-,-,5,0.38,7444,94.23
Toyama,6200,131.91,323,11.54,248,8.86,2255,80.54,4891,174.68,129,4.61,14,0.5,645,23.04,93,3.32,18,0.64,18,0.64,70,11.67,17,2.83,1,0.2,-,-,50,10,-,-,4,0.8,3318,70.6
Ishikawa,7580,157.92,411,14.17,147,5.07,1265,43.62,5389,185.83,228,7.86,10,0.34,545,18.79,108,3.72,11,0.38,9,0.31,31,4.43,213,30.43,-,-,1,0.2,42,8.4,-,-,4,0.8,3653,76.1
Fukui,5058,129.69,687,27.48,225,9,752,30.08,4140,165.6,156,6.24,45,1.8,158,6.32,81,3.24,7,0.28,21,0.84,-,-,6,2,2,0.33,6,1,143,23.83,2,0.33,13,2.17,2094,53.69
Yamanashi,4099,105.1,142,6.17,62,2.7,242,10.52,3186,138.52,45,1.96,23,1,149,6.48,47,2.04,1,0.04,14,0.61,-,-,352,39.11,2,0.2,-,-,38,3.8,1,0.1,6,0.6,3312,84.92
Nagano,14396,171.38,708,13.62,159,3.06,1512,29.08,5569,107.1,184,3.54,100,1.92,1047,20.13,168,3.23,16,0.31,19,0.37,-,-,456,50.67,3,0.25,3,0.25,104,8.67,-,-,8,0.67,9491,112.99
Gifu,13039,169.34,942,20.04,158,3.36,965,20.53,4533,96.45,63,1.34,21,0.45,137,2.91,163,3.47,2,0.04,21,0.45,1,0.09,11,1,3,0.6,8,1.6,73,14.6,-,-,28,5.6,8172,106.13
Shizuoka,20948,150.71,1019,11.45,343,3.85,1586,17.82,9965,111.97,162,1.82,29,0.33,1214,13.64,298,3.35,12,0.13,59,0.66,1,0.05,135,6.43,9,0.9,2,0.2,56,5.6,-,-,-,-,12354,88.88
Aichi,30782,164.61,1906,11.69,571,3.5,2999,18.4,15660,96.07,269,1.65,50,0.31,477,2.93,392,2.4,20,0.12,70,0.43,31,0.89,156,4.46,8,0.53,13,0.87,168,11.2,-,-,39,2.6,19453,104.03
Mie,7964,113.77,1213,27.57,209,4.75,1555,35.34,5545,126.02,128,2.91,40,0.91,389,8.84,152,3.45,6,0.14,18,0.41,3,0.27,14,1.27,4,0.44,-,-,79,8.78,-,-,6,0.67,5363,76.61
Shiga,7039,121.36,488,13.94,95,2.71,834,23.83,3007,85.91,153,4.37,15,0.43,245,7,110,3.14,7,0.2,28,0.8,1,0.11,8,0.89,-,-,2,0.29,22,3.14,-,-,2,0.29,3886,67
Kyoto,13468,122.44,770,11.67,617,9.35,1861,28.2,7416,112.36,190,2.88,63,0.95,797,12.08,172,2.61,6,0.09,34,0.52,2,0.12,93,5.47,-,-,-,-,75,12.5,2,0.33,3,0.5,6626,60.24
Osaka,27909,94.93,4276,22.74,880,4.68,3982,21.18,27066,143.97,629,3.35,235,1.25,1013,5.39,661,3.52,49,0.26,135,0.72,31,0.61,193,3.78,5,0.29,12,0.71,100,5.88,8,0.47,149,8.76,13595,46.24
Hyogo,20897,111.75,3089,25.53,690,5.7,2694,22.26,18619,153.88,340,2.81,153,1.26,757,6.26,430,3.55,22,0.18,84,0.69,31,0.91,378,11.12,6,0.43,19,1.36,205,14.64,1,0.07,28,2,10413,55.68
Nara,5807,118.51,883,29.43,144,4.8,603,20.1,4556,151.87,83,2.77,147,4.9,133,4.43,120,4,7,0.23,12,0.4,-,-,56,6.22,5,0.83,2,0.33,44,7.33,-,-,21,3.5,3694,75.39
Wakayama,6466,137.57,613,21.89,82,2.93,500,17.86,3324,118.71,138,4.93,20,0.71,188,6.71,121,4.32,1,0.04,12,0.43,8,2.67,13,4.33,4,0.36,2,0.18,44,4,-,-,20,1.82,3099,65.94
Tottori,3678,126.83,180,9.47,97,5.11,1190,62.63,2066,108.74,95,5,17,0.89,218,11.47,59,3.11,3,0.16,2,0.11,1,0.2,21,4.2,2,0.4,7,1.4,46,9.2,-,-,10,2,2438,84.07
Shimane,4392,129.18,219,10.95,141,7.05,529,26.45,2901,145.05,71,3.55,23,1.15,238,11.9,124,6.2,9,0.45,6,0.3,-,-,1,0.33,3,0.38,-,-,58,7.25,-,-,5,0.63,2671,78.56
Okayama,10048,132.21,517,10.77,181,3.77,901,18.77,6628,138.08,86,1.79,40,0.83,59,1.23,166,3.46,14,0.29,56,1.17,6,0.5,115,9.58,3,0.6,2,0.4,49,9.8,-,-,15,3,5783,76.09
Hiroshima,12434,113.04,1301,18.86,455,6.59,2545,36.88,12074,174.99,124,1.8,83,1.2,202,2.93,197,2.86,11,0.16,29,0.42,9,0.5,427,23.72,3,0.15,4,0.2,244,12.2,-,-,120,6,7522,68.38
Yamaguchi,8397,127.23,1813,43.17,135,3.21,2054,48.9,7520,179.05,68,1.62,39,0.93,184,4.38,207,4.93,5,0.12,18,0.43,-,-,125,13.89,1,0.11,6,0.67,70,7.78,-,-,42,4.67,4105,62.2
Tokushima,6107,169.64,450,20.45,78,3.55,301,13.68,2491,113.23,47,2.14,54,2.45,45,2.05,84,3.82,3,0.14,5,0.23,11,3.67,8,2.67,4,0.57,1,0.14,18,2.57,-,-,10,1.43,3619,100.53
Kagawa,6956,154.58,382,14.15,118,4.37,777,28.78,5815,215.37,51,1.89,24,0.89,44,1.63,133,4.93,6,0.22,17,0.63,6,1.2,20,4,4,1,2,0.5,26,6.5,-,-,15,3.75,3219,71.53
Ehime,8514,157.67,927,29.9,300,9.68,1922,62,7466,240.84,43,1.39,25,0.81,114,3.68,176,5.68,-,-,22,0.71,1,0.14,418,59.71,2,0.33,-,-,55,9.17,-,-,25,4.17,4867,90.13
Kochi,7775,185.12,335,14.57,72,3.13,890,38.7,1943,84.48,59,2.57,47,2.04,313,13.61,68,2.96,3,0.13,11,0.48,-,-,20,6.67,1,0.13,4,0.5,92,11.5,-,-,10,1.25,3810,90.71
Fukuoka,25697,142.76,3193,29.56,811,7.51,6401,59.27,18880,174.81,701,6.49,154,1.43,750,6.94,570,5.28,19,0.18,72,0.67,17,0.65,178,6.85,4,0.27,7,0.47,129,8.6,-,-,52,3.47,12365,68.69
Saga,6375,182.14,458,22.9,160,8,888,44.4,3235,161.75,74,3.7,39,1.95,139,6.95,143,7.15,11,0.55,7,0.35,-,-,9,3,2,0.33,6,1,45,7.5,-,-,36,6,3135,89.57
Nagasaki,11124,171.14,708,17.7,277,6.93,2076,51.9,5302,132.55,201,5.03,49,1.23,175,4.38,164,4.1,14,0.35,20,0.5,45,5.63,223,27.88,7,0.58,6,0.5,85,7.08,-,-,54,4.5,5551,85.4
Kumamoto,12382,158.74,962,19.63,178,3.63,1906,38.9,9670,197.35,212,4.33,109,2.22,219,4.47,385,7.86,30,0.61,18,0.37,3,0.33,171,19,3,0.2,4,0.27,90,6,-,-,25,1.67,5748,73.69
Oita,8157,140.64,796,22.11,268,7.44,2222,61.72,10458,290.5,196,5.44,75,2.08,183,5.08,290,8.06,15,0.42,31,0.86,-,-,99,19.8,2,0.18,2,0.18,36,3.27,-,-,28,2.55,4462,76.93
Miyazaki,9477,185.82,688,22.19,286,9.23,1288,41.55,6522,210.39,114,3.68,52,1.68,279,9,211,6.81,8,0.26,20,0.65,-,-,61,12.2,1,0.14,1,0.14,31,4.43,-,-,27,3.86,3313,64.96
Kagoshima,11707,144.53,1265,27.5,713,15.5,2043,44.41,9143,198.76,209,4.54,107,2.33,156,3.39,214,4.65,17,0.37,23,0.5,1,0.14,154,22,2,0.17,-,-,77,6.42,-,-,-,-,3955,48.83
Okinawa,11534,217.62,255,8.5,98,3.27,1060,35.33,1723,57.43,407,13.57,77,2.57,230,7.67,104,3.47,13,0.43,31,1.03,6,0.67,849,94.33,3,0.43,7,1,19,2.71,-,-,10,1.43,1336,25.21
