"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"18th week, 2025",,,,,,"Data collected as of May 8, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,214921,56.51,,,,
Hokkaido,9607,58.58,,,,
Aomori,2839,54.6,,,,
Iwate,3736,84.91,,,,
Miyagi,4213,78.02,,,,
Akita,1381,55.24,,,,
Yamagata,2624,72.89,,,,
Fukushima,3323,69.23,,,,
Ibaraki,4187,61.57,,,,
Tochigi,4203,89.43,,,,
Gunma,3665,81.44,,,,
Saitama,13019,77.96,,,,
Chiba,10821,64.41,,,,
Tokyo,20711,50.03,,,,
Kanagawa,14015,60.67,,,,
Niigata,3449,67.63,,,,
Toyama,3370,70.21,,,,
Ishikawa,2466,51.38,,,,
Fukui,1670,42.82,,,,
Yamanashi,1394,39.83,,,,
Nagano,4604,57.55,,,,
Gifu,2180,48.44,,,,
Shizuoka,6287,45.23,,,,
Aichi,11413,70.45,,,,
Mie,2698,38,,,,
Shiga,3110,53.62,,,,
Kyoto,3426,53.53,,,,
Osaka,11490,39.35,,,,
Hyogo,8397,52.16,,,,
Nara,1790,43.66,,,,
Wakayama,1989,45.2,,,,
Tottori,1603,55.28,,,,
Shimane,1261,63.05,,,,
Okayama,3356,67.12,,,,
Hiroshima,4550,48.4,,,,
Yamaguchi,4066,64.54,,,,
Tokushima,1374,40.41,,,,
Kagawa,2215,55.38,,,,
Ehime,2803,73.76,,,,
Kochi,1135,29.87,,,,
Fukuoka,5296,43.77,,,,
Saga,1379,59.96,,,,
Nagasaki,3308,64.86,,,,
Kumamoto,3789,51.9,,,,
Oita,3248,56,,,,
Miyazaki,1459,52.11,,,,
Kagoshima,3375,59.21,,,,
Okinawa,2627,58.38,,,,
