"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"40th week, 2025",,,,,,"Data collected as of October 8, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,226261,58.86,,,,
Hokkaido,10318,61.78,,,,
Aomori,2773,53.33,,,,
Iwate,3961,96.61,,,,
Miyagi,4233,76.96,,,,
Akita,1219,48.76,,,,
Yamagata,2795,73.55,,,,
Fukushima,3387,70.56,,,,
Ibaraki,4643,68.28,,,,
Tochigi,3665,77.98,,,,
Gunma,4430,98.44,,,,
Saitama,14119,80.68,,,,
Chiba,12183,65.5,,,,
Tokyo,24051,57.68,,,,
Kanagawa,16675,70.36,,,,
Niigata,3167,60.9,,,,
Toyama,3371,70.23,,,,
Ishikawa,2493,53.04,,,,
Fukui,1344,34.46,,,,
Yamanashi,1190,34,,,,
Nagano,4940,60.99,,,,
Gifu,1664,36.98,,,,
Shizuoka,6805,48.96,,,,
Aichi,11349,69.63,,,,
Mie,3064,43.77,,,,
Shiga,2753,47.47,,,,
Kyoto,3672,58.29,,,,
Osaka,11152,38.32,,,,
Hyogo,8369,51.03,,,,
Nara,1801,43.93,,,,
Wakayama,1907,42.38,,,,
Tottori,1672,57.66,,,,
Shimane,1197,59.85,,,,
Okayama,2898,57.96,,,,
Hiroshima,4976,52.94,,,,
Yamaguchi,4009,63.63,,,,
Tokushima,1559,45.85,,,,
Kagawa,2130,53.25,,,,
Ehime,3009,81.32,,,,
Kochi,1449,38.13,,,,
Fukuoka,6531,53.53,,,,
Saga,1148,47.83,,,,
Nagasaki,3236,63.45,,,,
Kumamoto,3546,49.25,,,,
Oita,4180,72.07,,,,
Miyazaki,1368,48.86,,,,
Kagoshima,3619,63.49,,,,
Okinawa,2241,49.8,,,,
