"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"40th week, 2025",,,,,,"Data collected as of October 8, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Chiba,441,2.36,102,0.89,13,0.11,287,2.52,418,3.67,23,0.2,36,0.32,49,0.43,31,0.27,77,0.68,6,0.05,1,0.03,29,0.88,2,0.22,-,-,1,0.11,1,0.11,-,-,967,5.17
Tokyo,1375,3.3,265,1.01,54,0.21,527,2.01,1172,4.47,54,0.21,76,0.29,56,0.21,86,0.33,209,0.8,12,0.05,-,-,31,0.79,-,-,1,0.04,14,0.56,-,-,-,-,1369,3.28
Kanagawa,590,2.47,183,1.3,18,0.13,272,1.93,595,4.22,26,0.18,45,0.32,66,0.47,43,0.3,96,0.68,11,0.08,1,0.02,58,1.14,1,0.08,2,0.17,12,1,-,-,-,-,1205,5.04
Niigata,13,0.24,36,1.2,2,0.07,39,1.3,91,3.03,5,0.17,11,0.37,44,1.47,5,0.17,33,1.1,2,0.07,-,-,9,0.9,-,-,-,-,15,1.15,-,-,-,-,371,6.75
Toyama,25,0.52,43,1.48,6,0.21,63,2.17,117,4.03,8,0.28,5,0.17,30,1.03,4,0.14,28,0.97,2,0.07,-,-,3,0.43,-,-,-,-,2,0.4,-,-,-,-,259,5.4
Ishikawa,39,0.83,35,1.25,2,0.07,40,1.43,196,7,8,0.29,4,0.14,24,0.86,5,0.18,28,1,1,0.04,-,-,11,1.57,-,-,-,-,3,0.6,-,-,-,-,289,6.15
Fukui,48,1.23,76,3.04,4,0.16,27,1.08,114,4.56,3,0.12,-,-,49,1.96,8,0.32,13,0.52,1,0.04,-,-,-,-,-,-,-,-,4,0.67,-,-,-,-,139,3.56
Yamanashi,25,0.71,9,0.43,2,0.1,17,0.81,56,2.67,1,0.05,1,0.05,22,1.05,3,0.14,3,0.14,1,0.05,-,-,6,0.67,1,0.1,1,0.1,3,0.3,-,-,-,-,179,5.11
Nagano,113,1.4,43,0.84,3,0.06,71,1.39,192,3.76,15,0.29,26,0.51,34,0.67,11,0.22,77,1.51,1,0.02,-,-,6,0.6,1,0.08,-,-,14,1.17,-,-,-,-,375,4.63
Gifu,48,1.07,49,1.81,3,0.11,19,0.7,167,6.19,4,0.15,-,-,50,1.85,13,0.48,12,0.44,1,0.04,-,-,9,0.82,-,-,-,-,10,2,-,-,-,-,257,5.71
Shizuoka,86,0.62,137,1.54,11,0.12,102,1.15,236,2.65,8,0.09,15,0.17,103,1.16,22,0.25,61,0.69,3,0.03,-,-,43,1.95,-,-,1,0.1,9,0.9,-,-,-,-,643,4.63
Aichi,93,0.57,109,1.08,20,0.2,115,1.14,437,4.33,18,0.18,22,0.22,222,2.2,34,0.34,31,0.31,3,0.03,3,0.09,39,1.11,-,-,1,0.07,42,2.8,-,-,-,-,991,6.08
Mie,94,1.34,67,1.52,10,0.23,53,1.2,169,3.84,5,0.11,5,0.11,55,1.25,8,0.18,23,0.52,1,0.02,-,-,3,0.25,-,-,-,-,4,0.44,-,-,-,-,305,4.36
Shiga,14,0.24,9,0.26,3,0.09,54,1.54,138,3.94,15,0.43,2,0.06,36,1.03,6,0.17,6,0.17,-,-,-,-,-,-,-,-,1,0.14,-,-,-,-,-,-,153,2.64
Kyoto,103,1.56,54,1.35,25,0.63,115,2.88,111,2.78,12,0.3,9,0.23,39,0.98,10,0.25,9,0.23,1,0.03,-,-,2,0.12,1,0.14,-,-,16,2.29,-,-,-,-,331,5.02
Osaka,484,1.66,352,1.9,77,0.42,241,1.3,652,3.52,29,0.16,22,0.12,173,0.94,40,0.22,57,0.31,12,0.06,1,0.02,58,1.12,2,0.11,1,0.06,11,0.61,1,0.06,-,-,951,3.27
Hyogo,160,0.98,187,1.78,43,0.41,149,1.42,441,4.2,16,0.15,11,0.1,147,1.4,25,0.24,12,0.11,6,0.06,1,0.03,17,0.49,-,-,1,0.07,5,0.36,-,-,-,-,704,4.29
Nara,51,1.24,46,2,5,0.22,31,1.35,82,3.57,7,0.3,7,0.3,34,1.48,6,0.26,8,0.35,1,0.04,-,-,10,1,1,0.17,-,-,13,2.17,-,-,-,-,218,5.32
Wakayama,23,0.51,63,2.33,10,0.37,28,1.04,90,3.33,10,0.37,4,0.15,52,1.93,10,0.37,11,0.41,2,0.07,-,-,1,0.25,-,-,-,-,3,0.27,-,-,-,-,206,4.58
Tottori,12,0.41,19,1,2,0.11,53,2.79,99,5.21,3,0.16,1,0.05,13,0.68,3,0.16,3,0.16,-,-,-,-,5,1,-,-,-,-,14,2.8,-,-,-,-,95,3.28
Shimane,30,1.5,20,1.82,3,0.27,7,0.64,60,5.45,1,0.09,3,0.27,22,2,11,1,1,0.09,-,-,-,-,-,-,-,-,-,-,2,0.25,-,-,-,-,111,5.55
Okayama,15,0.3,47,1.68,3,0.11,11,0.39,123,4.39,5,0.18,9,0.32,59,2.11,3,0.11,10,0.36,3,0.11,-,-,6,0.5,-,-,1,0.2,5,1,-,-,-,-,324,6.48
Hiroshima,52,0.55,90,1.58,22,0.39,84,1.47,206,3.61,9,0.16,13,0.23,71,1.25,10,0.18,10,0.18,4,0.07,2,0.11,28,1.47,-,-,-,-,44,2.2,-,-,-,-,522,5.55
Yamaguchi,40,0.63,107,2.68,14,0.35,110,2.75,137,3.43,1,0.03,7,0.18,53,1.33,16,0.4,1,0.03,-,-,-,-,2,0.22,-,-,-,-,3,0.33,-,-,-,-,346,5.49
Tokushima,2,0.06,60,2.86,2,0.1,14,0.67,71,3.38,-,-,-,-,45,2.14,5,0.24,3,0.14,-,-,-,-,-,-,-,-,-,-,4,0.57,-,-,-,-,205,6.03
Kagawa,36,0.9,53,2.04,8,0.31,18,0.69,138,5.31,4,0.15,-,-,32,1.23,6,0.23,5,0.19,2,0.08,-,-,1,0.2,1,0.2,-,-,8,1.6,-,-,-,-,150,3.75
Ehime,27,0.73,72,3.6,12,0.6,90,4.5,89,4.45,1,0.05,-,-,91,4.55,7,0.35,18,0.9,1,0.05,-,-,20,2.5,-,-,-,-,8,1.33,-,-,-,-,307,8.3
Kochi,3,0.08,45,2.25,1,0.05,19,0.95,54,2.7,7,0.35,8,0.4,27,1.35,4,0.2,7,0.35,-,-,-,-,-,-,-,-,-,-,8,1,-,-,-,-,212,5.58
Fukuoka,242,1.98,214,3.06,40,0.57,216,3.09,374,5.34,12,0.17,21,0.3,148,2.11,34,0.49,7,0.1,6,0.09,1,0.04,42,1.62,1,0.07,3,0.2,6,0.4,-,-,-,-,512,4.2
Saga,11,0.46,40,3.33,2,0.17,32,2.67,77,6.42,1,0.08,4,0.33,63,5.25,10,0.83,2,0.17,-,-,-,-,2,0.5,-,-,-,-,3,0.5,-,-,-,-,137,5.71
Nagasaki,25,0.49,42,1.35,16,0.52,40,1.29,75,2.42,7,0.23,4,0.13,94,3.03,9,0.29,1,0.03,-,-,-,-,22,2.75,1,0.08,-,-,7,0.58,-,-,-,-,386,7.57
Kumamoto,58,0.81,64,1.33,11,0.23,36,0.75,219,4.56,6,0.13,22,0.46,136,2.83,21,0.44,12,0.25,4,0.08,-,-,13,1.44,-,-,1,0.07,22,1.47,-,-,-,-,422,5.86
Oita,84,1.45,176,4.89,15,0.42,73,2.03,277,7.69,16,0.44,18,0.5,121,3.36,13,0.36,-,-,5,0.14,-,-,3,0.6,-,-,-,-,6,0.55,-,-,-,-,486,8.38
Miyazaki,81,2.89,43,2.87,7,0.47,41,2.73,93,6.2,3,0.2,-,-,78,5.2,4,0.27,4,0.27,1,0.07,-,-,14,2.33,-,-,-,-,-,-,-,-,-,-,207,7.39
Kagoshima,73,1.28,82,2.65,25,0.81,63,2.03,132,4.26,2,0.06,2,0.06,96,3.1,10,0.32,11,0.35,-,-,-,-,3,0.43,-,-,2,0.17,6,0.5,-,-,-,-,342,6
Okinawa,548,12.18,5,0.2,14,0.56,21,0.84,79,3.16,9,0.36,52,2.08,22,0.88,6,0.24,9,0.36,2,0.08,-,-,49,5.44,-,-,-,-,-,-,-,-,-,-,177,3.93
