"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8th week, 2026",,,,,,"Data collected as of February 25, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,131200,34.54,1276,0.56,635,0.28,6600,2.87,18439,8.02,749,0.33,110,0.05,307,0.13,458,0.2,32,0.01,44,0.02,9,0.01,293,0.42,13,0.03,13,0.03,116,0.24,8,0.02,27,0.06,6936,1.83
Hokkaido,4244,25.41,83,0.83,23,0.23,733,7.33,488,4.88,75,0.75,2,0.02,24,0.24,13,0.13,2,0.02,-,-,-,-,2,0.07,-,-,-,-,9,0.39,-,-,1,0.04,772,4.62
Aomori,1448,27.85,8,0.24,17,0.5,68,2,91,2.68,21,0.62,1,0.03,1,0.03,3,0.09,-,-,-,-,-,-,-,-,2,0.33,-,-,5,0.83,-,-,-,-,195,3.75
Iwate,1665,39.64,33,1.22,6,0.22,110,4.07,198,7.33,15,0.56,-,-,16,0.59,7,0.26,-,-,-,-,-,-,4,0.29,1,0.05,1,0.05,4,0.21,1,0.05,1,0.05,338,8.05
Miyagi,1831,33.29,8,0.26,6,0.19,64,2.06,238,7.68,7,0.23,-,-,1,0.03,7,0.23,-,-,-,-,-,-,6,0.5,-,-,-,-,4,0.4,-,-,2,0.2,192,3.49
Akita,592,23.68,4,0.31,2,0.15,25,1.92,75,5.77,13,1,-,-,-,-,3,0.23,-,-,-,-,1,0.14,4,0.57,-,-,-,-,2,0.25,-,-,-,-,83,3.32
Yamagata,1085,27.82,22,0.85,11,0.42,131,5.04,278,10.69,16,0.62,1,0.04,1,0.04,3,0.12,-,-,-,-,-,-,4,0.5,-,-,-,-,4,0.4,-,-,1,0.1,104,2.67
Fukushima,1844,38.42,26,0.93,9,0.32,42,1.5,188,6.71,18,0.64,-,-,1,0.04,13,0.46,-,-,-,-,-,-,10,0.77,1,0.14,-,-,3,0.43,-,-,-,-,115,2.4
Ibaraki,2408,35.94,15,0.41,8,0.22,223,6.03,363,9.81,13,0.35,-,-,2,0.05,8,0.22,-,-,-,-,-,-,15,0.88,-,-,-,-,3,0.23,-,-,1,0.08,205,3.06
