"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22nd week, 2026",,,,,,"Data collected as of June 3, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Tochigi,3,0.06,8,0.3,4,0.15,98,3.63,94,3.48,7,0.26,7,0.26,1,0.04,19,0.7,1,0.04,2,0.07,1,0.08,9,0.75,-,-,-,-,1,0.14,-,-,-,-,5,0.11
Gunma,-,-,3,0.12,18,0.72,95,3.8,194,7.76,17,0.68,21,0.84,3,0.12,12,0.48,3,0.12,5,0.2,-,-,4,0.4,-,-,-,-,-,-,1,0.11,-,-,11,0.24
Saitama,3,0.02,22,0.2,56,0.51,381,3.46,671,6.1,89,0.81,89,0.81,5,0.05,36,0.33,29,0.26,8,0.07,-,-,10,0.24,1,0.08,-,-,2,0.17,-,-,1,0.08,55,0.31
Chiba,8,0.04,23,0.21,32,0.29,342,3.14,430,3.94,55,0.5,134,1.23,4,0.04,40,0.37,29,0.27,8,0.07,-,-,13,0.38,-,-,-,-,-,-,1,0.11,1,0.11,128,0.71
Tokyo,26,0.06,52,0.2,118,0.45,499,1.9,1565,5.95,84,0.32,225,0.86,10,0.04,79,0.3,49,0.19,11,0.04,-,-,18,0.46,1,0.04,-,-,2,0.08,1,0.04,1,0.04,71,0.17
Kanagawa,24,0.1,49,0.34,44,0.31,320,2.24,672,4.7,63,0.44,119,0.83,6,0.04,61,0.43,21,0.15,5,0.03,-,-,31,0.63,-,-,2,0.17,1,0.08,-,-,-,-,32,0.13
Niigata,-,-,13,0.43,12,0.4,109,3.63,78,2.6,27,0.9,7,0.23,18,0.6,8,0.27,5,0.17,1,0.03,-,-,1,0.1,-,-,-,-,9,0.69,-,-,-,-,19,0.35
Toyama,25,0.53,8,0.29,12,0.43,57,2.04,193,6.89,2,0.07,94,3.36,2,0.07,13,0.46,12,0.43,-,-,-,-,2,0.29,-,-,-,-,-,-,-,-,-,-,12,0.26
Ishikawa,2,0.04,5,0.18,17,0.61,105,3.75,244,8.71,9,0.32,154,5.5,2,0.07,8,0.29,17,0.61,2,0.07,-,-,12,1.71,-,-,-,-,-,-,-,-,1,0.2,15,0.32
Fukui,-,-,11,0.44,22,0.88,68,2.72,120,4.8,9,0.36,68,2.72,1,0.04,12,0.48,2,0.08,1,0.04,-,-,1,0.33,-,-,-,-,2,0.33,-,-,-,-,28,0.72
Yamanashi,-,-,-,-,7,0.33,26,1.24,70,3.33,5,0.24,8,0.38,1,0.05,5,0.24,1,0.05,-,-,-,-,2,0.22,1,0.1,-,-,1,0.1,-,-,-,-,5,0.14
Nagano,8,0.16,1,0.04,9,0.32,105,3.75,205,7.32,9,0.32,4,0.14,4,0.14,9,0.32,-,-,2,0.07,-,-,6,0.6,-,-,-,-,2,0.17,2,0.17,-,-,17,0.34
Gifu,2,0.04,10,0.37,11,0.41,52,1.93,190,7.04,5,0.19,16,0.59,8,0.3,12,0.44,4,0.15,-,-,-,-,1,0.09,1,0.2,-,-,1,0.2,-,-,-,-,4,0.09
Shizuoka,-,-,15,0.23,31,0.47,181,2.74,201,3.05,13,0.2,92,1.39,7,0.11,27,0.41,19,0.29,10,0.15,-,-,1,0.05,-,-,-,-,4,0.4,-,-,-,-,78,0.72
Aichi,7,0.04,16,0.16,25,0.25,182,1.8,516,5.11,29,0.29,47,0.47,6,0.06,26,0.26,18,0.18,2,0.02,-,-,3,0.09,-,-,2,0.13,3,0.2,1,0.07,3,0.2,21,0.13
Mie,3,0.04,21,0.49,28,0.65,67,1.56,217,5.05,10,0.23,8,0.19,-,-,12,0.28,-,-,-,-,1,0.08,8,0.67,-,-,-,-,4,0.44,-,-,-,-,21,0.3
Shiga,7,0.18,11,0.48,8,0.35,48,2.09,57,2.48,16,0.7,9,0.39,4,0.17,6,0.26,3,0.13,-,-,-,-,1,0.11,-,-,-,-,1,0.14,-,-,-,-,3,0.08
Kyoto,6,0.09,7,0.18,43,1.13,157,4.13,212,5.58,42,1.11,39,1.03,2,0.05,20,0.53,5,0.13,2,0.05,-,-,2,0.12,1,0.14,-,-,7,1,-,-,-,-,19,0.29
Osaka,17,0.06,67,0.37,172,0.95,521,2.86,1045,5.74,77,0.42,82,0.45,12,0.07,69,0.38,27,0.15,13,0.07,-,-,13,0.25,-,-,2,0.11,3,0.17,1,0.06,2,0.11,82,0.29
Hyogo,6,0.04,27,0.26,78,0.76,277,2.72,638,6.25,36,0.35,120,1.18,12,0.12,36,0.35,19,0.19,11,0.11,-,-,5,0.14,-,-,5,0.36,2,0.14,1,0.07,-,-,46,0.28
Nara,1,0.02,2,0.08,18,0.75,100,4.17,203,8.46,4,0.17,8,0.33,-,-,12,0.5,2,0.08,-,-,-,-,12,1.2,1,0.17,-,-,4,0.67,-,-,1,0.17,17,0.4
Wakayama,2,0.04,1,0.04,13,0.48,69,2.56,95,3.52,7,0.26,3,0.11,1,0.04,13,0.48,1,0.04,1,0.04,-,-,-,-,-,-,-,-,2,0.18,-,-,-,-,10,0.22
Tottori,-,-,13,0.68,7,0.37,103,5.42,124,6.53,5,0.26,5,0.26,1,0.05,6,0.32,2,0.11,-,-,-,-,-,-,1,0.2,-,-,-,-,-,-,-,-,10,0.34
Shimane,-,-,7,0.64,9,0.82,17,1.55,59,5.36,8,0.73,39,3.55,-,-,6,0.55,3,0.27,-,-,-,-,2,0.67,-,-,-,-,7,0.88,-,-,-,-,8,0.4
Okayama,1,0.02,13,0.46,10,0.36,55,1.96,148,5.29,16,0.57,60,2.14,4,0.14,12,0.43,17,0.61,2,0.07,-,-,2,0.17,-,-,-,-,1,0.2,-,-,1,0.2,10,0.2
Hiroshima,2,0.02,11,0.2,34,0.61,130,2.32,251,4.48,14,0.25,92,1.64,11,0.2,14,0.25,47,0.84,-,-,-,-,12,0.63,-,-,-,-,5,0.25,-,-,-,-,57,0.61
Yamaguchi,1,0.02,20,0.53,11,0.29,94,2.47,147,3.87,10,0.26,24,0.63,-,-,21,0.55,27,0.71,-,-,-,-,14,1.56,-,-,-,-,2,0.22,-,-,-,-,27,0.44
Tokushima,1,0.03,4,0.19,9,0.43,38,1.81,94,4.48,5,0.24,2,0.1,9,0.43,8,0.38,-,-,-,-,-,-,1,0.25,-,-,-,-,1,0.14,-,-,-,-,18,0.55
Kagawa,-,-,3,0.23,9,0.69,9,0.69,69,5.31,4,0.31,7,0.54,1,0.08,3,0.23,9,0.69,-,-,-,-,1,0.2,-,-,-,-,5,1,-,-,-,-,1,0.04
Ehime,-,-,18,0.86,20,0.95,104,4.95,167,7.95,9,0.43,8,0.38,2,0.1,13,0.62,1,0.05,-,-,-,-,5,0.63,-,-,-,-,1,0.17,-,-,-,-,21,0.55
Kochi,-,-,9,0.45,8,0.4,9,0.45,40,2,1,0.05,4,0.2,-,-,7,0.35,4,0.2,-,-,-,-,1,0.33,-,-,-,-,5,0.63,-,-,1,0.13,10,0.26
Fukuoka,7,0.06,39,0.56,75,1.07,294,4.2,431,6.16,58,0.83,372,5.31,2,0.03,42,0.6,75,1.07,4,0.06,-,-,31,1.19,-,-,-,-,3,0.2,-,-,-,-,57,0.47
Saga,1,0.04,10,0.83,16,1.33,68,5.67,35,2.92,7,0.58,59,4.92,-,-,8,0.67,25,2.08,-,-,-,-,-,-,-,-,-,-,2,0.33,-,-,1,0.17,9,0.38
Nagasaki,-,-,36,1.16,16,0.52,108,3.48,89,2.87,23,0.74,131,4.23,-,-,10,0.32,9,0.29,1,0.03,2,0.25,1,0.13,-,-,-,-,3,0.25,-,-,-,-,18,0.35
Kumamoto,1,0.01,5,0.11,24,0.51,128,2.72,224,4.77,18,0.38,246,5.23,18,0.38,40,0.85,71,1.51,5,0.11,-,-,3,0.33,-,-,-,-,2,0.13,-,-,-,-,74,1.04
Oita,-,-,18,0.5,33,0.92,70,1.94,241,6.69,44,1.22,227,6.31,2,0.06,18,0.5,31,0.86,3,0.08,-,-,5,1,1,0.09,-,-,-,-,-,-,-,-,12,0.21
Miyazaki,1,0.04,16,1.07,7,0.47,37,2.47,100,6.67,3,0.2,111,7.4,4,0.27,7,0.47,15,1,2,0.13,-,-,12,2,-,-,-,-,-,-,-,-,-,-,51,1.82
Kagoshima,6,0.11,36,1.16,45,1.45,67,2.16,124,4,9,0.29,351,11.32,6,0.19,17,0.55,47,1.52,4,0.13,-,-,6,0.86,-,-,-,-,2,0.17,-,-,1,0.08,85,1.49
Okinawa,49,1.11,36,1.5,13,0.54,23,0.96,63,2.63,11,0.46,31,1.29,-,-,14,0.58,10,0.42,-,-,1,0.11,26,2.89,1,0.14,1,0.14,-,-,-,-,-,-,18,0.41
