"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28th week, 2024",,,,,,"Data collected as of July 17, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1148318,232.78,77399,24.7,75605,24.13,343684,109.7,427391,136.42,14397,4.6,188690,60.23,3561,1.14,22231,7.1,32490,10.37,3747,1.2,393,0.57,11482,16.54,250,0.52,311,0.65,2434,5.07,23,0.05,230,0.48,931578,188.85
Hokkaido,57435,257.56,4291,31.32,8153,59.51,28412,207.39,13571,99.06,821,5.99,1317,9.61,11,0.08,461,3.36,514,3.75,88,0.64,1,0.03,154,5.31,4,0.18,4,0.18,38,1.73,-,-,18,0.82,42976,192.72
Aomori,10430,179.83,333,9.25,908,25.22,3027,84.08,3450,95.83,217,6.03,184,5.11,101,2.81,263,7.31,96,2.67,29,0.81,1,0.1,77,7.7,3,0.5,2,0.33,96,16,-,-,-,-,10272,177.1
Iwate,11998,196.69,602,15.44,2187,56.08,3499,89.72,5876,150.67,158,4.05,349,8.95,127,3.26,370,9.49,75,1.92,53,1.36,1,0.07,155,11.07,4,0.21,5,0.26,54,2.84,-,-,8,0.42,14248,233.57
Miyagi,23646,262.73,1199,22.2,1826,33.81,5837,108.09,6834,126.56,218,4.04,845,15.65,14,0.26,434,8.04,140,2.59,61,1.13,1,0.08,116,9.67,3,0.3,5,0.5,10,1,1,0.1,2,0.2,21101,234.46
Akita,8052,157.88,172,5.21,578,17.52,2419,73.3,2516,76.24,149,4.52,314,9.52,9,0.27,138,4.18,78,2.36,5,0.15,4,0.67,59,9.83,1,0.13,-,-,1,0.13,-,-,2,0.25,9830,192.75
Yamagata,11941,284.31,544,20.15,1497,55.44,6503,240.85,3772,139.7,115,4.26,228,8.44,15,0.56,281,10.41,102,3.78,22,0.81,-,-,65,8.13,-,-,-,-,2,0.2,-,-,3,0.3,8322,198.14
Fukushima,16751,204.28,1388,28.33,1775,36.22,5728,116.9,5016,102.37,259,5.29,1260,25.71,29,0.59,491,10.02,182,3.71,42,0.86,5,0.38,203,15.62,4,0.57,-,-,32,4.57,2,0.29,6,0.86,18257,222.65
Ibaraki,26568,221.4,982,13.09,1415,18.87,11273,150.31,8150,108.67,213,2.84,2746,36.61,29,0.39,298,3.97,613,8.17,86,1.15,2,0.13,681,42.56,1,0.08,11,0.85,83,6.38,-,-,-,-,29576,246.47
Tochigi,15137,201.83,920,19.57,664,14.13,4562,97.06,3355,71.38,111,2.36,3286,69.91,88,1.87,377,8.02,431,9.17,41,0.87,2,0.17,194,16.17,3,0.43,3,0.43,14,2,3,0.43,6,0.86,16000,213.33
Gunma,20569,244.87,945,18.17,1346,25.88,5499,105.75,7459,143.44,167,3.21,4659,89.6,34,0.65,508,9.77,910,17.5,67,1.29,4,0.29,167,11.93,4,0.44,2,0.22,12,1.33,-,-,7,0.78,16778,199.74
