id,disease_id,country_code,local_name,local_code,is_primary,is_alias,priority,category,source,confidence_score,verified_by,verified_at,usage_count,last_used_at,is_active,created_by,created_at,updated_at,metadata
2630,D013,CN,灰质炎,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2631,D014,CN,人感染高致病性禽流感,H5N1,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2632,D014,CN,禽流感H5N1,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2633,D014,CN,人感染H5N1病毒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2634,D015,CN,人感染H7N9禽流感,H7N9,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2635,D015,CN,禽流感H7N9,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2636,D015,CN,人感染H7N9病毒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2637,D016,CN,人感染新亚型流感,Novel Influenza,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2638,D017,CN,麻疹,Measles,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2639,D018,CN,流行性出血热,Hemorrhagic Fever,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2640,D018,CN,肾综合征出血热,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2641,D018,CN,出血热,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2642,D019,CN,狂犬病,Rabies,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2643,D019,CN,疯狗病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2644,D020,CN,流行性乙型脑炎,Japanese Encephalitis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2645,D020,CN,乙脑,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2646,D021,CN,登革热,Dengue,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2647,D065,CN,猴痘,Mpox,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2648,D065,CN,猴天花,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2649,D065,CN,Monkeypox,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2650,D023,CN,炭疽,Anthrax,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2651,D024,CN,细菌性和阿米巴性痢疾,Dysentery,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2652,D024,CN,痢疾,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2653,D025,CN,肺结核,Tuberculosis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2654,D025,CN,结核病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2655,D025,CN,TB,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2656,D026,CN,伤寒和副伤寒,Typhoid,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2657,D026,CN,伤寒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2658,D027,CN,流行性脑脊髓膜炎,Meningococcal Meningitis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2659,D027,CN,流脑,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2660,D028,CN,百日咳,Pertussis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2661,D029,CN,白喉,Diphtheria,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2662,D030,CN,新生儿破伤风,Neonatal Tetanus,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2663,D031,CN,猩红热,Scarlet Fever,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2664,D032,CN,布鲁氏菌病,Brucellosis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2665,D032,CN,布病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2666,D033,CN,淋病,Gonorrhea,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2667,D033,CN,淋球菌病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2669,D034,CN,梅毒,Syphilis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2670,D034,CN,梅毒毒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2672,D035,CN,钩端螺旋体病,Leptospirosis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2673,D035,CN,钩体病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2674,D036,CN,血吸虫病,Schistosomiasis,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2675,D037,CN,疟疾,Malaria,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2676,D038,CN,流行性感冒,Influenza,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2677,D038,CN,流感,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2678,D038,CN,感冒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2679,D038,CN,甲型H1N1流感,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2680,D039,CN,流行性腮腺炎,Mumps,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2681,D039,CN,其它感染性腮腺炎,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2683,D040,CN,风疹,Rubella,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2684,D040,CN,德国麻疹,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2685,D041,CN,急性出血性结膜炎,Acute Hemorrhagic Conjunctivitis,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2686,D041,CN,红眼病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2687,D042,CN,麻风病,Leprosy,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2688,D043,CN,流行性和地方性斑疹伤寒,Typhus,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2689,D043,CN,麻疹伤寒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2690,D043,CN,斑疹伤寒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2691,D044,CN,黑热病,Kala-azar,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2692,D044,CN,内脏利什曼病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2693,D045,CN,包虫病,Echinococcosis,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2694,D045,CN,棘球蚴病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2695,D046,CN,丝虫病,Filariasis,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2696,D047,CN,其他感染性腹泻病,Infectious Diarrhea,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2697,D047,CN,感染性腹泻,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2698,D047,CN,其它感染性腹泻病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2699,D048,CN,手足口病,HFMD,True,False,100,丙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2700,D048,CN,肠道病毒感染,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2701,D049,CN,中东呼吸综合征,MERS,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2702,D049,CN,MERS-CoV,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2703,D049,CN,中东呼吸综合征MERS,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2704,D050,CN,埃博拉出血热,Ebola,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2705,D050,CN,埃博拉,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2706,D051,CN,寨卡病毒病,Zika,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2707,D051,CN,寨卡,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2708,D052,CN,基孔肯雅热,Chikungunya,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2709,D053,CN,拉沙热,Lassa,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2710,D054,CN,水痘,Varicella,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2711,D055,CN,肝吸虫病,Clonorchiasis,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2712,D055,CN,华支睾吸虫病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2713,D056,CN,人感染猪链球菌病,Streptococcus suis,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2714,D056,CN,猪链球菌,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2715,D057,CN,发热伴血小板减少综合征,SFTS,True,False,100,监测,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2716,D057,CN,蜱虫病,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2717,D057,CN,新型布尼亚病毒,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2718,D058,CN,恙虫病,Scrub Typhus,True,False,100,乙类,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2720,D999,CN,甲乙丙类传染病总计,Total,True,False,100,汇总,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2721,D999,CN,合计,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2722,D999,CN,总计,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2723,D999,CN,甲乙类传染病合计,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
2725,D999,CN,甲乙丙类总计,,True,False,90,,migration,1.0,,,0,,True,migration,2026-02-14 10:03:20.778675,2026-02-14 10:03:20.778675,{}
