"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"14th week, 2026",,,,,,"Data collected as of April 8, 2026"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,161916,43.4,,,,
Hokkaido,7820,47.11,,,,
Aomori,2580,49.62,,,,
Iwate,3086,73.48,,,,
Miyagi,3153,57.33,,,,
Akita,893,35.72,,,,
Yamagata,2057,54.13,,,,
Fukushima,2163,44.14,,,,
Ibaraki,3318,49.52,,,,
Tochigi,3044,64.77,,,,
Gunma,2994,66.53,,,,
Saitama,9581,55.38,,,,
Chiba,8387,46.34,,,,
Tokyo,16676,39.99,,,,
Kanagawa,11403,47.91,,,,
Niigata,2547,48.98,,,,
Toyama,3183,66.31,,,,
Ishikawa,2291,48.74,,,,
Fukui,1330,34.1,,,,
Yamanashi,881,25.17,,,,
Nagano,2710,54.2,,,,
Gifu,1514,33.64,,,,
Shizuoka,3829,34.19,,,,
Aichi,8610,52.82,,,,
Mie,1965,28.48,,,,
Shiga,2288,40.14,,,,
Kyoto,2419,39.66,,,,
Osaka,8084,28.17,,,,
Hyogo,6070,37.47,,,,
Nara,1342,31.95,,,,
Wakayama,1296,28.8,,,,
Tottori,1270,43.79,,,,
Shimane,1002,50.1,,,,
Okayama,2188,43.76,,,,
Hiroshima,3384,36.78,,,,
Yamaguchi,2889,45.86,,,,
Tokushima,960,29.09,,,,
Kagawa,701,30.48,,,,
Ehime,2095,56.62,,,,
Kochi,1078,28.37,,,,
Fukuoka,5192,42.91,,,,
Saga,965,40.21,,,,
Nagasaki,2605,51.08,,,,
Kumamoto,3135,43.54,,,,
Oita,2634,45.41,,,,
Miyazaki,937,33.46,,,,
Kagoshima,2347,41.18,,,,
Okinawa,1020,39.23,,,,
