"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"52nd week, 2023",,,,,,"Data collected as of January 5, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
Shizuoka,2780,20,2,0.02,105,1.18,257,2.89,491,5.52,14,0.16,9,0.1,1,0.01,21,0.24,-,-,2,0.02,-,-,9,0.41,-,-,-,-,-,-,-,-,-,-,758,5.45
Aichi,4381,22.47,2,0.01,345,1.9,414,2.27,729,4.01,10,0.05,19,0.1,1,0.01,21,0.12,1,0.01,1,0.01,-,-,28,0.8,1,0.07,2,0.13,3,0.2,-,-,-,-,1792,9.19
Mie,1582,22.28,1,0.02,157,3.49,245,5.44,157,3.49,2,0.04,8,0.18,-,-,13,0.29,2,0.04,-,-,-,-,1,0.09,-,-,-,-,-,-,-,-,-,-,411,5.79
Shiga,1070,17.83,-,-,59,1.64,72,2,148,4.11,13,0.36,10,0.28,-,-,3,0.08,3,0.08,1,0.03,-,-,1,0.13,-,-,1,0.14,-,-,-,-,-,-,305,5.08
Kyoto,2116,17.78,1,0.01,215,2.95,204,2.79,229,3.14,8,0.11,18,0.25,-,-,8,0.11,2,0.03,-,-,-,-,3,0.18,-,-,1,0.17,-,-,-,-,-,-,656,5.51
Osaka,4796,15.67,24,0.12,245,1.24,548,2.78,767,3.89,31,0.16,87,0.44,2,0.01,25,0.13,13,0.07,13,0.07,-,-,16,0.31,-,-,-,-,3,0.18,-,-,-,-,1034,3.38
Hyogo,3858,19.48,4,0.03,273,2.13,381,2.98,643,5.02,7,0.05,37,0.29,2,0.02,18,0.14,6,0.05,4,0.03,-,-,27,0.77,-,-,2,0.14,3,0.21,-,-,-,-,868,4.38
Nara,725,13.18,-,-,67,1.97,69,2.03,138,4.06,2,0.06,34,1,-,-,5,0.15,6,0.18,-,-,-,-,9,0.9,1,0.17,-,-,-,-,-,-,1,0.17,224,4.07
Wakayama,910,18.57,-,-,77,2.57,72,2.4,134,4.47,1,0.03,7,0.23,-,-,7,0.23,-,-,3,0.1,-,-,-,-,-,-,-,-,-,-,-,-,1,0.09,223,4.55
Tottori,505,17.41,1,0.05,28,1.47,145,7.63,53,2.79,1,0.05,5,0.26,-,-,3,0.16,-,-,-,-,-,-,1,0.2,-,-,1,0.2,-,-,-,-,-,-,203,7
Shimane,817,21.5,-,-,33,1.43,49,2.13,160,6.96,5,0.22,3,0.13,-,-,10,0.43,-,-,-,-,-,-,2,0.67,-,-,-,-,-,-,-,-,-,-,147,3.87
Okayama,1183,14.08,1,0.02,143,2.65,128,2.37,198,3.67,6,0.11,12,0.22,1,0.02,7,0.13,-,-,3,0.06,-,-,3,0.25,-,-,1,0.2,-,-,-,-,-,-,457,5.44
Hiroshima,2172,19.22,5,0.07,237,3.39,281,4.01,470,6.71,3,0.04,13,0.19,1,0.01,11,0.16,1,0.01,-,-,-,-,29,1.53,-,-,-,-,-,-,-,-,-,-,671,5.94
Yamaguchi,1933,28.85,-,-,91,2.12,218,5.07,281,6.53,10,0.23,11,0.26,-,-,6,0.14,-,-,-,-,-,-,5,0.56,-,-,-,-,-,-,-,-,-,-,494,7.37
Tokushima,672,18.16,-,-,50,2.17,23,1,126,5.48,-,-,5,0.22,-,-,8,0.35,-,-,-,-,-,-,2,0.5,-,-,-,-,-,-,-,-,-,-,240,6.49
Kagawa,1047,22.28,-,-,61,2.18,55,1.96,231,8.25,3,0.11,8,0.29,1,0.04,8,0.29,3,0.11,1,0.04,-,-,2,0.4,-,-,-,-,1,0.2,-,-,-,-,328,6.98
Ehime,964,16.07,-,-,158,4.27,194,5.24,364,9.84,6,0.16,36,0.97,-,-,15,0.41,7,0.19,-,-,-,-,21,2.63,-,-,-,-,-,-,-,-,-,-,340,5.67
Kochi,1595,36.25,-,-,62,2.38,104,4,72,2.77,3,0.12,2,0.08,-,-,2,0.08,1,0.04,1,0.04,-,-,-,-,-,-,1,0.13,2,0.25,-,-,-,-,247,5.61
Fukuoka,4892,24.83,4,0.03,432,3.6,752,6.27,857,7.14,39,0.33,41,0.34,-,-,34,0.28,5,0.04,2,0.02,-,-,16,0.62,-,-,1,0.07,-,-,-,-,-,-,1049,5.32
Saga,801,20.54,2,0.09,82,3.57,119,5.17,114,4.96,-,-,11,0.48,1,0.04,11,0.48,-,-,-,-,-,-,3,0.75,1,0.17,-,-,-,-,-,-,-,-,221,5.67
Nagasaki,1845,26.36,-,-,165,3.75,123,2.8,155,3.52,1,0.02,24,0.55,-,-,7,0.16,2,0.05,1,0.02,-,-,6,0.75,-,-,-,-,1,0.08,-,-,-,-,338,4.83
Kumamoto,2597,32.46,2,0.04,146,2.92,192,3.84,372,7.44,10,0.2,26,0.52,1,0.02,22,0.44,1,0.02,1,0.02,-,-,12,1.33,-,-,-,-,-,-,-,-,-,-,647,8.09
Oita,2068,35.66,3,0.08,116,3.22,108,3,443,12.31,3,0.08,15,0.42,-,-,16,0.44,3,0.08,-,-,-,-,1,0.2,-,-,-,-,1,0.09,-,-,-,-,528,9.1
Miyazaki,2602,44.86,7,0.19,124,3.44,154,4.28,313,8.69,2,0.06,50,1.39,-,-,19,0.53,1,0.03,-,-,-,-,8,1.33,-,-,-,-,-,-,-,-,-,-,292,5.03
Kagoshima,2419,27.18,3,0.06,278,5.45,188,3.69,371,7.27,5,0.1,62,1.22,3,0.06,7,0.14,4,0.08,1,0.02,-,-,9,1.29,-,-,-,-,-,-,-,-,-,-,399,4.48
Okinawa,853,15.8,-,-,72,2.32,129,4.16,69,2.23,3,0.1,22,0.71,-,-,5,0.16,1,0.03,1,0.03,-,-,19,2.38,-,-,-,-,2,0.29,-,-,-,-,163,3.02
