"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13th week, 2024",,,,,,"Data collected as of April 3, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,55189,11.18,2494,0.8,1970,0.63,11175,3.57,12886,4.11,407,0.13,609,0.19,87,0.03,705,0.22,77,0.02,81,0.03,8,0.01,356,0.51,10,0.02,6,0.01,43,0.09,-,-,6,0.01,25179,5.1
Hokkaido,3382,15.17,147,1.07,190,1.39,1003,7.32,348,2.54,26,0.19,2,0.01,-,-,13,0.09,-,-,1,0.01,-,-,3,0.1,-,-,-,-,-,-,-,-,-,-,971,4.35
Aomori,655,11.29,-,-,24,0.65,115,3.11,73,1.97,-,-,1,0.03,-,-,3,0.08,-,-,-,-,-,-,3,0.3,1,0.17,-,-,1,0.17,-,-,-,-,458,7.9
Iwate,812,13.31,3,0.08,68,1.74,102,2.62,202,5.18,2,0.05,1,0.03,4,0.1,9,0.23,-,-,3,0.08,-,-,3,0.21,-,-,-,-,1,0.05,-,-,2,0.11,559,9.16
Miyagi,1245,13.68,44,0.8,49,0.89,202,3.67,172,3.13,4,0.07,1,0.02,-,-,15,0.27,-,-,1,0.02,-,-,3,0.25,-,-,-,-,-,-,-,-,-,-,825,9.07
Akita,498,9.76,1,0.03,23,0.7,103,3.12,51,1.55,3,0.09,1,0.03,-,-,9,0.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,626,12.27
Yamagata,678,15.77,20,0.71,37,1.32,208,7.43,93,3.32,4,0.14,-,-,-,-,10,0.36,-,-,-,-,-,-,1,0.13,-,-,-,-,-,-,-,-,-,-,308,7.16
Fukushima,1456,17.76,39,0.8,30,0.61,195,3.98,122,2.49,2,0.04,-,-,2,0.04,11,0.22,1,0.02,-,-,-,-,5,0.38,-,-,-,-,-,-,-,-,-,-,514,6.27
Ibaraki,1741,14.51,28,0.37,27,0.36,422,5.63,215,2.87,16,0.21,2,0.03,1,0.01,6,0.08,2,0.03,2,0.03,-,-,24,1.5,-,-,1,0.08,1,0.08,-,-,-,-,746,6.22
Tochigi,1148,15.11,52,1.08,18,0.38,160,3.33,84,1.75,3,0.06,6,0.13,-,-,13,0.27,1,0.02,-,-,-,-,9,0.75,-,-,-,-,-,-,-,-,-,-,381,5.01
Gunma,1725,20.54,61,1.15,39,0.74,183,3.45,244,4.6,7,0.13,26,0.49,1,0.02,13,0.25,3,0.06,2,0.04,-,-,2,0.14,1,0.11,-,-,-,-,-,-,-,-,506,6.02
Saitama,3686,14.18,204,1.25,57,0.35,642,3.94,761,4.67,39,0.24,9,0.06,8,0.05,38,0.23,1,0.01,6,0.04,3,0.07,23,0.55,-,-,-,-,-,-,-,-,-,-,1301,5
Chiba,2899,14.28,47,0.37,63,0.5,608,4.83,552,4.38,11,0.09,5,0.04,4,0.03,23,0.18,2,0.02,2,0.02,-,-,18,0.53,1,0.11,-,-,-,-,-,-,-,-,1206,5.94
Tokyo,3903,9.4,190,0.73,51,0.19,739,2.82,1109,4.23,49,0.19,16,0.06,23,0.09,51,0.19,5,0.02,9,0.03,-,-,11,0.28,1,0.04,-,-,2,0.08,-,-,-,-,1446,3.48
Kanagawa,3752,10.22,138,0.6,82,0.36,661,2.87,608,2.64,23,0.1,10,0.04,10,0.04,46,0.2,-,-,10,0.04,1,0.02,59,1.18,-,-,-,-,-,-,-,-,-,-,1354,3.69
Niigata,2074,24.12,17,0.31,90,1.64,345,6.27,154,2.8,7,0.13,-,-,2,0.04,5,0.09,2,0.04,2,0.04,2,0.2,2,0.2,-,-,-,-,-,-,-,-,1,0.08,621,7.22
Toyama,1034,21.54,4,0.14,64,2.21,156,5.38,325,11.21,9,0.31,2,0.07,-,-,5,0.17,-,-,-,-,-,-,3,0.43,-,-,-,-,-,-,-,-,-,-,257,5.35
Ishikawa,759,15.81,17,0.59,25,0.86,77,2.66,210,7.24,3,0.1,14,0.48,-,-,6,0.21,-,-,1,0.03,-,-,19,2.71,-,-,-,-,-,-,-,-,-,-,275,5.73
Fukui,578,14.82,59,2.36,18,0.72,92,3.68,154,6.16,2,0.08,18,0.72,1,0.04,4,0.16,-,-,-,-,-,-,1,0.33,1,0.17,-,-,1,0.17,-,-,-,-,151,3.87
Yamanashi,597,14.56,5,0.21,10,0.42,73,3.04,99,4.13,3,0.13,3,0.13,-,-,5,0.21,-,-,-,-,-,-,9,1,-,-,-,-,-,-,-,-,-,-,236,5.76
Nagano,1158,13.16,6,0.11,25,0.46,168,3.11,187,3.46,12,0.22,-,-,-,-,11,0.2,-,-,3,0.06,-,-,24,2.4,-,-,-,-,-,-,-,-,-,-,460,5.23
Gifu,783,9,42,0.79,18,0.34,134,2.53,158,2.98,1,0.02,4,0.08,-,-,10,0.19,1,0.02,1,0.02,-,-,2,0.18,1,0.2,-,-,1,0.2,-,-,-,-,679,7.8
Shizuoka,1689,12.15,39,0.44,53,0.6,291,3.27,297,3.34,8,0.09,11,0.12,2,0.02,24,0.27,-,-,5,0.06,-,-,7,0.32,-,-,-,-,3,0.3,-,-,-,-,653,4.7
Aichi,1711,8.77,109,0.6,53,0.29,403,2.21,529,2.91,17,0.09,17,0.09,1,0.01,23,0.13,1,0.01,6,0.03,-,-,15,0.43,2,0.13,-,-,4,0.27,-,-,-,-,1246,6.39
Mie,653,9.07,49,1.09,40,0.89,205,4.56,220,4.89,5,0.11,7,0.16,2,0.04,14,0.31,5,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,406,5.64
Shiga,559,9.32,13,0.36,20,0.56,64,1.78,122,3.39,4,0.11,11,0.31,3,0.08,4,0.11,2,0.06,2,0.06,1,0.13,2,0.25,-,-,-,-,2,0.29,-,-,-,-,317,5.28
Kyoto,639,5.15,95,1.25,32,0.42,162,2.13,350,4.61,6,0.08,18,0.24,1,0.01,19,0.25,3,0.04,1,0.01,-,-,1,0.06,-,-,1,0.14,1,0.14,-,-,-,-,671,5.41
Osaka,1254,4.08,520,2.63,53,0.27,501,2.53,928,4.69,27,0.14,109,0.55,7,0.04,31,0.16,6,0.03,2,0.01,-,-,22,0.43,-,-,1,0.06,7,0.39,-,-,2,0.11,1106,3.6
Hyogo,951,4.8,121,0.95,64,0.5,302,2.36,773,6.04,12,0.09,37,0.29,5,0.04,27,0.21,4,0.03,3,0.02,-,-,13,0.37,-,-,-,-,1,0.07,-,-,-,-,830,4.19
Nara,219,3.98,115,3.38,18,0.53,77,2.26,167,4.91,2,0.06,6,0.18,-,-,7,0.21,-,-,-,-,-,-,7,0.7,-,-,-,-,1,0.17,-,-,-,-,258,4.69
Wakayama,568,11.36,24,0.8,4,0.13,91,3.03,233,7.77,4,0.13,4,0.13,-,-,8,0.27,-,-,-,-,1,0.25,-,-,-,-,-,-,1,0.09,-,-,1,0.09,282,5.64
Tottori,478,16.48,1,0.05,22,1.16,106,5.58,86,4.53,6,0.32,-,-,1,0.05,2,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148,5.1
