"Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,
"22nd week, 2025",,,,,,"Data collected as of June 4, 2025"
,,,,,,
Prefecture,Acute respiratory infection,,,,,
,Current week,per sentinel,,,,
Total No.,225623,58.63,,,,
Hokkaido,9579,57.02,,,,
Aomori,3241,62.33,,,,
Iwate,4272,101.71,,,,
Miyagi,4268,79.04,,,,
Akita,1447,57.88,,,,
Yamagata,2992,78.74,,,,
Fukushima,3652,76.08,,,,
Ibaraki,4776,70.24,,,,
Tochigi,3841,81.72,,,,
Gunma,3770,83.78,,,,
Saitama,14218,80.78,,,,
Chiba,12222,66.79,,,,
Tokyo,23456,55.98,,,,
Kanagawa,16176,67.68,,,,
Niigata,3582,68.88,,,,
Toyama,3403,70.9,,,,
Ishikawa,2458,51.21,,,,
Fukui,1449,37.15,,,,
Yamanashi,1223,34.94,,,,
Nagano,4469,55.17,,,,
Gifu,1663,36.96,,,,
Shizuoka,5949,42.8,,,,
Aichi,10508,64.86,,,,
Mie,2867,40.96,,,,
Shiga,2965,51.12,,,,
Kyoto,3461,54.94,,,,
Osaka,11272,38.6,,,,
Hyogo,8634,52.97,,,,
Nara,1909,46.56,,,,
Wakayama,1824,40.53,,,,
Tottori,1776,61.24,,,,
Shimane,1171,58.55,,,,
Okayama,3078,61.56,,,,
Hiroshima,4950,53.23,,,,
Yamaguchi,4510,71.59,,,,
Tokushima,1487,43.74,,,,
Kagawa,1932,48.3,,,,
Ehime,2911,76.61,,,,
Kochi,1613,42.45,,,,
Fukuoka,6072,49.77,,,,
Saga,1571,65.46,,,,
Nagasaki,3366,66,,,,
Kumamoto,4087,55.99,,,,
Oita,3465,59.74,,,,
Miyazaki,1452,51.86,,,,
Kagoshima,4069,71.39,,,,
Okinawa,2567,57.04,,,,
