"Table 2. Provisional reported cases & cases per sentinel of sentinel reporting diseases by prefecture,  Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2025",,,,,,"Data collected as of July 23, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1146,0.3,1180,0.5,1306,0.56,5179,2.2,12454,5.3,799,0.34,1395,0.59,4881,2.08,816,0.35,4401,1.87,131,0.06,9,0.01,616,0.88,8,0.02,26,0.05,474,0.99,3,0.01,8,0.02,12069,3.13
Hokkaido,10,0.06,39,0.39,64,0.63,259,2.56,295,2.92,34,0.34,129,1.28,397,3.93,18,0.18,76,0.75,3,0.03,-,-,6,0.21,-,-,1,0.04,36,1.57,-,-,1,0.04,176,1.05
Aomori,13,0.25,2,0.06,8,0.24,22,0.65,102,3,8,0.24,6,0.18,7,0.21,7,0.21,6,0.18,2,0.06,-,-,-,-,2,0.33,-,-,7,1.17,-,-,-,-,87,1.67
Iwate,6,0.15,14,0.52,5,0.19,51,1.89,211,7.81,3,0.11,52,1.93,57,2.11,12,0.44,10,0.37,3,0.11,-,-,1,0.07,-,-,-,-,15,0.79,-,-,1,0.05,74,1.8
Miyagi,29,0.54,32,1.07,12,0.4,71,2.37,149,4.97,6,0.2,10,0.33,99,3.3,7,0.23,31,1.03,1,0.03,-,-,5,0.42,-,-,-,-,16,1.6,-,-,-,-,146,2.7
Akita,-,-,-,-,2,0.15,14,1.08,43,3.31,3,0.23,7,0.54,57,4.38,4,0.31,21,1.62,-,-,-,-,-,-,-,-,-,-,30,3.75,-,-,-,-,44,1.76
Yamagata,3,0.08,35,1.35,23,0.88,46,1.77,171,6.58,5,0.19,14,0.54,152,5.85,9,0.35,4,0.15,1,0.04,-,-,3,0.38,-,-,1,0.1,16,1.6,-,-,-,-,37,0.95
Fukushima,1,0.02,35,1.25,18,0.64,69,2.46,139,4.96,13,0.46,17,0.61,104,3.71,14,0.5,3,0.11,3,0.11,-,-,4,0.31,-,-,-,-,8,1.14,-,-,-,-,100,2.08
Ibaraki,16,0.24,20,0.53,19,0.5,150,3.95,192,5.05,6,0.16,5,0.13,97,2.55,13,0.34,30,0.79,-,-,-,-,57,3.35,-,-,-,-,19,1.46,-,-,-,-,274,4.03
