"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2025",,,,,,"Data collected as of July 23, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),,COVID-19,
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,620173,142.93,55249,20.42,31020,11.46,179814,66.45,557199,205.91,27708,10.24,12094,4.47,94838,35.05,20546,7.59,18097,6.69,4199,1.55,834,1.21,16201,23.41,274,0.57,450,0.94,6852,14.28,62,0.13,1716,3.58,408148,94.06
Hokkaido,25743,134.08,3073,26.26,1812,15.49,12001,102.57,12067,103.14,1672,14.29,864,7.38,7703,65.84,565,4.83,242,2.07,144,1.23,6,0.21,172,6.14,2,0.09,13,0.57,302,13.13,2,0.09,53,2.3,20935,109.04
Aomori,6723,124.5,391,11.17,343,9.8,1030,29.43,4116,117.6,630,18,150,4.29,1681,48.03,274,7.83,20,0.57,42,1.2,1,0.11,26,2.89,7,1.17,11,1.83,219,36.5,-,-,3,0.5,5234,96.93
Iwate,10192,199.84,498,15.09,439,13.3,2747,83.24,7008,212.36,278,8.42,239,7.24,1341,40.64,336,10.18,30,0.91,51,1.55,1,0.07,184,13.14,10,0.53,10,0.53,204,10.74,-,-,21,1.11,6196,121.49
Miyagi,12653,178.21,823,19.6,570,13.57,3130,74.52,6701,159.55,390,9.29,137,3.26,2418,57.57,297,7.07,76,1.81,80,1.9,4,0.33,198,16.5,3,0.3,7,0.7,130,13,1,0.1,16,1.6,8800,123.94
Akita,4294,116.05,140,6.36,181,8.23,1071,48.68,2342,106.45,177,8.05,85,3.86,540,24.55,95,4.32,43,1.95,10,0.45,18,3,57,9.5,2,0.25,-,-,338,42.25,-,-,9,1.13,3395,91.76
Yamagata,6554,168.05,637,25.48,385,15.4,1934,77.36,4197,167.88,342,13.68,256,10.24,2350,94,261,10.44,68,2.72,33,1.32,-,-,117,16.71,2,0.2,5,0.5,178,17.8,-,-,28,2.8,3178,81.49
Fukushima,12040,188.13,935,25.27,527,14.24,2432,65.73,5444,147.14,518,14,117,3.16,2800,75.68,295,7.97,18,0.49,82,2.22,5,0.38,796,61.23,3,0.43,2,0.29,71,10.14,-,-,25,3.57,9163,143.17
Ibaraki,17398,189.11,780,14.18,569,10.35,7497,136.31,10662,193.85,449,8.16,121,2.2,2308,41.96,301,5.47,126,2.29,59,1.07,6,0.38,1544,96.5,8,0.62,6,0.46,178,13.69,1,0.08,8,0.62,14166,153.98
